-47.0633,25.7579,17.0493,14.2328,10.7307,13.5697,2.42918,9.05993,2.48786,3.11075,11.8443,7.93235,13.3804,8.58084,14.9009,5.51197,15.095,1.03322e-09,12.8094
-38.213,3.69886,17.0493,2.58034,6.41515,0.477815,8.65382,23.4611,2.48786,3.08526,1.07424,8.32139,46.9571,7.3941,12.283,16.3401,11.0435,1.03322e-09,15.6265
-44.2253,1.88554,15.7125,2.36286,2.58732,20.1517,5.65866,14.0011,2.43337,3.36709,22.9779,9.35903,13.5652,25.6554,5.32919,3.95237,14.6787,1.03322e-09,12.5924
-70.9666,5.98057,29.8436,5.52341,23.3587,8.1963,5.68833,13.0285,16.3224,4.33176,4.5002,2.21502,5.24705,20.0502,8.12426,9.01099,18.6525,1.03322e-09,18.3652
-36.8094,12.1226,17.2789,4.39759,26.8611,14.3686,9.108,0.514747,11.3806,3.68695,14.6337,22.5553,1.07751,0.946122,2.619,12.1716,4.13834,1.52409e-06,20.0333
-42.6432,14.8617,19.8716,0.604288,19.2956,3.06732,14.5329,9.54522,6.30545,9.32738,7.68231,16.6798,8.55089,1.62616,1.96345,9.25404,1.72411,2.11554e-06,18.4808
-37.4332,9.76399,27.1096,1.50934,16.7605,3.23767,9.44242,10.7522,3.69058,3.49697,5.48759,4.64387,6.39549,7.97117,8.64042,1.69577,7.57927,8.37134e-07,17.7025
-38.1256,5.22188,12.3361,3.99942,21.0392,3.45242,9.66281,13.8324,4.26929,7.99716,20.8032,9.87136,23.6484,8.10155,5.44006,3.28819,15.8531,4.55665e-06,19.9242
-33.964,16.2919,6.03734,5.2105,2.39031,3.03078,8.2444,10.8874,11.9518,1.57762,27.621,34.0411,23.8014,1.80012,9.88895,16.2988,20.1404,1.35781e-07,22.8988
-42.0953,23.6654,7.52171,1.82579,11.493,8.5325,4.18569,20.2767,6.63878,0.132178,25.3931,10.9603,3.25792,7.27623,2.68573,2.95981,9.1894,2.59683e-07,17.2005
-39.0173,28.821,11.9166,2.22572,7.15266,1.90935,13.7777,12.7311,7.0448,6.0149,11.337,21.0301,9.63451,4.67128,7.16085,16.5195,1.8311,2.59683e-07,17.1187
-49.1009,27.1843,37.1049,0.844663,5.18176,9.23117,1.04193,1.91247,7.59464,2.05583,10.5859,25.7152,2.69572,11.9883,7.24684,17.8758,1.8311,2.29854e-05,25.0823
-51.2734,4.9434,10.5824,14.9597,17.239,3.57972,8.00605,8.64061,9.28666,8.12679,13.4433,25.7979,8.92379,15.1429,3.78845,1.1593,5.13478,9.77864e-06,20.9802
-43.2902,2.53596,3.64911,19.7262,6.79837,10.6455,7.15377,7.19979,17.4184,5.89162,18.2485,11.4242,8.33463,3.73894,8.87585,1.19998,16.5702,1.26381e-05,19.9517
-64.7701,5.92593,16.0569,0.229551,9.01411,4.88608,14.1874,6.26086,3.9381,15.8698,28.9234,9.49886,4.68101,7.28888,5.54928,3.76107,4.57464,1.26381e-05,23.449
-40.0176,7.97536,6.81594,3.91706,10.9011,11.763,32.8717,4.98238,12.47,15.9854,1.48462,1.54314,17.8709,9.09314,7.17686,7.32535,1.47109,1.26381e-05,20.4745
-26.2219,14.6198,19.8591,19.3327,4.41249,6.87402,5.57508,8.03277,7.1728,17.4073,23.883,1.79961,6.73735,2.2474,5.57844,7.37346,4.43149,0.000379866,25.5522
-52.5864,4.05964,6.19908,29.7619,5.8812,6.27208,7.04646,8.55563,8.69254,4.95511,15.8762,7.64948,6.24651,17.0743,16.0629,3.63875,3.78434,0.000868633,25.1419
-48.7794,5.20965,29.5293,11.7406,7.25872,6.21048,5.20884,5.05974,5.87078,6.67784,2.82853,24.8464,15.6281,1.96015,25.1378,8.56378,3.40889,0.00034483,25.6434
-49.8937,17.1644,1.21803,43.999,13.6499,4.19218,12.1943,9.56358,1.93127,4.44268,7.70644,7.32082,11.7831,8.93567,29.5692,7.55335,6.9685,0.00133795,29.8065
-31.2806,2.55145,1.93496,6.58719,7.04016,14.1711,8.18983,18.0984,32.8193,15.0407,8.66606,1.73263,16.7298,6.85613,2.56727,9.34936,3.93039,0.00206108,27.2713
-27.0954,2.56935,7.44106,11.435,8.08979,8.79024,10.4764,0.766071,37.0849,6.49786,12.5708,23.5368,9.49569,2.21482,6.78234,10.5793,11.1132,0.00359455,30.2768
-43.976,5.61426,6.81905,9.40689,10.2549,2.46408,2.65966,4.73806,1.22241,5.60461,38.3448,3.48721,4.57071,23.0565,17.6282,12.2862,11.3669,0.000391897,27.2338
-33.6725,3.22429,5.27904,1.85151,3.4788,12.0064,27.4019,18.3935,9.58592,27.9365,13.0277,5.17052,14.7916,14.3372,30.375,8.71241,11.4913,1.86307e-05,28.1349
-47.9299,3.77934,14.238,6.82067,8.22347,8.58282,20.6688,16.2737,1.94877,8.12944,19.9674,2.36445,0.767143,7.9698,16.3413,13.5082,9.02926,1.86307e-05,22.8689
-45.9559,2.24024,9.18683,2.78703,8.04394,9.54413,7.83575,5.81294,38.048,22.8405,5.22549,9.27084,1.68332,8.19056,24.302,24.2593,5.99114,1.86307e-05,24.5159
-41.0622,4.65009,0.733914,7.89551,13.1319,5.12815,3.98385,3.80607,33.9501,30.0561,9.50535,8.77357,9.93588,6.77279,13.9796,4.44354,3.87106,1.86307e-05,21.4906
-54.2593,23.3295,1.77045,2.588,27.586,5.15192,6.85601,3.01964,30.9665,13.0432,3.0121,3.89748,10.7125,5.40614,8.81179,5.63748,18.0084,7.76765e-05,25.9335
-48.6964,10.7196,0.483616,7.99598,3.30159,19.0825,7.59925,0.979759,39.0489,1.0197,9.22804,0.65983,17.0042,11.6773,12.9938,23.8306,17.3942,0.000540807,30.3995
-43.748,3.19514,32.518,10.0004,17.3869,1.11216,20.5059,2.46977,0.505164,16.0427,11.7321,3.86984,5.79889,18.4998,3.8156,10.9421,36.4751,0.000767921,30.5276
-52.4099,10.8905,12.5322,14.2841,15.771,8.84418,7.89202,18.9229,0.789732,7.35636,1.69565,9.42275,9.17028,14.0337,6.61816,14.078,18.9448,0.00170999,28.0481
-34.8943,6.26809,7.02208,12.9455,7.28122,9.78356,4.80049,7.28324,22.5813,6.07707,2.63851,12.9353,13.7088,20.586,2.98751,7.88449,8.43283,0.00129856,25.0748
-53.4412,8.80206,17.1572,8.59279,3.45802,1.27672,2.46108,7.41863,21.7409,8.76637,3.95625,2.77623,27.2556,22.5608,29.2772,7.90003,8.16846,0.00108915,30.104
-42.9396,12.1874,5.86868,9.73507,9.21962,7.21792,6.18132,15.32,13.1572,2.51463,2.80546,1.65944,2.59576,46.956,5.71815,17.5157,5.15522,0.000737545,26.6505
-37.883,3.20318,5.64208,4.42358,8.88156,15.3761,12.4414,2.96365,2.54257,18.39,4.30006,29.4064,30.6003,13.4736,10.4172,10.7818,4.40826,0.000363558,27.1445
-45.637,1.44528,15.1577,9.44227,29.7386,3.82865,2.88834,7.08282,2.87399,7.77543,3.1069,15.1954,21.0324,3.77484,16.2486,7.57786,3.70764,0.000669082,25.3717
-38.6722,16.6273,5.95954,1.18686,26.662,0.649838,5.05203,32.1725,3.48833,5.22697,6.41594,9.74851,26.177,7.81237,6.20321,6.05036,1.96199,0.00164883,28.2296
-33.5174,11.8485,3.15211,1.98249,16.8276,0.935845,3.37218,26.5996,3.46835,4.15639,6.34002,9.07096,25.7021,31.1605,5.45827,13.9349,2.61862,0.000116975,25.8523
-26.1706,1.16005,3.66218,5.55266,33.4036,4.18559,15.5446,8.48874,9.54529,4.69777,7.62381,11.2141,1.2058,7.05643,10.4432,24.5003,12.0761,4.35599e-05,27.2729
-32.9083,2.4015,9.52864,21.4014,22.3051,15.2096,3.86344,4.54978,16.5418,4.32748,6.53265,4.63532,4.64662,3.24498,20.51,46.1043,22.4378,2.67197e-06,27.0351
-29.4188,1.70234,10.9758,22.7415,6.25563,8.07678,5.53688,12.8957,20.0806,4.55956,17.0094,7.67817,5.63633,1.78085,21.4,31.0905,6.62712,8.72206e-05,27.3543
-38.6716,26.0839,19.8506,7.70969,11.4051,20.6137,4.71888,3.41328,12.1003,7.55421,2.00003,1.80788,9.85651,11.6973,7.70013,15.4772,2.50846,7.95813e-06,20.5045
-44.7968,14.8497,15.1838,5.14061,11.5298,24.7768,1.5374,3.6825,13.407,6.97333,6.04192,0.450331,28.589,10.4716,11.9219,10.1534,0.723056,4.01303e-06,21.3862
-47.5301,9.89406,21.6545,13.8872,0.805676,32.7763,13.2656,2.01934,8.24361,15.7059,6.34052,1.59884,7.71106,3.34344,0.541482,6.1971,5.0283,5.22876e-06,20.9264
-40.3397,1.42884,5.51082,1.69139,9.25552,15.4266,7.24126,8.22965,6.5662,47.4489,12.2318,2.60505,3.75985,3.6032,0.541482,7.69831,6.29473,1.1449e-06,18.7255
-42.6287,8.9762,4.94678,3.16362,23.9463,13.2382,5.90946,1.27897,10.53,53.4619,15.2434,0.46415,1.48935,0.234784,11.638,6.49389,3.58125,1.1449e-06,22.2425
-46.7477,4.72097,4.64194,6.19957,28.0619,12.9695,5.90946,6.57572,13.5146,19.0498,7.09483,1.84323,8.1517,7.218,9.88551,10.6097,2.45197,1.11713e-05,19.6985
-43.7513,13.6488,1.41672,8.43078,5.97459,12.0568,12.214,5.83987,11.3424,35.1356,10.3788,7.75124,6.23552,3.19264,8.26121,11.2255,0.170841,1.11713e-05,20.8951
-38.4762,1.83599,12.087,2.30927,24.107,15.6302,5.76279,9.29424,5.92252,20.7948,7.72572,17.0714,11.129,3.11223,12.0002,0.725905,10.0588,3.83127e-06,20.1283
-34.3013,11.8498,13.3126,1.85965,21.6488,3.13789,13.0251,3.87364,8.12552,27.7188,7.42123,10.8095,16.9679,4.7259,7.89698,6.25334,6.87941,6.07733e-06,20.6539
-37.8902,12.4023,5.07385,14.3749,31.201,18.7259,8.18639,3.92845,5.83357,22.3182,3.93322,17.7115,14.0869,4.71139,1.8395,10.3365,5.02052,0.000142959,27.4326
-36.5958,7.3585,5.333,4.78641,6.076,21.628,10.6284,11.2595,5.91694,6.31526,15.5545,24.3546,11.5252,9.43428,7.58388,4.84852,3.75186,4.10286e-05,20.4831
-32.8468,32.8648,10.9441,0.774598,8.77063,10.7605,4.19899,31.6996,4.54177,8.13302,5.2116,6.17311,13.6508,5.32701,11.2441,5.71434,3.01092,0.000119578,24.4924
-47.7427,15.9282,24.439,4.17106,1.04537,14.5139,3.88221,17.9636,15.6538,3.29669,0.544401,7.23477,17.3193,11.8578,18.0029,5.05465,3.54141,0.000872339,27.1585
-37.1693,10.1764,17.2224,7.41179,15.5887,9.75476,5.62558,1.39642,21.1542,9.59015,18.316,3.53325,7.76351,5.59337,11.9065,13.0316,30.5578,0.0062834,30.6854
-39.4882,9.83738,22.1336,14.8172,12.8555,14.4612,3.49119,12.4104,9.00253,2.28926,7.65543,5.68236,16.7387,0.70397,12.3172,14.898,29.3194,0.00102689,29.0246
-39.5515,38.8881,4.67181,4.76735,3.95038,7.43611,5.6265,11.5921,8.99355,3.73116,15.0551,3.56119,11.5806,8.84539,1.4349,32.6386,12.926,6.08892e-05,24.6388
-37.9945,31.6195,8.13741,0.849229,1.42536,6.56653,0.326106,4.69903,3.48367,4.17811,4.73123,41.4962,13.2084,5.33875,10.3047,22.5616,1.67175,5.98876e-05,26.2138
-44.2074,5.67376,4.08501,11.3706,7.43855,6.95735,17.4515,3.8643,4.60597,18.9124,5.82374,7.878,40.3117,11.3083,3.35494,45.3777,0.904129,4.52658e-05,27.0725
-48.9646,3.23194,2.25139,25.9009,5.08189,1.51248,10.781,4.56171,9.89626,21.6035,6.52159,3.45991,32.1399,4.87671,12.4167,15.7605,4.14419,5.02512e-05,23.8888
-25.3117,1.26854,16.228,23.7693,18.337,24.9074,21.4764,6.74571,11.7299,6.67201,4.45942,2.97605,3.77825,0.10141,7.19762,30.8551,12.7997,0.000114596,30.7233
-40.2524,11.337,6.27956,2.69384,19.5378,18.1186,14.9822,5.8117,12.6443,18.7344,2.60968,7.77087,0.973549,3.48819,3.82757,14.1684,9.54143,0.00252484,26.6389
-40.0557,16.2646,10.5859,12.6322,15.5466,20.343,1.47028,16.3611,11.2161,0.64387,5.88033,6.11145,12.9653,23.2521,9.14734,19.6826,19.4587,0.00696424,33.508
-50.4423,4.83122,8.52697,27.7126,4.57837,7.4516,5.58639,16.8447,3.93754,1.8674,0.695603,22.5219,13.6436,16.6735,4.85256,7.4912,11.2656,0.00051165,26.1095
-35.8886,2.81774,9.14283,9.57492,4.09114,19.0403,15.1882,22.7079,10.7136,1.95184,10.8512,8.67191,1.83662,8.82073,12.3159,4.30012,19.8243,0.00125284,26.6354
-47.5293,11.4259,6.78294,5.71101,3.7434,54.4431,14.4071,3.12321,5.83204,5.48535,12.6431,4.08021,7.69484,0.193904,11.9297,10.7013,29.8515,0.000395689,29.971
-41.5653,15.603,7.16316,4.12848,3.74538,31.3655,4.46374,2.15983,18.6102,9.31806,3.24432,11.4786,5.13845,6.38318,14.6823,23.4109,15.2658,0.00015411,25.6013
-37.6834,5.62622,0.410308,3.06783,10.1778,13.1441,9.83518,1.89709,6.8834,5.03269,45.4669,25.1776,4.42964,11.3939,5.42575,29.6525,5.5499,0.000406564,28.6015
-37.3036,6.11639,3.59547,15.2397,1.72035,13.2517,8.10843,15.0877,13.6176,10.1954,25.1879,15.0869,4.69719,8.22643,15.1499,18.3947,2.90969,0.000251975,24.9678
-43.1762,17.5485,10.4486,4.38478,5.60183,26.5402,3.19747,23.6981,15.2907,18.8784,6.06753,4.02674,1.28687,2.68436,7.82813,27.5211,5.67512,3.40809e-05,23.9937
-38.6938,34.0032,5.6006,4.83614,1.1681,8.25988,0.684211,24.2862,21.7234,2.80846,4.22889,4.02674,7.63222,6.15154,12.3297,2.42936,3.09026,1.80993e-05,21.726
-21.8455,11.4121,12.3863,9.89924,13.2151,1.25659,10.238,2.98218,1.67142,8.80771,24.5999,9.6581,11.7168,1.93016,2.75153,6.14804,4.02655,8.52643e-06,21.6049
-32.5074,10.6016,12.29,17.8184,1.20925,6.29728,1.33003,4.78009,5.92162,15.2763,18.2698,6.46523,28.5066,9.03538,12.485,17.3968,7.38855,4.66814e-06,21.9605
-36.9322,14.5188,12.7202,15.883,2.68199,10.9327,4.99331,8.49012,14.9895,7.82897,24.2233,19.096,9.56948,3.84608,12.3261,8.77976,13.5882,4.08989e-06,21.8024
-34.5361,19.5389,14.6175,5.08186,5.87582,6.26952,1.80927,4.64972,5.78425,20.9369,8.69094,15.0964,7.80805,8.9067,11.8896,30.9232,4.9865,2.36701e-06,21.059
-42.2891,9.15566,16.3451,8.35144,0.956673,19.91,13.5944,0.389815,6.0399,14.0564,26.9401,3.2173,4.12815,7.04129,2.56338,14.7582,12.7784,1.55711e-06,19.8134
-30.0613,18.46,22.0065,10.7658,5.02292,16.5523,13.4114,7.01468,14.706,12.4238,5.35294,2.62851,2.09138,10.3017,13.501,12.0815,16.9343,7.63699e-07,20.6955
-41.6829,17.1498,11.8555,4.60759,7.10572,1.6955,16.4086,7.94616,17.0292,17.4327,7.29874,9.21341,10.0202,6.72532,27.55,21.2085,0.951928,3.95008e-07,20.1429
-37.2578,2.19838,14.3233,2.21708,23.7018,3.72431,19.1508,13.136,13.6574,31.2763,8.56337,4.26977,4.09873,2.97811,3.54044,9.16145,8.12368,3.14158e-07,17.9369
-45.0514,4.62757,4.3756,7.67428,12.7989,1.46068,0.55578,4.18941,17.405,6.74391,2.84397,5.74181,56.2562,5.4812,12.5714,18.6119,2.28697,2.09337e-08,17.3379
-39.6163,5.86634,0.383415,10.9254,30.415,3.74722,0.712318,1.84751,13.0009,6.25972,11.5289,1.23549,37.4845,19.91,10.1276,11.1774,3.93099,6.39773e-09,16.9109
-32.1772,13.4977,23.1934,7.64931,26.2309,4.69517,9.59975,23.9844,3.11461,3.57157,14.2018,6.67544,4.17675,3.58132,5.52648,5.0172,7.54617,3.46166e-09,13.9744
-52.0759,13.9248,15.976,5.20332,7.21657,1.56404,2.05139,14.1519,2.0862,5.96018,17.6333,8.37802,2.52327,13.677,3.97742,9.8678,6.78587,1.80102e-09,13.3019
-69.0666,4.36019,6.78537,6.80309,4.59474,7.60997,19.8311,31.6447,9.07795,4.60142,2.14072,9.08499,27.1261,0.981952,3.41782,12.2182,11.3239,3.35587e-09,18.1211
-58.4986,6.43806,8.26506,2.0334,2.47179,6.74986,35.5583,14.6382,1.5258,27.0915,1.07624,5.72985,8.15561,10.8016,3.55392,9.8902,5.41436,3.7544e-09,15.5379
-38.4894,22.7957,9.83186,6.26859,2.51523,5.61217,26.8692,5.53043,11.1098,3.30716,16.2076,6.39207,3.44542,8.98732,4.81635,3.2684,3.98664,3.58252e-10,9.32317
-39.4587,5.10833,7.25442,24.997,9.05916,6.03448,28.9348,5.13137,13.0089,3.12602,0.577582,9.87859,17.9187,5.789,7.58723,16.1537,1.47341,2.81407e-11,10.1268
-32.3366,15.928,18.6202,0.838496,12.5708,2.82432,3.59948,13.3461,29.2185,6.01496,4.75266,2.51008,13.3778,15.2292,13.7196,27.1491,6.70665,7.00527e-11,13.6037
-34.8814,23.3085,19.887,9.44586,22.2181,8.7638,4.99778,3.00449,6.79323,3.7338,4.13967,0.464658,7.54857,9.775,4.42062,26.8954,0.489992,2.08724e-12,9.20666
-30.9853,32.8657,8.28468,4.00961,33.6302,7.08483,10.3286,4.3625,2.9925,2.57816,6.88575,1.61079,5.86752,17.9097,22.9034,9.46558,0.585368,9.39723e-10,15.6295
-30.385,12.5066,24.9317,3.87429,16.0081,10.0124,9.93212,5.49102,3.68161,12.9282,11.7566,7.49376,3.57429,5.00879,12.4789,22.2739,3.3201,1.22813e-09,13.5441
-27.1785,0.0335054,14.7695,19.5947,16.8116,8.93013,1.89093,15.4175,8.72212,13.0339,14.2337,7.1564,15.0435,1.3838,6.35949,29.4942,4.30646,1.02884e-09,17.8371
-42.6018,4.82343,11.6925,23.756,3.62834,1.45972,10.2678,16.9279,9.46574,10.9299,11.0679,12.4663,11.4285,9.55964,17.9903,8.56979,12.3557,2.35064e-09,13.4431
-41.1396,7.01414,43.7552,2.34038,23.8858,9.08995,16.5629,1.25019,8.18883,10.5098,9.95035,14.6168,16.1521,2.36587,1.53783,9.05487,9.51454,2.79738e-10,17.2669
-58.0905,2.68969,4.55702,12.8193,9.40436,14.0916,39.8968,2.40391,4.71554,7.80917,11.6573,3.25726,0.656095,13.3966,4.56603,8.62322,9.16836,1.11809e-09,14.5361
-52.0065,2.9695,2.15223,19.2428,11.4344,11.607,4.41002,18.3566,7.12836,16.0887,8.42303,1.43103,7.47516,17.6472,5.97821,26.7391,4.07012,4.92232e-11,11.2464
-35.5635,4.64069,12.589,25.1034,14.7697,27.6324,9.08389,9.46885,0.120577,12.6042,1.64722,2.7755,15.0139,15.6562,10.6464,48.7177,2.05545,2.48527e-12,16.1156
-31.2898,17.5828,3.92299,6.13488,27.1546,27.6324,9.61345,2.52119,2.34357,7.07641,1.91704,15.8696,7.83284,9.6791,8.86255,7.49582,7.64559,2.48527e-12,8.07778
-45.7041,15.4788,10.8026,1.11609,19.1773,2.62255,10.7684,10.0079,4.91176,7.36313,7.05464,11.1254,26.0448,13.6805,6.92077,4.00989,3.55969,2.48527e-12,5.97653
-28.8191,16.5461,7.69352,3.64198,46.7097,4.29279,10.766,0.65945,5.72995,10.1716,10.2543,9.58911,11.2936,0.287817,4.19856,11.7933,3.93463,2.48527e-12,9.96056
-34.1612,3.32302,12.8912,0.593848,3.84624,2.22138,12.8291,5.11417,4.56039,18.7731,22.8857,23.045,20.3786,20.0134,6.36761,12.0189,0.583609,2.48527e-12,10.9909
-41.1012,24.6761,12.6491,8.3101,7.4588,5.82743,13.1654,0.994066,4.63362,22.5451,10.7546,7.93932,5.73858,16.6456,3.88989,12.0219,9.24046,2.48527e-12,6.94024
-50.1204,1.29488,4.85689,6.35221,7.84895,9.81019,10.3825,15.8904,21.9781,12.693,22.1694,0.815977,6.7066,10.1443,2.02761,11.7243,3.53108,2.48527e-12,7.03882
-38.968,17.6743,3.40503,12.939,12.2522,3.43215,4.0731,42.7226,21.3002,2.89134,3.37058,2.5263,24.7798,16.0568,4.66415,11.74,0.332932,2.48527e-12,13.8468
-47.9698,2.34775,6.74627,9.45053,43.8931,10.1078,7.31418,15.2839,3.9416,2.53398,7.82666,3.512,17.1116,15.0486,12.5643,17.9768,8.18446,2.48527e-12,9.81924
-60.683,7.53898,3.98818,11.4019,39.2116,23.8924,11.8733,18.5256,1.64326,1.82933,3.07081,4.16598,24.0237,1.57481,9.63294,6.50011,16.0467,2.48527e-12,14.2722
-38.7546,5.70025,0.228601,0.756178,24.7174,1.39761,13.8321,36.2258,2.283,0.0857654,0.737397,14.3733,8.63577,6.17576,12.4303,9.65551,6.50906,2.48527e-12,13.0055
-31.655,5.14377,0.775885,6.05318,22.3568,1.48252,6.42337,15.5027,21.5098,11.8436,4.08342,30.6844,4.95279,2.00485,0.656122,6.2297,18.6847,2.48527e-12,9.81757
-47.9393,19.2805,2.53547,11.8217,10.2613,12.8521,12.7653,6.59128,3.47763,9.90842,7.67218,26.3629,1.02937,11.6076,8.15982,3.05297,6.60842,2.48527e-12,6.90717
-40.6961,2.57368,3.44255,4.30933,10.5447,18.0342,6.67977,17.1511,1.91251,14.0995,20.52,10.4682,6.10804,6.86806,3.93536,2.9065,28.6783,2.48527e-12,7.64233
-43.3499,12.9937,1.66879,21.199,16.1514,22.6766,3.72089,2.74466,0.37553,10.5702,24.6446,7.112,5.15794,4.58344,3.84606,20.6626,24.4823,2.48527e-12,10.7399
-34.3388,12.8607,9.90502,9.34093,3.72496,22.6766,19.0923,2.65136,10.0872,8.76522,14.4875,5.08614,4.44893,14.8346,4.10212,5.25533,18.5978,2.48527e-12,7.23867
-40.6762,6.25254,15.848,17.0388,11.3992,11.5462,14.4728,7.30264,1.5571,9.60489,0.611599,11.1201,20.9249,2.11287,1.27235,23.3102,14.1187,2.48527e-12,8.73806
-37.3494,1.85312,20.9541,10.4935,7.65191,20.033,0.363375,18.2298,1.25656,12.4361,5.90721,0.699024,18.83,5.84094,0.96147,3.97501,15.8721,2.48527e-12,8.85236
-41.2888,24.2095,24.815,10.1696,12.0977,13.965,3.25987,5.03557,3.79816,15.5814,3.22528,1.2474,6.89817,4.2848,2.95481,4.64252,8.98777,2.48527e-12,5.8903
-55.3018,20.4806,31.7755,1.13253,11.6645,16.7441,15.718,2.98423,3.7561,11.3893,2.13207,7.65,5.79381,0.933477,2.39104,2.85476,6.22439,2.48527e-12,8.63535
-36.4273,6.86391,31.5495,8.55543,4.21521,9.32345,13.5497,1.96735,2.53542,27.3435,15.2762,12.9914,4.71549,10.0689,5.73928,7.75027,3.93627,2.48527e-12,8.32262
-38.3213,12.4348,21.5589,0.635384,6.48975,9.92778,3.66908,17.3219,10.4766,1.5166,1.29461,8.02542,9.86707,26.2826,9.06495,9.37717,6.95775,2.48527e-12,7.27612
-45.5938,22.8558,12.6879,10.7153,7.24867,12.8461,15.1864,7.15473,12.5456,7.9665,4.87976,3.28275,11.8813,12.3429,44.7693,14.9091,4.5416,2.48527e-12,11.1288
-39.1091,13.7557,7.44694,5.14785,12.1103,5.01089,17.947,8.62869,26.3117,3.71978,12.1069,2.07436,13.5877,4.71102,14.3465,20.5446,6.86802,2.48527e-12,8.1726
-50.4332,8.96722,7.92772,1.68901,9.06197,20.528,11.1989,10.0884,6.98233,1.16964,19.6434,1.72526,12.5515,9.11262,6.8107,32.8132,1.29667,2.48527e-12,9.55372
-51.0881,8.07881,2.7869,25.4636,11.0814,18.2857,14.3889,6.54302,1.72411,26.7448,5.70123,1.70262,5.6905,8.83812,6.23892,34.844,7.46168,2.48527e-12,11.2876
-52.4596,21.5966,6.10965,2.99635,17.0955,4.74518,2.99942,4.06336,21.5979,31.8753,0.635603,2.61593,14.3483,15.6184,8.08614,5.49997,7.30469,2.48527e-12,9.90047
-44.3151,33.9799,3.38406,6.29062,2.78681,9.27286,13.4195,4.06336,8.51199,26.007,12.1745,2.75457,3.99175,9.83208,12.8418,11.8448,10.7119,2.48527e-12,8.35625
