"date","site.id","site.name","elev","long","lat","value","se.fit","df","residual.scale","period","modern","anom"
-3050,1705,"Molas Lake",3200,-107.682735,37.74759,10.7790227235205,0.520260013789926,NA,NA,NA,11.890517896094,-1.11149517257346
-3050,1906,"Potato Lake",2205,-111.345278,34.462222,16.4203752764906,4.16355320664825,NA,NA,NA,20.0492682311326,-3.62889295464198
-3050,13683,"Purple Lake",3226,-111.57115,38.07438,12.0182171524163,0.192381963165536,NA,NA,NA,12.5737202900019,-0.555503137585546
-3050,1661,"Mayberry Well",2080,-108.3,33.7,11.5,NA,NA,NA,"(-3.1e+03,-3e+03]",19.6111029270045,-8.11110292700454
-2950,10000,"Bear Lake",2778,-112.147175,36.371125,13.6768224068254,0.652175781459161,NA,NA,NA,16.2237048759651,-2.54688246913971
-2950,246,"Beef Pasture",3060,-108.160375,37.473105,15.1765924063063,4.04281824234513,NA,NA,NA,14.5692096134051,0.607382792901157
-2950,2957,"Como Lake",3523,-105.514165,37.569525,10.9692046172989,0.0716686083899771,NA,NA,NA,9.55612818064036,1.41307643665859
-2950,504,"Crane Lake",2590,-112.148895,36.52986,12.9636617426845,0.788914083702536,NA,NA,NA,16.989092583515,-4.02543084083054
-2950,11617,"Cumbres Bog",3100,-106.45052,37.021745,10.9063724763875,2.66039924627024,NA,NA,NA,13.566567650834,-2.66019517444649
-2950,982,"Hay Lake",2780,-109.425,34,19.041780662609,0.881286010954887,NA,NA,NA,14.5992815863824,4.44249907622657
-2950,23930,"Hermit Lake",3450,-105.63166,38.08806,11.5301274001195,0.885262792396118,NA,NA,NA,9.66606600072523,1.86406139939426
-2950,13486,"Hunters Lake",3516,-106.843695,37.611035,10.8082873402572,0.453660407518757,NA,NA,NA,10.853368062921,-0.0450807226637764
-2950,1705,"Molas Lake",3200,-107.682735,37.74759,11.1637689907512,0.641020386456572,NA,NA,NA,11.890517896094,-0.726748905342756
-2950,1906,"Potato Lake",2205,-111.345278,34.462222,16.5024926098578,5.34825993817615,NA,NA,NA,20.0492682311326,-3.54677562127479
-2950,13683,"Purple Lake",3226,-111.57115,38.07438,12.015678996902,0.193289116591557,NA,NA,NA,12.5737202900019,-0.558041293099867
-2850,10000,"Bear Lake",2778,-112.147175,36.371125,13.7692398474293,0.671682785315873,NA,NA,NA,16.2237048759651,-2.45446502853579
-2850,246,"Beef Pasture",3060,-108.160375,37.473105,13.6636816979906,1.42682684406004,NA,NA,NA,14.5692096134051,-0.905527915414487
-2850,2957,"Como Lake",3523,-105.514165,37.569525,10.9711482201515,0.075600810386016,NA,NA,NA,9.55612818064036,1.41502003951115
-2850,504,"Crane Lake",2590,-112.148895,36.52986,13.0821888481565,0.788491009094859,NA,NA,NA,16.989092583515,-3.90690373535854
-2850,11617,"Cumbres Bog",3100,-106.45052,37.021745,10.6360907021358,2.10496554828131,NA,NA,NA,13.566567650834,-2.93047694869816
-2850,982,"Hay Lake",2780,-109.425,34,18.9075548478258,0.958807003635708,NA,NA,NA,14.5992815863824,4.30827326144344
-2850,23930,"Hermit Lake",3450,-105.63166,38.08806,12.1050347013741,0.641723732869189,NA,NA,NA,9.66606600072523,2.43896870064887
-2850,13486,"Hunters Lake",3516,-106.843695,37.611035,10.8927975225676,0.470073259454108,NA,NA,NA,10.853368062921,0.0394294596466072
-2850,1705,"Molas Lake",3200,-107.682735,37.74759,11.5039563184604,0.605192578800811,NA,NA,NA,11.890517896094,-0.386561577633554
-2850,1906,"Potato Lake",2205,-111.345278,34.462222,16.5931313122754,5.91644813023309,NA,NA,NA,20.0492682311326,-3.45613691885725
-2850,13683,"Purple Lake",3226,-111.57115,38.07438,12.004303231841,0.189285746452951,NA,NA,NA,12.5737202900019,-0.569417058160898
-2850,10449,"Stoneman Lake",2047,-111.517775,34.778865,19.3076356405618,0.445456792003369,NA,NA,NA,19.3559562990219,-0.0483206584600957
-2750,10000,"Bear Lake",2778,-112.147175,36.371125,13.7696897520284,0.747171473710171,NA,NA,NA,16.2237048759651,-2.45401512393671
-2750,246,"Beef Pasture",3060,-108.160375,37.473105,13.8177552384157,5.97736843014318,NA,NA,NA,14.5692096134051,-0.751454374989359
-2750,2957,"Como Lake",3523,-105.514165,37.569525,10.9734642110104,0.0790616797405083,NA,NA,NA,9.55612818064036,1.41733603037007
-2750,504,"Crane Lake",2590,-112.148895,36.52986,13.1733201661885,0.79826468684851,NA,NA,NA,16.989092583515,-3.81577241732655
-2750,11617,"Cumbres Bog",3100,-106.45052,37.021745,11.7265403921147,2.2320793232585,NA,NA,NA,13.566567650834,-1.84002725871928
-2750,982,"Hay Lake",2780,-109.425,34,18.7785318508961,1.03722762300251,NA,NA,NA,14.5992815863824,4.17925026451368
-2750,23930,"Hermit Lake",3450,-105.63166,38.08806,12.2120377478645,0.627083347168534,NA,NA,NA,9.66606600072523,2.54597174713924
-2750,13486,"Hunters Lake",3516,-106.843695,37.611035,10.9328696717828,0.480409998836599,NA,NA,NA,10.853368062921,0.0795016088618326
-2750,1705,"Molas Lake",3200,-107.682735,37.74759,11.7798683617279,0.4455841936276,NA,NA,NA,11.890517896094,-0.110649534366079
-2750,1906,"Potato Lake",2205,-111.345278,34.462222,16.6858130331836,5.81663545364339,NA,NA,NA,20.0492682311326,-3.36345519794901
-2750,13683,"Purple Lake",3226,-111.57115,38.07438,11.9812421139196,0.187302187372742,NA,NA,NA,12.5737202900019,-0.592478176082295
-2750,10449,"Stoneman Lake",2047,-111.517775,34.778865,19.2287967391623,0.623872473633427,NA,NA,NA,19.3559562990219,-0.127159559859553
-2650,10000,"Bear Lake",2778,-112.147175,36.371125,13.6774922890122,0.828408923065422,NA,NA,NA,16.2237048759651,-2.54621258695296
-2650,246,"Beef Pasture",3060,-108.160375,37.473105,13.811843541625,5.62972369178053,NA,NA,NA,14.5692096134051,-0.757366071780085
-2650,2957,"Como Lake",3523,-105.514165,37.569525,10.9758778809873,0.0812458429289627,NA,NA,NA,9.55612818064036,1.41974970034696
-2650,504,"Crane Lake",2590,-112.148895,36.52986,13.236615361084,0.812867557914447,NA,NA,NA,16.989092583515,-3.75247722243101
-2650,11617,"Cumbres Bog",3100,-106.45052,37.021745,13.2170214225029,2.0919412237278,NA,NA,NA,13.566567650834,-0.349546228331043
-2650,982,"Hay Lake",2780,-109.425,34,18.6563954316428,1.10191456302722,NA,NA,NA,14.5992815863824,4.0571138452604
-2650,23930,"Hermit Lake",3450,-105.63166,38.08806,11.8796935451477,0.882288529134732,NA,NA,NA,9.66606600072523,2.21362754442245
-2650,13486,"Hunters Lake",3516,-106.843695,37.611035,10.9435995132083,0.45947665876567,NA,NA,NA,10.853368062921,0.0902314502873054
-2650,1705,"Molas Lake",3200,-107.682735,37.74759,11.9717887756315,0.301140290900739,NA,NA,NA,11.890517896094,0.0812708795374952
-2650,1906,"Potato Lake",2205,-111.345278,34.462222,16.7740594220588,5.06526405853487,NA,NA,NA,20.0492682311326,-3.27520880907381
-2650,13683,"Purple Lake",3226,-111.57115,38.07438,11.9427823326283,0.189355868169536,NA,NA,NA,12.5737202900019,-0.630937957373591
-2650,10449,"Stoneman Lake",2047,-111.517775,34.778865,19.1500773069279,0.977653523055678,NA,NA,NA,19.3559562990219,-0.205878992093989
-2550,10000,"Bear Lake",2778,-112.147175,36.371125,13.5406425418913,0.861826864619829,NA,NA,NA,16.2237048759651,-2.68306233407387
-2550,246,"Beef Pasture",3060,-108.160375,37.473105,12.4660025941817,0.793081864685371,NA,NA,NA,14.5692096134051,-2.10320701922339
-2550,2957,"Como Lake",3523,-105.514165,37.569525,10.9781145211938,0.0818865521688222,NA,NA,NA,9.55612818064036,1.42198634055345
-2550,504,"Crane Lake",2590,-112.148895,36.52986,13.274817399637,0.825943934950625,NA,NA,NA,16.989092583515,-3.71427518387801
-2550,11617,"Cumbres Bog",3100,-106.45052,37.021745,14.2722586777207,2.71491441725236,NA,NA,NA,13.566567650834,0.705691026886736
-2550,982,"Hay Lake",2780,-109.425,34,18.5428293498891,1.14568368101097,NA,NA,NA,14.5992815863824,3.94354776350673
-2550,23930,"Hermit Lake",3450,-105.63166,38.08806,11.3246488168407,0.86305860056687,NA,NA,NA,9.66606600072523,1.65858281611547
-2550,13486,"Hunters Lake",3516,-106.843695,37.611035,10.9400449572113,0.451792317833737,NA,NA,NA,10.853368062921,0.0866768942903633
-2550,1705,"Molas Lake",3200,-107.682735,37.74759,12.0669408640927,0.418340126645366,NA,NA,NA,11.890517896094,0.1764229679987
-2550,1906,"Potato Lake",2205,-111.345278,34.462222,16.8513921284527,3.75029979770157,NA,NA,NA,20.0492682311326,-3.19787610267995
-2550,13683,"Purple Lake",3226,-111.57115,38.07438,11.8840561698023,0.188099997599982,NA,NA,NA,12.5737202900019,-0.689664120199613
-2550,10449,"Stoneman Lake",2047,-111.517775,34.778865,19.0716100406804,1.27067714027684,NA,NA,NA,19.3559562990219,-0.284346258341447
-2450,10000,"Bear Lake",2778,-112.147175,36.371125,13.4081816402032,0.839085164001704,NA,NA,NA,16.2237048759651,-2.81552323576189
-2450,246,"Beef Pasture",3060,-108.160375,37.473105,11.0951077651311,10.0047271233444,NA,NA,NA,14.5692096134051,-3.47410184827399
-2450,2957,"Como Lake",3523,-105.514165,37.569525,10.9798994227415,0.0811654239385588,NA,NA,NA,9.55612818064036,1.42377124210117
-2450,504,"Crane Lake",2590,-112.148895,36.52986,13.2907373201701,0.833776872215896,NA,NA,NA,16.989092583515,-3.69835526334489
-2450,11617,"Cumbres Bog",3100,-106.45052,37.021745,14.828986055579,2.83099819055286,NA,NA,NA,13.566567650834,1.26241840474502
-2450,982,"Hay Lake",2780,-109.425,34,18.4395173654581,1.16559302823898,NA,NA,NA,14.5992815863824,3.84023577907573
-2450,23930,"Hermit Lake",3450,-105.63166,38.08806,10.7721173595152,0.595831407484994,NA,NA,NA,9.66606600072523,1.10605135878994
-2450,13486,"Hunters Lake",3516,-106.843695,37.611035,10.9326832455028,0.48547695261076,NA,NA,NA,10.853368062921,0.0793151825818494
-2450,1705,"Molas Lake",3200,-107.682735,37.74759,12.0820234331265,0.558177068201235,NA,NA,NA,11.890517896094,0.191505537032523
-2450,1906,"Potato Lake",2205,-111.345278,34.462222,16.9113328017982,2.05507324935671,NA,NA,NA,20.0492682311326,-3.13793542933444
-2450,13683,"Purple Lake",3226,-111.57115,38.07438,11.800115662267,0.184483647148614,NA,NA,NA,12.5737202900019,-0.773604627734873
-2450,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.9935276593609,1.47170290709917,NA,NA,NA,19.3559562990219,-0.36242863966098
-2350,10000,"Bear Lake",2778,-112.147175,36.371125,13.3291507134852,0.79401651980359,NA,NA,NA,16.2237048759651,-2.89455416247999
-2350,246,"Beef Pasture",3060,-108.160375,37.473105,11.3278954854324,0.776421702585924,NA,NA,NA,14.5692096134051,-3.2413141279727
-2350,2957,"Como Lake",3523,-105.514165,37.569525,10.9809578767421,0.0796678523519961,NA,NA,NA,9.55612818064036,1.42482969610174
-2350,504,"Crane Lake",2590,-112.148895,36.52986,13.287186161006,0.83526734270869,NA,NA,NA,16.989092583515,-3.701906422509
-2350,11617,"Cumbres Bog",3100,-106.45052,37.021745,15.0112353015436,2.23287807159227,NA,NA,NA,13.566567650834,1.44466765070962
-2350,982,"Hay Lake",2780,-109.425,34,18.3481432381729,1.16125703518729,NA,NA,NA,14.5992815863824,3.74886165179054
-2350,23930,"Hermit Lake",3450,-105.63166,38.08806,10.4358587680723,0.5689181448665,NA,NA,NA,9.66606600072523,0.76979276734704
-2350,13486,"Hunters Lake",3516,-106.843695,37.611035,10.9230952798539,0.497480395443631,NA,NA,NA,10.853368062921,0.0697272169329874
-2350,1705,"Molas Lake",3200,-107.682735,37.74759,12.0415596102534,0.584410210397232,NA,NA,NA,11.890517896094,0.151041714159415
-2350,1906,"Potato Lake",2205,-111.345278,34.462222,16.9474030916044,0.480514924220943,NA,NA,NA,20.0492682311326,-3.10186513952825
-2350,13683,"Purple Lake",3226,-111.57115,38.07438,11.6883925693149,0.185569856444584,NA,NA,NA,12.5737202900019,-0.885327720686982
-2350,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.9159628819097,1.57749980290136,NA,NA,NA,19.3559562990219,-0.439993417112124
-2250,10000,"Bear Lake",2778,-112.147175,36.371125,13.3492775664941,0.779558928414153,NA,NA,NA,16.2237048759651,-2.87442730947102
-2250,246,"Beef Pasture",3060,-108.160375,37.473105,13.872333676698,10.7063990039189,NA,NA,NA,14.5692096134051,-0.696875936707114
-2250,2957,"Como Lake",3523,-105.514165,37.569525,10.9810151743071,0.0783350503650926,NA,NA,NA,9.55612818064036,1.42488699366677
-2250,504,"Crane Lake",2590,-112.148895,36.52986,13.2669749604674,0.831662382562574,NA,NA,NA,16.989092583515,-3.72211762304767
-2250,11617,"Cumbres Bog",3100,-106.45052,37.021745,14.9379190582528,2.9387319354798,NA,NA,NA,13.566567650834,1.37135140741882
-2250,982,"Hay Lake",2780,-109.425,34,18.2703907278566,1.13409334824028,NA,NA,NA,14.5992815863824,3.67110914147424
-2250,23930,"Hermit Lake",3450,-105.63166,38.08806,10.3770657424176,0.587077169923445,NA,NA,NA,9.66606600072523,0.710999741692408
-2250,13486,"Hunters Lake",3516,-106.843695,37.611035,10.9118398293619,0.468533638471312,NA,NA,NA,10.853368062921,0.0584717664409418
-2250,1705,"Molas Lake",3200,-107.682735,37.74759,11.9700725819676,0.485281186768966,NA,NA,NA,11.890517896094,0.0795546858735712
-2250,1906,"Potato Lake",2205,-111.345278,34.462222,16.9559977691963,0.77321323264509,NA,NA,NA,20.0492682311326,-3.09327046193635
-2250,13683,"Purple Lake",3226,-111.57115,38.07438,11.5618113861168,0.186612360367156,NA,NA,NA,12.5737202900019,-1.01190890388505
-2250,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.8390484272649,1.59133204787839,NA,NA,NA,19.3559562990219,-0.516907871756942
-2150,10000,"Bear Lake",2778,-112.147175,36.371125,13.4984169817022,0.792750753010495,NA,NA,NA,16.2237048759651,-2.72528789426299
-2150,246,"Beef Pasture",3060,-108.160375,37.473105,15.5614420917568,1.35764647842719,NA,NA,NA,14.5692096134051,0.992232478351729
-2150,2957,"Como Lake",3523,-105.514165,37.569525,10.9797935237407,0.0782636109904791,NA,NA,NA,9.55612818064036,1.42366534310037
-2150,504,"Crane Lake",2590,-112.148895,36.52986,13.2329147568768,0.826209804740821,NA,NA,NA,16.989092583515,-3.75617782663826
-2150,11617,"Cumbres Bog",3100,-106.45052,37.021745,14.6786382268532,4.26143232733483,NA,NA,NA,13.566567650834,1.11207057601923
-2150,982,"Hay Lake",2780,-109.425,34,18.2079435943323,1.08711138101446,NA,NA,NA,14.5992815863824,3.60866200794992
-2150,23930,"Hermit Lake",3450,-105.63166,38.08806,10.5484736574192,0.419897986922241,NA,NA,NA,9.66606600072523,0.882407656693951
-2150,13486,"Hunters Lake",3516,-106.843695,37.611035,10.8994749080921,0.44377608938091,NA,NA,NA,10.853368062921,0.0461068451711011
-2150,1705,"Molas Lake",3200,-107.682735,37.74759,11.8920855347784,0.325311429377421,NA,NA,NA,11.890517896094,0.00156763868442766
-2150,1906,"Potato Lake",2205,-111.345278,34.462222,16.9485690017093,0.567772012447798,NA,NA,NA,20.0492682311326,-3.1006992294233
-2150,13683,"Purple Lake",3226,-111.57115,38.07438,11.4394978649749,0.183542753479652,NA,NA,NA,12.5737202900019,-1.13422242502694
-2150,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.7629170143695,1.51945546790472,NA,NA,NA,19.3559562990219,-0.593039284652384
-2050,10000,"Bear Lake",2778,-112.147175,36.371125,13.8016712199589,0.843013133982265,NA,NA,NA,16.2237048759651,-2.42203365600627
-2050,246,"Beef Pasture",3060,-108.160375,37.473105,13.5706863267744,10.5590367145504,NA,NA,NA,14.5692096134051,-0.998523286630705
-2050,2957,"Como Lake",3523,-105.514165,37.569525,10.9769474504401,0.0795009316187403,NA,NA,NA,9.55612818064036,1.42081926979978
-2050,504,"Crane Lake",2590,-112.148895,36.52986,13.1878329837766,0.823576037389217,NA,NA,NA,16.989092583515,-3.80125959973848
-2050,11617,"Cumbres Bog",3100,-106.45052,37.021745,14.2754355206514,4.79892600141672,NA,NA,NA,13.566567650834,0.708867869817421
-2050,982,"Hay Lake",2780,-109.425,34,18.1624855974231,1.02507461116335,NA,NA,NA,14.5992815863824,3.56320401104069
-2050,23930,"Hermit Lake",3450,-105.63166,38.08806,10.9167429542937,0.323972844415506,NA,NA,NA,9.66606600072523,1.25067695356852
-2050,13486,"Hunters Lake",3516,-106.843695,37.611035,10.8863760508469,0.459909253997526,NA,NA,NA,10.853368062921,0.0330079879259664
-2050,1705,"Molas Lake",3200,-107.682735,37.74759,11.8311184756281,0.354827848670798,NA,NA,NA,11.890517896094,-0.059399420465919
-2050,1906,"Potato Lake",2205,-111.345278,34.462222,16.937544011249,2.10369962704873,NA,NA,NA,20.0492682311326,-3.11172421988359
-2050,13683,"Purple Lake",3226,-111.57115,38.07438,11.3405004757286,0.182007883356927,NA,NA,NA,12.5737202900019,-1.23321981427323
-2050,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.6877013621645,1.37061651784321,NA,NA,NA,19.3559562990219,-0.668254936857412
-1950,10000,"Bear Lake",2778,-112.147175,36.371125,14.2669250650203,0.944547075107732,NA,NA,NA,16.2237048759651,-1.95677981094481
-1950,246,"Beef Pasture",3060,-108.160375,37.473105,11.3569676122762,2.38257041860767,NA,NA,NA,14.5692096134051,-3.21224200112892
-1950,2957,"Como Lake",3523,-105.514165,37.569525,10.9720655397553,0.0810668717662804,NA,NA,NA,9.55612818064036,1.41593735911498
-1950,504,"Crane Lake",2590,-112.148895,36.52986,13.1363574817581,0.826118875286608,NA,NA,NA,16.989092583515,-3.85273510175692
-1950,11617,"Cumbres Bog",3100,-106.45052,37.021745,13.7700525808847,4.29895619215998,NA,NA,NA,13.566567650834,0.203484930050685
-1950,982,"Hay Lake",2780,-109.425,34,18.1357004969521,0.954977732107725,NA,NA,NA,14.5992815863824,3.53641891056968
-1950,23930,"Hermit Lake",3450,-105.63166,38.08806,11.5182984578842,0.332956552268839,NA,NA,NA,9.66606600072523,1.85223245715897
-1950,13486,"Hunters Lake",3516,-106.843695,37.611035,10.8725000572433,0.461195208583379,NA,NA,NA,10.853368062921,0.0191319943223203
-1950,1705,"Molas Lake",3200,-107.682735,37.74759,11.7962596335622,0.511571625213112,NA,NA,NA,11.890517896094,-0.0942582625317598
-1950,1906,"Potato Lake",2205,-111.345278,34.462222,16.926285629907,3.49713896659993,NA,NA,NA,20.0492682311326,-3.12298260122561
-1950,13683,"Purple Lake",3226,-111.57115,38.07438,11.2799991414878,0.18383774311354,NA,NA,NA,12.5737202900019,-1.29372114851406
-1950,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.6135341895877,1.15679222450134,NA,NA,NA,19.3559562990219,-0.742422109434123
-1850,10000,"Bear Lake",2778,-112.147175,36.371125,14.8461838942084,1.04133427144339,NA,NA,NA,16.2237048759651,-1.3775209817567
-1850,246,"Beef Pasture",3060,-108.160375,37.473105,12.9220334457041,7.71616145470765,NA,NA,NA,14.5692096134051,-1.64717616770104
-1850,2957,"Como Lake",3523,-105.514165,37.569525,10.9647336428751,0.0821365353995689,NA,NA,NA,9.55612818064036,1.40860546223472
-1850,504,"Crane Lake",2590,-112.148895,36.52986,13.0865182002257,0.830973725732949,NA,NA,NA,16.989092583515,-3.90257438328936
-1850,11617,"Cumbres Bog",3100,-106.45052,37.021745,13.2042310487795,3.00394808881104,NA,NA,NA,13.566567650834,-0.362336602054478
-1850,982,"Hay Lake",2780,-109.425,34,18.1292720527423,0.88672293493948,NA,NA,NA,14.5992815863824,3.52999046635997
-1850,23930,"Hermit Lake",3450,-105.63166,38.08806,11.9868758292338,0.34053360826923,NA,NA,NA,9.66606600072523,2.3208098285086
-1850,13486,"Hunters Lake",3516,-106.843695,37.611035,10.857745226806,0.438441616502583,NA,NA,NA,10.853368062921,0.00437716388500675
-1850,1705,"Molas Lake",3200,-107.682735,37.74759,11.7857763863641,0.581923217872218,NA,NA,NA,11.890517896094,-0.104741509729866
-1850,1906,"Potato Lake",2205,-111.345278,34.462222,16.9168899456363,4.32879122800966,NA,NA,NA,20.0492682311326,-3.13237828549632
-1850,13683,"Purple Lake",3226,-111.57115,38.07438,11.2680143015221,0.18278021567516,NA,NA,NA,12.5737202900019,-1.3057059884798
-1850,10449,"Stoneman Lake",2047,-111.517775,34.778865,18.5405482155802,0.896058550694714,NA,NA,NA,19.3559562990219,-0.815408083441699
-1750,10000,"Bear Lake",2778,-112.147175,36.371125,15.4801360681445,1.08771601837993,NA,NA,NA,16.2237048759651,-0.743568807820649
-1750,246,"Beef Pasture",3060,-108.160375,37.473105,14.3800896361138,3.4745891030343,NA,NA,NA,14.5692096134051,-0.189119977291309
-1750,2957,"Como Lake",3523,-105.514165,37.569525,10.9545376109881,0.0822405463016285,NA,NA,NA,9.55612818064036,1.39840943034775
-1750,504,"Crane Lake",2590,-112.148895,36.52986,13.0467230890653,0.83558863511147,NA,NA,NA,16.989092583515,-3.94236949444974
-1750,11617,"Cumbres Bog",3100,-106.45052,37.021745,12.6203037628325,2.10557371561584,NA,NA,NA,13.566567650834,-0.946263888001498
-1750,982,"Hay Lake",2780,-109.425,34,18.144884024617,0.833458575127614,NA,NA,NA,14.5992815863824,3.54560243823466
-1750,23930,"Hermit Lake",3450,-105.63166,38.08806,11.0499481786688,0.428243348129333,NA,NA,NA,9.66606600072523,1.38388217794357
-1750,13486,"Hunters Lake",3516,-106.843695,37.611035,10.8427419196065,0.442827954910894,NA,NA,NA,10.853368062921,-0.0106261433144237
-1750,1705,"Molas Lake",3200,-107.682735,37.74759,11.7976739418142,0.5271780869618,NA,NA,NA,11.890517896094,-0.0928439542798323
-1750,1906,"Potato Lake",2205,-111.345278,34.462222,16.9114530464145,4.45196114347535,NA,NA,NA,20.0492682311326,-3.13781518471816
-1750,13683,"Purple Lake",3226,-111.57115,38.07438,11.3142002511515,0.181305652960707,NA,NA,NA,12.5737202900019,-1.25952003885034
