"sample.id","value","dataset.id","site.id","site.name","depth","elev","type","pub_year","age","geometry"
35449,27.65,1766,1710,"Montezuma Well",185,1081,"fossil",1989,1234,c(-111.75225, 34.6492)
35451,11.65,1766,1710,"Montezuma Well",230,1081,"fossil",1989,1559,c(-111.75225, 34.6492)
35452,27.65,1766,1710,"Montezuma Well",240,1081,"fossil",1989,1706,c(-111.75225, 34.6492)
35453,27.65,1766,1710,"Montezuma Well",250,1081,"fossil",1989,1861,c(-111.75225, 34.6492)
35454,11.65,1766,1710,"Montezuma Well",257,1081,"fossil",1989,1965,c(-111.75225, 34.6492)
35455,19.4,1766,1710,"Montezuma Well",265,1081,"fossil",1989,2087,c(-111.75225, 34.6492)
35456,27.65,1766,1710,"Montezuma Well",285,1081,"fossil",1989,2388,c(-111.75225, 34.6492)
35457,27.65,1766,1710,"Montezuma Well",300,1081,"fossil",1989,2610,c(-111.75225, 34.6492)
35458,27.65,1766,1710,"Montezuma Well",315,1081,"fossil",1989,2841,c(-111.75225, 34.6492)
35459,11.65,1766,1710,"Montezuma Well",330,1081,"fossil",1989,3074,c(-111.75225, 34.6492)
35460,27.65,1766,1710,"Montezuma Well",337,1081,"fossil",1989,3351,c(-111.75225, 34.6492)
35461,27.65,1766,1710,"Montezuma Well",343,1081,"fossil",1989,3629,c(-111.75225, 34.6492)
35462,21.6,1766,1710,"Montezuma Well",350,1081,"fossil",1989,4000,c(-111.75225, 34.6492)
35463,21.55,1766,1710,"Montezuma Well",355,1081,"fossil",1989,4243,c(-111.75225, 34.6492)
35464,11.65,1766,1710,"Montezuma Well",360,1081,"fossil",1989,4487,c(-111.75225, 34.6492)
35465,19.4,1766,1710,"Montezuma Well",365,1081,"fossil",1989,4741,c(-111.75225, 34.6492)
35466,27.65,1766,1710,"Montezuma Well",370,1081,"fossil",1989,4996,c(-111.75225, 34.6492)
35467,23.65,1766,1710,"Montezuma Well",377,1081,"fossil",1989,5374,c(-111.75225, 34.6492)
35468,21.8,1766,1710,"Montezuma Well",385,1081,"fossil",1989,5776,c(-111.75225, 34.6492)
35469,19.4,1766,1710,"Montezuma Well",390,1081,"fossil",1989,6025,c(-111.75225, 34.6492)
41284,16.9,1970,1905,"Posy Lake",30,2653,"fossil",1989,935,c(-111.696035, 37.93746)
41285,9.1,1970,1905,"Posy Lake",60,2653,"fossil",1989,1881,c(-111.696035, 37.93746)
41286,13.75,1970,1905,"Posy Lake",90,2653,"fossil",1989,2785,c(-111.696035, 37.93746)
41288,14.45,1970,1905,"Posy Lake",150,2653,"fossil",1989,4169,c(-111.696035, 37.93746)
41289,14.45,1970,1905,"Posy Lake",180,2653,"fossil",1989,4377,c(-111.696035, 37.93746)
41290,17,1970,1905,"Posy Lake",210,2653,"fossil",1989,4586,c(-111.696035, 37.93746)
41292,13.75,1970,1905,"Posy Lake",270,2653,"fossil",1989,5004,c(-111.696035, 37.93746)
41293,18.55,1970,1905,"Posy Lake",300,2653,"fossil",1989,5213,c(-111.696035, 37.93746)
41294,18.55,1970,1905,"Posy Lake",320,2653,"fossil",1989,5352,c(-111.696035, 37.93746)
41295,12.9,1970,1905,"Posy Lake",340,2653,"fossil",1989,5491,c(-111.696035, 37.93746)
41296,18.55,1970,1905,"Posy Lake",360,2653,"fossil",1989,5697,c(-111.696035, 37.93746)
41297,18.55,1970,1905,"Posy Lake",380,2653,"fossil",1989,5968,c(-111.696035, 37.93746)
46137,19.95,2320,2241,"Sagehen Marsh",5,2085,"fossil",1984,6,c(-108.503889, 37.473889)
46138,19.95,2320,2241,"Sagehen Marsh",10,2085,"fossil",1984,12,c(-108.503889, 37.473889)
46139,23.9,2320,2241,"Sagehen Marsh",15,2085,"fossil",1984,18,c(-108.503889, 37.473889)
46140,23.9,2320,2241,"Sagehen Marsh",25,2085,"fossil",1984,30,c(-108.503889, 37.473889)
46144,21.7,2320,2241,"Sagehen Marsh",42,2085,"fossil",1984,83,c(-108.503889, 37.473889)
46145,20.9,2320,2241,"Sagehen Marsh",50,2085,"fossil",1984,133,c(-108.503889, 37.473889)
46146,21.65,2320,2241,"Sagehen Marsh",60,2085,"fossil",1984,248,c(-108.503889, 37.473889)
54380,12.65,2880,2785,"Twin Lakes",2.5,3290,"fossil",1976,102,c(-108.10256, 37.46906)
54382,15.3,2880,2785,"Twin Lakes",7.5,3290,"fossil",1976,367,c(-108.10256, 37.46906)
54383,15.3,2880,2785,"Twin Lakes",10,3290,"fossil",1976,505,c(-108.10256, 37.46906)
54384,15.3,2880,2785,"Twin Lakes",12.5,3290,"fossil",1976,630,c(-108.10256, 37.46906)
54385,15.3,2880,2785,"Twin Lakes",15,3290,"fossil",1976,755,c(-108.10256, 37.46906)
54386,11.9,2880,2785,"Twin Lakes",17.5,3290,"fossil",1976,888,c(-108.10256, 37.46906)
54387,11.9,2880,2785,"Twin Lakes",20,3290,"fossil",1976,1020,c(-108.10256, 37.46906)
54388,11.9,2880,2785,"Twin Lakes",22.5,3290,"fossil",1976,1141,c(-108.10256, 37.46906)
54389,11.9,2880,2785,"Twin Lakes",25,3290,"fossil",1976,1261,c(-108.10256, 37.46906)
54390,11.9,2880,2785,"Twin Lakes",27.5,3290,"fossil",1976,1390,c(-108.10256, 37.46906)
54391,12.65,2880,2785,"Twin Lakes",30,3290,"fossil",1976,1520,c(-108.10256, 37.46906)
54392,15.3,2880,2785,"Twin Lakes",32.5,3290,"fossil",1976,1652,c(-108.10256, 37.46906)
54393,11.9,2880,2785,"Twin Lakes",35,3290,"fossil",1976,1785,c(-108.10256, 37.46906)
54394,11.9,2880,2785,"Twin Lakes",37.5,3290,"fossil",1976,1918,c(-108.10256, 37.46906)
54395,13.65,2880,2785,"Twin Lakes",40,3290,"fossil",1976,2053,c(-108.10256, 37.46906)
54396,11.9,2880,2785,"Twin Lakes",45,3290,"fossil",1976,2305,c(-108.10256, 37.46906)
54397,11.2,2880,2785,"Twin Lakes",50,3290,"fossil",1976,2396,c(-108.10256, 37.46906)
54398,15.3,2880,2785,"Twin Lakes",52.5,3290,"fossil",1976,2442,c(-108.10256, 37.46906)
54399,15.3,2880,2785,"Twin Lakes",55,3290,"fossil",1976,2489,c(-108.10256, 37.46906)
54400,12.15,2880,2785,"Twin Lakes",57.5,3290,"fossil",1976,2535,c(-108.10256, 37.46906)
54401,11.9,2880,2785,"Twin Lakes",60,3290,"fossil",1976,2581,c(-108.10256, 37.46906)
54402,15.3,2880,2785,"Twin Lakes",62.5,3290,"fossil",1976,2626,c(-108.10256, 37.46906)
54403,15.3,2880,2785,"Twin Lakes",65,3290,"fossil",1976,2670,c(-108.10256, 37.46906)
54404,11.9,2880,2785,"Twin Lakes",67.5,3290,"fossil",1976,2719,c(-108.10256, 37.46906)
54405,11.9,2880,2785,"Twin Lakes",70,3290,"fossil",1976,2768,c(-108.10256, 37.46906)
54406,15.3,2880,2785,"Twin Lakes",75,3290,"fossil",1976,2859,c(-108.10256, 37.46906)
54407,15.3,2880,2785,"Twin Lakes",80,3290,"fossil",1976,2949,c(-108.10256, 37.46906)
54408,15.3,2880,2785,"Twin Lakes",85,3290,"fossil",1976,3042,c(-108.10256, 37.46906)
54409,11.2,2880,2785,"Twin Lakes",90,3290,"fossil",1976,3134,c(-108.10256, 37.46906)
54410,11.9,2880,2785,"Twin Lakes",95,3290,"fossil",1976,3250,c(-108.10256, 37.46906)
54411,11.2,2880,2785,"Twin Lakes",100,3290,"fossil",1976,3371,c(-108.10256, 37.46906)
54412,11.9,2880,2785,"Twin Lakes",105,3290,"fossil",1976,3499,c(-108.10256, 37.46906)
54413,11.9,2880,2785,"Twin Lakes",110,3290,"fossil",1976,3624,c(-108.10256, 37.46906)
54414,12.75,2880,2785,"Twin Lakes",115,3290,"fossil",1976,3747,c(-108.10256, 37.46906)
54415,11.2,2880,2785,"Twin Lakes",120,3290,"fossil",1976,3870,c(-108.10256, 37.46906)
54416,15.3,2880,2785,"Twin Lakes",125,3290,"fossil",1976,3997,c(-108.10256, 37.46906)
54417,11.4,2880,2785,"Twin Lakes",130,3290,"fossil",1976,4126,c(-108.10256, 37.46906)
54418,11.9,2880,2785,"Twin Lakes",135,3290,"fossil",1976,4250,c(-108.10256, 37.46906)
54419,15.3,2880,2785,"Twin Lakes",140,3290,"fossil",1976,4376,c(-108.10256, 37.46906)
54420,11.9,2880,2785,"Twin Lakes",145,3290,"fossil",1976,4502,c(-108.10256, 37.46906)
54421,15.3,2880,2785,"Twin Lakes",150,3290,"fossil",1976,4611,c(-108.10256, 37.46906)
54422,12.65,2880,2785,"Twin Lakes",155,3290,"fossil",1976,4712,c(-108.10256, 37.46906)
54423,11.9,2880,2785,"Twin Lakes",160,3290,"fossil",1976,4808,c(-108.10256, 37.46906)
54424,15.3,2880,2785,"Twin Lakes",165,3290,"fossil",1976,4906,c(-108.10256, 37.46906)
54425,12.65,2880,2785,"Twin Lakes",170,3290,"fossil",1976,5001,c(-108.10256, 37.46906)
54426,11.9,2880,2785,"Twin Lakes",175,3290,"fossil",1976,5103,c(-108.10256, 37.46906)
54427,11.9,2880,2785,"Twin Lakes",180,3290,"fossil",1976,5202,c(-108.10256, 37.46906)
54428,14.75,2880,2785,"Twin Lakes",185,3290,"fossil",1976,5343,c(-108.10256, 37.46906)
54429,15.3,2880,2785,"Twin Lakes",190,3290,"fossil",1976,5528,c(-108.10256, 37.46906)
54430,15.3,2880,2785,"Twin Lakes",195,3290,"fossil",1976,5717,c(-108.10256, 37.46906)
54431,11.9,2880,2785,"Twin Lakes",200,3290,"fossil",1976,5899,c(-108.10256, 37.46906)
54432,15.3,2880,2785,"Twin Lakes",205,3290,"fossil",1976,6096,c(-108.10256, 37.46906)
54433,15.3,2880,2785,"Twin Lakes",210,3290,"fossil",1976,6291,c(-108.10256, 37.46906)
55048,12.25,2897,2800,"Utricularia Lake",15,2753,"fossil",1964,769,c(-108.808333, 35.968889)
55049,18.3,2897,2800,"Utricularia Lake",17,2753,"fossil",1964,872,c(-108.808333, 35.968889)
55050,20.85,2897,2800,"Utricularia Lake",19,2753,"fossil",1964,974,c(-108.808333, 35.968889)
55051,18.3,2897,2800,"Utricularia Lake",21,2753,"fossil",1964,1077,c(-108.808333, 35.968889)
55052,17.2,2897,2800,"Utricularia Lake",23,2753,"fossil",1964,1179,c(-108.808333, 35.968889)
55053,13.4,2897,2800,"Utricularia Lake",25,2753,"fossil",1964,1282,c(-108.808333, 35.968889)
55054,9.1,2897,2800,"Utricularia Lake",27,2753,"fossil",1964,1385,c(-108.808333, 35.968889)
55055,18.3,2897,2800,"Utricularia Lake",31,2753,"fossil",1964,1590,c(-108.808333, 35.968889)
55056,7.9,2897,2800,"Utricularia Lake",35,2753,"fossil",1964,1795,c(-108.808333, 35.968889)
55057,9.1,2897,2800,"Utricularia Lake",37,2753,"fossil",1964,1897,c(-108.808333, 35.968889)
55058,8.4,2897,2800,"Utricularia Lake",39,2753,"fossil",1964,2000,c(-108.808333, 35.968889)
56107,17.3,2950,2853,"Whiskey Lake",5,2712,"fossil",1964,333,c(-108.810833, 35.981944)
56108,17.3,2950,2853,"Whiskey Lake",9,2712,"fossil",1964,600,c(-108.810833, 35.981944)
56110,17.3,2950,2853,"Whiskey Lake",13,2712,"fossil",1964,867,c(-108.810833, 35.981944)
56111,15.2,2950,2853,"Whiskey Lake",15,2712,"fossil",1964,1000,c(-108.810833, 35.981944)
56112,17.3,2950,2853,"Whiskey Lake",17,2712,"fossil",1964,1133,c(-108.810833, 35.981944)
56113,13.05,2950,2853,"Whiskey Lake",20,2712,"fossil",1964,1333,c(-108.810833, 35.981944)
56114,8.05,2950,2853,"Whiskey Lake",21,2712,"fossil",1964,1400,c(-108.810833, 35.981944)
56115,20.85,2950,2853,"Whiskey Lake",25,2712,"fossil",1964,1667,c(-108.810833, 35.981944)
56116,7.5,2950,2853,"Whiskey Lake",26,2712,"fossil",1964,1733,c(-108.810833, 35.981944)
56117,8.05,2950,2853,"Whiskey Lake",28,2712,"fossil",1964,1867,c(-108.810833, 35.981944)
56118,21.95,2950,2853,"Whiskey Lake",30,2712,"fossil",1964,2000,c(-108.810833, 35.981944)
57919,18,3054,2955,"Head Lake",3,2300,"fossil",1989,1,c(-105.740635, 37.71109)
57920,18,3054,2955,"Head Lake",7,2300,"fossil",1989,58,c(-105.740635, 37.71109)
57921,18,3054,2955,"Head Lake",10,2300,"fossil",1989,108,c(-105.740635, 37.71109)
57922,18,3054,2955,"Head Lake",13,2300,"fossil",1989,691,c(-105.740635, 37.71109)
57923,16.95,3054,2955,"Head Lake",17,2300,"fossil",1989,1561,c(-105.740635, 37.71109)
57924,11.85,3054,2955,"Head Lake",20,2300,"fossil",1989,2286,c(-105.740635, 37.71109)
57925,11.65,3054,2955,"Head Lake",23,2300,"fossil",1989,3015,c(-105.740635, 37.71109)
57926,11.65,3054,2955,"Head Lake",25,2300,"fossil",1989,3501,c(-105.740635, 37.71109)
57927,16.95,3054,2955,"Head Lake",27,2300,"fossil",1989,3672,c(-105.740635, 37.71109)
58052,10.1,3056,2957,"Como Lake",10,3523,"fossil",1989,774,c(-105.514165, 37.569525)
58053,10.1,3056,2957,"Como Lake",20,3523,"fossil",1989,1640,c(-105.514165, 37.569525)
58054,10.1,3056,2957,"Como Lake",30,3523,"fossil",1989,2477,c(-105.514165, 37.569525)
58055,10.1,3056,2957,"Como Lake",40,3523,"fossil",1989,3314,c(-105.514165, 37.569525)
58056,10.1,3056,2957,"Como Lake",50,3523,"fossil",1989,4150,c(-105.514165, 37.569525)
58057,10.5,3056,2957,"Como Lake",60,3523,"fossil",1989,4948,c(-105.514165, 37.569525)
58058,10.1,3056,2957,"Como Lake",70,3523,"fossil",1989,5369,c(-105.514165, 37.569525)
58059,10.1,3056,2957,"Como Lake",80,3523,"fossil",1989,5763,c(-105.514165, 37.569525)
58060,10.1,3056,2957,"Como Lake",90,3523,"fossil",1989,6153,c(-105.514165, 37.569525)
58215,28.15,3060,244,"Bechan Cave",7.5,1280,"fossil",1984,1165,c(-110.866666666667, 37.3666666666667)
58216,28.15,3060,244,"Bechan Cave",12.5,1280,"fossil",1984,1941,c(-110.866666666667, 37.3666666666667)
58217,28.15,3060,244,"Bechan Cave",17.5,1280,"fossil",1984,2670,c(-110.866666666667, 37.3666666666667)
58218,28.15,3060,244,"Bechan Cave",22.5,1280,"fossil",1984,2975,c(-110.866666666667, 37.3666666666667)
58219,19.4,3060,244,"Bechan Cave",27.5,1280,"fossil",1984,3279,c(-110.866666666667, 37.3666666666667)
58220,21.2,3060,244,"Bechan Cave",32.5,1280,"fossil",1984,3583,c(-110.866666666667, 37.3666666666667)
58221,28.15,3060,244,"Bechan Cave",37.5,1280,"fossil",1984,3887,c(-110.866666666667, 37.3666666666667)
58222,28.15,3060,244,"Bechan Cave",42.5,1280,"fossil",1984,4192,c(-110.866666666667, 37.3666666666667)
58223,28.15,3060,244,"Bechan Cave",47.5,1280,"fossil",1984,4496,c(-110.866666666667, 37.3666666666667)
58224,28.15,3060,244,"Bechan Cave",52.5,1280,"fossil",1984,4800,c(-110.866666666667, 37.3666666666667)
58225,28.15,3060,244,"Bechan Cave",57.5,1280,"fossil",1984,5104,c(-110.866666666667, 37.3666666666667)
58226,28.15,3060,244,"Bechan Cave",62.5,1280,"fossil",1984,5409,c(-110.866666666667, 37.3666666666667)
61597,18,3560,1906,"Potato Lake",20.5,2205,"fossil",1965,1315,c(-111.345278, 34.462222)
61598,18,3560,1906,"Potato Lake",25.5,2205,"fossil",1965,1397,c(-111.345278, 34.462222)
61599,18,3560,1906,"Potato Lake",30.5,2205,"fossil",1965,1479,c(-111.345278, 34.462222)
61600,18,3560,1906,"Potato Lake",35.5,2205,"fossil",1965,1561,c(-111.345278, 34.462222)
61601,18,3560,1906,"Potato Lake",40.5,2205,"fossil",1965,1643,c(-111.345278, 34.462222)
61602,18,3560,1906,"Potato Lake",45.5,2205,"fossil",1965,1725,c(-111.345278, 34.462222)
61603,18,3560,1906,"Potato Lake",50.5,2205,"fossil",1965,1807,c(-111.345278, 34.462222)
61604,18,3560,1906,"Potato Lake",55.5,2205,"fossil",1965,1950,c(-111.345278, 34.462222)
61605,18,3560,1906,"Potato Lake",60.5,2205,"fossil",1965,2208,c(-111.345278, 34.462222)
61606,15.9,3560,1906,"Potato Lake",65.5,2205,"fossil",1965,2465,c(-111.345278, 34.462222)
61607,18,3560,1906,"Potato Lake",70.5,2205,"fossil",1965,2723,c(-111.345278, 34.462222)
61608,18,3560,1906,"Potato Lake",75.5,2205,"fossil",1965,3081,c(-111.345278, 34.462222)
61609,15.9,3560,1906,"Potato Lake",80.5,2205,"fossil",1965,4118,c(-111.345278, 34.462222)
61610,15.45,3560,1906,"Potato Lake",85.5,2205,"fossil",1965,5482,c(-111.345278, 34.462222)
61623,15.9,3561,1906,"Potato Lake",25,2205,"fossil",1965,1389,c(-111.345278, 34.462222)
61624,18,3561,1906,"Potato Lake",30,2205,"fossil",1965,1471,c(-111.345278, 34.462222)
61625,18,3561,1906,"Potato Lake",35,2205,"fossil",1965,1553,c(-111.345278, 34.462222)
61626,18,3561,1906,"Potato Lake",40,2205,"fossil",1965,1635,c(-111.345278, 34.462222)
61627,15.9,3561,1906,"Potato Lake",45,2205,"fossil",1965,1717,c(-111.345278, 34.462222)
61628,18,3561,1906,"Potato Lake",50,2205,"fossil",1965,1799,c(-111.345278, 34.462222)
61629,18,3561,1906,"Potato Lake",55,2205,"fossil",1965,1924,c(-111.345278, 34.462222)
61630,18,3561,1906,"Potato Lake",60,2205,"fossil",1965,2182,c(-111.345278, 34.462222)
61631,18,3561,1906,"Potato Lake",65,2205,"fossil",1965,2439,c(-111.345278, 34.462222)
61632,18,3561,1906,"Potato Lake",67.5,2205,"fossil",1965,2568,c(-111.345278, 34.462222)
61633,18,3561,1906,"Potato Lake",70,2205,"fossil",1965,2697,c(-111.345278, 34.462222)
61634,15.9,3561,1906,"Potato Lake",72.5,2205,"fossil",1965,2826,c(-111.345278, 34.462222)
61635,15.9,3561,1906,"Potato Lake",75,2205,"fossil",1965,3357,c(-111.345278, 34.462222)
61636,15.9,3561,1906,"Potato Lake",77.5,2205,"fossil",1965,4290,c(-111.345278, 34.462222)
61637,14.6,3561,1906,"Potato Lake",80,2205,"fossil",1965,5223,c(-111.345278, 34.462222)
62039,20.9,3608,2241,"Sagehen Marsh",143.5,2085,"fossil",1984,1350,c(-108.503889, 37.473889)
62041,11.6,3608,2241,"Sagehen Marsh",152,2085,"fossil",1984,1350,c(-108.503889, 37.473889)
62179,20.05,3612,2260,"San Agustin Plains",2,2069,"fossil",1984,189,c(-108.25, 33.866667)
62180,20.05,3612,2260,"San Agustin Plains",14,2069,"fossil",1984,1322,c(-108.25, 33.866667)
62181,20.05,3612,2260,"San Agustin Plains",24,2069,"fossil",1984,2266,c(-108.25, 33.866667)
62183,20.05,3612,2260,"San Agustin Plains",34,2069,"fossil",1984,3211,c(-108.25, 33.866667)
62184,20.05,3612,2260,"San Agustin Plains",44,2069,"fossil",1984,4155,c(-108.25, 33.866667)
130574,11.85,14517,9814,"Alpine Pond",40,3200,"fossil",1999,369,c(-112.82446, 37.63632)
130575,9.75,14517,9814,"Alpine Pond",50,3200,"fossil",1999,474,c(-112.82446, 37.63632)
130576,9.75,14517,9814,"Alpine Pond",61,3200,"fossil",1999,590,c(-112.82446, 37.63632)
130577,12.75,14517,9814,"Alpine Pond",70,3200,"fossil",1999,685,c(-112.82446, 37.63632)
130578,12.75,14517,9814,"Alpine Pond",80,3200,"fossil",1999,789,c(-112.82446, 37.63632)
130579,12.75,14517,9814,"Alpine Pond",90,3200,"fossil",1999,896,c(-112.82446, 37.63632)
130580,11.85,14517,9814,"Alpine Pond",100,3200,"fossil",1999,1003,c(-112.82446, 37.63632)
130581,15.3,14517,9814,"Alpine Pond",110,3200,"fossil",1999,1108,c(-112.82446, 37.63632)
130582,12.75,14517,9814,"Alpine Pond",120,3200,"fossil",1999,1212,c(-112.82446, 37.63632)
130583,12.75,14517,9814,"Alpine Pond",130,3200,"fossil",1999,1319,c(-112.82446, 37.63632)
130584,12.75,14517,9814,"Alpine Pond",140,3200,"fossil",1999,1427,c(-112.82446, 37.63632)
130585,15.3,14517,9814,"Alpine Pond",150,3200,"fossil",1999,1534,c(-112.82446, 37.63632)
130586,15.3,14517,9814,"Alpine Pond",160,3200,"fossil",1999,1641,c(-112.82446, 37.63632)
130587,11.85,14517,9814,"Alpine Pond",170,3200,"fossil",1999,1748,c(-112.82446, 37.63632)
130588,9.75,14517,9814,"Alpine Pond",180,3200,"fossil",1999,1855,c(-112.82446, 37.63632)
130589,9.75,14517,9814,"Alpine Pond",190,3200,"fossil",1999,1959,c(-112.82446, 37.63632)
130590,12.75,14517,9814,"Alpine Pond",200,3200,"fossil",1999,2065,c(-112.82446, 37.63632)
130591,11.85,14517,9814,"Alpine Pond",210,3200,"fossil",1999,2170,c(-112.82446, 37.63632)
130592,11.85,14517,9814,"Alpine Pond",220,3200,"fossil",1999,2275,c(-112.82446, 37.63632)
130593,9.75,14517,9814,"Alpine Pond",230,3200,"fossil",1999,2376,c(-112.82446, 37.63632)
130594,9.75,14517,9814,"Alpine Pond",240,3200,"fossil",1999,2477,c(-112.82446, 37.63632)
130595,11.85,14517,9814,"Alpine Pond",250,3200,"fossil",1999,2583,c(-112.82446, 37.63632)
130596,10.1,14517,9814,"Alpine Pond",260,3200,"fossil",1999,2687,c(-112.82446, 37.63632)
130597,11.5,14517,9814,"Alpine Pond",270,3200,"fossil",1999,2791,c(-112.82446, 37.63632)
130598,12.75,14517,9814,"Alpine Pond",280,3200,"fossil",1999,2895,c(-112.82446, 37.63632)
130599,15.65,14517,9814,"Alpine Pond",290,3200,"fossil",1999,2999,c(-112.82446, 37.63632)
131058,12.75,14547,9814,"Alpine Pond",10,3200,"fossil",1999,58,c(-112.82446, 37.63632)
131059,12.75,14547,9814,"Alpine Pond",15,3200,"fossil",1999,109,c(-112.82446, 37.63632)
131060,11.85,14547,9814,"Alpine Pond",20,3200,"fossil",1999,160,c(-112.82446, 37.63632)
131061,12.75,14547,9814,"Alpine Pond",25,3200,"fossil",1999,212,c(-112.82446, 37.63632)
131062,10.1,14547,9814,"Alpine Pond",30,3200,"fossil",1999,264,c(-112.82446, 37.63632)
131063,11.85,14547,9814,"Alpine Pond",35,3200,"fossil",1999,317,c(-112.82446, 37.63632)
131065,12.75,14547,9814,"Alpine Pond",45,3200,"fossil",1999,422,c(-112.82446, 37.63632)
131066,12.75,14547,9814,"Alpine Pond",50,3200,"fossil",1999,474,c(-112.82446, 37.63632)
131067,12.75,14547,9814,"Alpine Pond",55,3200,"fossil",1999,527,c(-112.82446, 37.63632)
131068,13.45,14547,9814,"Alpine Pond",60,3200,"fossil",1999,580,c(-112.82446, 37.63632)
131074,11.9,14549,9830,"Lowder Creek Bog",20,3127,"fossil",1999,336,c(-112.792245, 37.67214)
131075,12.8,14549,9830,"Lowder Creek Bog",40,3127,"fossil",1999,718,c(-112.792245, 37.67214)
131076,14.75,14549,9830,"Lowder Creek Bog",60,3127,"fossil",1999,1099,c(-112.792245, 37.67214)
131077,12.8,14549,9830,"Lowder Creek Bog",80,3127,"fossil",1999,1489,c(-112.792245, 37.67214)
131078,12.8,14549,9830,"Lowder Creek Bog",95,3127,"fossil",1999,1777,c(-112.792245, 37.67214)
131079,11.9,14549,9830,"Lowder Creek Bog",120,3127,"fossil",1999,2260,c(-112.792245, 37.67214)
131080,14.75,14549,9830,"Lowder Creek Bog",140,3127,"fossil",1999,2648,c(-112.792245, 37.67214)
131081,11.9,14549,9830,"Lowder Creek Bog",160,3127,"fossil",1999,3081,c(-112.792245, 37.67214)
131082,11.9,14549,9830,"Lowder Creek Bog",180,3127,"fossil",1999,3573,c(-112.792245, 37.67214)
131083,11.9,14549,9830,"Lowder Creek Bog",200,3127,"fossil",1999,4080,c(-112.792245, 37.67214)
131084,11.9,14549,9830,"Lowder Creek Bog",220,3127,"fossil",1999,4597,c(-112.792245, 37.67214)
131085,11.9,14549,9830,"Lowder Creek Bog",240,3127,"fossil",1999,5087,c(-112.792245, 37.67214)
132358,8.8,14650,9878,"San Luis Lake",0,2293,"fossil",1993,-37,c(-105.724665, 37.67773)
132359,11.65,14650,9878,"San Luis Lake",7,2293,"fossil",1993,32,c(-105.724665, 37.67773)
132360,16.95,14650,9878,"San Luis Lake",14,2293,"fossil",1993,105,c(-105.724665, 37.67773)
132361,16.95,14650,9878,"San Luis Lake",21,2293,"fossil",1993,197,c(-105.724665, 37.67773)
132362,16.95,14650,9878,"San Luis Lake",28,2293,"fossil",1993,303,c(-105.724665, 37.67773)
132363,16.95,14650,9878,"San Luis Lake",35,2293,"fossil",1993,410,c(-105.724665, 37.67773)
132364,19.4,14650,9878,"San Luis Lake",42,2293,"fossil",1993,516,c(-105.724665, 37.67773)
132365,11.65,14650,9878,"San Luis Lake",49,2293,"fossil",1993,605,c(-105.724665, 37.67773)
132366,11.65,14650,9878,"San Luis Lake",56,2293,"fossil",1993,671,c(-105.724665, 37.67773)
132367,11.65,14650,9878,"San Luis Lake",63,2293,"fossil",1993,735,c(-105.724665, 37.67773)
132368,11.65,14650,9878,"San Luis Lake",70,2293,"fossil",1993,798,c(-105.724665, 37.67773)
132369,11.65,14650,9878,"San Luis Lake",77,2293,"fossil",1993,854,c(-105.724665, 37.67773)
132370,9.75,14650,9878,"San Luis Lake",84,2293,"fossil",1993,901,c(-105.724665, 37.67773)
132371,8.8,14650,9878,"San Luis Lake",91,2293,"fossil",1993,952,c(-105.724665, 37.67773)
132372,12.2,14650,9878,"San Luis Lake",94,2293,"fossil",1993,975,c(-105.724665, 37.67773)
132373,16.95,14650,9878,"San Luis Lake",95,2293,"fossil",1993,983,c(-105.724665, 37.67773)
132374,16.95,14650,9878,"San Luis Lake",103,2293,"fossil",1993,1043,c(-105.724665, 37.67773)
132375,16.95,14650,9878,"San Luis Lake",108,2293,"fossil",1993,1080,c(-105.724665, 37.67773)
132376,16.95,14650,9878,"San Luis Lake",112,2293,"fossil",1993,1111,c(-105.724665, 37.67773)
132377,11.65,14650,9878,"San Luis Lake",117,2293,"fossil",1993,1148,c(-105.724665, 37.67773)
132378,8.8,14650,9878,"San Luis Lake",122,2293,"fossil",1993,1186,c(-105.724665, 37.67773)
132379,19.4,14650,9878,"San Luis Lake",126,2293,"fossil",1993,1216,c(-105.724665, 37.67773)
132381,19.4,14650,9878,"San Luis Lake",154,2293,"fossil",1993,1427,c(-105.724665, 37.67773)
134540,9.4,14951,10000,"Bear Lake",202,2778,"fossil",1999,132,c(-112.147175, 36.371125)
134541,9.4,14951,10000,"Bear Lake",222,2778,"fossil",1999,839,c(-112.147175, 36.371125)
134542,18.8,14951,10000,"Bear Lake",242,2778,"fossil",1999,1590,c(-112.147175, 36.371125)
134543,9.4,14951,10000,"Bear Lake",262,2778,"fossil",1999,2306,c(-112.147175, 36.371125)
134544,18.8,14951,10000,"Bear Lake",282,2778,"fossil",1999,2997,c(-112.147175, 36.371125)
134545,18.8,14951,10000,"Bear Lake",292,2778,"fossil",1999,3362,c(-112.147175, 36.371125)
134546,18.8,14951,10000,"Bear Lake",312,2778,"fossil",1999,4006,c(-112.147175, 36.371125)
134547,18.8,14951,10000,"Bear Lake",332,2778,"fossil",1999,4293,c(-112.147175, 36.371125)
134548,13.75,14951,10000,"Bear Lake",372,2778,"fossil",1999,4762,c(-112.147175, 36.371125)
134549,7.9,14951,10000,"Bear Lake",381,2778,"fossil",1999,4868,c(-112.147175, 36.371125)
134550,18.8,14951,10000,"Bear Lake",401,2778,"fossil",1999,5104,c(-112.147175, 36.371125)
134551,7.5,14951,10000,"Bear Lake",421,2778,"fossil",1999,5337,c(-112.147175, 36.371125)
