"sample.id","value","bootstrap","rmsep","s1","dataset.id","site.id","site.name","depth","elev","type","pub_year","age","long","lat","date","period","mid_period","anom","modern","anom_bootstrap"
61637,16.4125,16.496425,3.76236755691444,1.04423483746271,3561,1906,"Potato Lake",80,2205,"fossil",1965,5223,-111.345278,34.462222,-3274,"(-3.3e+03,-3.2e+03]",-3250,-3.63676823113262,20.0492682311326,-3.55284323113262
62183,20.225,20.61435,3.89311082484116,0.925871246483584,3612,2260,"San Agustin Plains",34,2069,"fossil",1984,3211,-108.25,33.866667,-1262,"(-1.3e+03,-1.2e+03]",-1250,0.249789218309729,19.9752107816903,0.63913921830973
134540,15.4875,14.5815375,4.35575976775694,2.10345126805468,14951,10000,"Bear Lake",202,2778,"fossil",1999,132,-112.147175,36.371125,1818,"(1.8e+03,1.9e+03]",1850,-0.736204875965139,16.2237048759651,-1.64216737596514
134541,11.375,12.6026625,4.50253113169804,2.38825373143841,14951,10000,"Bear Lake",222,2778,"fossil",1999,839,-112.147175,36.371125,1111,"(1.1e+03,1.2e+03]",1150,-4.84870487596514,16.2237048759651,-3.62104237596514
134542,16.15,16.1772875,4.11836578041678,1.53989771041855,14951,10000,"Bear Lake",242,2778,"fossil",1999,1590,-112.147175,36.371125,360,"(300,400]",350,-0.0737048759651415,16.2237048759651,-0.0464173759651381
134543,12.6875,11.2863625,4.23143383236727,1.81518706444341,14951,10000,"Bear Lake",262,2778,"fossil",1999,2306,-112.147175,36.371125,-357,"(-400,-300]",-350,-3.53620487596514,16.2237048759651,-4.93734237596514
134544,17.25,16.372825,4.14822780538683,1.60540895718032,14951,10000,"Bear Lake",282,2778,"fossil",1999,2997,-112.147175,36.371125,-1048,"(-1.1e+03,-1e+03]",-1050,1.02629512403486,16.2237048759651,0.149120124034859
134545,14.3375,14.5905375,4.39467951079189,2.15931336054608,14951,10000,"Bear Lake",292,2778,"fossil",1999,3362,-112.147175,36.371125,-1413,"(-1.5e+03,-1.4e+03]",-1450,-1.88620487596514,16.2237048759651,-1.63316737596514
134546,11.875,12.24345,4.47231069109746,2.30886968595604,14951,10000,"Bear Lake",312,2778,"fossil",1999,4006,-112.147175,36.371125,-2057,"(-2.1e+03,-2e+03]",-2050,-4.34870487596514,16.2237048759651,-3.98025487596514
134547,12.25,12.206925,4.48630856570591,2.3315120883223,14951,10000,"Bear Lake",332,2778,"fossil",1999,4293,-112.147175,36.371125,-2344,"(-2.4e+03,-2.3e+03]",-2350,-3.97370487596514,16.2237048759651,-4.01677987596514
134548,12.3125,13.3384125,4.09303513954639,1.42890720023402,14951,10000,"Bear Lake",372,2778,"fossil",1999,4762,-112.147175,36.371125,-2813,"(-2.9e+03,-2.8e+03]",-2850,-3.91120487596514,16.2237048759651,-2.88529237596514
134549,10.775,11.0010125,4.5378313561978,2.42086303493768,14951,10000,"Bear Lake",381,2778,"fossil",1999,4868,-112.147175,36.371125,-2919,"(-3e+03,-2.9e+03]",-2950,-5.44870487596514,16.2237048759651,-5.22269237596514
134550,11.55,11.8903875,4.57252490568846,2.48124205403755,14951,10000,"Bear Lake",401,2778,"fossil",1999,5104,-112.147175,36.371125,-3155,"(-3.2e+03,-3.1e+03]",-3150,-4.67370487596514,16.2237048759651,-4.33331737596514
134551,10.5875,10.6393,4.56101038145099,2.45587063188609,14951,10000,"Bear Lake",421,2778,"fossil",1999,5337,-112.147175,36.371125,-3388,"(-3.4e+03,-3.3e+03]",-3350,-5.63620487596514,16.2237048759651,-5.58440487596514
154412,19.175,19.7728,4.04920166566506,0.984929691143737,15967,10449,"Stoneman Lake",0,2047,"fossil",1993,-42,-111.517775,34.778865,1992,"(1.9e+03,2e+03]",1950,-0.180956299021865,19.3559562990219,0.416843700978134
154413,19.4375,18.9720625,4.16306839051004,1.37347978655232,15967,10449,"Stoneman Lake",5,2047,"fossil",1993,96,-111.517775,34.778865,1854,"(1.8e+03,1.9e+03]",1850,0.0815437009781341,19.3559562990219,-0.383893799021866
154414,17.275,17.461025,4.17639972357169,1.40671284931055,15967,10449,"Stoneman Lake",10,2047,"fossil",1993,236,-111.517775,34.778865,1714,"(1.7e+03,1.8e+03]",1750,-2.08095629902187,19.3559562990219,-1.89493129902187
154415,17.725,18.3173,4.0700611978723,1.04076706980649,15967,10449,"Stoneman Lake",15,2047,"fossil",1993,376,-111.517775,34.778865,1574,"(1.5e+03,1.6e+03]",1550,-1.63095629902186,19.3559562990219,-1.03865629902187
154417,19.7375,19.3322125,4.46598942853419,2.10375323261962,15967,10449,"Stoneman Lake",25,2047,"fossil",1993,651,-111.517775,34.778865,1299,"(1.2e+03,1.3e+03]",1250,0.381543700978135,19.3559562990219,-0.0237437990218652
154418,18.3625,18.1965,4.14043428129788,1.26704492435759,15967,10449,"Stoneman Lake",30,2047,"fossil",1993,790,-111.517775,34.778865,1160,"(1.1e+03,1.2e+03]",1150,-0.993456299021869,19.3559562990219,-1.15945629902187
154419,19,18.57395,4.10327837262289,1.1317569676542,15967,10449,"Stoneman Lake",40,2047,"fossil",1993,1069,-111.517775,34.778865,881,"(800,900]",850,-0.355956299021866,19.3559562990219,-0.782006299021866
154420,19.2,18.6941125,4.0984079389105,1.10572006423606,15967,10449,"Stoneman Lake",50,2047,"fossil",1993,1324,-111.517775,34.778865,626,"(600,700]",650,-0.155956299021867,19.3559562990219,-0.661843799021867
154421,16.9125,17.54545,4.22550861913611,1.50412042012541,15967,10449,"Stoneman Lake",60,2047,"fossil",1993,1550,-111.517775,34.778865,400,"(300,400]",350,-2.44345629902186,19.3559562990219,-1.81050629902187
154422,17.175,17.3121375,4.00387901854822,0.648375935470655,15967,10449,"Stoneman Lake",70,2047,"fossil",1993,1782,-111.517775,34.778865,168,"(100,200]",150,-2.18095629902187,19.3559562990219,-2.04381879902187
154423,19.4625,18.1985875,4.30296040530822,1.6990059873169,15967,10449,"Stoneman Lake",80,2047,"fossil",1993,2010,-111.517775,34.778865,-61,"(-100,0]",-50,0.106543700978133,19.3559562990219,-1.15736879902187
154424,17.725,17.8607625,4.15846051123482,1.28293142856278,15967,10449,"Stoneman Lake",90,2047,"fossil",1993,2236,-111.517775,34.778865,-287,"(-300,-200]",-250,-1.63095629902187,19.3559562990219,-1.49519379902187
154425,19.1,19.07315,4.0238233262882,0.725426173454703,15967,10449,"Stoneman Lake",100,2047,"fossil",1993,2516,-111.517775,34.778865,-567,"(-600,-500]",-550,-0.255956299021864,19.3559562990219,-0.282806299021868
154426,17.8375,18.4498,4.16885555975984,1.30237699355192,15967,10449,"Stoneman Lake",110,2047,"fossil",1993,2829,-111.517775,34.778865,-880,"(-900,-800]",-850,-1.51845629902187,19.3559562990219,-0.906156299021866
154427,17.625,18.0985,4.03878266140377,0.781476979039542,15967,10449,"Stoneman Lake",120,2047,"fossil",1993,3586,-111.517775,34.778865,-1637,"(-1.7e+03,-1.6e+03]",-1650,-1.73095629902187,19.3559562990219,-1.25745629902186
154428,18.85,18.0164625,4.31087117648351,1.69245978533279,15967,10449,"Stoneman Lake",130,2047,"fossil",1993,4789,-111.517775,34.778865,-2840,"(-2.9e+03,-2.8e+03]",-2850,-0.505956299021864,19.3559562990219,-1.33949379902187
163770,9.5375,10.101825,4.1547488747749,0.917209152540741,17419,11617,"Cumbres Bog",14.5,3100,"fossil",2010,303,-106.45052,37.021745,1647,"(1.6e+03,1.7e+03]",1650,-4.02906765083397,13.566567650834,-3.46474265083397
163771,12.4875,14.0418625,4.65883748114635,2.29488550898364,17419,11617,"Cumbres Bog",24.5,3100,"fossil",2010,546,-106.45052,37.021745,1404,"(1.4e+03,1.5e+03]",1450,-1.07906765083397,13.566567650834,0.47529484916603
163772,8.725,9.447325,4.19617650561107,1.07341907491221,17419,11617,"Cumbres Bog",34.5,3100,"fossil",2010,789,-106.45052,37.021745,1161,"(1.1e+03,1.2e+03]",1150,-4.84156765083397,13.566567650834,-4.11924265083397
163773,9.3875,9.731375,4.10256843898557,0.598355204561493,17419,11617,"Cumbres Bog",46.5,3100,"fossil",2010,1075,-106.45052,37.021745,875,"(800,900]",850,-4.17906765083397,13.566567650834,-3.83519265083397
163774,11.2125,10.6576,4.22900624049982,1.1806205380455,17419,11617,"Cumbres Bog",54.5,3100,"fossil",2010,1258,-106.45052,37.021745,692,"(600,700]",650,-2.35406765083397,13.566567650834,-2.90896765083397
163775,12.625,12.9226125,4.28301849342816,1.35499417537828,17419,11617,"Cumbres Bog",64.5,3100,"fossil",2010,1441,-106.45052,37.021745,509,"(500,600]",550,-0.941567650833971,13.566567650834,-0.643955150833971
163776,14.375,13.7509125,4.24109406997738,1.20882391867472,17419,11617,"Cumbres Bog",74.5,3100,"fossil",2010,1532,-106.45052,37.021745,418,"(400,500]",450,0.808432349166029,13.566567650834,0.184344849166029
163777,13.0375,12.4968375,4.19922796721209,1.0442840233697,17419,11617,"Cumbres Bog",84.5,3100,"fossil",2010,1624,-106.45052,37.021745,326,"(300,400]",350,-0.529067650833969,13.566567650834,-1.06973015083397
163778,10.975,11.4146375,4.28791187907619,1.35115110985612,17419,11617,"Cumbres Bog",92.5,3100,"fossil",2010,1700,-106.45052,37.021745,250,"(200,300]",250,-2.59156765083397,13.566567650834,-2.15193015083397
163779,18.2625,18.2754375,4.58775489850263,2.11409510499332,17419,11617,"Cumbres Bog",98,3100,"fossil",2010,1752,-106.45052,37.021745,198,"(100,200]",150,4.69593234916603,13.566567650834,4.70886984916603
163780,11.4625,12.28095,4.25684741960599,1.23490481410508,17419,11617,"Cumbres Bog",108,3100,"fossil",2010,1840,-106.45052,37.021745,110,"(100,200]",150,-2.10406765083397,13.566567650834,-1.28561765083397
163781,14.1625,15.0198125,4.85512514883753,2.63794346827895,17419,11617,"Cumbres Bog",118,3100,"fossil",2010,1929,-106.45052,37.021745,21,"(0,100]",50,0.595932349166029,13.566567650834,1.45324484916603
163782,21.85,21.240125,4.22052564885887,1.08699542014602,17419,11617,"Cumbres Bog",128,3100,"fossil",2010,2017,-106.45052,37.021745,-68,"(-100,0]",-50,8.28343234916603,13.566567650834,7.67355734916603
163783,14.175,14.04255,4.23650700781282,1.13979378721652,17419,11617,"Cumbres Bog",137,3100,"fossil",2010,2100,-106.45052,37.021745,-151,"(-200,-100]",-150,0.60843234916603,13.566567650834,0.47598234916603
163784,12.775,11.9856375,4.32165582763381,1.41789487029432,17419,11617,"Cumbres Bog",148,3100,"fossil",2010,2201,-106.45052,37.021745,-252,"(-300,-200]",-250,-0.79156765083397,13.566567650834,-1.58093015083397
163785,18.4375,16.8215625,4.81686227198842,2.5530915801162,17419,11617,"Cumbres Bog",158,3100,"fossil",2010,2305,-106.45052,37.021745,-356,"(-400,-300]",-350,4.87093234916603,13.566567650834,3.25499484916603
163786,8.7375,9.4744625,4.25100710126253,1.17022991561451,17419,11617,"Cumbres Bog",168,3100,"fossil",2010,2493,-106.45052,37.021745,-544,"(-600,-500]",-550,-4.82906765083397,13.566567650834,-4.09210515083397
163788,18.2875,17.8020125,4.42138719534168,1.67681403602342,17419,11617,"Cumbres Bog",178,3100,"fossil",2010,2708,-106.45052,37.021745,-759,"(-800,-700]",-750,4.72093234916603,13.566567650834,4.23544484916603
163789,15.2875,15.2271375,4.92730958534091,2.74295341617153,17419,11617,"Cumbres Bog",188,3100,"fossil",2010,2918,-106.45052,37.021745,-969,"(-1e+03,-900]",-950,1.72093234916603,13.566567650834,1.66056984916603
163790,21.225,20.03635,4.51799949672814,1.90793626027529,17419,11617,"Cumbres Bog",193,3100,"fossil",2010,3029,-106.45052,37.021745,-1080,"(-1.1e+03,-1e+03]",-1050,7.65843234916603,13.566567650834,6.46978234916603
163791,14.35,13.6924,4.34256752123332,1.43810598577654,17419,11617,"Cumbres Bog",203,3100,"fossil",2010,3257,-106.45052,37.021745,-1308,"(-1.4e+03,-1.3e+03]",-1350,0.783432349166031,13.566567650834,0.12583234916603
163792,12.3625,12.2551875,4.19886585498333,0.907222091340795,17419,11617,"Cumbres Bog",213,3100,"fossil",2010,3485,-106.45052,37.021745,-1536,"(-1.6e+03,-1.5e+03]",-1550,-1.20406765083397,13.566567650834,-1.31138015083397
163793,14.025,13.43825,4.3113854874572,1.3277148184528,17419,11617,"Cumbres Bog",223,3100,"fossil",2010,3723,-106.45052,37.021745,-1774,"(-1.8e+03,-1.7e+03]",-1750,0.45843234916603,13.566567650834,-0.128317650833971
163796,15.4125,14.694275,4.62089252352776,2.11534912633856,17419,11617,"Cumbres Bog",253,3100,"fossil",2010,4271,-106.45052,37.021745,-2322,"(-2.4e+03,-2.3e+03]",-2350,1.84593234916603,13.566567650834,1.12770734916603
163797,14.975,14.8186375,4.26824329826637,1.15006201136014,17419,11617,"Cumbres Bog",263,3100,"fossil",2010,4600,-106.45052,37.021745,-2651,"(-2.7e+03,-2.6e+03]",-2650,1.40843234916603,13.566567650834,1.25206984916603
163798,10.15,10.64145,4.26262874900879,1.12135184150759,17419,11617,"Cumbres Bog",273,3100,"fossil",2010,4833,-106.45052,37.021745,-2884,"(-2.9e+03,-2.8e+03]",-2850,-3.41656765083397,13.566567650834,-2.92511765083397
163799,19.8625,19.010375,4.4923277572833,1.80307116123782,17419,11617,"Cumbres Bog",283,3100,"fossil",2010,5191,-106.45052,37.021745,-3242,"(-3.3e+03,-3.2e+03]",-3250,6.29593234916603,13.566567650834,5.44380734916603
186185,12.875,12.788275,4.30602189256802,0.909237757781305,20304,13486,"Hunters Lake",0.5,3516,"fossil",2008,-46,-106.843695,37.611035,1996,"(1.9e+03,2e+03]",1950,2.02163193707905,10.853368062921,1.93490693707905
186186,11.1125,11.091675,4.317464398006,0.952746350023175,20304,13486,"Hunters Lake",10.5,3516,"fossil",2008,47,-106.843695,37.611035,1903,"(1.9e+03,2e+03]",1950,0.259131937079049,10.853368062921,0.238306937079049
186187,11.1,11.6140375,4.3641215147047,1.13792911686922,20304,13486,"Hunters Lake",20.5,3516,"fossil",2008,176,-106.843695,37.611035,1774,"(1.7e+03,1.8e+03]",1750,0.246631937079048,10.853368062921,0.760669437079049
186188,11.15,11.001575,4.2450485666307,0.501879931199027,20304,13486,"Hunters Lake",30.5,3516,"fossil",2008,533,-106.843695,37.611035,1417,"(1.4e+03,1.5e+03]",1450,0.296631937079049,10.853368062921,0.148206937079047
186189,11.1875,10.90065,4.34294440724614,1.03669061437342,20304,13486,"Hunters Lake",40.5,3516,"fossil",2008,846,-106.843695,37.611035,1104,"(1.1e+03,1.2e+03]",1150,0.334131937079048,10.853368062921,0.0472819370790489
186190,12,11.5460375,4.29414038393809,0.796971961018956,20304,13486,"Hunters Lake",50.5,3516,"fossil",2008,1098,-106.843695,37.611035,852,"(800,900]",850,1.14663193707905,10.853368062921,0.692669437079049
186191,9.875,10.3366875,4.30337839203881,0.834791776974746,20304,13486,"Hunters Lake",60.5,3516,"fossil",2008,1356,-106.843695,37.611035,594,"(500,600]",550,-0.978368062920952,10.853368062921,-0.516680562920952
186192,11.2,11.059625,4.33216788765668,0.9630273391919,20304,13486,"Hunters Lake",70.5,3516,"fossil",2008,1611,-106.843695,37.611035,339,"(300,400]",350,0.346631937079048,10.853368062921,0.206256937079047
186193,12.1125,11.7693375,4.3277342579612,0.933273488452339,20304,13486,"Hunters Lake",80,3516,"fossil",2008,1851,-106.843695,37.611035,99,"(0,100]",50,1.25913193707905,10.853368062921,0.915969437079049
186194,10.675,10.8568625,4.33569736548288,0.96034792808999,20304,13486,"Hunters Lake",90.5,3516,"fossil",2008,2119,-106.843695,37.611035,-170,"(-200,-100]",-150,-0.178368062920951,10.853368062921,0.0034944370790484
186195,11.2,11.145325,4.35513954641634,1.03610271726104,20304,13486,"Hunters Lake",100.5,3516,"fossil",2008,2377,-106.843695,37.611035,-428,"(-500,-400]",-450,0.346631937079048,10.853368062921,0.291956937079048
186196,11.2,11.596325,4.45715714735573,1.39811367249456,20304,13486,"Hunters Lake",110.5,3516,"fossil",2008,2635,-106.843695,37.611035,-686,"(-700,-600]",-650,0.346631937079048,10.853368062921,0.742956937079049
186197,12.7375,12.65225,4.71012562033876,2.06291342506158,20304,13486,"Hunters Lake",120,3516,"fossil",2008,2881,-106.843695,37.611035,-932,"(-1e+03,-900]",-950,1.88413193707905,10.853368062921,1.79888193707905
186198,10.45,10.8538,4.35347337209707,1.00254693049645,20304,13486,"Hunters Lake",130.5,3516,"fossil",2008,3156,-106.843695,37.611035,-1207,"(-1.3e+03,-1.2e+03]",-1250,-0.403368062920952,10.853368062921,0.000431937079047984
186199,10.675,10.85615,4.34418748450168,0.951967361235067,20304,13486,"Hunters Lake",140.5,3516,"fossil",2008,3415,-106.843695,37.611035,-1466,"(-1.5e+03,-1.4e+03]",-1450,-0.178368062920951,10.853368062921,0.00278193707904784
186200,11.2,11.9482875,4.72614473628154,2.08627383440091,20304,13486,"Hunters Lake",150.5,3516,"fossil",2008,3763,-106.843695,37.611035,-1814,"(-1.9e+03,-1.8e+03]",-1850,0.346631937079048,10.853368062921,1.09491943707905
186201,11.1125,12.257575,4.88603559033269,2.42308085197135,20304,13486,"Hunters Lake",160,3516,"fossil",2008,4118,-106.843695,37.611035,-2169,"(-2.2e+03,-2.1e+03]",-2150,0.259131937079049,10.853368062921,1.40420693707905
186202,11.1125,11.0046375,4.35966329259553,0.993211234279823,20304,13486,"Hunters Lake",170.5,3516,"fossil",2008,4524,-106.843695,37.611035,-2575,"(-2.6e+03,-2.5e+03]",-2550,0.259131937079049,10.853368062921,0.151269437079048
186203,11.1125,11.0327,4.35449560712044,0.960907932142333,20304,13486,"Hunters Lake",180.5,3516,"fossil",2008,4897,-106.843695,37.611035,-2948,"(-3e+03,-2.9e+03]",-2950,0.259131937079049,10.853368062921,0.179331937079048
186204,10.9375,10.8901,4.35997603066699,0.976337659432035,20304,13486,"Hunters Lake",190.5,3516,"fossil",2008,5261,-106.843695,37.611035,-3312,"(-3.4e+03,-3.3e+03]",-3350,0.0841319370790483,10.853368062921,0.0367319370790486
192433,11.9375,11.6822,4.34479546570413,0.582078796835725,20838,13683,"Purple Lake",40,3226,"fossil",2012,820,-111.57115,38.07438,1130,"(1.1e+03,1.2e+03]",1150,-0.636220290001869,12.5737202900019,-0.891520290001869
192434,11.5875,11.2760875,4.38149845901886,0.801007349446694,20838,13683,"Purple Lake",48,3226,"fossil",2012,1199,-111.57115,38.07438,751,"(700,800]",750,-0.986220290001869,12.5737202900019,-1.29763279000187
192435,10.8625,10.6637125,4.41896099851844,0.976699385831707,20838,13683,"Purple Lake",56,3226,"fossil",2012,1590,-111.57115,38.07438,360,"(300,400]",350,-1.71122029000187,12.5737202900019,-1.91000779000187
192437,11.425,11.313875,4.3530220482527,0.598506532499391,20838,13683,"Purple Lake",72,3226,"fossil",2012,2351,-111.57115,38.07438,-402,"(-500,-400]",-450,-1.14872029000187,12.5737202900019,-1.25984529000187
192438,11.4125,10.9766375,4.37108577904021,0.706011456720619,20838,13683,"Purple Lake",80,3226,"fossil",2012,2694,-111.57115,38.07438,-745,"(-800,-700]",-750,-1.16122029000187,12.5737202900019,-1.59708279000187
192439,10.8625,10.867725,4.4193978067252,0.951714418672802,20838,13683,"Purple Lake",88,3226,"fossil",2012,3022,-111.57115,38.07438,-1073,"(-1.1e+03,-1e+03]",-1050,-1.71122029000187,12.5737202900019,-1.70599529000187
192440,10.7625,11.217875,4.4073768139226,0.884455833547666,20838,13683,"Purple Lake",96,3226,"fossil",2012,3371,-111.57115,38.07438,-1422,"(-1.5e+03,-1.4e+03]",-1450,-1.81122029000187,12.5737202900019,-1.35584529000187
192441,11.425,11.3655375,4.37558448973463,0.696917587644133,20838,13683,"Purple Lake",104,3226,"fossil",2012,3709,-111.57115,38.07438,-1760,"(-1.8e+03,-1.7e+03]",-1750,-1.14872029000187,12.5737202900019,-1.20818279000187
192442,9.6625,10.3206,4.41226072531906,0.889191199061534,20838,13683,"Purple Lake",112,3226,"fossil",2012,4038,-111.57115,38.07438,-2089,"(-2.1e+03,-2e+03]",-2050,-2.91122029000187,12.5737202900019,-2.25312029000187
192443,11.5875,11.1598375,4.39588475944102,0.793140286366547,20838,13683,"Purple Lake",120,3226,"fossil",2012,4383,-111.57115,38.07438,-2434,"(-2.5e+03,-2.4e+03]",-2450,-0.986220290001869,12.5737202900019,-1.41388279000187
192444,12.025,11.795275,4.39731194409583,0.790336237460515,20838,13683,"Purple Lake",128,3226,"fossil",2012,4738,-111.57115,38.07438,-2789,"(-2.8e+03,-2.7e+03]",-2750,-0.548720290001869,12.5737202900019,-0.778445290001869
192445,10.1,10.6334125,4.44556711541031,1.01693186178094,20838,13683,"Purple Lake",136,3226,"fossil",2012,5095,-111.57115,38.07438,-3146,"(-3.2e+03,-3.1e+03]",-3150,-2.47372029000187,12.5737202900019,-1.94030779000187
192446,11.975,11.895875,4.36139345014679,0.524942960698576,20838,13683,"Purple Lake",144,3226,"fossil",2012,5446,-111.57115,38.07438,-3497,"(-3.5e+03,-3.4e+03]",-3450,-0.59872029000187,12.5737202900019,-0.677845290001869
264381,12.8625,13.22995,4.48376938928697,1.04588733394918,25551,246,"Beef Pasture",4.5,3060,"fossil",2006,14,-108.160375,37.473105,1936,"(1.9e+03,2e+03]",1950,-1.7067096134051,14.5692096134051,-1.3392596134051
264382,13.4625,13.605725,4.43204033619472,0.784024102415333,25551,246,"Beef Pasture",6.5,3060,"fossil",2006,45,-108.160375,37.473105,1905,"(1.9e+03,2e+03]",1950,-1.1067096134051,14.5692096134051,-0.963484613405099
264383,13.0625,13.4651375,4.43593880835615,0.794540035940583,25551,246,"Beef Pasture",8.5,3060,"fossil",2006,76,-108.160375,37.473105,1874,"(1.8e+03,1.9e+03]",1850,-1.5067096134051,14.5692096134051,-1.1040721134051
264384,13.45,13.68925,4.45329050751158,0.876168817521371,25551,246,"Beef Pasture",10.5,3060,"fossil",2006,106,-108.160375,37.473105,1844,"(1.8e+03,1.9e+03]",1850,-1.1192096134051,14.5692096134051,-0.879959613405099
264385,13.4875,12.61355,4.55059474386474,1.27517497572636,25551,246,"Beef Pasture",12.5,3060,"fossil",2006,136,-108.160375,37.473105,1814,"(1.8e+03,1.9e+03]",1850,-1.0817096134051,14.5692096134051,-1.9556596134051
264386,13.7875,13.382225,4.44676522830196,0.821080521384838,25551,246,"Beef Pasture",14.5,3060,"fossil",2006,165,-108.160375,37.473105,1785,"(1.7e+03,1.8e+03]",1750,-0.781709613405098,14.5692096134051,-1.1869846134051
264387,12.0125,12.1299,4.5934040189604,1.40777428710836,25551,246,"Beef Pasture",16.5,3060,"fossil",2006,196,-108.160375,37.473105,1754,"(1.7e+03,1.8e+03]",1750,-2.5567096134051,14.5692096134051,-2.4393096134051
264388,12.925,12.8272,4.46729455298781,0.906249074418774,25551,246,"Beef Pasture",18.5,3060,"fossil",2006,227,-108.160375,37.473105,1723,"(1.7e+03,1.8e+03]",1750,-1.6442096134051,14.5692096134051,-1.7420096134051
264389,14.25,13.7590125,4.48859932268597,0.997120255986533,25551,246,"Beef Pasture",20.5,3060,"fossil",2006,261,-108.160375,37.473105,1689,"(1.6e+03,1.7e+03]",1650,-0.319209613405098,14.5692096134051,-0.810197113405099
264390,14.25,13.949375,4.46080981576651,0.853108780558767,25551,246,"Beef Pasture",22.5,3060,"fossil",2006,294,-108.160375,37.473105,1656,"(1.6e+03,1.7e+03]",1650,-0.319209613405098,14.5692096134051,-0.619834613405098
264391,14.1125,13.8566,4.45772230702763,0.826066023435824,25551,246,"Beef Pasture",24.5,3060,"fossil",2006,327,-108.160375,37.473105,1623,"(1.6e+03,1.7e+03]",1650,-0.456709613405097,14.5692096134051,-0.712609613405098
264392,13.55,13.270625,4.46490276829538,0.853583491318601,25551,246,"Beef Pasture",26.5,3060,"fossil",2006,361,-108.160375,37.473105,1589,"(1.5e+03,1.6e+03]",1550,-1.0192096134051,14.5692096134051,-1.2985846134051
264393,14.1625,13.8111875,4.48603947477925,0.94872863328423,25551,246,"Beef Pasture",28.5,3060,"fossil",2006,394,-108.160375,37.473105,1556,"(1.5e+03,1.6e+03]",1550,-0.406709613405098,14.5692096134051,-0.758022113405099
264394,13.625,13.5462625,4.45436130638043,0.77398780317471,25551,246,"Beef Pasture",30.5,3060,"fossil",2006,425,-108.160375,37.473105,1525,"(1.5e+03,1.6e+03]",1550,-0.944209613405098,14.5692096134051,-1.0229471134051
264395,14.1125,13.7253625,4.46740076816386,0.835173845792867,25551,246,"Beef Pasture",32.5,3060,"fossil",2006,456,-108.160375,37.473105,1494,"(1.4e+03,1.5e+03]",1450,-0.456709613405097,14.5692096134051,-0.843847113405099
264396,12.8375,13.421875,4.4817416292293,0.898869122884458,25551,246,"Beef Pasture",34.5,3060,"fossil",2006,485,-108.160375,37.473105,1465,"(1.4e+03,1.5e+03]",1450,-1.7317096134051,14.5692096134051,-1.1473346134051
264397,13.8375,13.464525,4.6550196717584,1.54056285843707,25551,246,"Beef Pasture",36.5,3060,"fossil",2006,508,-108.160375,37.473105,1442,"(1.4e+03,1.5e+03]",1450,-0.731709613405098,14.5692096134051,-1.1046846134051
264398,12.175,11.7671625,4.63911932771936,1.48582063362273,25551,246,"Beef Pasture",38.5,3060,"fossil",2006,531,-108.160375,37.473105,1419,"(1.4e+03,1.5e+03]",1450,-2.3942096134051,14.5692096134051,-2.8020471134051
264399,11.3125,11.3482625,4.64233734318716,1.48991372829487,25551,246,"Beef Pasture",40.5,3060,"fossil",2006,558,-108.160375,37.473105,1392,"(1.3e+03,1.4e+03]",1350,-3.2567096134051,14.5692096134051,-3.2209471134051
264400,12.0125,12.3298875,4.56745840977496,1.22981246834672,25551,246,"Beef Pasture",42.5,3060,"fossil",2006,585,-108.160375,37.473105,1365,"(1.3e+03,1.4e+03]",1350,-2.5567096134051,14.5692096134051,-2.2393221134051
264401,14.25,14.054175,4.46690649716631,0.765637410932891,25551,246,"Beef Pasture",44.5,3060,"fossil",2006,613,-108.160375,37.473105,1337,"(1.3e+03,1.4e+03]",1350,-0.319209613405098,14.5692096134051,-0.515034613405097
264402,14.1375,13.8611875,4.49425315896461,0.901903015930147,25551,246,"Beef Pasture",46.5,3060,"fossil",2006,641,-108.160375,37.473105,1309,"(1.3e+03,1.4e+03]",1350,-0.431709613405097,14.5692096134051,-0.708022113405098
264403,12.0375,11.832925,4.59165676348178,1.29637872250634,25551,246,"Beef Pasture",48.5,3060,"fossil",2006,668,-108.160375,37.473105,1282,"(1.2e+03,1.3e+03]",1250,-2.5317096134051,14.5692096134051,-2.7362846134051
264404,10.825,11.1281,4.62153762551796,1.39218099862515,25551,246,"Beef Pasture",50.5,3060,"fossil",2006,694,-108.160375,37.473105,1256,"(1.2e+03,1.3e+03]",1250,-3.7442096134051,14.5692096134051,-3.4411096134051
264405,12.925,12.993075,4.48397095741596,0.817170499038909,25551,246,"Beef Pasture",52.5,3060,"fossil",2006,714,-108.160375,37.473105,1236,"(1.2e+03,1.3e+03]",1250,-1.6442096134051,14.5692096134051,-1.5761346134051
264406,13.45,13.483625,4.48566010614426,0.815629502814152,25551,246,"Beef Pasture",54.5,3060,"fossil",2006,733,-108.160375,37.473105,1217,"(1.2e+03,1.3e+03]",1250,-1.1192096134051,14.5692096134051,-1.0855846134051
264407,15.1,14.637525,4.46476248499547,0.678646583694754,25551,246,"Beef Pasture",56.5,3060,"fossil",2006,752,-108.160375,37.473105,1198,"(1.1e+03,1.2e+03]",1150,0.530790386594903,14.5692096134051,0.068315386594902
264408,14.25,14.0483875,4.4846192694519,0.787977054826271,25551,246,"Beef Pasture",58.5,3060,"fossil",2006,772,-108.160375,37.473105,1178,"(1.1e+03,1.2e+03]",1150,-0.319209613405098,14.5692096134051,-0.520822113405098
