-28.396,23.7329,70.8091,10.1345,106.488,74.2011,24.108,0.457668,66.5994,1.45073,105.878,9.88111,62.193,44.5452,41.3669,30.6402,1.41625,19.8239,26.1787,42.505,18.3889,16.3287,9.3957,27.8123,12.0552,3.79562,14.1928,52.3225,18.6051,41.4563,58.1665,18.0369,6.92583,32.2822,31.4875,53.9258,10.3143,24.9499,23.149,13.1893,25.0181,18.1915,15.0885,13.1611,14.6741,44.2518,0.00521439,30.8036
-31.022,23.7329,99.7166,20.563,80.6921,74.682,8.32603,3.01318,102.536,9.1947,64.5612,9.19256,41.5413,20.57,16.2496,21.9522,37.5284,10.644,35.6906,11.7485,23.6784,0.95719,5.79258,23.1483,23.1439,30.91,6.78502,64.73,5.18959,75.9034,39.4716,7.75554,27.5724,24.9733,38.1701,67.6112,8.51432,14.1911,47.0744,29.2421,55.5591,11.3014,29.634,40.837,7.12084,40.7023,0.00288149,29.7664
-20.987,55.7482,117.038,35.2617,65.2329,28.2486,7.31198,20.3387,49.0497,41.9094,58.2312,14.3065,4.12143,20.7541,23.3073,3.45436,10.7007,8.1302,45.4307,17.2135,17.4686,18.4071,4.60991,7.02339,58.2353,38.1793,14.6367,32.5581,36.2398,10.0592,17.2593,16.1228,26.4924,53.4421,72.18,38.237,36.2664,43.5169,40.2289,86.4476,40.2001,1.23664,14.916,2.74909,58.6897,37.2374,0.00130278,30.9874
-27.4445,55.6703,104.627,53.7806,67.8491,11.3573,12.5936,31.5342,64.1148,30.7961,64.5033,13.3639,15.4353,28.6946,20.0922,26.5234,9.73384,20.9016,53.9241,16.0566,20.413,28.7121,2.7526,87.354,33.529,44.9266,14.746,5.55376,3.21932,61.1722,14.946,24.0255,16.4203,14.1324,73.075,29.1085,26.731,4.0145,10.1332,55.6373,18.4617,28.0225,20.0558,14.537,37.7324,36.7068,0.000573152,27.0695
-30.4798,59.4381,82.794,20.7042,133.426,11.3573,12.5936,28.9949,29.396,34.01,64.5033,18.1728,28.7726,38.9232,8.27638,30.2252,27.317,30.7209,18.3132,0.795107,9.7341,55.737,8.0702,108.145,38.2522,15.3027,4.30528,19.6201,25.9335,58.2335,16.5146,61.2604,16.0931,3.74649,83.1074,38.7117,33.733,24.1071,2.7801,29.9815,11.1801,17.9728,10.7501,35.0594,17.3108,36.24,0.000735722,30.0191
-31.8693,38.0722,36.2756,62.7782,109.397,55.8652,4.23203,9.52024,67.0646,12.3207,74.9383,37.8054,72.6005,5.90169,21.5746,4.78347,34.627,33.2863,11.6908,18.333,42.8526,0.901392,5.19956,27.8871,43.4034,39.684,5.03292,15.0568,64.9657,45.6896,4.71736,70.1963,27.6707,4.20507,0.805637,12.5189,40.3971,19.5851,61.8761,32.2179,13.7447,25.629,39.8562,3.12938,4.5007,91.5229,0.00111809,32.7076
-26.6045,51.5883,32.8443,81.0482,53.8837,84.4709,4.23203,26.377,63.5188,24.7349,74.9383,27.5393,38.5672,14.4558,58.9717,19.2503,66.6826,17.2389,8.05081,8.75901,42.905,36.8487,2.3335,15.7005,19.1419,6.76626,38.8205,32.3647,14.0035,9.85178,8.39977,70.1462,9.86235,35.4077,11.0965,27.6182,19.5119,73.6653,46.8056,43.3457,16.3836,35.3078,38.1218,22.7752,45.2888,41.8619,0.00115408,30.7674
-29.397,49.998,35.9896,90.7515,10.6446,101.953,36.7358,28.4009,57.2292,16.0946,61.8928,21.9792,41.5724,8.31565,5.25895,19.6785,47.5177,36.7522,16.5918,2.99773,3.86128,41.6598,46.5567,30.3375,38.4042,4.00402,11.5064,6.02688,14.857,20.1538,6.25599,8.09126,64.8408,10.4034,70.2263,13.6896,12.0121,122.164,34.8459,63.5659,24.1828,39.1796,34.0035,15.0787,17.0608,51.9877,0.00109689,31.2602
-26.4853,40.2939,24.4318,83.0464,12.1978,149.944,10.7118,29.8371,40.7827,9.18533,66.1401,8.29482,12.1449,15.6505,25.4894,93.1716,6.31949,58.3934,25.6159,94.9939,0.295302,37.4739,60.6151,5.32708,9.0004,19.4322,3.22476,13.5373,22.4134,9.93653,33.3683,18.131,149.062,33.9112,20.2921,19.6671,2.53824,4.40272,36.694,34.5002,13.36,42.8979,47.1376,2.35966,48.7207,122.585,0.00192701,41.776
-37.9725,58.0769,32.109,59.1493,38.8266,110.091,23.2175,36.4212,53.1452,12.725,73.0592,18.7665,6.71017,0.445526,33.9687,45.9769,3.30142,19.1792,22.6797,53.8115,57.4133,40.5477,74.3635,53.2665,9.0004,33.8934,24.0684,36.8316,1.36913,22.1136,9.23239,14.8538,86.3108,14.4763,31.1751,28.5068,6.21971,15.0485,8.0276,23.772,16.6017,36.2287,40.9213,35.3359,54.8695,107.907,0.00164273,36.1494
-36.2681,41.8483,17.2302,61.7456,33.335,157.896,7.58952,55.0354,19.3966,17.778,59.4188,15.663,4.58173,14.6463,13.9045,22.7942,21.1181,11.6174,24.5231,65.7718,71.9647,13.12,65.0697,9.41851,28.8284,49.017,22.6417,8.36963,10.9654,5.71729,10.087,70.6628,114.187,15.8119,53.0808,7.28946,13.8706,3.22582,7.53192,81.3643,13.1577,57.2922,94.7226,11.2952,55.3792,41.9043,0.0030571,38.0256
-42.9887,40.6289,16.4242,15.208,49.4744,166.681,9.21812,74.695,12.8305,13.1775,72.0435,11.4547,71.7751,56.6678,2.98646,11.7658,6.45114,68.472,27.8863,42.2791,10.9703,5.52451,25.2101,25.5401,34.5023,39.8556,23.2748,37.8689,34.3543,5.5566,25.142,41.6526,37.8362,17.0284,13.5,22.1724,22.0173,8.5521,53.1044,63.9058,19.1599,38.7671,36.2544,13.6871,48.73,16.2504,0.00341147,33.0171
-50.2896,41.6735,16.797,30.5645,42.2151,172.566,35.6792,80.5847,27.7109,42.9394,17.9784,10.2302,27.2759,62.6524,25.2693,96.3521,28.2309,29.0384,7.11882,47.8183,26.7809,7.82934,31.2583,3.69141,39.4755,50.8356,7.74849,2.62401,45.3624,8.55314,26.3854,16.6575,6.44036,48.5926,19.3078,39.9847,6.07117,5.34569,31.2913,27.4256,14.2591,17.9875,19.4206,9.09464,85.1728,4.00856,0.00462299,36.1927
-37.1649,11.8507,34.2771,49.7463,38.0204,169.754,34.8089,81.5864,42.2635,1.27521,17.3775,40.4405,48.6059,4.68517,43.7142,12.1758,24.9481,76.5055,7.38189,15.9326,28.196,20.0488,12.1662,18.7991,10.0738,40.9999,22.3874,39.2428,19.4042,60.1817,80.7662,7.47828,6.44036,33.7444,47.1229,7.1415,9.278,14.7288,5.60762,70.0994,4.95593,6.94576,25.3873,2.9134,75.6434,18.2156,0.000661556,31.6926
-21.2881,0.376237,43.3451,1.9139,49.7721,167.699,81.6321,18.3905,59.0943,3.38187,79.986,73.1595,113.53,0.716464,33.0759,4.7793,10.5929,36.7216,7.19264,37.7623,97.4184,2.28131,35.7936,38.2844,19.132,19.8666,11.0506,8.06077,50.5259,41.9336,8.59548,4.30454,2.23329,23.4156,17.1888,19.7927,13.5989,14.2674,13.3196,30.4514,20.9534,48.1546,6.792,47.83,109.634,29.6999,0.000607364,41.0813
-31.5167,6.92231,52.2015,16.7115,27.9115,154.656,95.1669,30.2523,10.0666,32.6889,47.6042,4.94193,37.6987,2.71062,3.46373,34.0263,33.2701,65.8748,37.1173,14.3201,25.8424,15.6623,73.912,36.1253,58.4862,44.5962,4.72282,41.7418,9.06161,12.7506,15.6736,27.4527,36.629,57.5451,26.0924,36.5788,8.88391,12.1096,31.1455,73.0074,43.3757,14.1493,66.1499,13.5117,9.86402,2.59394,0.000743013,34.404
-40.0003,9.79311,42.2241,21.6035,64.4607,123.317,95.0692,26.8525,28.552,4.91868,66.2692,16.1225,37.3801,33.7914,13.8789,15.433,6.79562,64.5186,31.8518,13.3907,16.0339,4.97435,73.912,36.138,24.4029,18.8888,36.1192,33.3593,13.3616,33.5085,71.2099,2.61705,33.149,30.8528,31.2953,3.72241,77.4568,16.3902,9.88353,8.97044,30.122,35.1563,117.062,19.7601,4.27288,45.708,0.0001224,32.8321
-33.7928,14.6563,25.3011,42.6147,71.119,123.317,67.8754,49.9002,46.0598,43.6416,20.2322,5.61631,10.8442,22.9492,24.7033,42.5744,12.7853,44.1728,38.4661,19.6839,64.354,27.7233,70.0492,22.983,3.95238,41.491,38.1727,15.3461,40.7957,30.6596,39.4936,33.5782,31.7854,12.4392,26.4301,3.72241,32.974,19.9522,24.5486,35.3932,38.8041,38.2251,116.458,36.621,40.9664,16.2508,6.38865e-05,33.602
-33.3407,31.3652,25.3011,27.9168,38.0843,163.444,37.3842,24.426,52.4614,3.98776,14.3327,2.19037,6.46204,21.1868,30.1216,4.33496,38.8491,104.168,33.9238,31.9174,103.998,17.7454,61.8899,4.12305,3.92722,26.1815,38.8552,57.5209,57.054,11.3382,30.3375,53.0114,16.419,11.5396,28.6972,23.804,32.1299,36.4359,36.5338,12.2204,11.0908,13.1004,113.025,31.5288,57.8289,33.4899,0.00215966,42.3936
-32.2006,54.2249,15.5064,40.0704,94.1007,52.5389,102.426,3.06693,8.72004,34.948,64.9976,7.75704,6.2096,17.7626,37.5137,36.3068,54.8935,34.0151,31.1921,1.19987,134.318,25.9689,31.6181,4.21732,17.0152,3.39347,133.821,26.7881,29.9659,28.0497,31.8468,11.8864,6.0812,12.7144,57.3286,29.7997,30.8423,26.1859,3.6082,22.863,32.0464,33.6797,54.3002,66.5105,30.7131,28.8445,0.000600846,39.0124
-27.4724,53.9718,8.78887,42.1718,147.437,26.2079,23.2273,21.3329,26.8303,52.7039,54.5771,8.04122,13.3927,88.1488,9.03033,23.7502,67.547,10.1966,3.49475,18.0202,53.9982,6.78588,36.7155,14.1361,10.3846,7.61558,83.0851,41.027,12.2346,8.88023,49.1672,6.16053,31.4336,10.1752,5.92236,1.94672,20.3561,64.3702,53.1823,23.2584,48.4451,56.4206,27.2531,24.8547,15.7822,35.6368,3.63369e-05,28.1417
-28.8691,82.9375,7.17099,35.0786,147.437,26.2079,23.2273,22.4857,28.8019,57.5866,37.6016,7.95907,10.4149,56.1427,2.0696,7.32392,47.5811,17.3208,4.65233,25.4554,45.4352,11.6653,60.4094,13.8591,17.3335,17.7584,43.6271,36.4242,10.657,4.00479,27.9535,10.2526,105.913,13.6055,45.8901,23.3335,5.24564,90.5287,77.9572,23.0021,19.1197,70.8364,26.172,1.79487,20.1923,23.1761,3.63369e-05,30.0289
-14.5675,101.627,28.5709,7.34833,145.433,26.2079,23.3821,26.0034,31.0311,39.5774,68.4423,8.22964,3.16266,71.4936,41.2145,15.9639,36.3576,36.4594,9.06725,44.6214,20.6933,41.3233,55.3996,3.33437,15.6913,6.02056,5.96115,46.1419,12.7004,6.94942,11.4068,12.1485,93.657,10.9054,51.081,18.255,4.63936,24.7136,46.2488,27.7509,11.8978,12.2377,4.47326,78.3765,15.9544,19.9966,3.63369e-05,30.2777
-37.1975,39.9501,33.7969,13.0432,133.867,88.7275,1.91337,13.2828,22.9681,48.643,74.4925,5.68724,4.67907,56.1631,1.45029,38.7536,16.5456,45.584,34.0322,15.2214,29.4131,29.7848,29.6833,16.7392,24.5153,6.89967,18.475,55.7007,75.1424,28.8229,78.9578,31.3546,13.6083,10.5173,43.0926,18.8505,0.841793,31.8754,32.2023,34.4899,6.44848,14.953,18.4507,35.6542,29.6427,31.8012,3.63369e-05,27.33
-32.1127,45.0569,32.233,9.11913,99.5529,86.8668,25.8038,8.80213,51.5115,64.6743,41.5675,9.5266,15.5701,2.12701,63.1609,8.58884,18.1196,58.7017,28.7064,12.8962,8.84068,25.9595,19.0347,37.8261,36.9712,2.05973,17.5362,57.8077,35.7408,24.4459,30.7537,20.1894,19.1178,72.7467,40.9002,10.4283,17.6667,24.895,62.4418,45.5107,14.0557,17.8122,13.1373,9.09263,24.1398,33.201,0.000189903,26.1387
-33.4549,51.4851,28.7354,5.89242,84.1983,122.9,29.541,24.4719,55.6906,29.4121,36.5499,12.0579,19.3984,39.0936,43.9332,9.43657,43.0303,51.1467,6.33158,16.7153,24.9414,2.59914,15.4479,34.6925,12.9072,13.4491,18.717,41.6608,52.4053,9.37895,33.5993,14.5486,47.1709,12.2715,47.0909,1.02396,17.1732,23.487,75.3381,89.6515,26.8388,29.132,86.7064,49.7983,56.6721,43.0582,0.000253236,31.8758
-30.8535,28.5513,34.3716,15.6693,91.0364,123.17,37.0041,14.6958,20.7283,38.1855,81.2642,10.185,28.554,27.4197,55.8073,5.74578,35.0976,34.8041,19.1241,14.028,5.0924,23.1141,36.7961,63.7572,6.59039,4.31847,10.8614,7.58061,25.9607,70.3771,19.7771,35.3874,15.2153,38.6907,24.3706,10.1327,42.1925,7.10254,24.2474,87.6819,8.97692,100.081,25.6441,35.2562,21.8007,53.2404,2.42188e-05,27.7655
-30.4796,3.1627,37.643,58.1958,74.555,109.36,50.8476,22.4145,21.9557,39.597,58.2261,20.7059,36.3197,58.1591,16.5582,6.03883,33.413,22.4768,14.9608,52.6949,36.9217,15.4909,66.3359,2.87731,93.6142,2.96541,29.8555,8.34658,44.01,20.1144,75.4544,65.2516,16.6819,39.9785,13.6712,8.95721,41.4207,5.5161,3.74812,42.173,10.5671,36.483,61.2354,21.6958,18.8212,3.93259,6.78438e-05,31.8011
-38.2838,3.1627,40.288,42.9011,99.0757,113.021,45.3834,34.2846,11.6975,24.2091,52.267,18.1091,16.6606,33.399,27.9589,22.3889,44.1091,83.7701,32.8103,18.6392,34.6471,5.71804,16.8382,1.46099,24.6184,0.732191,66.7927,44.9628,20.5337,22.3577,61.5149,69.2937,9.3495,35.9954,20.1732,14.4722,43.1302,12.654,0.48841,35.402,9.29918,34.3758,39.7208,26.3191,4.32535,40.9543,3.61838e-05,29.1541
-33.4745,32.4687,66.458,24.6042,91.058,88.605,40.7546,21.885,17.2401,42.7386,44.6576,2.40892,3.19806,3.73976,28.5952,14.6496,76.3442,64.8648,50.1765,11.3313,62.2577,6.85178,45.9995,15.6289,25.0185,0.117331,57.221,35.0995,15.2237,15.9941,14.686,65.2625,15.253,40.9631,7.32947,50.3348,9.79936,29.833,8.23283,35.0832,8.41929,3.23988,9.28975,8.08084,20.4796,22.7707,0.00891391,30.848
-28.8388,23.3533,46.6618,58.9542,123.568,55.8187,49.3336,6.60582,26.6644,50.5743,26.8965,15.3688,13.6597,23.3742,27.9293,9.17242,53.6165,27.7236,3.85088,17.3473,65.2687,10.6301,67.6627,41.9636,34.6765,0.0665121,43.6851,20.7844,9.56107,7.34087,80.6917,1.28475,35.9634,13.6685,26.787,18.1408,32.1518,25.2607,41.1989,35.0312,17.082,12.6583,2.91135,8.18774,23.827,19.139,0.0416088,32.8805
-39.1461,7.80694,36.1209,59.9661,84.5969,98.2495,83.3571,18.0786,36.057,42.0484,29.2885,14.3853,21.5268,31.5633,32.8257,0.693613,36.2797,18.6714,26.3572,21.7242,33.3948,3.54092,113.942,3.39328,26.9764,1.93012,26.8771,29.2931,32.6852,8.15952,76.8323,1.28475,27.3789,18.9177,27.35,3.28532,2.82164,33.8171,12.0548,20.9536,3.39914,74.9879,70.0742,42.7504,12.0786,2.4016,0.0428681,40.7663
-36.2266,7.80694,29.4488,63.2177,84.5969,82.668,72.6814,20.6538,6.88584,10.9315,92.6912,27.2557,21.9835,17.143,14.9225,52.2834,74.9906,17.0212,20.6877,10,43.9178,63.1048,89.0649,38.6553,14.1585,0.727106,18.0336,6.61287,1.72967,29.6381,76.8323,17.8997,8.47855,21.5503,17.2456,1.08671,35.5573,21.4092,15.2574,14.6699,53.8359,6.91452,37.4831,1.93739,36.552,11.1945,0.0705335,36.2304
-33.6763,7.80694,1.59999,77.2552,95.4237,45.8858,76.7931,34.8159,31.222,24.7259,79.5621,79.4657,24.1476,21.717,27.1883,35.12,76.8545,7.29052,18.9286,34.4899,37.1297,24.8365,31.8948,44.798,11.4066,6.79624,2.83102,6.61287,10.0489,36.7867,10.0827,6.57319,22.0277,39.9649,12.6549,82.5129,24.1871,20.3563,19.5402,7.10087,59.2255,2.2074,17.7291,7.16339,8.18347,1.72245,0.127867,37.7695
-32.4017,18.9231,61.0199,96.0544,114.089,44.1741,27.2776,7.40638,48.9682,10.926,61.5245,14.7868,0.800012,25.9361,31.5943,38.5934,41.4426,32.0384,3.75849,2.45906,3.50348,36.2098,58.2037,19.2694,9.58067,28.5363,3.24822,66.2175,59.9851,12.0639,17.051,43.8542,25.5295,14.7426,16.441,40.4142,25.0637,17.5346,81.0761,25.7202,33.8434,2.2074,31.6112,25.1156,61.1634,8.28313,0.182612,39.6466
-32.3174,52.1115,59.3573,51.7465,89.2077,40.6408,67.9938,16.8273,14.1614,8.10451,71.2583,11.1416,39.2598,9.8184,12.6978,58.9495,4.14359,20.413,18.1955,20.0563,67.0851,48.7974,141.386,7.2862,12.1115,4.20122,14.3874,57.2412,70.0773,8.66987,9.86517,17.6291,16.0737,36.8553,21.9955,15.3122,41.1564,22.4904,4.89364,28.7458,30.3717,25.7228,28.0895,62.5274,61.5166,57.3339,0.0920915,39.4856
-32.3039,52.1115,69.097,48.5029,109.675,9.35127,47.1498,75.7367,38.7405,1.09279,47.8403,17.6242,13.1464,0.238585,13.3378,32.4963,21.1039,7.63736,25.6642,12.6512,83.6907,9.1969,86.4178,6.2291,14.5431,9.1923,26.6471,35.3905,31.271,10.2272,62.0401,25.5263,34.6463,55.194,26.0557,4.24517,87.5937,5.29684,63.9705,13.2195,32.7411,28.1327,26.2,28.9344,40.7874,13.4897,0.183141,41.3261
-31.689,71.4322,69.7776,17.3789,116.993,11.0278,60.6103,59.2031,3.69774,11.8275,67.5308,5.84892,12.44,18.9794,41.1111,36.0244,30.9945,36.9723,30.3282,14.9906,31.239,13.7776,20.3756,21.5808,12.0864,21.0622,3.91445,30.7001,54.3125,0.433626,5.49605,139.925,7.27474,23.504,40.9935,35.8684,40.0233,33.0878,25.1991,1.59087,11.7848,70.6178,34.4047,25.2308,54.7115,103.969,0.144545,42.3455
-31.0524,74.8586,58.8745,3.89113,148.977,13.2113,45.7643,59.9066,25.2756,16.8381,88.2205,85.0506,5.54122,10.7356,39.169,22.1015,46.2966,18.2779,57.982,54.0418,30.3405,52.4295,14.1498,28.2221,21.2455,19.2502,2.385,1.72138,29.4338,6.95712,25.3791,9.65218,8.13165,16.101,9.2086,20.2643,15.9174,68.2434,39.8134,11.2382,12.0116,47.7875,12.0391,21.9298,12.1538,103.026,0.0339214,41.0122
-41.7273,84.0131,23.0919,27.9526,148.977,27.0112,32.4816,52.7543,5.97441,17.6596,87.5038,46.8597,86.5912,48.2298,16.1226,11.5662,48.4793,8.30318,20.649,15.2177,28.8291,44.896,13.2888,46.6712,15.0262,16.8817,6.28675,3.72747,6.668,8.22273,67.1427,113.931,15.0626,13.3694,36.0616,11.2472,13.9837,6.40858,35.2943,17.4103,49.1017,20.6717,27.1941,45.1056,28.852,91.1798,0.028545,42.5191
-26.8266,68.9888,35.1118,69.3915,93.3817,34.8864,18.5487,32.9924,7.82588,3.61344,118.692,43.0954,39.1805,49.3735,30.3167,14.2295,22.1633,33.5361,5.43788,3.87515,54.6577,18.8803,46.8755,1.69902,11.9032,12.4115,43.6106,10.1256,20.7848,2.11984,50.4108,94.6245,17.8236,5.20803,51.7977,37.5088,11.6365,26.2053,9.5376,16.8904,95.267,13.1904,35.9191,45.1056,52.7224,87.8144,0.0287047,41.1167
-21.858,57.9733,29.9357,60.6462,92.7302,43.3558,31.452,42.7673,7.82588,17.4544,75.4009,29.7658,17.5072,49.6698,66.4424,6.63641,13.7199,47.8467,12.9248,7.98768,32.2178,24.4419,116.331,1.69902,33.3315,33.0325,35.2561,10.3485,31.0861,11.8617,13.5253,32.7454,13.6731,24.7316,13.6301,34.4341,5.38063,29.413,7.5498,22.0343,62.4305,13.2567,30.4047,34.4918,48.5401,56.7431,0.0346032,34.3804
-27.3315,54.6497,25.1984,94.2689,73.8282,53.644,38.6611,53.4834,3.07258,57.2312,27.9432,14.8306,30.1185,91.762,159.332,25.8217,19.6172,76.4327,15.6414,4.33305,25.2235,13.7673,30.3701,45.2928,34.0244,8.12396,32.4304,4.16254,6.70038,9.42543,15.1409,30.4075,7.91612,2.52101,22.5338,15.5219,16.4915,45.3332,7.15861,16.4736,5.07374,13.6816,13.7533,11.1502,57.943,17.8436,0.0344445,34.259
-25.1167,49.1746,31.4086,92.0132,68.8861,31.2453,25.0295,88.2277,12.3626,57.4476,10.8438,18.3984,37.3655,61.055,79.4351,21.8835,29.2851,37.4666,76.2211,4.71142,2.68046,13.8704,61.9997,25.4531,17.1906,26.5966,30.4633,25.4361,31.266,9.79148,68.5648,7.03573,14.0537,9.12853,16.2888,16.7114,39.0323,3.27962,21.3416,33.5487,19.2801,13.5027,12.9705,15.1933,36.3029,20.5054,0.00537395,29.9557
-30.6352,59.4237,24.5799,95.3513,62.6477,38.6176,44.0177,38.7305,9.8535,116.011,3.58035,19.3938,7.89984,36.2467,59.3468,20.8511,12.8208,83.8215,82.737,23.9423,27.9801,18.8521,3.45985,54.6279,13.4575,23.0138,5.81279,18.7843,2.15628,42.7124,34.4258,10.2145,17.8848,7.85226,18.3693,33.7744,29.8288,1.39058,76.2767,27.1265,1.23114,12.9871,25.2969,7.31444,1.37269,13.2094,0.00036776,28.7914
-34.3019,71.0636,9.82813,93.7113,70.5483,27.2434,46.1608,24.631,22.3363,65.5997,57.4257,15.2384,43.2194,47.1191,50.1255,19.7746,5.64765,20.6578,101.569,22.2711,16.2125,85.8856,3.45985,69.545,11.8472,23.3413,47.4022,5.77093,7.21389,20.1199,64.9744,15.388,18.0199,10.96,10.2323,29.8884,11.654,1.63262,21.6688,33.1446,1.27163,14.1122,6.99643,9.21412,42.3838,21.3256,0.00129641,29.7375
-29.0041,84.831,11.8094,94.3131,71.0554,30.2287,67.8983,17.5258,22.3363,52.2949,36.2481,32.0748,111.688,7.00082,32.7119,13.8162,4.81839,54.1245,24.2984,12.5589,7.96393,68.7039,5.01834,11.7185,73.1473,22.9353,73.8252,10.4425,0.337629,23.9353,6.39807,15.1045,19.7215,1.22177,15.8444,21.693,35.972,9.87448,27.2209,56.617,7.65046,34.9916,5.1646,17.2464,7.69934,10.7948,0.0017001,29.4931
-27.2501,66.354,20.6483,77.5512,73.8336,23.5637,74.5897,17.5726,24.0081,72.9059,37.4853,59.6803,59.5685,24.6033,12.4284,49.8689,21.8458,64.5775,42.9792,30.042,41.4503,5.87329,5.02442,1.74375,13.4909,63.7713,52.2941,11.5208,27.8849,53.2129,1.90248,11.0452,8.37501,6.92636,30.4222,14.3625,44.3329,3.90782,19.482,10.6823,5.40388,17.258,42.2004,57.6553,17.7537,20.8135,0.000760596,29.7344
-2.10729,65.8542,7.86921,104.855,86.5332,2.88445,82.4797,11.6989,23.4777,13.5362,57.2614,25.9112,70.5757,13.3306,37.8203,22.4577,24.435,43.2366,3.77708,4.17532,88.2642,38.3223,16.8078,15.6587,10.4507,35.3999,13.339,36.2767,13.4371,27.3311,15.7455,10.9598,34.0552,12.2578,70.7835,3.64858,74.7311,12.2581,36.3169,53.3693,5.34376,7.88984,13.6842,16.3748,69.7904,12.5838,0.000809648,35.9296
