-48.5628,31.5778,17.4717,18.1123,22.7649,40.7738,15.7176,6.45305,24.1358,8.9638,1.4748,44.1896,31.8769,6.17349,8.52473,6.63747,38.6215,18.9477,73.7551,9.57892,102.925,12.9501,23.4504,25.8502,33.9041,8.36559,28.3055,3.62089,6.08528,14.6957,24.6633,4.72388,11.778,23.245,16.0915,20.4255,19.147,31.3971,17.9672,21.8051,7.82277,6.72633,13.9212,19.8552,25.23,25.8821,17.4911,2.44484,10.6739,23.6286,16.0787,7.11303,0.286232,7.14784,37.8786,1.25704,8.34845,53.0499,20.9162,19.6853,11.3812,8.5945,4.16906,0.950773,11.4438,1.87501,36.6341,28.9432,14.2019,19.4444,60.0507,31.1273,8.4215,13.2308,25.5524,0.0122313,46.8355
-45.4173,48.6754,31.0601,4.79934,35.5201,9.07976,12.8356,10.228,22.3078,10.7485,19.0821,36.7755,21.3442,16.7379,9.75799,11.0124,7.0013,39.367,76.4117,8.12623,60.4492,34.8706,20.3934,0.827009,13.4362,3.98284,7.16165,3.62089,54.0932,5.07765,21.0697,4.72586,4.92,32.2289,14.2708,27.9773,41.8754,30.2562,47.9502,10.835,23.796,1.46302,13.9212,27.1125,9.31539,9.36556,20.3041,5.95717,5.5212,6.77769,29.2076,23.7191,25.78,26.0835,46.3429,33.0952,25.348,23.6012,12.1165,17.8775,12.3648,12.2674,24.4163,5.42159,8.03188,7.58021,35.6436,8.2289,9.40317,9.26156,43.1806,32.8569,31.4242,13.9177,33.099,0.0300618,51.1228
-43.6963,40.1842,4.25588,9.59487,33.163,11.1512,26.6492,0.631358,6.78067,16.0023,18.8222,34.0248,16.4141,6.94054,15.7576,49.2277,13.6487,59.3313,86.2693,20.7171,27.5703,33.9388,9.78054,9.06526,18.5435,4.83441,9.462,34.7795,21.5916,2.10839,23.313,45.8287,2.1433,19.9558,28.4457,1.99839,46.7071,21.5286,23.7134,31.4543,34.8531,20.6925,20.6584,23.0731,14.0245,21.3964,27.7556,1.48853,7.33478,17.1227,21.022,5.59931,39.6387,30.8824,48.0796,1.32971,85.374,18.0386,12.23,1.86455,22.2977,10.4475,3.12537,12.6729,41.8079,2.30025,8.78738,14.7441,19.1122,3.42327,30.9668,18.7979,5.0005,25.2663,35.2716,0.0138102,54.2489
-42.6927,50.3683,6.15866,5.89266,40.6336,23.0311,30.3614,5.71973,8.73111,17.4819,8.55198,31.6646,19.7484,1.525,23.5796,22.9298,7.08944,41.8912,63.8487,37.228,22.674,40.0687,9.91648,26.6392,20.5084,8.26279,5.26433,42.9233,19.9413,9.93166,34.745,6.11986,2.33138,9.15981,21.3155,13.3789,37.3218,73.0912,34.7596,5.56145,9.76382,24.3296,2.07937,23.7156,8.71947,15.551,0.831689,4.83952,13.8517,32.0023,30.72,5.74078,21.2633,17.064,59.3283,1.07235,27.2855,16.3423,11.9581,15.3457,11.1765,2.67356,13.326,9.83807,41.8117,3.36763,31.5855,24.1055,6.65442,28.7832,31.9217,13.412,4.36195,33.6699,32.2853,0.0215536,49.1877
-41.7819,30.8113,19.291,10.0337,66.7127,22.4552,11.3694,5.71914,8.73111,2.85108,1.31294,34.4771,24.003,2.75671,28.2046,19.5253,37.0974,28.0546,58.9014,4.8814,22.512,19.4899,10.5306,30.7936,20.4842,19.6359,30.5354,69.6992,21.5953,7.04507,42.9169,12.8198,11.1028,9.47512,16.4621,9.27207,41.0457,27.9612,27.628,8.13835,12.737,10.332,12.0818,6.89537,12.703,8.48272,11.0204,8.15454,8.80229,35.7632,6.20608,70.243,13.6043,16.1434,52.2488,0.273356,17.8626,10.658,28.8664,15.3457,53.524,12.4612,22.1018,14.0433,12.9381,13.1348,32.1006,82.1873,3.38336,14.8865,5.57601,44.2649,4.39156,51.8442,16.3649,0.00955004,49.2626
-53.5185,16.6739,2.21983,12.3984,58.8821,15.0645,6.8631,14.568,1.44904,12.9789,0.472408,25.9052,74.2928,3.6009,38.1529,23.1055,57.9548,38.4057,55.5509,35.2923,26.3487,37.896,11.515,2.90321,6.11515,4.83301,19.8021,33.9938,3.0313,10.4987,24.4334,16.024,35.2844,1.83585,6.78652,13.5911,17.9311,39.053,13.8743,9.53506,12.3211,19.9849,25.326,7.26406,14.1645,12.892,1.78505,23.0296,7.90584,30.1202,3.43018,86.3719,23.0637,20.4816,37.5165,2.01933,2.94627,23.7785,10.8264,10.358,54.4439,24.2692,5.46479,8.90443,0.346784,25.1511,23.9802,49.6291,3.62789,28.6772,5.57601,20.2829,4.66119,19.5535,34.4538,0.0117575,57.2895
-60.2573,33.6333,4.69965,2.58563,18.3692,38.0445,22.4189,12.5376,1.44904,4.22045,17.5616,12.4752,47.6504,21.6494,38.1354,8.20017,57.0409,16.6381,20.957,59.3069,42.1392,48.0122,30.9164,10.6191,3.16785,31.1826,37.6634,36.3577,12.4178,11.3114,18.3255,19.3107,5.44957,16.4405,29.9881,7.77596,57.1074,5.4595,19.1917,10.035,9.64437,3.35751,35.8875,5.04605,2.42394,10.4406,4.59739,11.6932,5.50964,13.7095,0.366274,94.7551,16.3975,3.68706,43.0775,25.7147,29.1267,38.7783,12.9831,17.9374,43.1282,24.1987,24.2829,7.10704,26.8456,32.202,10.9194,54.8454,7.45693,20.4994,20.0422,3.75164,4.68552,15.942,25.7422,0.00267904,57.5246
-48.3828,21.4451,11.6824,6.96607,3.89031,66.805,43.2231,2.47353,5.82559,13.5781,2.7387,12.6035,25.0867,19.2183,39.206,4.28966,85.7753,5.39525,37.0422,20.3269,10.1295,21.7392,26.975,12.611,18.9263,14.7649,29.3619,36.0156,9.73245,31.0178,81.026,8.37442,4.06471,8.64894,36.2608,40.118,24.7652,10.155,22.4064,18.9825,2.52461,10.5355,35.252,25.0933,0.836145,3.27084,6.2969,7.86279,8.2084,13.4172,4.79143,43.1486,20.1731,0.982085,9.23898,28.0892,60.9166,30.4525,13.8816,4.65159,19.6448,19.9855,58.436,12.9066,26.4207,49.8431,21.092,7.06173,8.74863,16.1465,8.85165,12.4533,4.36298,22.1041,28.9086,0.00233994,48.9249
-41.5051,25.824,33.8513,13.8635,7.23189,40.3842,41.6857,10.9259,19.0343,26.1031,2.7387,11.6698,35.6861,14.9041,7.63537,1.47479,0.946963,14.6782,68.5271,18.2185,23.4916,68.9061,12.169,13.1292,10.2393,3.95976,38.1798,55.0832,29.067,29.2177,35.0967,20.1425,1.30711,13.9403,17.2559,16.5403,40.6927,11.2018,31.1176,17.4068,24.9098,14.6037,27.0752,13.3565,11.0809,5.29787,1.87929,14.9663,21.6766,14.5099,15.4157,39.178,5.27357,70.1353,15.2759,17.3164,32.6894,8.50383,10.5473,7.63918,24.1081,4.7439,51.337,13.3633,55.8695,11.4773,19.0608,26.2989,6.97403,27.6669,1.11872,8.75507,7.28993,7.8794,24.7383,0.000642665,45.5709
-40.6172,39.3467,33.7592,15.8488,8.64676,46.7568,4.70758,35.2753,49.6822,7.07705,8.11832,7.4085,23.4239,5.85421,8.97358,4.68402,30.473,13.5007,56.6376,2.35462,15.8065,47.4204,14.5434,9.42852,10.9652,8.83684,34.1979,57.8915,23.1796,13.5699,28.83,49.2988,2.03967,20.3699,23.1544,6.50278,39.1296,15.3067,6.76179,15.2584,18.2206,12.8325,7.52224,63.9664,0.448726,10.8298,5.10587,3.61935,16.9033,14.4749,20.7779,17.2838,15.6671,94.4306,30.1858,28.0629,16.6996,5.49593,17.4707,26.2567,2.83672,4.82877,15.9695,17.3538,23.7256,5.56774,4.03432,11.0391,20.67,54.3209,36.3592,9.60081,8.1479,11.1786,12.5892,0.00811591,46.1191
