.id,site.name,depth,age,age.old,age.young,date.type,lat,long,dataset,Abies,Alnus,Amaranthaceae.undiff.,Ambrosia,Apiaceae,Artemisia,Asteraceae.undiff.,Botryococcus,Clematis.type,Cyperaceae,Delphinium.type,Ephedra.viridis.type,Indeterminable,Juniperus,Pediastrum,Picea,Pinus,Poaceae,Polygonum.californicum.type,Quercus,Rosaceae.undiff.,Salix,Sarcobatus.vermiculatus,Unknown..monolete.,Angiospermae.undiff...herbs.,Asteraceae.subf..Cichorioideae,Euphorbia,Liliaceae,Lycopodiaceae,Plantago,Pseudotsuga,Ranunculaceae.undiff.,Rumex.acetosella.type,Saxifraga,Dodecatheon.type,Eriogonum,Juglans,Spermatophyta.undiff...trees.,Unknown..trilete..undiff.,Berberis,Gentiana.type,Gilia.type,Lonicera.Symphoricarpos,Thalictrum,Typha.Sparganium.undiff.,Pedicularis,Betula,Lamiaceae,Valeriana,cf..Populus,Ceanothus,Ephedra.trifurca.type,Ribes,Sphaeralcea.type,Caryophyllaceae,Brassicaceae,Vicia.type,Celtis,Rubus.chamaemorus.type,Galium,Potamogetonaceae,Acer,Phlox,Geranium,Mimulus.guttatus,Ericaceae,Abronia,Sambucus,Arceuthobium,Cirsium,Onagraceae,Phacelia,Malvaceae.sensu.stricto,Myriophyllum,Urtica,Bistorta.officinalis,Humulus,Fraxinus,Crassulaceae,Equisetum,Navarretia,Shepherdia.argentea,Solanaceae,cf..Lewisia,Typha.latifolia,Ambrosia.type,Astragalus.Vicia,Cercocarpus,Poaceae.undiff.,Polygonum.sensu.lato.undiff.,Sagittaria,Saxifragaceae,Plumbaginaceae,Polygonaceae.undiff.,Triticum,Unknown,Rumex.densiflorus,Zea,Ruppia.maritima,Heliotropium,Polygonum.sawatchense,Rosaceae,Musci.A,Ephedra.torreyana.type,Selaginella,Coelastrum,Other.plants,Amaranthaceae,Fabaceae,Opuntia
250,Beef Pasture,38.0,531.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,8.0,0.0,33.0,15.0,1.0,38.0,9.0,0.0,0.0,221.0,0.0,4.0,2.0,9.0,0.0,60.0,103.0,16.0,0.0,15.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,53.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,40.0,566.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,1.0,40.0,21.0,2.0,49.0,12.0,0.0,0.0,234.0,0.0,1.0,4.0,8.0,0.0,57.0,106.0,27.0,0.0,14.0,1.0,0.0,7.0,0.0,10.0,0.0,0.0,1.0,50.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,42.0,600.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,1.0,18.0,19.0,0.0,52.0,15.0,0.0,0.0,121.0,0.0,1.0,3.0,5.0,0.0,48.0,87.0,21.0,0.0,9.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,44.0,634.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,0.0,33.0,34.0,3.0,32.0,15.0,1.0,0.0,260.0,0.0,2.0,3.0,7.0,0.0,33.0,149.0,18.0,0.0,18.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,46.0,669.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,11.0,6.0,34.0,19.0,3.0,55.0,10.0,0.0,0.0,163.0,0.0,5.0,1.0,11.0,0.0,18.0,91.0,31.0,0.0,17.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,48.0,703.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,5.0,6.0,31.0,16.0,1.0,34.0,16.0,0.0,0.0,217.0,0.0,3.0,1.0,6.0,0.0,65.0,109.0,23.0,0.0,6.0,0.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,50.0,737.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,0.0,21.0,15.0,2.0,61.0,10.0,0.0,0.0,206.0,0.0,0.0,1.0,6.0,0.0,55.0,117.0,34.0,0.0,9.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,52.0,771.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,7.0,2.0,40.0,23.0,0.0,63.0,16.0,0.0,0.0,299.0,0.0,5.0,4.0,8.0,0.0,34.0,119.0,21.0,0.0,10.0,4.0,8.0,4.0,0.0,14.0,1.0,0.0,0.0,52.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,54.0,796.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,1.0,32.0,11.0,0.0,55.0,6.0,1.0,0.0,77.0,0.0,0.0,3.0,9.0,0.0,56.0,134.0,21.0,0.0,22.0,0.0,8.0,2.0,0.0,11.0,0.0,1.0,1.0,50.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,56.0,818.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,0.0,53.0,29.0,0.0,59.0,15.0,0.0,0.0,79.0,3.0,7.0,2.0,10.0,0.0,43.0,157.0,50.0,0.0,12.0,0.0,19.0,0.0,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,58.0,840.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,15.0,0.0,62.0,16.0,2.0,82.0,8.0,0.0,0.0,125.0,0.0,8.0,1.0,3.0,0.0,106.0,173.0,22.0,0.0,7.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,60.0,861.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,11.0,0.0,33.0,12.0,0.0,36.0,7.0,0.0,0.0,90.0,0.0,4.0,3.0,2.0,0.0,117.0,131.0,5.0,0.0,9.0,2.0,5.0,3.0,0.0,16.0,0.0,0.0,1.0,50.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,62.5,889.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,12.0,0.0,40.0,17.0,1.0,73.0,14.0,2.0,0.0,391.0,0.0,4.0,3.0,5.0,0.0,135.0,170.0,26.0,0.0,9.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,65.0,916.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,9.0,1.0,32.0,7.0,0.0,54.0,5.0,5.0,0.0,518.0,0.0,4.0,2.0,4.0,0.0,84.0,104.0,10.0,0.0,9.0,0.0,2.0,6.0,0.0,14.0,0.0,0.0,0.0,50.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,67.5,943.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,8.0,0.0,61.0,17.0,0.0,65.0,13.0,6.0,0.0,359.0,2.0,0.0,0.0,4.0,0.0,83.0,177.0,12.0,0.0,13.0,2.0,2.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,70.0,970.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,0.0,54.0,14.0,0.0,61.0,12.0,12.0,0.0,314.0,2.0,5.0,3.0,15.0,0.0,66.0,171.0,37.0,0.0,15.0,0.0,6.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,75.0,1024.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,5.0,62.0,18.0,1.0,95.0,14.0,2.0,0.0,413.0,9.0,10.0,0.0,8.0,1.0,53.0,233.0,39.0,0.0,11.0,0.0,4.0,4.0,1.0,13.0,0.0,0.0,0.0,1489.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,77.5,1051.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,0.0,27.0,10.0,2.0,73.0,15.0,14.0,0.0,530.0,0.0,5.0,1.0,4.0,0.0,65.0,222.0,19.0,0.0,11.0,1.0,6.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,80.0,1079.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,0.0,1.0,52.0,12.0,0.0,80.0,16.0,5.0,0.0,607.0,0.0,3.0,0.0,6.0,0.0,40.0,135.0,49.0,0.0,10.0,2.0,4.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,82.5,1106.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,0.0,0.0,55.0,18.0,0.0,54.0,45.0,3.0,0.0,482.0,0.0,3.0,0.0,9.0,0.0,39.0,118.0,29.0,0.0,3.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,85.0,1133.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,1.0,3.0,47.0,6.0,3.0,76.0,7.0,4.0,0.0,125.0,0.0,2.0,3.0,4.0,0.0,63.0,139.0,9.0,0.0,6.0,1.0,1.0,4.0,0.0,114.0,0.0,0.0,0.0,50.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,87.5,1160.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,2.0,45.0,11.0,2.0,64.0,14.0,13.0,0.0,665.0,3.0,10.0,3.0,7.0,0.0,62.0,145.0,26.0,0.0,6.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,90.0,1187.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,0.0,1.0,33.0,6.0,0.0,50.0,18.0,2.0,0.0,615.0,0.0,4.0,0.0,8.0,0.0,103.0,164.0,26.0,0.0,1.0,4.0,2.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,92.5,1214.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,5.0,0.0,28.0,13.0,1.0,51.0,23.0,3.0,0.0,257.0,0.0,1.0,1.0,16.0,1.0,65.0,137.0,37.0,0.0,9.0,5.0,3.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,95.0,1241.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,2.0,24.0,16.0,0.0,66.0,9.0,2.0,0.0,423.0,0.0,0.0,1.0,9.0,0.0,60.0,103.0,12.0,0.0,16.0,3.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,50.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,97.5,1269.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,2.0,1.0,39.0,10.0,1.0,39.0,12.0,1.0,0.0,376.0,0.0,0.0,0.0,2.0,0.0,97.0,176.0,26.0,0.0,9.0,4.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,100.0,1296.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,4.0,1.0,34.0,14.0,2.0,63.0,16.0,0.0,0.0,335.0,0.0,3.0,0.0,12.0,0.0,93.0,118.0,37.0,0.0,13.0,2.0,2.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,Beef Pasture,102.5,1323.0,NA,NA,Radiocarbon years BP,37.416667,-108.15,250,3.0,1.0,21.0,8.0,2.0,53.0,19.0,1.0,0.0,245.0,0.0,4.0,0.0,7.0,4.0,111.0,125.0,22.0,0.0,12.0,1.0,5.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
