10.982,34.7019,268.084,10.7267,58.2806,14.727,247.538,55.2098,279.21,87.1453,179.237,67.5364,50.6521,108.49,135.558,88.3125,142.331,11.107,5.0118,36.9015,39.5728,312.295,106.247,322.638,97.0071,115.535,274.568,18.279,62.7189,9.7937,30.2724,0.00203202,17.0054
88.8817,233.128,84.8992,30.0524,20.8768,69.0014,34.2668,385.388,234.485,174.411,101.919,95.7981,95.9868,105.273,187.186,110.652,48.545,53.3868,101.646,173.419,46.5466,141.26,110.823,13.9663,74.9967,104.665,8.25941,171.568,108.898,128.886,123.299,0.00111052,16.1826
5.31481,137.946,102.747,86.1233,10.5956,39.45,10.2556,160.548,135.113,49.4055,182.024,247.742,172.25,50.1992,127.772,20.0503,2.16652,159.036,109.232,63.7341,54.8996,114.598,114.803,123.533,33.4346,39.3563,148.915,43.202,64.1328,118.622,144.998,0.000350892,8.91746
-0.47672,124.492,7.07068,31.6349,54.8408,25.6997,114.836,47.5546,268.665,529.797,180.829,23.3185,57.8426,45.0467,14.862,18.3508,172.077,88.5323,75.2455,321.622,21.5436,52.6479,23.6154,128.283,106.73,32.1886,170.882,26.6325,123.696,83.1189,48.8406,0.00109573,13.8044
6.05282,137.529,8.56276,270.979,69.6342,14.9803,164.422,27.8114,86.4327,215.978,132.222,278.169,66.9409,327.728,64.0876,40.9172,170.701,132.894,28.2634,110.535,93.5582,82.1392,11.4537,209.191,116.321,68.7862,192.349,138.898,137.075,67.2938,36.8124,0.000173246,13.9943
-16.7515,198.175,156.876,23.0961,115.829,170.968,234.283,137.737,100.2,167.67,94.7677,64.402,85.987,143.432,224.945,201.897,92.5624,136.382,76.9808,119.86,36.2635,14.3979,9.68164,91.6714,284.822,68.4856,113.851,83.8569,25.8019,44.5157,109.797,0.000209535,12.3421
55.275,38.3333,33.9182,58.2849,76.2166,176.284,74.0325,279.726,396.139,45.2629,44.5403,175.995,70.7263,0.632766,90.4389,23.3758,131.563,28.7185,45.1778,213.073,159.706,107.635,20.4621,71.9285,8.3001,21.7008,355.144,52.6669,91.5599,77.131,161.604,2.87181e-05,14.3593
34.6311,165.211,47.8324,111.549,112.227,156.486,50.7927,213.733,319.593,165.081,233.951,243.671,91.4974,31.7175,81.3944,67.6454,85.4881,30.1416,80.7981,117.464,159.431,277.71,53.0054,133.215,82.8024,21.7008,44.5885,90.088,15.2732,118.567,388.975,0.000840557,17.698
23.1452,131.66,35.7746,5.45204,65.0558,141.391,461.03,179.372,250.138,24.6977,217.128,198.599,151.334,117.117,147.107,30.447,93.6002,18.178,55.0772,107.418,133.622,108.879,21.9608,170.305,21.3059,77.0676,235.735,44.5104,7.61641,45.3717,89.4755,0.00318027,16.6695
-44.614,112.092,145.246,23.1478,115.704,31.5903,343.693,218.24,73.2091,39.1451,115.975,204.865,140.831,279.771,45.9567,35.2763,95.0795,149.572,222.102,139.027,76.1404,238.524,55.763,63.2608,67.576,85.824,17.8084,237.356,138.44,89.2879,3.85718,0.00426996,18.5815
-33.2307,177.821,123.69,177.522,138.14,63.8398,70.5604,398.024,317.375,26.0925,196.88,204.73,92.1452,50.4902,103.655,23.8193,98.7122,139.911,25.7051,56.7978,306.044,137.144,186.201,89.6099,23.0351,124.034,43.8515,192.999,120.911,45.0768,29.1772,0.000556051,17.179
-14.446,110.733,75.899,58.3866,328.623,35.269,35.2519,138.02,10.336,0.675621,105.459,135.006,23.135,57.5689,208.323,98.9442,45.1437,217.854,74.6642,7.4075,73.0531,100.88,367.318,15.2089,48.9308,235.843,257.735,175.912,54.5395,33.5977,182.221,0.000590681,17.7836
-18.4131,23.3989,79.5565,34.0493,114.428,126.766,64.7478,276.794,22.1883,123.608,350.471,61.809,44.3887,96.3905,301.733,108.057,31.1635,44.9606,31.0017,73.7361,23.8763,106.622,199.9,88.1248,74.8933,81.101,249.499,266.038,78.2903,276.633,195.033,0.00019545,16.9553
13.1742,112.203,221.842,57.9855,40.0908,33.426,63.8177,110.002,98.8338,106.688,159.914,39.6708,76.0137,140.97,127.713,95.1618,72.6696,141.07,148.216,40.1322,116.961,18.7604,134.595,60.9571,50.5501,129.281,229.558,192.172,45.9725,23.1887,40.8357,0.00029442,7.66714
