"site.id","site.name","lat","long","age","MAT_tjan","MAT_tfeb","MAT_tmar","MAT_tapr","MAT_tmay","MAT_tjun","MAT_tjul","MAT_taug","MAT_tsep","MAT_toct","MAT_tnov","MAT_tdec"
15967,"Stoneman Lake",34.778865,-111.517775,-42,3.35899028830454,3.13324461350963,3.02304695936235,2.49138840292693,2.55131023590771,2.15409813967258,2.13881262610838,2.29529281082337,2.1282341937512,2.36106623588535,2.66802884532288,3.19512783776399
15967,"Stoneman Lake",34.778865,-111.517775,96,4.14353353112374,3.7194127114482,3.39835357598683,3.15514555774614,2.44862129245338,2.45355172239453,2.15955761763146,2.35435331120771,2.62921307614542,2.92222139017515,3.35942377219195,3.71666449556727
15967,"Stoneman Lake",34.778865,-111.517775,236,4.43683620285426,4.01938712806444,3.37909758525056,3.24835321614568,2.70061735993369,2.42966945600709,2.12059043399913,2.34092823424216,2.72197865246058,3.07278500217086,3.60381262596987,3.92463391162407
15967,"Stoneman Lake",34.778865,-111.517775,376,4.87301349395523,4.14212289962331,3.40356367720852,2.95504507343059,2.44692882340898,2.08683723210692,1.92055355033406,2.09441595181718,2.41089918580532,2.71425454190144,3.66679562527946,4.25461294075972
15967,"Stoneman Lake",34.778865,-111.517775,513,4.1805979080277,3.89689122682714,3.60889118203069,3.08602484722377,2.53978939839372,2.19656008457418,1.95640390696841,2.04573027379426,2.48665620113641,3.06689208929799,3.73450241388094,4.24361049724912
15967,"Stoneman Lake",34.778865,-111.517775,651,3.26675266944754,3.13460616120815,2.64040231586877,2.27190682663487,2.08347479706752,1.98257392889451,1.88373903689754,1.89528643575301,1.87059236743998,2.11708938289219,2.59996207260476,3.22413902344449
15967,"Stoneman Lake",34.778865,-111.517775,790,3.85970520585464,3.62781103807458,3.47261596283809,3.106284574781,2.8227466244192,2.8041145678191,2.32585084288721,2.5886671451439,2.84284941648441,2.74059892474242,3.15475195568662,3.67244886197859
15967,"Stoneman Lake",34.778865,-111.517775,1069,3.96423291463539,3.76487525380863,3.46558526881104,3.21833558014728,2.37588087492307,2.41235405104488,2.10658501512157,2.46141084453074,2.81958128291924,2.74512338693812,3.33448266039507,3.79711553396188
15967,"Stoneman Lake",34.778865,-111.517775,1324,3.7855215415927,3.55065743677762,3.22592854527285,2.9809015874124,2.68200377609575,2.68671290169576,2.20225377387135,2.39278150844621,2.64181200633546,2.87952624793067,3.20492559449212,3.58194431484915
15967,"Stoneman Lake",34.778865,-111.517775,1550,3.66939761616233,3.60713332758768,3.07033717331524,2.9264951776462,2.49410122109747,2.59217949891156,2.24446456564865,2.25733120683137,2.7213291608969,2.87400155314706,3.32054014535978,3.50709312487604
15967,"Stoneman Lake",34.778865,-111.517775,1782,4.40314041625658,4.22872600172741,3.84579806378417,3.89008708097083,2.84018753236035,2.60777625341708,2.37552089202327,2.37416299008368,3.02327857951287,3.23507185211591,3.71547801298129,4.16713104123104
