"site.id","site.name","lat","long","age","MAT_tjan","MAT_tfeb","MAT_tmar","MAT_tapr","MAT_tmay","MAT_tjun","MAT_tjul","MAT_taug","MAT_tsep","MAT_toct","MAT_tnov","MAT_tdec"
347,"Cascade Fen",37.483333,-107.8,0,-7.12507531310121,-5.78812899832303,-3.42571583438665,0.742429840266704,5.45273433521254,10.3533945063781,13.5793518137932,12.4927506732941,8.95144983634353,4.10599466440423,-2.15619182942901,-6.2058139906389
347,"Cascade Fen",37.483333,-107.8,13,-7.99992180603246,-6.38303600273406,-3.83062717253653,0.424444168905417,5.28778133417324,10.1944154894135,13.634671305418,12.5639838308096,8.65150316886681,3.68658233243041,-2.79104266541932,-7.13067733070503
347,"Cascade Fen",37.483333,-107.8,78,-7.68372747531471,-6.3880514989933,-4.06236617496237,0.093488840907812,4.79210616704542,9.77368416396901,13.0364717970292,11.88543234845,8.38808183116218,3.48898566834318,-2.74493998675141,-6.8137281589342
347,"Cascade Fen",37.483333,-107.8,143,-7.30582699422725,-6.09469167889911,-3.90547033733067,0.197026839839915,4.96019782665186,10.0650998342906,13.3049456689755,12.1238175157954,8.56709999431468,3.70863399722303,-2.51191182600645,-6.52383483336074
347,"Cascade Fen",37.483333,-107.8,208,-6.76642148084628,-4.98385700078681,-1.94922884708891,2.95098966653459,7.92608749663477,12.9839524795053,16.4824612875779,15.4473903246721,11.1706795085043,5.87992616385687,-0.898503649872728,-5.68206931514588
347,"Cascade Fen",37.483333,-107.8,273,-7.70471014352826,-6.25210916876793,-3.80899600932375,0.437668171028296,5.19090533460956,10.0842599932912,13.4066741206249,12.272404846549,8.57563716998091,3.68039099760664,-2.64939182370435,-6.81184632855235
347,"Cascade Fen",37.483333,-107.8,338,-7.88571397131309,-6.17235649298256,-3.33473967630416,1.16544884470602,6.04708384172215,10.8921276489149,14.1654036452373,13.1995608268181,9.22826834598634,4.24978350500887,-2.39670482406237,-6.93157798306706
347,"Cascade Fen",37.483333,-107.8,403,-7.84762714556729,-5.98742065999036,-2.94924351307253,1.79681917361915,6.83212948559628,11.7485139782665,15.0564611423016,14.0877533320586,9.79939434516632,4.76056532730038,-2.06629766642271,-6.78277632334891
347,"Cascade Fen",37.483333,-107.8,468,-7.9344573149768,-5.92749183032662,-2.84215150445079,2.13117950797081,7.22235314583406,12.0786786461808,15.3305224831899,14.4233741700649,10.0135818342585,4.984841660435,-2.04231150427057,-6.77538299194227
347,"Cascade Fen",37.483333,-107.8,533,-8.33208497393255,-6.02572831656784,-2.70321383720885,2.37108867178361,7.4552954909221,12.2883613166648,15.6775476485491,14.7831006468336,10.1881411774879,5.0388953349491,-2.16070483732813,-7.1532313222345
347,"Cascade Fen",37.483333,-107.8,598,-7.67971964301541,-5.98081432639932,-3.29002866617093,1.1879695131133,6.09460967876813,10.9844038339239,14.3105143181483,13.2825839870175,9.26996917434464,4.28910099722911,-2.27168750177293,-6.69962199137857
347,"Cascade Fen",37.483333,-107.8,662,-7.75895914186413,-6.13319498823956,-3.4526146652922,0.985374679341912,5.90183517554154,10.8238241624615,14.1590201401711,13.1431339936455,9.1008818457815,4.09350066727027,-2.44586533387968,-6.81408366075406
347,"Cascade Fen",37.483333,-107.8,727,-7.63556347347175,-5.94467032907531,-3.21922850915541,1.19836284307142,6.09199050410495,10.9949781494122,14.3386826316516,13.3207283314069,9.2812973459942,4.3139976652277,-2.25173899778941,-6.68719782354
347,"Cascade Fen",37.483333,-107.8,792,-7.9974309696195,-6.22049300363287,-3.48627067491412,1.0041453431795,5.92661983773267,10.7779486475668,14.2165669715405,13.2221028224627,9.07150683991068,4.07954316429173,-2.57337616431449,-7.07830449205202
347,"Cascade Fen",37.483333,-107.8,857,-7.51288530532271,-5.85995816226428,-3.34603866671522,0.88531283468008,5.70699783963171,10.6177931541204,14.1132347909609,13.0250529885292,9.06829601758858,4.0805184962616,-2.35568033290639,-6.64834415962609
347,"Cascade Fen",37.483333,-107.8,922,-7.13553564826647,-5.20676181676487,-2.28175283199797,2.20806167277197,7.11527816695025,11.9978129754278,15.5373599632581,14.5629553272327,10.2089753530206,5.1349564829981,-1.48294767790629,-6.03189883017292
347,"Cascade Fen",37.483333,-107.8,987,-7.81542014084756,-6.3220819935513,-3.89363582752645,0.325395339727402,5.15552384385218,10.0765344938915,13.5336272982756,12.4677878237764,8.54101550952648,3.55473550112608,-2.80445599679137,-6.97880683095505
347,"Cascade Fen",37.483333,-107.8,1052,-7.50285715352123,-5.10503231048584,-1.64957516639183,3.32101317422464,8.45409832466394,13.2757859731155,16.7213486399253,15.8824959774812,11.1106801864567,5.92523631870126,-1.20509250324064,-6.30075815053036
347,"Cascade Fen",37.483333,-107.8,1117,-7.91527347015217,-6.24574232874593,-3.62350616875415,0.89001834290723,5.83602684356893,10.7138558392165,14.0860426406066,13.084500665764,8.9936985042796,3.984080998792,-2.64265150144541,-6.97402149305989
347,"Cascade Fen",37.483333,-107.8,1182,-7.04706747921805,-5.07545782124003,-2.1170863359049,2.34842200371126,7.22339466583934,12.0938584721399,15.5687381267548,14.535990823706,10.3505955232346,5.29389214985228,-1.32302984033246,-5.94653249506218
347,"Cascade Fen",37.483333,-107.8,1247,-7.62295581107338,-6.16306499226019,-3.70300500302265,0.486246170202891,5.2594528435062,10.1890099909684,13.553645957311,12.4419581620892,8.67074784439251,3.7270405012276,-2.57868849440012,-6.74181349328719
347,"Cascade Fen",37.483333,-107.8,1299,-7.69361281592399,-5.8957806589889,-3.04582367395361,1.52302466665705,6.45001182210651,11.3839674815039,14.7526814671357,13.6823268314203,9.59365285000221,4.54659449193782,-2.1227446700555,-6.67146115931682
347,"Cascade Fen",37.483333,-107.8,1351,-7.25091747745872,-5.70535399798925,-3.23062150650968,0.935195837120215,5.70382434201446,10.6252976541501,13.9868996278445,12.883457663854,9.10030884438582,4.20528732997831,-2.11451466206927,-6.34635265585346
347,"Cascade Fen",37.483333,-107.8,1416,-7.3369873112153,-5.77544250076016,-3.32687066484864,0.906983833412329,5.73446683691194,10.6126261580425,14.0589636298021,13.0350603461266,9.03596700251413,4.06846866177085,-2.29091665915757,-6.50965615463754
347,"Cascade Fen",37.483333,-107.8,1494,-7.42327798215284,-5.7522279851449,-3.18267866584162,1.02480783472459,5.84463900945634,10.8060648345916,14.1909526362022,13.1052190039555,9.19101584770406,4.23811600873402,-2.19457083007786,-6.51299031854297
347,"Cascade Fen",37.483333,-107.8,1559,-7.7186424881119,-5.88013566264883,-2.90852867998183,1.86048683223625,6.85493698711352,11.8665041473011,15.2727527972062,14.1999300161997,9.9572113358827,4.8166384992407,-1.99948299784679,-6.64754382991232
347,"Cascade Fen",37.483333,-107.8,1624,-7.32873747479171,-5.72368350224725,-3.23248767678936,1.12160467155278,5.97516550733553,11.0352399864979,14.5947772955894,13.499815668265,9.41791266179023,4.35537133425785,-2.11082065494653,-6.45613865733457
347,"Cascade Fen",37.483333,-107.8,1663,-7.40893798198551,-5.94618833435234,-3.60062750841801,0.589412498126427,5.33224083408248,10.3670448263672,13.8201307924589,12.7019811809063,8.83157999409052,3.86463733779577,-2.47487549381137,-6.50695682295055
347,"Cascade Fen",37.483333,-107.8,1702,-7.68372747531471,-6.3880514989933,-4.06236617496237,0.093488840907812,4.79210616704542,9.77368416396901,13.0364717970292,11.88543234845,8.38808183116218,3.48898566834318,-2.74493998675141,-6.8137281589342
347,"Cascade Fen",37.483333,-107.8,1728,-7.62968997559821,-6.4056383311116,-4.12119284188375,0.0494940041005611,4.73564949961224,9.74382066500373,12.9417419721683,11.7750416896741,8.35126199793226,3.47322583578217,-2.7279301507383,-6.79704715685376
347,"Cascade Fen",37.483333,-107.8,1767,-7.39096665176253,-5.94125633360352,-3.63313868036891,0.546380828867356,5.28501983532837,10.2981948279527,13.7133476348718,12.5603748452663,8.79015116676843,3.90037383575924,-2.42489132544181,-6.50226131990862
347,"Cascade Fen",37.483333,-107.8,1793,-7.42072847469089,-6.01664666382751,-3.53103617968659,0.807000511561831,5.5903323388705,10.6480701589895,14.0092201334238,12.8861610136429,9.1279869933178,4.10917166861705,-2.23357698401902,-6.52539966231911
347,"Cascade Fen",37.483333,-107.8,1832,-7.56040031392127,-6.08816050322261,-3.73358767538642,0.447348502327998,5.17981433649392,10.1734924900066,13.5436971247196,12.3893358453115,8.6852673328761,3.75469366758751,-2.57468932619474,-6.67200565383149
347,"Cascade Fen",37.483333,-107.8,1896,-7.36669097497438,-6.03423349594581,-3.58986284660796,0.76300567475458,5.53387567143732,10.6182066600242,13.9144903085629,12.775770354867,9.09116716008789,4.09341183605604,-2.2165671480059,-6.50871866023866
347,"Cascade Fen",37.483333,-107.8,1974,-7.36669097497438,-6.03423349594581,-3.58986284660796,0.76300567475458,5.53387567143732,10.6182066600242,13.9144903085629,12.775770354867,9.09116716008789,4.09341183605604,-2.2165671480059,-6.50871866023866
