"site.id","site.name","lat","long","age","MAT_tjan","MAT_tfeb","MAT_tmar","MAT_tapr","MAT_tmay","MAT_tjun","MAT_tjul","MAT_taug","MAT_tsep","MAT_toct","MAT_tnov","MAT_tdec"
20616,"Bison Lake",39.765005,-107.345825,-51,2.95309192639505,2.7917821457502,2.51193394755026,2.21720631177579,2.04475400369052,1.96151070486599,1.91556862479451,2.004255081828,1.93304076500396,1.96855445051978,2.35680805817851,2.73417012884645
20616,"Bison Lake",39.765005,-107.345825,-29,3.14819152675306,2.93359796470748,2.5581245400204,2.20719542452361,2.0571373598007,1.91821711302688,1.87614128009292,1.95749572265479,1.98706077606692,2.04485537239402,2.42229902140022,2.86633296626772
20616,"Bison Lake",39.765005,-107.345825,1,3.21309196932911,3.08539265965984,2.69449046051309,2.31119745964384,2.11133371277109,2.05523366246178,2.0784729899862,2.04093179913438,2.05369355064102,2.14738549260297,2.55157398864674,3.09077920200246
20616,"Bison Lake",39.765005,-107.345825,32,2.95619039763503,2.81149983196304,2.51848544036833,2.21271957154335,2.04747679484304,2.02811684945475,1.93504777412971,2.06533294150736,1.94384214258607,2.00334592780385,2.36175481598444,2.74316218326811
20616,"Bison Lake",39.765005,-107.345825,63,3.02585848126292,2.86310796369408,2.52080280369405,2.25462762181292,2.09753076859271,2.10201323406006,2.05524151432925,2.12357834987235,2.00420439574082,2.00017604950956,2.35463494644328,2.76631955942627
20616,"Bison Lake",39.765005,-107.345825,94,2.98438459939741,2.79560162512406,2.49487007099614,2.2354879533733,2.08180545019012,1.93601471443374,1.97296733436404,1.95311665615135,1.90315742582277,1.99998379605443,2.31475943579594,2.73267971713807
20616,"Bison Lake",39.765005,-107.345825,149,3.08302172572057,2.84646271114189,2.49164545112074,2.27688874625823,2.14509766563223,1.98076652079827,2.0475812702421,2.0505617611171,1.96867682863988,2.03165006611018,2.3451280592439,2.76884119638447
20616,"Bison Lake",39.765005,-107.345825,211,3.10065912654334,2.83802844323475,2.46119063812694,2.1412508753633,1.97280966453491,1.85461038057274,1.88153316641556,1.87156183371024,1.85400025549603,1.92558132470874,2.30820793036178,2.75899296017138
20616,"Bison Lake",39.765005,-107.345825,261,3.13689230547957,2.95343158619399,2.53948584993582,2.23000626340534,2.10110201776659,1.92383294376853,1.92107295578923,1.99141742200342,1.91797564273715,2.00507814188189,2.38585703350128,2.84947840832143
20616,"Bison Lake",39.765005,-107.345825,345,3.0029908524641,2.8233432750981,2.52616535541731,2.31399324889999,2.22764514278351,2.19621985365282,2.04243694818756,2.32163811067761,1.99973997879742,2.05574681882481,2.35137717301067,2.75240595903806
20616,"Bison Lake",39.765005,-107.345825,473,3.06840222184035,2.85669942708757,2.54118124371704,2.27387593500656,2.24297000141356,2.20946679315963,2.14123978761011,2.26608207052774,2.02839622580619,2.03474073883436,2.37775349770666,2.78467561221123
20616,"Bison Lake",39.765005,-107.345825,604,3.00100799908744,2.83534754301134,2.48723158819866,2.1641615719102,2.09328252843957,2.03422298695124,1.92907113156673,2.05492606304313,1.9302119358523,1.96447474189374,2.32035247359304,2.77932232078872
20616,"Bison Lake",39.765005,-107.345825,763,2.99110243790069,2.81487725753426,2.4894280960553,2.22390633924957,2.14081344468186,2.12029739451649,2.01442539039025,2.13845313923985,1.94667819713514,1.9810700183717,2.30049229170564,2.72495384171627
20616,"Bison Lake",39.765005,-107.345825,1021,2.97236400328228,2.81400087417195,2.47892976701313,2.16163170677495,1.99870557857643,2.00437580821032,1.8906899386617,2.02006270166908,1.93445542820038,1.96704282007247,2.33412169653947,2.74508897279249
20616,"Bison Lake",39.765005,-107.345825,1268,2.94814477825976,2.7942150366776,2.48169794515442,2.16121661916331,1.980116850883,1.99052580828179,1.79981535156022,1.99112055490216,1.88460059843302,1.94213462430109,2.3143923024974,2.72043342877685
20616,"Bison Lake",39.765005,-107.345825,1511,2.96201799389196,2.80513399664188,2.48469382897529,2.16118512766815,2.01980367782038,2.06715575945959,1.78777964845154,2.04850082397824,1.89830787573162,1.94592544678868,2.33596749707766,2.7286954144848
20616,"Bison Lake",39.765005,-107.345825,1776,2.97427812426958,2.82680299232277,2.52019496623417,2.20992754481565,2.03979264605029,2.04438383874165,1.81441106909487,2.12767667240193,1.9033646698606,1.96041633831447,2.31073547817255,2.73860238545679
