"site.id","site.name","lat","long","age","MAT_tjan","MAT_tfeb","MAT_tmar","MAT_tapr","MAT_tmay","MAT_tjun","MAT_tjul","MAT_taug","MAT_tsep","MAT_toct","MAT_tnov","MAT_tdec"
1761,"Molas Lake",37.745833,-107.683611,82,-7.98694047907367,-6.75535233014457,-4.50368483458335,-0.408600327902532,4.29826999790035,9.43262567243384,12.5284394813577,11.4653371870518,8.0030193223098,3.10895850394852,-3.05221781922349,-7.14688549410319
1761,"Molas Lake",37.745833,-107.683611,174,-7.51231531725576,-6.2504806632502,-4.00073767096736,0.0627160110945503,4.82151499688315,9.81841268192666,13.0354731486241,11.9296158466985,8.38924199173615,3.50073933167694,-2.6403741530655,-6.63498966210599
1761,"Molas Lake",37.745833,-107.683611,267,-8.37837948778644,-6.96532249225808,-4.18762683844194,0.439460502415895,5.40164150587283,10.4598818419594,13.6049284881353,12.4187128498157,8.76417132370562,3.74723633112696,-2.73923115360706,-7.28847215693211
1761,"Molas Lake",37.745833,-107.683611,452,-7.2739566418125,-5.96677599678592,-3.66296800676112,0.451045673141877,5.14737633566081,10.1386548387477,13.3884134695927,12.2332590085268,8.75969983256732,3.89953216563445,-2.29661931960378,-6.38062132116485
1761,"Molas Lake",37.745833,-107.683611,729,-7.1051773147316,-5.82556132726527,-3.48598151310657,0.642540503789981,5.309252660869,10.3227571667917,13.4156319630146,12.2616565060616,8.84695816651297,3.98656400309255,-2.20700415579757,-6.23427665682199
1761,"Molas Lake",37.745833,-107.683611,914,-7.3223598107292,-6.12843499604496,-3.8573813396506,0.252040341347456,4.94019549786734,10.0068105123658,13.088164811333,11.9237978595495,8.52506615949562,3.65716833724019,-2.47286098671922,-6.50832816047982
1761,"Molas Lake",37.745833,-107.683611,1007,-8.37837948778644,-6.96532249225808,-4.18762683844194,0.439460502415895,5.40164150587283,10.4598818419594,13.6049284881353,12.4187128498157,8.76417132370562,3.74723633112696,-2.73923115360706,-7.28847215693211
1761,"Molas Lake",37.745833,-107.683611,1284,-7.84164782291589,-6.44252883189552,-3.64943883953616,0.911849997888009,5.83499033892838,10.9151693471521,13.9291618297497,12.7248465152582,9.15594432340702,4.1961338299606,-2.20472415546887,-6.7693243284376
1761,"Molas Lake",37.745833,-107.683611,1303,-8.37837948778644,-6.96532249225808,-4.18762683844194,0.439460502415895,5.40164150587283,10.4598818419594,13.6049284881353,12.4187128498157,8.76417132370562,3.74723633112696,-2.73923115360706,-7.28847215693211
1761,"Molas Lake",37.745833,-107.683611,1544,-8.37837948778644,-6.96532249225808,-4.18762683844194,0.439460502415895,5.40164150587283,10.4598818419594,13.6049284881353,12.4187128498157,8.76417132370562,3.74723633112696,-2.73923115360706,-7.28847215693211
1761,"Molas Lake",37.745833,-107.683611,1655,-8.37837948778644,-6.96532249225808,-4.18762683844194,0.439460502415895,5.40164150587283,10.4598818419594,13.6049284881353,12.4187128498157,8.76417132370562,3.74723633112696,-2.73923115360706,-7.28847215693211
1761,"Molas Lake",37.745833,-107.683611,1766,-8.37837948778644,-6.96532249225808,-4.18762683844194,0.439460502415895,5.40164150587283,10.4598818419594,13.6049284881353,12.4187128498157,8.76417132370562,3.74723633112696,-2.73923115360706,-7.28847215693211
1761,"Molas Lake",37.745833,-107.683611,1932,-8.28192199300664,-6.88407249826821,-4.11397684212153,0.506344840079546,5.49368233904863,10.5784113460996,13.7030104901393,12.5256785172224,8.84461582118412,3.84278516693041,-2.69210148830743,-7.22551749174561
