"site.id","site.name","lat","long","age","MAT_tjan","MAT_tfeb","MAT_tmar","MAT_tapr","MAT_tmay","MAT_tjun","MAT_tjul","MAT_taug","MAT_tsep","MAT_toct","MAT_tnov","MAT_tdec"
15356,"Stewart Bog",35.832,-105.722,-31,3.17817427063005,2.92821524187006,2.66303696609143,2.22855109592281,1.98806228012804,1.85424621278986,1.78327698813528,1.9687657242566,1.93277133652801,2.15290221388615,2.51060192969714,2.98097543192318
15356,"Stewart Bog",35.832,-105.722,22,2.98134542813494,2.85303093187199,2.5734761999071,2.19721953808242,1.96490497480697,1.90973146646643,1.83367542280277,1.81946747266889,1.87988037129766,1.99962030562935,2.38221057792997,2.84587888699312
15356,"Stewart Bog",35.832,-105.722,59,3.03675265229033,2.78192282152568,2.46473042282279,2.13104263361585,1.95018701365874,1.84126760961167,1.81417309362921,1.83625062664865,1.78538934891451,1.89810079806655,2.27555677706521,2.77613730020154
15356,"Stewart Bog",35.832,-105.722,96,2.97490983787461,2.78728245907029,2.54665367651559,2.22732199475644,2.0115356730518,1.9600270097754,1.80471308524211,1.95731655998321,1.89462621322034,1.98550922855939,2.31860100395777,2.7688861069932
15356,"Stewart Bog",35.832,-105.722,132,3.0051171991949,2.77690110243067,2.51361136121389,2.13497291585934,1.94096272939107,1.8185615585212,1.72870998194586,1.78745143248768,1.83189235664381,1.93605295534032,2.31919941182974,2.79143664498203
15356,"Stewart Bog",35.832,-105.722,165,2.98477350310843,2.79620920805903,2.52251244558634,2.18329112978827,2.00634012306095,1.94698769537833,1.73521278555295,1.89395158623297,1.86196605597311,1.96411630663991,2.31192776756857,2.78681987915988
15356,"Stewart Bog",35.832,-105.722,198,3.04518241117282,2.89937699056721,2.61810653458871,2.33426761026894,2.10873943014947,2.06974794984113,1.84240927430546,2.08341638488089,1.9131199388679,2.09140370406323,2.43446985082089,2.91755861997667
15356,"Stewart Bog",35.832,-105.722,232,2.9810860615463,2.75450978221053,2.45957161478777,2.10950766898732,1.98378676017941,1.8812714111036,1.79941125187703,1.84922697729527,1.78963038736115,1.90345407662869,2.24550704872136,2.76525191922256
15356,"Stewart Bog",35.832,-105.722,267,3.0036367871563,2.78819289859869,2.49227764075765,2.14183171461775,2.04584322691664,1.9188747941387,1.85045866928526,1.88899836228642,1.84821445896601,1.94644608725437,2.2870177731949,2.78365143873061
15356,"Stewart Bog",35.832,-105.722,302,2.98357075187769,2.79410493931224,2.52741982950307,2.15506612282844,1.96017149727019,1.89638065898085,1.80694852688712,1.83628793207174,1.84116027058408,1.93502310246776,2.32479761997083,2.78311916638621
15356,"Stewart Bog",35.832,-105.722,336,2.97568921110025,2.79633643043125,2.52219628030915,2.19238515550626,2.01332695384968,1.98826815425567,1.83154343085752,1.88478976235171,1.85552415002721,1.93705413078745,2.32706243389967,2.77834167605093
15356,"Stewart Bog",35.832,-105.722,370,2.96178169099811,2.78213401754962,2.52024955433988,2.17236194014655,1.96202409624405,1.88997793955874,1.80127518068088,1.77609796251455,1.8344181956495,1.92277227253393,2.31671624337247,2.77401588094667
15356,"Stewart Bog",35.832,-105.722,404,2.96152316037545,2.78219128860458,2.52292582178883,2.14210248118547,1.91908449214024,1.81773852231979,1.72223255266908,1.78432353425341,1.84244835832969,1.92613611610383,2.31134435323773,2.76567694942795
15356,"Stewart Bog",35.832,-105.722,439,2.96994016392699,2.77572755623169,2.52802625872098,2.17015002136992,1.99112740110931,1.89670061279072,1.73097003737623,1.81385048207601,1.84419261286206,1.95543342841945,2.31599500604395,2.7730106109459
15356,"Stewart Bog",35.832,-105.722,473,3.03525051990242,2.82363087223606,2.56410988574147,2.19812254508279,2.20928153009247,2.10190345727503,2.00002186292286,2.12035257548967,1.89459275363274,2.02888305616588,2.30032775813268,2.84924443979828
15356,"Stewart Bog",35.832,-105.722,542,2.963199164744,2.79036938447093,2.53811324266067,2.15779427733967,1.95225512675342,1.82617046429419,1.78887136447959,1.79404701244195,1.83369816365904,1.94942851857601,2.32531572472988,2.77864908056807
15356,"Stewart Bog",35.832,-105.722,560,2.99025414457457,2.83286230963186,2.5930602124427,2.26169055814622,2.10746347979199,2.10306609760986,1.90977299241663,1.9889848184454,1.92386627690784,2.00262672254373,2.34492337457611,2.85685742863253
15356,"Stewart Bog",35.832,-105.722,595,2.97309626912785,2.789865588164,2.53779728812722,2.15721027446763,1.96279166478029,1.88259908897686,1.75210344069667,1.81057864511952,1.85208315914924,1.93114652048571,2.32099545994809,2.78501038850597
15356,"Stewart Bog",35.832,-105.722,630,3.01313320565365,2.80825869657501,2.52191917181158,2.22667647819419,2.16995751734964,2.05218659539904,2.02394067357987,2.13364792877372,1.88499896463031,2.05706805722871,2.30857010420694,2.79238230771164
15356,"Stewart Bog",35.832,-105.722,665,3.0230675306875,2.87442855834228,2.63039842395069,2.36253845936803,2.26425330260346,2.10925540649437,2.09543965616408,2.24668828160839,1.95866472900509,2.09740417873117,2.41312858038871,2.86964637803073
15356,"Stewart Bog",35.832,-105.722,698,3.02832464439742,2.88503422128634,2.63112198846663,2.31779047529511,2.15993284197482,2.05646886191514,1.97446114885846,2.11518534547571,1.98113021098245,2.08403011898866,2.45281973366017,2.89073622114524
15356,"Stewart Bog",35.832,-105.722,731,2.96878226079402,2.77675415980277,2.51647773801285,2.16351657362799,1.97895675182715,1.84205401770517,1.77064139842356,1.78032088379752,1.82699350272765,1.93459662609468,2.31882555765316,2.77166555350864
15356,"Stewart Bog",35.832,-105.722,765,2.96794065146889,2.7929755633286,2.5302993606377,2.15937935084921,1.92422790226923,1.87008325261666,1.7524242282436,1.83586311627362,1.85835566985568,1.93391599211662,2.32409666719615,2.78791517570801
15356,"Stewart Bog",35.832,-105.722,800,2.96420303572611,2.7876413572548,2.56275733539912,2.22579250772744,2.03531786960158,1.98882756466495,1.81795220208479,1.92714796640057,1.91147896310397,1.9931924243352,2.32115375891625,2.76412084306722
15356,"Stewart Bog",35.832,-105.722,834,3.0493159487575,2.8076229903368,2.48903188918774,2.1288809848013,1.93996845926341,1.83499214218367,1.77966239614827,1.80455999534546,1.85126105632033,1.94708918248649,2.30622455729056,2.82213314878724
15356,"Stewart Bog",35.832,-105.722,868,3.05953628890377,2.82730758902421,2.50293547666432,2.15955925867348,2.02387758608603,1.92020280829233,1.87093880777135,1.89436334653318,1.82726577328454,1.9498762920702,2.30202143412383,2.8012581043948
15356,"Stewart Bog",35.832,-105.722,902,3.04179047626339,2.88230225802058,2.4925284044262,2.13426362446594,1.93287273639848,1.82159957415052,1.70109946972855,1.80689433677015,1.7627275722207,1.95282847329228,2.34580395519385,2.85964269950543
15356,"Stewart Bog",35.832,-105.722,936,3.04605665921746,2.77376088126011,2.47118289073762,2.18309343156559,1.91380224647934,1.90190100096968,1.81880953360121,1.86282312214296,1.81010543720004,2.04079351637272,2.37882057469108,2.79411524666066
15356,"Stewart Bog",35.832,-105.722,1006,3.04194001351867,2.89438291515473,2.58564077273033,2.22688103002897,2.07821765428931,1.93899283123105,1.89949360708165,2.04359089269578,1.87810193275918,2.05271695210791,2.43562589301542,2.93967018956157
15356,"Stewart Bog",35.832,-105.722,1075,2.95956338761284,2.75111980743182,2.47889969969226,2.14454315917133,2.05440716039102,1.87218133043772,1.79302775527241,1.86857231821214,1.84277436792718,1.91950441179686,2.2815223595554,2.74468517828598
15356,"Stewart Bog",35.832,-105.722,1174,2.96068889998167,2.76164512993815,2.48902245201097,2.12094512429114,1.95050244527961,1.82712390878518,1.720359553887,1.78738646041764,1.82969476206305,1.92066099066177,2.2878541791813,2.75429722697576
15356,"Stewart Bog",35.832,-105.722,1321,3.00636170284311,2.80312430293302,2.47821525088366,2.12265032890286,1.90248571357916,1.83256591200905,1.73073065099409,1.74319829045258,1.81530865708963,1.91158888534046,2.29055641039726,2.78201287765078
