-37.7653,5.26754,13.2931,11.1079,22.7034,15.9794,0.132299,3.9382,14.2976,25.8732,47.3643,1.78047,0.625363,2.02278,2.24625,2.2071,1.58246,5.79504,0.770207,5.23518,0.222065,8.85595,18.238,3.74584,4.19531,8.33365,1.33257,15.9749,8.87317,2.18601,3.91949,8.40355,3.58803,0.248877,54.2361
-39.2798,11.7811,10.1206,8.09539,23.3397,33.0586,1.42277,9.5743,11.5311,12.2577,9.69181,8.42845,7.32583,2.04978,11.4172,8.19559,0.994207,1.27711,0.438043,1.88658,1.13367,13.0853,19.9971,0.415781,4.51463,6.03515,17.9066,33.3001,1.67526,4.07862,3.58325,4.70471,13.3561,0.0893388,55.7316
-40.8598,11.7224,13.3309,10.6411,7.85187,32.3949,9.1527,4.69712,9.84245,18.9159,18.096,5.02147,18.2649,1.98757,6.32075,0.889555,4.33838,7.06658,0.62833,4.41943,1.6804,0.332871,20.1988,6.98901,6.01085,12.1617,25.1182,1.68179,4.57947,5.12345,3.9947,4.88654,3.0888,0.218872,53.8102
-36.7723,12.8049,12.3323,1.78989,3.22151,21.1512,21.7139,4.09775,9.84245,10.3637,39.9233,7.24341,13.4544,6.55732,7.12649,0.734891,2.26154,11.5375,0.544823,1.51419,12.167,4.13907,14.8752,7.55868,4.76894,2.12672,26.0576,7.91116,20.5718,16.0263,14.8958,1.59587,5.38867,0.192592,61.0256
-35.4901,1.04675,23.4196,3.67267,28.1254,6.27909,22.3903,19.2842,10.1465,3.38303,23.7531,3.77225,1.02181,9.83507,6.57458,2.56507,11.5972,7.86292,0.845223,13.1677,6.65926,6.85774,5.87232,6.68203,5.83183,4.49295,4.25749,11.707,15.7217,16.0263,9.08404,2.38097,10.0455,0.180628,53.4714
-41.5433,0.538581,22.356,5.49269,25.8791,8.06338,33.3141,9.03391,5.64426,2.51567,12.0912,12.1817,0.533878,3.34536,14.0541,5.69607,0.473929,18.6692,0.811999,4.28097,7.16323,0.188038,0.660465,6.81749,19.7906,8.30589,1.30633,21.9485,6.6124,16.8039,6.93223,1.26736,5.51313,0.201286,58.0172
-41.6272,1.11274,19.462,6.60813,21.1294,24.9103,6.48727,24.2789,14.8493,6.86857,16.7299,8.87155,10.316,21.0754,2.65328,3.89082,0.350301,6.14175,0.137064,0.121276,15.9849,10.3714,0.426332,14.2606,4.1598,13.0223,1.82203,8.08041,10.3679,2.82847,10.3759,10.5609,5.91812,0.316906,58.0389
-39.9463,6.23246,14.8822,8.23035,13.477,13.7872,6.48727,29.4865,15.5831,21.1922,15.79,3.69831,6.30924,24.6035,2.79624,1.95159,3.31267,15.3186,0.627236,2.70039,16.6349,5.157,3.81953,3.3144,2.51114,6.94666,2.61318,15.3628,6.69725,5.62846,5.23877,46.3814,21.1797,0.625138,61.3585
-41.417,10.0576,12.9917,12.6598,2.56213,9.30554,14.8455,43.2975,0.90661,11.425,13.148,12.863,2.04105,8.56818,0.012044,9.14666,8.22606,6.80372,0.685959,1.83513,22.5094,9.22398,3.11812,9.80645,2.51652,4.46486,19.9326,19.093,2.05324,2.2292,1.5817,26.4919,6.73381,0.0971784,60.5625
-39.2797,6.61662,14.8584,12.6598,7.16646,18.827,13.6889,8.12675,15.3069,14.8213,20.1675,2.10069,11.4458,34.6653,2.64418,8.44111,13.4226,5.05331,0.742847,1.07565,9.9092,23.8457,3.94591,42.5025,4.16552,4.55787,11.173,15.4224,3.08426,2.41697,11.6476,17.5507,3.25744,0.0399641,64.8284
-38.8501,8.59961,14.6282,6.49951,17.3618,16.8935,27.6926,0.769429,22.8418,11.7268,6.75829,4.38147,7.57449,11.6402,8.88814,11.5577,1.28571,4.48561,0.737943,1.80399,10.2607,15.4419,14.9239,18.0322,2.66703,16.1208,19.0455,9.28517,27.5943,3.19085,2.9763,21.4023,0.663558,0.0872041,61.1807
-43.6666,5.65335,22.8776,7.88728,25.0655,8.18296,3.56071,7.63224,17.3944,27.7888,13.8022,2.37389,9.10315,12.5461,4.45064,13.6736,1.27115,5.54336,0.49399,10.2316,9.153,5.6299,19.0553,0.528121,6.17131,1.98684,6.75929,7.29802,18.3102,1.69065,0.611537,0.511594,1.44907,0.00391222,54.2648
-44.0164,4.13653,19.9851,11.7224,21.713,14.854,15.3426,15.1845,6.04477,4.02668,1.95713,26.1974,4.79391,14.7829,6.42627,16.7727,0.0831046,4.16854,0.283791,2.1652,7.79186,3.65778,9.79763,0.323434,3.19951,3.46464,14.579,8.62551,22.1353,16.6515,4.44657,3.06375,1.44907,0.00494182,55.9599
-40.8156,9.53491,6.24621,12.3654,24.2558,19.718,39.5763,0.155387,5.74802,14.9467,6.64264,5.32327,4.83473,24.966,4.56152,13.1339,13.8843,0.467851,0.818312,7.56877,2.17121,9.0912,3.41237,24.1941,9.91039,7.8985,2.86457,9.95734,12.9182,10.6585,4.39552,4.15785,2.82882,0.0976045,60.8612
-43.3072,10.5282,5.83667,12.598,26.8396,5.41008,23.0688,22.2108,4.26406,14.4112,3.72507,18.9369,8.6087,6.56974,6.75366,7.57207,8.2751,1.38677,0.100167,8.12778,2.77178,5.93103,3.22758,21.0631,13.3025,8.08417,13.7886,16.2457,1.64943,24.9231,0.288224,2.91612,2.56806,0.379845,58.5084
-38.3781,14.8353,6.55742,11.5184,7.35089,14.1805,15.4136,28.5259,1.61391,35.4007,3.18076,14.7875,2.935,10.7934,6.77036,5.87238,6.92422,17.1324,0.437671,8.94588,0.455625,1.25082,7.89279,6.04166,9.52448,13.2069,13.929,9.27986,10.0421,4.43809,31.861,11.7221,3.5166,0.627289,58.8177
-34.8186,13.3562,8.065,8.9103,9.59871,15.2347,24.722,12.6095,22.4542,21.9599,2.54983,1.21797,14.9681,15.8533,11.0259,3.1646,4.52271,11.1101,0.80893,2.89632,13.0457,5.99565,5.9289,7.40516,11.6222,9.24631,15.9738,27.4427,14.4153,1.78128,7.11089,12.2505,17.6975,0.469879,59.9727
-39.2976,15.686,7.01412,11.0833,4.45862,22.4841,10.9616,7.53457,7.30981,11.9595,14.0139,2.25976,8.86433,8.92431,24.0803,3.2783,10.4172,14.8888,0.825787,6.09338,10.0479,3.17949,1.87333,4.56611,13.6343,7.57442,16.903,3.25396,14.2609,2.47377,8.30534,4.62376,7.78327,0.11204,53.2267
-35.9586,13.7208,7.01412,11.8814,5.56052,33.189,20.2848,8.38203,5.76204,16.5156,12.7424,4.11217,9.17758,8.57988,4.84882,1.67185,19.7651,1.56927,0.0987416,14.4972,3.53511,7.13892,2.08941,6.13626,1.96937,2.32891,17.8355,4.52953,4.31779,2.06581,7.25304,6.54524,17.8569,0.00342175,48.688
-37.1471,7.08649,7.01412,7.77073,5.42807,26.116,10.6244,13.8017,9.78543,32.9408,10.4369,1.31986,23.0029,0.899439,6.845,1.78688,7.95248,6.92686,0.582945,13.8281,6.4722,3.94732,2.45469,8.26478,2.73949,3.72617,7.8066,7.28716,4.4072,1.10002,11.4317,4.50271,7.9655,0.0792429,49.5766
-35.3145,1.89541,5.72544,22.3912,11.1877,25.4402,21.0476,5.41114,5.22901,18.7578,3.09278,4.88573,23.6158,6.62848,3.91813,3.08543,11.668,14.5887,0.751233,7.14554,1.29706,12.9762,1.13388,4.83006,3.05997,11.6387,6.59425,2.86859,1.82052,7.68097,10.1245,5.2417,2.69733,0.0411316,48.9538
-44.3501,1.59933,4.66287,16.6379,18.3318,14.5814,2.62249,15.5861,20.3767,16.0571,0.791238,22.4025,19.3553,3.82184,7.97993,7.21909,7.90615,21.0928,0.400343,1.89204,17.8015,27.7527,9.32777,2.10658,4.28334,15.3911,3.20573,10.4859,7.73536,5.05718,1.94096,13.2776,2.86817,0.295253,64.2341
-33.3348,6.94212,18.7582,4.39846,13.7749,26.2138,4.27896,1.82982,14.5932,13.6056,9.2354,15.5181,21.4907,10.013,18.4877,11.7219,3.61618,2.33947,0.880696,0.445557,24.0494,12.233,6.77562,10.4079,4.56094,10.9114,6.38738,23.9239,3.71249,0.440732,5.16614,10.3792,2.93301,0.0878528,59.4927
-37.955,10.757,18.7582,4.06589,17.0146,4.0766,15.9135,12.6195,21.9535,14.5067,9.99785,0.563664,13.0181,5.26926,18.8119,14.0977,6.63112,5.52148,0.594809,1.07789,10.1104,17.0141,8.96919,6.5026,2.76267,8.46472,4.68559,1.09278,3.3985,6.48322,11.6255,4.11415,2.76836,0.00123091,48.5951
-37.5522,30.7364,16.4428,11.1924,22.244,4.31447,11.713,14.0796,13.7668,7.82007,3.34384,0.563664,12.7526,5.73705,7.00632,8.83099,13.727,3.54449,0.309916,7.6708,8.21415,16.7151,13.962,9.38098,15.7734,8.61595,1.75382,2.23317,4.94128,6.54717,2.44029,6.87224,2.09864,0.00123091,50.5399
-31.6606,30.7364,11.4892,10.9391,25.4974,3.00565,6.8895,11.3978,3.87558,13.5904,7.74845,19.8818,2.0194,2.71887,17.5274,11.0068,5.54374,3.25882,0.279231,5.99176,3.36962,18.8702,4.15929,8.6985,3.76851,6.15783,2.76479,5.13918,0.769365,2.32925,11.8812,6.12898,1.6256,0.00123091,48.0164
-30.8429,30.7364,3.22161,7.25528,25.4974,9.04363,8.21869,19.1334,10.1044,22.0949,4.27175,5.36938,1.66018,3.07951,4.39068,9.05518,9.20043,2.24309,0.642498,3.94763,1.37146,12.4906,1.20654,7.50449,3.27789,1.69383,4.33393,0.24818,10.4956,8.12481,13.4582,5.90421,2.47806,0.00123091,52.9736
-37.5476,45.9256,1.21748,7.25528,11.274,8.66747,6.10016,4.66113,8.59558,23.5293,2.08355,14.8803,13.9907,1.99239,4.39068,9.20794,4.47876,12.3522,0.582208,4.80753,1.37146,8.86874,7.34864,11.7556,3.27789,0.991769,4.74704,12.1126,0.303123,3.88799,13.2746,1.87479,3.74435,0.00123091,47.5224
-32.4039,45.9256,1.09945,5.84029,9.8315,9.3633,8.69023,4.53633,11.5706,22.9653,15.7054,12.9499,2.6123,1.46557,5.49135,9.48662,5.58411,15.6656,0.778811,0.421423,7.23602,19.2317,6.81866,5.3684,7.0945,1.24957,5.70367,8.58343,7.52309,6.04181,10.6289,4.90228,0.756264,0.000903037,50.7712
-39.9073,45.9256,4.31144,6.61623,8.33041,6.64598,5.03481,4.28847,8.27283,26.0384,8.84174,13.8634,1.53683,5.76372,0.235143,9.28505,2.63146,15.6656,0.828347,0.367675,11.8393,1.90529,3.87437,3.4329,6.25624,4.26965,1.12229,10.2098,10.1942,6.60907,2.81928,6.01134,22.2677,0.00393664,53.4222
-36.0362,45.9256,2.46068,5.87434,12.6038,4.85046,19.5404,1.12517,5.11354,20.9041,26.4119,5.36201,7.23018,7.59528,1.16535,10.0579,2.82678,6.27351,0.579618,5.63552,7.26348,9.6301,18.181,3.76131,18.8474,1.98628,0.0622417,19.1019,6.36646,8.35519,4.35063,2.69579,17.6141,0.00578403,54.4203
-38.2584,47.2388,2.46068,5.18417,11.9361,9.13122,5.31318,4.65736,11.5379,17.9088,33.4342,14.186,5.08885,3.8372,4.10308,10.3636,2.34726,2.43472,0.131979,1.63716,3.70218,1.94582,18.1572,4.9106,7.83466,24.082,1.33742,5.37123,17.5376,3.7423,3.53907,6.82188,8.15684,0.00578403,52.6528
-36.5005,47.2388,4.9029,4.76814,6.45409,2.82084,2.79589,0.325263,17.8159,40.9583,3.10817,3.6412,7.16778,7.45716,7.30268,8.81943,11.0149,7.48602,0.0196872,0.240839,22.8039,6.3957,8.80582,1.34521,3.55473,3.46147,2.31033,1.66755,8.43967,21.4975,17.5614,5.05317,2.88393,0.000655253,53.2108
-39.1646,41.7888,4.9029,5.62142,2.60458,0.435423,4.85028,16.2617,6.20043,41.2709,4.6145,3.29857,0.37295,20.6628,3.68734,3.74821,14.5629,4.6094,0.248036,9.50909,3.58814,3.08996,1.0883,1.9234,4.55431,16.3018,2.98136,15.0032,0.961011,18.0179,23.4899,7.3795,5.83393,0.0230499,59.0224
-32.4948,41.7888,5.32945,11.0123,6.79966,18.0467,12.6924,14.0987,2.22988,31.442,2.29821,7.89604,2.97328,9.29943,5.80805,5.86587,3.80316,4.3896,0.311934,7.40402,23.0524,10.1278,1.27595,2.77113,2.58078,6.06327,7.45396,4.71021,18.6285,6.72796,4.93299,1.79719,2.61242,0.0519832,52.9376
-31.8577,41.7888,7.56352,8.23273,14.5455,8.52658,22.2265,12.6053,10.4116,6.2276,11.7139,1.80812,3.23283,3.9654,5.31799,17.5408,10.8475,5.96355,0.380001,8.5224,9.87907,7.39817,1.25385,6.20432,1.76989,7.53296,5.06962,5.33011,12.8536,0.654797,10.7626,3.21213,8.37869,0.0336846,52.4648
-37.9337,22.6086,2.91596,7.66061,7.67385,15.7847,0.293648,16.0924,1.24962,6.2276,7.19472,2.28591,1.45789,28.2594,41.8526,6.31676,1.2903,6.06551,0.525598,4.21154,5.42568,2.15613,22.4188,3.63955,5.21084,8.79494,3.6986,0.218269,4.63343,1.62136,5.19812,5.44112,23.5781,0.19443,57.2093
-37.7126,25.2478,4.80225,5.97439,13.5529,12.6846,5.17759,2.01457,14.4806,14.5663,11.7054,31.3378,19.9918,25.8529,15.3047,2.08946,0.849859,5.93271,0.155177,15.4807,5.61402,1.22445,7.43191,6.71018,6.67968,9.49954,2.95932,9.64156,1.6883,6.15463,9.6155,1.75817,36.1048,0.754218,59.9295
-35.6152,13.5127,5.98883,12.6143,18.6268,8.0968,9.60613,8.13203,3.04066,27.0249,10.0398,12.7143,3.16374,15.9389,15.718,15.6813,4.75542,6.46102,0.124166,3.52309,4.31925,5.64181,22.5191,1.40795,3.22874,9.27178,2.1916,18.0638,6.12945,4.99019,10.3442,4.81231,15.6627,0.411245,55.3579
-34.7642,10.0344,6.52274,12.6143,24.7144,2.04604,25.9855,1.34522,4.86468,27.1919,1.48115,18.1069,4.24446,13.2675,5.20776,1.08052,4.49922,15.5425,0.417751,3.91172,20.8865,1.98875,0.901512,8.54742,10.0574,10.8402,1.48362,2.62177,3.19443,20.5743,22.6955,8.47527,2.27772,0.155738,55.8963
-38.3376,5.88548,7.79118,10.1975,31.9923,13.1982,24.3181,4.05248,10.5337,17.6758,3.55086,6.63163,4.85263,14.8044,11.9103,3.52176,4.62049,11.5302,0.124993,3.27007,7.89411,2.58389,8.71936,13.2604,2.36179,0.489338,0.848561,4.72427,0.515156,8.00299,4.3324,10.4537,5.95712,0.208327,50.2343
-35.8108,7.00284,9.89492,9.57109,29.1322,12.3677,17.0821,1.28332,10.2739,16.54,20.2529,4.46495,4.5254,17.3309,7.12021,12.9839,3.12276,6.99289,0.479449,6.09652,6.93489,12.7444,3.28898,15.0617,4.21539,3.10721,1.75811,12.0721,0.525858,13.7178,2.38732,2.13714,6.90152,0.304827,50.3731
-37.8782,5.40026,20.1952,6.84754,3.45542,28.9166,4.86709,8.40525,13.5373,19.8384,17.8441,9.92002,4.5254,8.52473,11.0909,3.12827,6.4103,3.5087,0.810987,3.04327,6.61708,9.55332,3.3912,3.90758,14.3579,1.39786,0.359432,18.2247,7.20666,13.1295,2.23682,13.8334,3.30625,0.38752,51.5737
-37.3068,4.64845,20.1952,7.81758,4.36266,22.3628,1.58021,3.69311,17.9053,22.9652,36.2693,9.87418,4.5254,8.46884,5.83369,3.90079,4.49736,6.30547,0.834327,6.55059,11.5534,10.4353,9.18112,12.3401,20.3947,9.67039,1.02908,8.71342,3.23525,12.3224,4.38627,6.28134,3.83191,0.369108,53.5329
-39.8822,2.08402,11.4833,8.53601,8.31836,17.5338,25.3343,3.59642,14.0885,30.301,17.3455,12.8146,0.32111,8.2288,2.4235,5.82735,6.75772,1.42008,0.47001,6.30665,7.86904,2.40812,10.2581,6.13102,14.4414,10.0768,9.73896,6.53738,19.3324,2.82359,1.97455,1.5827,4.32748,0.199124,53.6414
-37.1683,6.51954,15.1434,7.50609,7.68649,7.01898,14.1583,19.4437,26.9547,15.926,11.5196,8.59136,9.49439,10.671,2.49158,9.30186,0.982084,11.546,0.242666,23.6295,12.4203,3.7727,15.3841,5.01347,10.5839,1.49285,3.09271,5.06088,11.3139,9.45469,6.37893,6.0431,2.36607,0.605996,52.5963
-49.8764,2.77257,4.98337,9.21509,10.9747,8.65241,14.7525,4.38468,41.6042,18.45,19.0761,8.18154,12.4911,9.74159,4.0288,0.497873,0.942445,5.74603,0.792352,11.5406,12.4056,3.92197,2.61968,6.6975,13.2507,3.67084,4.74403,2.00304,9.90215,7.92683,4.02775,9.65373,4.63166,0.249788,55.6403
-34.4426,2.67912,4.98337,9.39641,7.50554,3.75096,19.7571,7.4964,39.3793,17.8701,6.49692,7.13073,10.7697,18.2087,4.12561,22.6323,2.77082,6.2468,0.0462784,1.42795,18.0592,3.92197,4.63736,11.4402,26.0659,0.666038,0.67763,2.29239,10.6454,7.90949,14.8398,4.89389,7.57559,0.0942177,55.9744
-34.4312,2.67912,15.2963,12.4173,14.4341,4.15069,22.9293,3.19194,41.1993,12.9041,4.64847,15.8765,4.87647,4.51359,3.83733,6.61397,15.5653,11.1273,0.0195281,2.16051,6.78219,18.976,9.58072,1.98803,24.1062,3.38936,1.47594,4.42674,8.21813,14.2594,6.08375,6.73741,8.39409,0.0189906,54.6328
-40.8919,1.3897,11.9654,3.87663,13.9923,8.0898,23.032,37.087,19.2225,11.1534,12.4757,15.8567,8.72136,6.53782,1.2962,1.34924,4.93271,8.58202,0.228648,8.56013,6.75406,6.41153,25.6488,2.39125,28.8979,3.57185,8.69634,6.20545,0.843151,1.68728,1.4688,12.5914,11.0674,0.308969,57.9445
-37.3491,13.7275,7.56006,9.27261,4.46202,20.2137,19.5897,32.4731,6.1427,18.6219,10.2736,13.8664,9.05549,3.32711,1.97674,1.60197,0.732615,10.4801,0.246736,4.33323,7.73643,2.85832,13.4579,1.49125,1.43664,10.698,3.37605,20.1775,1.77451,8.62627,3.09122,12.6912,5.51066,0.242648,52.4925
-42.4777,20.4041,2.11254,14.3184,14.0976,3.44292,22.997,32.4731,5.13775,3.86487,6.06748,17.9718,22.9977,6.07256,4.12787,1.59355,2.1031,23.5843,0.779494,2.61014,7.76259,2.87676,3.10425,6.42568,8.70291,19.9402,1.74149,20.8458,9.7351,16.4226,3.35128,6.32165,3.66039,0.233194,59.1256
-42.4777,17.4336,2.11254,3.76354,1.80925,13.9758,11.2766,57.7496,5.87861,4.62334,6.47325,6.67956,14.9033,3.41521,8.97574,1.59355,16.0352,15.6518,0.538259,6.34295,7.67413,4.55453,3.10483,13.0665,3.29085,18.2323,1.97117,5.15693,28.2,17.3892,3.25306,8.57408,8.03299,0.224461,59.6906
-38.2497,35.0379,2.11254,2.1974,9.87313,12.6579,38.4009,28.2408,10.5819,1.73347,7.19088,1.49031,23.4431,10.3317,2.92763,2.27668,6.33486,11.4127,0.403969,2.10522,8.08914,17.7556,3.09992,9.74131,16.1189,5.30603,3.2502,7.48477,16.5208,1.03772,2.80493,13.646,5.52161,0.238655,57.8788
-36.7053,2.95475,1.30044,10.3653,6.83592,7.77881,30.7523,9.57521,8.42466,2.52778,18.8276,8.82572,20.7274,17.0305,14.8593,5.13145,2.77469,15.2612,0.58697,10.8696,5.76886,3.68631,3.60303,3.39728,17.5766,0.946536,4.2327,22.6113,4.13921,4.55779,1.76232,5.31308,6.10393,0.0464162,54.3722
-31.6786,2.95475,2.38407,13.4986,11.9794,2.60919,34.8293,4.31794,6.8216,15.5971,6.50528,15.1285,23.3591,9.51516,15.6908,1.68625,1.06773,18.5176,0.315034,1.74096,4.19392,8.26157,3.3823,0.276034,4.23294,10.973,2.43644,9.84537,1.19803,7.44013,1.06705,7.46381,7.31186,0.0963292,54.7908
-33.5736,14.206,4.85116,10.9699,23.8253,9.43394,22.4363,8.6085,14.7771,7.42097,12.7371,5.64797,17.6094,5.2534,5.10334,25.9909,11.0914,17.0425,0.839002,1.62951,0.506729,22.1693,4.84331,4.40627,7.01148,5.54925,11.0611,2.69393,2.18056,17.3106,3.40124,0.85476,7.8417,0.113256,55.8595
-38.6841,5.60224,4.22861,13.9298,15.7982,13.4166,9.65921,14.8341,11.8176,37.3306,2.95723,14.3619,19.5066,11.7342,0.960645,14.6284,6.71526,2.64877,0.839685,4.22252,2.61628,14.3793,10.3217,15.5391,3.85461,0.569521,6.67333,4.25159,2.19127,17.6199,4.21572,3.15307,4.74181,0.575984,53.2955
-37.6297,3.39965,3.83621,8.28868,11.4637,31.7657,2.70335,13.9702,5.25381,18.3819,40.596,9.98843,20.2989,5.62876,5.4496,2.22886,0.879982,3.34063,0.39568,1.7183,14.9251,2.66151,1.58522,4.12094,0.993868,4.89457,6.39054,3.17359,7.49434,6.25851,4.58196,7.88698,2.22614,0.692919,48.8559
-32.8019,16.5619,3.6154,3.56283,9.55634,10.617,10.7701,6.88988,1.61705,5.20352,43.4645,36.3983,20.7875,25.1788,5.58408,11.5532,3.75337,1.76045,0.0131757,3.64203,1.71253,4.58181,1.93977,6.86068,0.61018,4.38374,9.09102,3.04699,7.0655,10.1007,16.6177,8.00624,3.74236,0.778621,57.8679
-39.138,13.0748,2.65458,7.53585,7.28089,23.4806,3.25402,25.4814,8.34504,4.59519,47.5889,9.93233,4.16419,27.7809,4.73669,9.41414,2.27235,2.78204,0.271357,2.11488,6.64021,14.1596,10.3721,14.7339,19.0223,11.2212,0.259195,7.05926,14.5906,3.70975,13.0613,4.38295,3.19141,0.630879,59.6376
-38.9309,9.4268,5.27415,12.2843,13.1545,11.6124,10.4733,19.491,25.4106,4.75709,42.6843,0.751321,13.4529,1.48299,4.56505,2.65991,1.14819,2.38051,0.863154,1.52557,2.14821,25.5529,2.58017,7.01524,23.1054,13.8279,0.508103,9.66913,12.2581,0.840546,10.8668,26.3261,2.05062,0.623706,61.526
-37.6105,11.3543,9.39444,14.2471,4.60997,11.0993,6.37861,14.8473,13.8987,19.4158,35.9012,14.7872,18.0549,6.66405,6.40312,4.48574,13.8591,3.41127,0.746769,0.870844,8.1907,37.0076,4.19962,7.31501,19.122,7.81212,3.31707,23.7569,10.8393,4.49167,12.8511,4.3802,0.883993,0.608414,60.8798
-39.7415,9.28219,8.11126,6.06899,5.55819,9.92408,13.6514,8.67741,7.15412,16.6519,19.4814,19.7714,22.2007,0.449828,25.3803,11.8007,12.1214,0.229245,0.0567688,2.59198,18.8905,4.07376,6.81446,6.89425,0.0480446,11.1101,8.00672,5.37165,17.3434,5.09854,7.46893,8.05663,9.14591,0.735893,61.2736
-37.5376,14.5973,18.2687,5.1364,6.65296,18.6474,6.41784,23.1685,10.2008,18.3357,8.12233,16.3103,13.3372,3.39442,5.17396,13.969,1.14111,0.968951,0.212002,5.01358,16.7845,2.58661,9.08846,1.13392,1.79045,4.68876,14.7944,14.7584,11.6772,5.60245,3.60017,11.4412,11.1637,0.482599,54.2107
-38.563,13.6332,18.2687,23.95,9.36013,5.14393,9.42191,21.3324,10.1366,24.8616,8.53595,0.845155,14.4595,3.39442,5.73695,17.423,1.48704,4.2674,0.862233,13.2353,19.43,0.558803,5.48637,3.3987,6.74922,2.47872,3.03082,12.5695,10.6577,6.38854,10.6125,17.8223,2.73802,0.005546,53.0485
-38.5748,14.4561,14.3418,26.5395,7.24367,4.70112,7.82413,23.3496,0.204817,21.2323,9.09172,7.93052,16.8133,2.35132,11.0088,24.0756,0.515457,2.29877,0.532536,10.9799,14.9227,17.0576,0.522251,4.55646,10.1472,2.47872,23.1982,5.22502,14.2946,1.06807,11.7942,27.0444,8.7115,0.00116107,60.0449
-38.5292,9.76837,20.6863,26.5395,2.45158,2.31977,8.43542,26.1885,11.4963,6.46979,16.4374,6.35406,13.299,7.11928,4.80062,11.1583,4.4542,4.46812,0.471155,16.0756,15.3251,12.4061,8.70748,8.08805,6.22241,3.04347,7.36341,17.0313,2.23194,6.69589,5.13473,7.23259,8.56142,0.00116107,50.4885
-37.518,7.51742,21.7534,27.3684,8.89916,0.683168,23.8424,26.8527,12.2763,3.42037,16.9555,4.29069,21.6943,1.76067,4.2465,7.81511,13.653,6.31319,0.430306,7.42856,6.53443,3.06589,7.94271,3.25229,6.08592,0.0733243,1.62642,2.40844,7.79959,5.12573,16.0983,3.79239,3.17886,0.259017,54.8441
