-11.0171,18.4371,110.951,61.0434,43.5435,121.742,68.0808,44.2655,77.262,74.4425,182.87,204.849,15.7297,95.0034,437.956,121.058,156.88,34.7541,123.016,28.0117,47.8514,24.319,164.006,343.169,38.6951,0.00206947,9.96082
-11.0008,7.04883,112.603,91.0317,43.5435,119.778,30.66,49.4308,35.1483,53.8991,192.565,180.122,46.0217,129.913,504.339,72.97,169.59,41.232,22.9929,93.1942,40.3321,60.3701,243.14,188.362,89.4716,0.00990209,11.4109
-9.86374,13.7284,58.5177,78.2276,27.4687,124.538,36.8512,47.7586,39.6266,217.135,51.466,132.702,70.1711,116.444,497.007,197.435,108.728,12.6333,11.076,140.888,24.5009,110.593,428.174,161.469,10.1521,0.00161575,12.517
-14.3846,16.1948,83.7646,179.483,124.668,36.0203,130.003,61.4354,36.728,255.594,7.66761,66.8753,73.0857,114.102,417.567,133.093,66.2892,36.4433,93.1301,118.994,50.4127,30.2965,238.871,40.4326,57.4969,0.00364436,12.2125
-10.6116,74.3185,99.5715,168.203,41.6083,53.4541,212.137,70.0794,56.583,140.73,19.4388,77.5415,77.527,114.102,315.167,190.939,120.137,40.5542,109.065,61.168,160.876,26.2837,149.991,16.6348,52.1875,0.00259069,6.80149
-12.2015,2.04643,25.8373,206.205,40.5328,67.3439,76.1384,80.5351,22.46,216.855,27.3449,126.54,233.773,145.227,250.121,186.501,50.2634,43.3586,111.343,93.4462,30.227,30.1796,235.332,46.9593,22.4796,0.013185,10.3419
-10.5629,2.04643,34.4954,155.499,40.5328,62.8885,141.903,57.2699,52.5487,216.855,108.389,26.3234,238.258,151.964,250.121,225.134,50.2634,53.452,160.332,93.0266,22.0253,25.4871,241.026,44.0875,67.0295,0.0142703,13.0263
-12.5384,38.3648,101.961,275.427,10.4871,79.3258,125.435,59.8927,52.5487,73.9357,108.256,14.1361,269.568,112.567,200.903,219.774,31.9817,102.678,41.3883,93.0533,18.2854,13.7742,203.079,49.6857,70.2033,0.0166369,9.43812
-13.3753,39.0189,41.6969,228.271,40.1976,179.911,94.0452,58.9095,17.8258,188.319,82.3405,15.0289,271.945,110.958,208.25,12.5642,30.6792,236.177,16.6112,93.1286,20.1768,43.6779,21.933,112.55,82.5992,0.0127635,9.98938
-19.1692,123.533,25.726,228.187,40.1976,241.022,110.14,74.6539,33.6159,138.576,82.4711,55.8118,187.78,37.7071,208.25,51.839,1.43915,236.177,6.68321,93.1392,20.0917,5.71428,13.4231,82.2349,7.8222,0.0334351,14.1535
