-22.6776,206.425,19.4091,88.7747,11.4652,5.26456,9.76746,91.5731,12.7808,55.0107,10.3777,39.066,1.97081,21.504,0.183372,18.7087,21.8099,7.57322,10.981,30.7328,33.3063,14.312,81.4351,18.277,24.7255,40.9523,3.55392,12.1425,2.57728,10.9524,14.2418,9.16998,26.3256,16.4949,19.0326,29.3304,6.72496,13.1661,65.0835,51.5324,65.915,26.5957,18.2297,30.0185,41.0841,11.7198,34.6192,27.7314,66.4891,3.32567,26.2554,47.0566,22.7041,11.7756,52.323,18.7008,51.0446,74.9869,48.7192,58.2183,22.7545,0.246831,11.4972,17.194,42.1579,4.99976,5.16125,16.3566,2.57605,16.7981,3.78726,14.5076,26.4345,0.357266,7.81063,37.2796,27.6031,51.8119,25.0737,35.5408,8.49614,59.1305,0.0690895,107.632
-20.6547,236.691,9.54786,68.6793,20.5532,1.36561,12.7827,94.1879,26.7919,56.089,27.672,34.6933,3.9659,17.0302,0.183372,20.3967,14.2243,7.46719,11.3328,29.5194,40.3197,15.2036,43.1275,33.2894,6.98571,36.1914,25.4603,14.9323,22.5782,12.7291,17.4783,10.3132,26.6791,1.29055,16.2472,40.7897,12.2775,35.4348,68.3095,35.6468,65.915,16.4032,14.3282,26.3113,7.55513,41.5376,20.6041,44.014,13.4687,17.9884,3.93855,66.7414,23.5364,13.0572,39.7081,70.0178,29.9624,52.3299,65.4238,26.8876,5.88282,7.03034,7.43701,13.8257,37.7881,9.69961,18.3504,16.7605,20.4062,25.3564,12.5346,1.41373,47.9804,34.3968,3.59822,12.614,18.1717,93.1398,23.358,78.0957,4.09056,4.65769,0.15024,107.603
-23.8088,236.691,18.9437,46.9026,38.4918,1.36561,12.7827,88.8395,19.771,48.5208,28.7113,49.4666,8.90066,40.9705,0.183372,20.6718,6.59583,7.53609,4.7249,22.4722,36.2247,7.15217,31.6536,36.4096,2.6947,37.6586,26.535,13.7273,19.8508,3.98587,13.4788,9.24318,70.5416,5.89862,21.1245,16.0623,13.4726,18.1724,58.2194,65.4983,31.6162,16.4032,12.1452,28.2216,30.6102,32.4616,19.4814,49.8884,16.7828,21.7067,3.93855,45.2121,31.7589,5.26061,13.243,72.0566,29.9624,69.472,72.1587,25.693,6.13828,5.25933,12.8124,4.49248,0.346953,3.77439,28.4307,23.6224,15.8348,25.6446,13.0586,69.6468,17.3551,8.83143,8.11545,1.92628,11.9845,66.5761,6.4237,81.0314,52.429,20.802,0.0533952,105.119
-22.7626,266.17,20.8149,46.5626,27.6208,11.6213,12.7827,60.4151,16.5465,35.5772,26.8647,47.3501,14.4621,12.1278,23.4982,23.0322,8.61889,20.3952,1.31405,30.0763,1.36534,14.4783,15.5146,43.2414,12.6676,35.5917,44.622,21.9738,24.6439,11.761,27.6273,12.2939,39.8924,18.0318,6.63993,26.9535,17.7349,19.5737,47.517,85.4784,43.7979,16.4032,20.0114,22.0432,32.0801,2.41155,23.0332,55.8819,9.91323,21.7067,6.52886,31.5056,10.8326,15.5623,40.0421,52.797,14.3259,40.8814,53.7404,3.7309,2.24399,4.73691,38.0769,47.384,32.5072,18.7827,36.2908,10.2958,11.2533,29.0369,15.8548,41.2373,15.9576,7.12626,128.544,8.52388,21.9826,21.4822,3.86904,68.2506,71.0103,19.3144,0.0622422,106.666
-23.5355,266.17,48.2571,11.5732,39.34,19.9769,16.9468,65.1632,21.1973,37.9179,39.3702,18.7202,14.4621,28.3882,34.6977,8.16845,6.60661,16.8529,6.99914,8.93528,15.1918,14.8842,22.6,20.0723,23.2073,44.3126,25.734,35.8115,47.7234,10.8996,31.0837,39.5977,8.36342,3.70797,4.24375,15.107,12.9487,49.7322,16.3086,121.037,39.6087,16.4032,7.23058,19.7081,6.97069,20.222,15.1765,14.9551,5.17197,31.5304,11.4791,47.8421,24.5105,69.584,79.4582,38.5937,24.7189,26.1041,69.5161,38.5671,5.36463,8.11445,27.1831,24.4704,13.6517,10.892,34.1531,11.3957,20.9423,7.58625,0.698846,36.9377,64.4399,24.638,12.3274,8.16569,22.3582,57.1702,6.12006,67.6538,32.1984,5.71499,0.116057,105.461
-23.6956,291.496,67.5104,9.70553,32.1592,16.1231,29.0599,55.4797,34.4725,0.272054,28.9454,19.8764,3.79429,16.0888,15.6476,1.76158,9.89864,26.5891,11.2229,10.0881,23.653,30.5991,9.66012,16.3708,27.9393,55.3743,31.2516,16.6617,13.1592,10.6035,16.55,39.9296,28.4399,5.91234,1.05491,14.6464,16.7313,29.6871,18.2001,137.502,26.6663,37.5641,55.3427,3.74333,21.6779,27.8815,5.11906,19.4127,35.5693,80.986,10.6154,9.30406,24.5105,6.06584,78.0933,36.8735,26.8466,50.0898,45.483,49.9204,12.076,9.0447,52.7483,8.77358,28.4994,16.536,7.04111,2.71725,5.19744,19.6308,7.22986,12.1843,23.2656,54.9425,24.4087,32.6432,23.9348,64.7801,26.3409,72.3004,42.4695,4.08631,0.148002,107.593
-22.0422,291.496,71.8608,13.0072,16.932,30.4014,11.8387,41.4036,47.5028,27.7636,4.35106,9.328,7.78859,15.1131,22.0002,16.1475,27.2568,24.3192,29.216,5.22271,0.514216,46.7476,5.96097,17.7038,22.9639,35.2129,31.1964,22.1597,6.14306,16.0332,5.82735,49.4838,7.68943,3.20166,32.0432,72.3469,4.56994,29.6508,9.74632,136.55,3.99481,37.5641,26.2667,7.74331,49.8507,37.1097,18.7277,6.47041,35.3976,36.4148,7.8011,8.54554,32.5228,16.2791,13.0607,30.6791,17.6994,38.8853,142.814,41.2434,1.47538,21.9913,50.4224,27.3076,9.36013,9.07673,13.0348,11.7226,11.5492,42.0582,2.85933,14.5715,8.87546,55.7783,34.4165,35.544,23.3759,4.70572,15.0799,49.0645,75.0167,23.1542,0.155151,110.603
-23.887,264.236,80.3003,9.01968,64.3841,20.1654,12.2024,40.603,17.261,27.7636,13.2643,8.3131,0.135069,10.9491,23.1629,43.2246,1.30465,30.9431,19.2864,9.55601,0.548392,43.0329,14.9244,20.9364,4.1814,11.3653,31.2304,17.1311,7.49609,25.5479,6.48579,58.8915,11.2392,13.2802,12.2483,53.3415,2.85293,14.8804,2.64669,136.55,7.08195,2.68463,54.7556,2.61987,67.2178,67.0343,16.3024,25.2132,53.9076,46.6653,11.6528,8.54554,45.1585,34.202,10.9362,10.0202,8.41595,27.1647,119.705,44.4128,11.5869,5.40205,34.7399,47.067,23.7091,27.4344,20.8059,6.21587,7.51961,5.90706,45.3538,3.5164,19.7058,16.6856,58.8168,27.9874,23.2435,4.70572,46.658,78.4994,18.3213,47.1843,0.06961,114.545
-21.6858,209.139,68.8763,12.9866,75.587,29.3475,38.9244,40.7076,7.88171,19.6689,3.98381,6.31132,1.63703,7.91339,19.3941,16.4229,16.5021,33.5726,10.4015,14.2292,16.4386,17.0902,9.84886,70.1796,35.424,6.89936,30.9952,43.4328,7.49609,45.703,2.79649,66.4337,18.4553,7.71378,16.7789,37.7245,2.21813,33.702,6.94751,134.736,20.4817,24.5065,16.7884,15.0001,30.2949,42.5553,16.9229,15.9715,35.3279,28.7783,17.5032,10.7014,38.006,31.4448,19.3094,15.2594,31.3671,23.3893,45.224,87.5974,1.72174,23.012,4.13379,24.5158,11.6019,42.0504,18.549,5.84705,12.5654,19.4141,42.6278,1.68077,34.8106,90.8873,43.1312,15.2902,12.3739,26.5363,59.905,45.7095,7.33861,66.1768,0.0254918,104.276
-22.1892,209.139,62.1418,26.2238,70.3906,29.3475,14.6423,43.6006,22.4414,16.3727,9.7172,7.72686,1.08241,9.91011,23.7737,22.9307,15.8298,30.4892,10.3961,11.0938,26.3601,33.6049,22.8244,46.2049,8.46262,13.0586,18.6977,34.0903,13.0796,19.3251,30.6778,42.7744,28.3797,19.9166,3.80074,14.247,41.5265,11.762,6.94751,134.736,28.4258,35.6619,18.1359,16.6527,36.9118,54.4192,3.19541,20.2131,54.3315,34.3785,9.43851,11.6946,37.8897,9.72128,29.8036,78.8762,22.3667,18.9321,81.8964,17.3036,8.24834,8.66629,12.6601,14.6664,10.3378,20.6808,6.82872,2.16325,23.5522,22.0349,65.7099,1.87175,41.5356,59.741,69.3353,7.39201,13.7923,24.2489,24.9454,11.3803,22.8429,5.78091,0.0200028,98.7819
-23.9857,172.533,43.5531,29.9556,70.3906,52.3944,14.6423,39.7317,15.0372,19.9473,21.3047,14.1942,1.90182,7.10201,29.0625,45.437,5.48523,9.42564,27.7425,12.4162,18.3936,30.526,62.5049,30.7536,9.28294,54.8931,35.8911,24.3007,5.60561,25.1514,26.3812,35.8503,18.667,12.5504,6.14454,11.4045,43.0092,44.3757,33.341,47.6151,48.0172,35.6619,18.1359,16.7144,54.2687,9.55565,30.0258,15.154,17.062,36.2337,10.1224,22.8333,50.2226,40.1893,28.8775,17.835,24.3383,18.7035,59.3444,85.6196,13.6244,13.828,5.4776,13.5811,13.1721,17.217,16.5831,6.13686,10.0223,19.3806,8.40718,47.2144,41.5063,84.5491,35.6032,12.8269,34.8628,31.5261,12.8886,8.21239,74.896,50.1622,0.00621442,103.183
-22.8635,172.533,45.7618,3.91941,59.8076,35.8744,14.6423,40.1971,9.01244,24.3344,19.9546,17.0489,10.4869,29.8784,39.3847,45.4845,2.9919,20.6956,30.1565,8.11684,26.0349,21.5736,5.43841,12.06,11.7391,41.0789,33.1684,39.0713,5.60561,21.7676,26.3819,42.6048,3.27447,23.8358,17.4685,12.2485,24.3182,24.0426,119.168,28.1654,12.9911,19.0859,34.8095,20.7463,63.5779,39.2777,33.8937,8.58784,4.85494,50.2857,47.9507,7.68164,49.1932,35.6185,157.765,5.656,13.2266,5.73539,33.0633,70.0933,18.9513,12.1378,4.51229,10.7764,5.30981,19.7287,5.31731,4.34265,21.4931,4.59605,35.2622,22.3786,28.4127,14.0401,27.9877,20.4322,21.8477,20.9112,35.2484,34.9626,88.3855,19.2828,0.00267473,104.707
-23.504,174.159,46.7125,19.461,30.419,26.2001,61.7804,52.2455,6.90221,20.7021,17.1973,29.0318,6.08073,26.0107,30.458,38.1606,6.75599,23.4584,30.3547,4.60675,48.4765,50.5259,29.6883,5.42291,14.9206,35.5148,30.8938,24.3911,5.38902,14.5035,44.9005,38.8392,3.27447,20.3732,4.90115,13.2769,23.1093,30.2352,52.4729,12.7606,17.8773,3.21301,30.1547,73.371,63.5779,50.2034,29.4748,15.6778,3.3551,50.2857,37.3021,5.68142,16.6117,33.0028,99.5286,62.7647,10.5676,62.0989,34.4614,13.8134,27.8072,6.56889,20.4837,17.0256,8.28815,7.83924,17.4077,0.995457,9.29914,2.0311,35.2622,23.6363,16.4687,28.5929,104.722,12.9486,5.00066,25.4857,82.5181,34.9626,35.8627,41.6413,0.00587312,103.581
