-52.8811,31.7633,3.79057,24.5648,26.1023,27.2778,24.3284,5.49698,9.47235,26.989,4.07445,23.7811,102.811,228.646,49.0811,52.1942,15.269,33.2379,5.42746,13.1258,32.9642,20.2625,154.073,73.7698,40.1682,11.3136,54.0245,7.76061,1.55836,17.8248,11.6708,26.252,22.3058,16.2653,3.32241,22.8568,5.33229,8.76706,7.06808,10.8987,6.20877,31.0412,14.1573,6.21107,7.77574,1.89414,4.11707,5.53021,6.55068,3.92037,0.2878,5.62125,22.708,0.125036,64.3668
-51.48,20.2784,5.58782,25.5979,26.1023,27.2778,25.6916,7.48911,4.78677,20.8693,28.82,45.6262,102.823,227.134,33.2526,39.6668,36.0394,33.2379,5.42746,13.7885,35.1733,27.4728,157.728,82.7792,25.6878,12.2464,48.7989,12.2209,0.897418,11.3934,13.0957,4.80234,13.1102,8.17844,3.21106,4.67084,5.98623,6.36765,5.2674,12.1742,2.64536,24.6449,19.8489,0.659686,34.9691,2.66038,2.9854,10.2321,4.26493,1.61791,0.2878,9.02164,14.7949,0.135271,60.8322
-47.783,42.5353,14.585,15.5398,24.8519,12.7516,27.4632,4.90386,4.78677,23.38,17.2145,33.8028,57.7278,224.595,24.853,39.6668,47.6278,47.9174,5.42746,13.7885,53.3219,20.4379,157.728,77.9268,22.2893,72.777,44.7622,22.8833,1.41933,13.2632,18.2047,14.0823,1.97085,19.4587,7.07601,6.04764,5.98623,5.83251,2.77128,19.2551,9.30945,11.1082,6.8622,12.2858,3.81916,2.66038,16.4748,3.79436,0.362277,1.71094,23.8832,9.4967,13.7747,0.102879,63.1222
-48.4701,34.7129,15.2736,25.1506,6.12284,9.95348,27.4632,5.40828,7.81157,27.0922,14.9315,35.3106,60.3748,255.414,29.1816,39.6668,52.9246,66.79,5.42746,8.47772,51.1189,23.1819,169.583,75.4182,1.39212,48.829,37.3812,17.5243,1.78813,17.367,17.3014,10.4068,0.396847,17.5899,5.57608,9.57033,1.82235,2.27461,1.2539,20.0757,32.1435,16.611,1.69739,2.84103,3.80538,7.37725,15.1992,4.28316,1.81352,3.15391,23.9973,4.81586,21.4884,0.248439,64.2212
-47.4023,34.7129,29.3179,15.1423,6.12284,9.20868,30.6417,2.97247,7.81157,27.0922,12.1842,35.8534,60.3748,255.414,20.0198,39.6668,61.6987,41.1663,22.4494,8.47772,41.8176,20.0949,169.583,108.545,1.39212,52.5619,39.1228,17.5243,1.45805,18.7928,20.4055,13.7934,1.63399,0.124702,9.26832,3.819,4.41882,4.48336,0.856886,1.66459,16.0766,17.7809,1.69739,3.6045,2.53521,8.6138,8.02405,9.37438,5.61953,2.99195,22.2592,9.20068,16.0666,0.0768619,61.5257
-47.5908,32.6908,17.8679,3.73975,6.12284,4.6425,30.6417,22.9505,7.81157,12.5739,14.9011,89.1188,45.4252,255.414,8.91956,47.3627,57.7666,26.771,15.7526,5.06146,29.5927,19.6444,169.583,96.4021,9.85261,79.5116,44.7393,20.097,0.780078,3.69174,11.366,22.8221,1.15304,20.3326,7.25035,3.819,4.41882,9.43647,1.58157,1.66459,16.0766,12.6348,0.327724,8.83467,10.6482,9.60884,2.24162,8.89011,6.58809,3.89065,19.8375,15.5613,2.36157,0.0653528,61.5801
-48.263,29.6932,19.839,8.47499,6.12284,5.14725,38.3069,4.72223,42.1325,10.2224,22.5129,68.24,39.6979,260.472,3.61534,47.3627,57.7666,14.3443,15.7526,5.06146,23.3283,25.0767,169.583,99.9182,20.7214,48.3179,42.5182,7.78708,0.479466,4.56612,7.47566,4.41089,1.01735,18.3878,3.4151,15.6836,4.41882,16.7016,0.0593111,0.528926,32.9155,25.7276,1.43811,9.5284,9.0311,8.52396,9.0272,7.12879,3.22098,8.07287,24.4355,5.42183,5.57484,0.0599428,63.0689
-47.1099,29.6932,20.6726,10.8216,6.12284,8.33569,28.1601,5.36439,42.1149,10.4152,24.3337,68.24,39.9195,267.258,3.61534,62.7116,48.4549,14.3443,15.7526,16.7639,12.9951,23.484,169.583,71.0815,28.1811,48.3179,49.8516,11.0784,1.33976,14.6561,6.9156,3.10821,1.08441,17.8698,0.866708,19.4558,4.41882,17.5704,4.02687,5.4799,32.9155,11.3609,1.14446,5.46695,4.96544,11.2314,8.52085,10.5595,3.71235,10.3938,12.363,2.50486,5.57484,0.0467772,57.2993
-35.8502,11.3793,21.8912,11.7213,6.12284,10.2795,37.1714,19.7327,15.8825,1.90462,13.7686,83.7349,32.4011,267.258,9.48439,65.6268,55.2766,14.3443,22.2927,16.9008,24.3403,17.7522,169.583,71.0222,28.1811,39.8038,39.5473,31.5388,1.38294,1.05313,4.74373,6.05132,2.08971,25.3536,4.2912,18.0899,16.9258,8.49493,3.99241,13.8887,24.3421,2.14748,2.04822,5.12194,2.54499,14.3803,13.6945,5.91843,6.98848,6.49645,8.88685,2.71208,13.1162,0.0686642,56.6517
-32.8917,11.4065,21.6666,7.85465,10.1412,9.17912,36.31,20.4831,15.8825,8.30316,1.86188,83.3906,47.6163,267.258,10.9465,65.6268,55.2766,14.3443,22.2927,19.2572,7.03151,15.7286,179.15,71.3233,18.1001,45.4303,39.5473,37.4528,1.88895,1.89501,18.6772,28.2963,2.44913,16.5568,3.84468,2.86387,18.5926,10.4814,8.08199,5.51695,11.9617,6.23772,8.73596,5.12194,7.12995,10.2583,1.03748,5.43531,9.07944,0.315593,3.08794,15.7231,16.0808,0.0958047,59.131
-32.8917,12.7315,11.7404,11.3891,15.8424,31.3967,29.6952,34.3669,15.8825,8.83994,1.86188,85.5278,33.1126,272.594,37.1889,52.4261,15.7159,14.3443,28.8362,9.51315,6.47013,24.8625,179.15,45.7444,18.1001,60.128,39.5473,55.4327,1.07646,4.17842,12.2415,1.59038,4.32648,17.3518,4.91442,0.610758,4.39006,3.67459,2.54395,0.791815,13.2059,1.31858,9.92278,2.86624,6.1432,66.3065,3.55664,22.5417,7.60095,2.24785,11.8826,18.3047,15.3673,0.0318696,66.0354
-40.9052,14.0886,13.6184,3.1483,15.8424,24.1031,27.1302,34.3669,15.8825,8.83994,1.86188,76.3027,33.1126,288.16,39.803,81.1282,15.7159,14.3443,27.0123,13.2937,6.47013,49.3665,179.15,64.8713,18.1001,60.128,12.8202,46.9469,1.34265,0.824226,8.09703,3.04146,3.73225,20.0301,8.17451,14.325,1.9171,1.78799,6.53521,0.791815,6.21879,6.97906,3.03109,0.0631349,3.67729,9.81561,3.62601,20.2226,15.5177,5.22554,10.1521,27.2637,14.2138,0.0318696,61.8208
-38.6274,18.9292,14.545,9.96624,14.8458,22.144,18.773,25.352,15.8825,3.11539,12.1598,73.7541,45.0633,248.342,32.2597,81.1282,30.4279,14.3443,27.0123,15.8691,6.47013,49.4983,179.15,58.2452,13.1917,37.3172,18.8265,74.9635,0.162974,0.769456,2.84042,14.8693,2.63426,9.16923,2.73779,4.78911,8.63696,1.54781,11.1302,2.14752,3.86126,18.1123,3.03109,1.58284,2.97595,5.214,3.32336,35.9871,29.2953,13.58,10.549,9.06727,12.4095,0.0906055,57.9551
-33.546,15.1289,26.1129,10.4343,9.34724,27.0348,32.3316,24.5695,15.8825,10.598,15.4537,58.8501,43.5573,231.424,49.185,78.1454,27.2426,14.3443,53.7597,26.3453,6.47013,57.3372,98.5012,55.0351,23.4577,45.1746,28.4157,74.9635,0.649332,1.99114,10.7422,16.6884,5.1583,9.13155,3.46522,4.1223,5.43171,2.29131,5.7831,3.33544,4.57637,18.1123,3.11876,1.305,4.24398,18.134,10.5745,27.0783,14.986,10.939,8.4021,5.58004,4.3452,0.0862818,56.2617
-29.0462,16.5938,4.66295,8.36772,6.9634,41.0075,12.4922,29.1774,16.6876,8.9743,22.6308,58.8501,35.2317,237.712,59.6852,74.3768,28.3352,14.3443,53.2945,25.4218,14.3739,14.9665,83.8046,90.9874,24.7556,56.0356,54.7948,57.9714,0.962146,1.16748,7.05611,3.32621,4.63544,9.31172,5.5851,3.37487,14.9277,2.29131,15.0458,10.7193,4.78019,17.0647,3.80188,17.0743,6.35636,10.0729,3.21558,17.9214,19.1901,8.74779,17.0245,4.72595,3.62424,0.148195,57.6789
-54.7794,16.5938,7.8046,8.57881,6.6711,43.6257,8.72523,28.2214,16.6876,8.9743,23.7746,44.2382,60.6442,204.214,49.2562,89.2086,43.2579,27.3267,53.2945,25.5357,23.9205,10.5378,83.8046,73.5661,35.0915,69.0193,61.7351,28.6276,1.5628,2.39746,9.38422,4.01986,11.4597,9.68968,11.4481,3.38041,2.068,2.36038,7.4151,3.53516,7.9114,10.9922,6.44548,18.1923,7.5805,7.80661,4.93452,17.856,27.718,4.79155,3.6608,12.2733,5.69789,0.117559,54.5
-51.6887,16.6524,20.6108,10.521,9.05328,33.1994,10.6807,24.778,45.1935,9.6017,18.2448,43.1241,38.2428,223.754,48.9545,60.4672,49.0012,27.3267,45.9323,26.1756,23.9205,8.40723,72.4676,85.6099,27.5508,69.0193,49.118,58.6706,1.3287,1.89141,6.63299,2.13579,10.6,8.62449,6.75467,3.74634,3.61564,1.78914,2.0156,3.20799,3.45069,13.7514,13.6742,27.8692,13.9097,4.02754,4.07975,6.1532,26.0313,3.21784,7.81808,7.38995,0.797327,0.0862953,54.75
-42.2651,21.6193,26.8645,14.3748,8.73157,37.3943,4.32823,18.5446,12.7112,6.04689,25.0105,54.9051,38.9152,199.701,32.2931,83.3428,86.6293,27.3267,60.0724,26.1597,29.9911,10.2311,60.6157,95.6788,18.0671,69.0193,41.7911,30.697,1.8758,3.60711,8.44098,3.54109,19.7433,7.75973,16.4243,1.63946,3.15694,1.53022,7.96508,9.15269,1.36797,3.79291,4.64839,15.1311,17.3747,5.91344,9.96155,13.3987,30.3689,5.52919,0.88179,4.84878,1.25656,0.0288456,51.8303
-39.0692,46.3236,32.7034,9.50304,8.79472,27.7055,8.51123,3.54947,12.7112,4.58911,27.9889,54.9051,38.9152,185.96,30.4547,94.2484,75.2116,27.3267,61.9663,26.2484,28.4667,38.7231,60.6157,59.4593,17.1831,69.0193,50.6551,36.7407,1.85363,11.1205,8.82329,2.90951,21.6385,5.86193,14.2789,2.07918,3.58,4.79323,8.51653,5.63569,3.69464,8.25478,0.891721,2.77649,15.3744,5.56256,14.2715,24.8012,10.5037,19.2433,7.48547,7.14473,4.34422,0.0297241,55.1627
-35.6296,46.3236,32.7034,8.79739,9.0212,23.0336,8.51123,15.9959,8.54626,7.90873,44.067,44.4879,45.1005,198.784,40.661,88.0759,50.2555,27.3267,12.7303,28.5524,16.1987,31.5291,72.494,48.2985,28.029,71.2326,61.3902,12.0118,1.85363,9.86993,24.2903,9.89325,20.2523,2.65075,9.91258,13.0637,15.5252,3.47204,12.6257,16.4269,1.99126,27.553,0.902413,1.04627,9.28943,10.0885,12.2728,14.4785,20.3542,7.31123,19.5731,7.14473,14.813,0.00928734,63.8055
