26.266,8.06512,19.2094,53.7633,108.055,53.4477,117.911,69.6051,112.064,72.618,12.9275,91.2402,144.397,25.9616,31.49,111.648,156.091,3.38302,109.747,116.312,51.6162,105.261,171.782,293.178,11.849,84.9808,102.905,57.5791,28.4112,98.1425,13.7286,45.132,6.04232e-05,23.0048
-40.0174,18.8813,28.6652,41.3526,100.894,116.607,66.1548,131.681,291.628,34.3351,52.5767,24.5474,35.163,43.5884,210.041,13.6871,95.7193,62.0793,72.4119,94.8781,38.4208,24.963,28.68,95.9681,60.8288,8.75172,71.0495,99.1454,92.0624,158.053,1.53252,9.4699,7.42477e-05,19.9068
-25.1864,30.5449,71.9981,27.0767,118.77,62.7918,26.1945,139.798,97.7423,31.5099,20.6007,4.68601,99.1784,33.1097,109.667,54.5896,124.961,153.359,79.6068,7.82519,117.284,54.2209,94.5683,49.9666,7.45441,88.7893,62.9691,214.446,162.812,153.31,12.3565,23.0915,2.48168e-06,21.0739
9.42531,13.1474,60.5324,36.9776,146.825,70.3089,13.7792,33.8672,147.97,7.90925,20.6561,3.49715,243.734,14.0229,131.194,156.573,125.548,86.9269,212.6,16.7229,72.9344,22.1752,38.7677,17.1732,71.7149,106.91,6.46208,247.817,44.2988,153.31,40.2123,19.3653,4.13524e-06,23.1551
41.6245,41.2187,38.4186,26.0859,87.2011,18.4188,24.2186,147.374,115.146,75.5515,9.59365,85.8432,75.7268,56.2639,83.857,148.366,63.127,83.9639,103.137,169.785,40.3067,51.7026,127.616,83.1385,65.8553,209.742,97.1574,21.855,82.268,170.995,77.1111,73.8518,3.72017e-06,27.2009
26.0716,9.88018,22.1427,124.374,28.0456,156.616,24.2186,51.9283,28.9142,71.9557,10.8921,93.5065,161.795,105.865,49.295,62.329,62.2429,97.448,54.282,23.1613,49.1222,21.7337,38.8297,108.267,23.9931,132.357,17.2828,25.2798,21.4922,2.48021,7.79712,12.6624,0.000284173,16.2238
30.0037,38.3357,27.8143,101.434,66.6232,83.563,24.5921,148.992,57.9426,96.3664,73.4042,14.5899,12.0696,103.243,32.3781,16.6502,99.8786,108.579,58.9399,30.0396,105.156,23.6304,36.4751,109.409,40.3443,34.7534,8.05779,26.2852,14.0627,18.7694,30.8669,85.5144,0.000607875,16.0664
-54.8829,24.8709,16.2567,79.9778,164.218,45.1428,87.5905,3.3412,34.6225,169.411,224.703,6.53102,16.4836,47.126,85.9087,99.5728,82.038,136.266,101.786,90.7725,92.2381,57.7203,32.7097,48.4355,47.2597,34.8561,21.0804,45.545,26.1409,112.33,55.6119,25.4614,0.00120493,22.6237
-64.757,7.26624,18.003,106.343,131.997,45.1428,60.4022,35.2324,15.0923,38.5784,108.179,21.5253,22.696,45.2222,92.7278,98.461,4.93689,86.7705,48.94,116.955,106.81,201.129,55.4599,42.6886,3.31796,21.9056,22.1968,40.1504,92.2359,144.326,38.4571,20.9767,0.0192855,21.6895
-69.8825,38.086,61.8827,27.0456,108.862,127.85,24.0433,67.5887,88.583,123.311,102.076,16.7499,70.7805,143.936,109.052,96.1777,23.0606,172.269,13.0146,57.1277,55.1262,100.226,1.13369,40.9533,36.8117,9.17,88.8033,13.5683,25.6073,132.77,50.9157,46.1629,0.0204565,25.1852
23.9084,10.8567,51.5479,81.1777,136.548,35.1129,23.8522,134.837,122.609,170.971,36.1638,14.0348,42.221,20.2727,34.6702,31.4733,18.4894,45.9237,40.0707,168.977,95.5835,106.342,60.2662,15.6867,6.74093,101.062,63.6891,36.1894,24.3152,115.657,76.2176,124.741,0.0101787,23.2206
19.6592,10.4247,28.628,75.2532,128.041,104.738,27.9356,66.6861,158.041,155.643,178.283,75.1318,64.4512,21.1151,59.6547,131.151,27.6975,12.9185,25.721,145.121,114.222,34.0706,46.7927,103.576,40.4206,16.3356,30.2396,99.0216,84.2638,91.1628,75.1063,5.08077,0.00351954,22.9704
84.9232,1.90558,3.41992,68.2013,130.84,111.421,27.9356,30.7095,47.4534,52.7169,138.931,78.6859,61.4052,28.9174,20.7986,154.942,82.4434,78.927,190.643,71.6845,54.2548,62.6059,250.995,71.6141,18.5954,45.559,101.98,25.751,17.3198,231.086,15.331,5.99343,0.00688254,27.1498
36.5406,5.30577,28.8966,42.8386,9.63541,98.0488,188.787,23.9697,132.538,48.2411,63.0226,16.5059,6.45888,87.1711,1.05622,92.9159,51.5893,69.1188,144.854,47.9705,144.659,163.171,35.5326,10.3001,33.2095,1.42852,292.02,47.492,29.2053,12.8562,16.0025,42.2577,0.0571976,26.2979
-1.91592,76.2307,50.82,39.8385,10.7166,52.7963,102.553,119.714,157.814,38.9084,15.3849,182.49,2.69899,151.835,164.538,16.1295,57.1062,13.1864,115.224,121.254,80.0303,110.458,33.3646,124.872,55.4032,17.7703,154.72,100.776,10.3624,53.1355,23.1975,44.7309,0.0191942,30.4682
-7.18901,69.1102,19.8245,41.532,4.61822,24.4844,225.993,26.4212,36.1011,18.6176,52.8346,68.3948,7.92334,158.437,136.644,27.7459,97.3669,62.0116,25.564,8.04405,111.66,22.0566,111.606,29.843,97.3959,74.4908,87.448,33.5058,110.71,14.5169,7.81852,78.336,0.0607938,23.0497
-50.6315,59.9139,26.2298,21.5429,53.1751,27.396,159.524,106.687,52.7669,69.1912,30.3699,139.092,70.1902,95.3018,143.446,64.3677,44.1242,142.811,59.067,9.01337,46.909,143.24,32.9318,35.8198,133.255,43.337,10.8359,154.475,44.6316,46.1499,71.8475,109.411,0.0173495,24.7156
4.1541,63.876,24.9748,17.2394,79.8404,22.9611,159.519,40.5195,52.3387,11.9095,3.70888,82.7203,11.0106,71.9994,30.5474,117.31,84.14,90.699,70.3899,11.0759,22.7113,135.202,119.197,37.1385,103.156,144.456,31.8244,18.2225,6.68413,18.894,13.5123,94.6666,0.014343,18.6051
-40.0489,73.0526,33.4542,8.48918,91.2443,42.9563,102.491,56.4475,135.122,101.518,113.123,192.164,54.8155,44.1832,53.7174,57.3552,14.0694,101.298,10.0991,30.5296,23.2956,20.3285,25.5327,33.9777,28.1482,63.8133,117.499,17.4344,1.34529,4.83595,30.7841,88.6247,0.0527658,21.3581
-33.7921,41.6235,56.9357,6.79509,91.2443,10.3187,88.1616,162.869,166.73,140.37,93.0669,74.6465,27.6726,82.1128,65.924,79.5134,69.5752,46.1293,51.7478,44.2687,23.2956,56.5637,105.493,62.6242,51.3099,88.2097,63.7059,42.9552,2.28158,274.621,63.1446,53.9244,0.326185,32.2678
17.1953,47.2747,47.7081,40.6847,126.127,53.5027,48.9503,13.3286,183.838,30.3659,65.8652,44.8659,173.51,61.1239,118.255,133.808,178.102,37.7898,43.5158,10.5622,36.8872,42.6715,36.8415,50.8832,75.796,40.1457,37.4544,156.991,55.9352,48.6945,65.5707,13.3323,0.0478899,24.7099
-13.1054,35.2627,29.6198,22.8055,53.7414,39.7005,195.05,36.3967,86.4867,120.326,38.6657,13.722,12.7266,34.7733,74.9155,16.2632,202.803,50.0922,29.6252,131.641,19.071,41.9517,39.1723,14.7817,150.657,37.2234,6.18996,126.97,25.8691,17.9219,67.6953,7.92566,0.0195909,18.0878
-16.2036,6.43987,31.8066,70.3155,33.0848,45.8477,147.164,118.539,22.8052,40.5301,61.9262,131.579,50.9058,145.362,45.9017,112.517,70.8998,50.5342,147.287,138.562,68.161,67.6939,93.0271,110.881,56.1709,20.8636,104.002,88.8875,246.934,102.542,24.314,20.7114,0.000787773,25.0419
-50.6427,6.91638,16.4141,96.5697,66.1247,52.7884,164.511,65.5814,63.683,62.322,215.85,128.369,88.0234,262.181,23.6985,151.743,20.5596,31.9434,44.2102,17.8396,18.8382,80.0178,80.8261,131.201,66.9344,181.03,97.8704,84.8736,137.325,60.3276,33.7836,34.0821,0.000898923,28.1949
-40.4787,3.07844,28.8887,76.5562,59.7211,52.7884,127.134,31.8113,85.716,55.8809,9.13406,131.994,75.4268,43.7792,82.0388,27.0931,62.3295,65.9604,1.06766,31.7221,82.5259,80.6332,190.802,35.627,147.294,72.6997,56.2354,58.0542,58.6865,54.8648,25.7197,143.416,0.00302623,21.4173
27.6081,23.6448,19.6832,89.9278,78.8922,84.8516,58.8823,210.744,14.4226,43.3857,139.675,25.0435,47.706,7.00648,80.956,96.1361,127.518,100.017,8.20217,25.3553,122.774,17.2973,11.9236,195.618,101.716,13.6856,100.305,104.96,87.7198,51.2709,52.421,176.639,0.00731494,27.0529
-2.31473,33.441,15.0778,28.6628,12.8231,116.196,144.307,10.4049,161.827,45.9418,66.2179,23.6436,162.009,12.5796,58.8164,34.9933,143.784,26.7543,51.9029,55.3517,15.255,66.7275,97.4736,113.458,124.615,16.2766,192.233,5.30611,42.3596,51.8038,35.0351,12.1012,0.0023776,18.8273
41.9411,24.3537,28.5195,26.7904,35.9919,129.434,105.164,13.3752,264.053,20.229,123.01,34.0143,11.1849,157.077,50.9017,37.5554,104.099,54.1184,33.9576,154.198,17.6993,69.7323,52.7888,39.528,128.968,268.091,12.7848,66.1482,85.5516,44.399,41.5608,126.301,0.000668051,23.7263
6.28898,25.6624,23.7348,19.3923,76.337,161.136,74.7391,121.015,2.7744,12.3387,63.8667,31.7439,25.7415,35.2647,119.804,65.0371,66.81,8.69035,35.0051,135.986,10.4517,214.881,123.885,92.9169,57.4308,5.96341,7.12542,248.877,7.89397,155.592,42.1366,112.181,0.0219107,26.5339
45.5807,31.4801,17.5938,21.0025,117.894,81.4238,41.7953,12.4935,101.467,26.0105,93.5597,40.2703,110.223,90.5599,193.474,59.6443,41.2956,63.09,41.3682,181.01,34.152,179.739,163.857,11.4525,130.163,85.7731,34.015,146.687,132.13,106.75,103.945,154.032,0.00263596,29.7258
8.18575,9.35993,13.2682,93.3794,43.1366,76.1302,139.133,81.7387,119.02,38.2838,166.558,67.129,86.8059,55.6547,134.188,36.4156,62.9124,71.7134,26.5856,276.358,35.0931,116.73,125.877,14.2253,131.922,30.6286,40.9266,20.6347,77.6252,135.862,78.3612,84.0858,0.0376146,29.2761
31.349,9.35993,24.9653,82.4505,34.5042,57.0848,140.941,60.3323,99.7314,103.213,67.0567,65.8045,120.983,182.081,40.7324,77.6359,73.2812,21.8178,36.5111,160.05,78.8681,4.35544,36.0277,54.026,73.8618,92.1012,25.366,44.7018,7.92285,21.7987,108.282,196.791,0.0273237,25.0517
-46.1471,18.8426,11.5126,86.1009,52.5257,92.1758,132.722,200.122,66.7148,77.6242,36.9301,79.1903,57.154,90.8194,56.8282,68.0461,65.3279,62.8358,47.2847,130.021,195.723,21.7502,13.0225,205.031,72.0793,91.0759,67.1385,18.3772,18.3016,28.8785,22.4639,99.7459,0.0161769,25.2415
-28.1881,24.2422,11.3588,41.3195,66.052,61.7963,161.477,32.9989,59.592,53.9,120.184,57.6767,104.2,71.4969,102.49,61.864,70.287,75.2217,114.279,34.1487,21.957,50.957,18.3248,17.8463,96.4347,8.34802,27.7087,13.8013,26.4742,110.248,11.6616,88.304,0.00142802,13.2196
14.0177,48.142,35.4175,3.41129,116.902,131.127,22.9157,20.6705,10.1148,21.5892,55.4571,196.872,62.1388,28.0746,94.7862,14.637,99.3484,3.07658,121.968,35.932,188.29,50.8719,26.3576,10.4403,57.4274,52.3947,3.7598,34.7538,170.955,283.018,67.2372,92.4065,0.0124609,25.5295
34.3166,40.174,20.1579,3.36077,138.636,138.914,15.1449,34.4544,95.9432,17.8338,51.2736,87.26,121.465,90.3867,147.62,160.325,212.157,84.4085,16.7985,32.0024,140.449,88.9547,57.6331,111.487,58.2095,61.4201,91.1492,23.3662,21.8346,73.2373,28.9848,16.7083,0.0165918,24.1219
-11.5104,32.7478,14.3931,9.89051,121.249,81.2446,28.9221,237.468,140.355,32.3522,39.0054,51.6437,142.392,111.313,43.6266,238.47,112.428,85.5344,98.5263,105.327,15.6515,13.4957,74.2173,108.676,62.3625,71.3701,89.7419,54.9839,45.4522,42.2853,38.2716,70.1384,0.00620098,27.2457
17.084,28.7864,11.5548,15.4026,153.999,40.3807,91.2298,234.577,140.474,24.308,15.8472,24.0129,9.95339,133.908,142.275,7.19384,74.0814,63.3874,88.4784,56.2286,35.5384,29.3582,12.7587,91.5283,69.4827,72.7434,221.935,78.4101,57.5837,79.3235,71.4244,6.85671,0.103206,26.7556
-52.2851,40.3341,20.7267,10.8618,133.128,62.1442,58.7551,47.0056,140.514,132.487,63.9788,75.7635,107.385,4.2274,47.8229,63.1263,107.661,154.958,95.0436,55.7133,127.116,62.68,31.9269,55.2745,18.2971,64.279,28.8108,29.5463,60.3435,88.0493,84.2267,87.046,0.0250921,23.1927
7.39528,33.1075,14.0695,19.3494,70.6961,130.763,97.6891,95.6806,140.435,136.378,47.9526,53.5767,160.989,41.8853,94.0509,101.353,16.57,42.2612,42.8241,220.957,27.5306,68.6402,83.0548,13.5691,11.9836,26.6059,77.4542,17.8887,26.8117,53.4091,191.635,42.7356,0.0381155,23.0379
-15.3515,84.0358,38.9241,37.793,102.209,76.7701,49.3703,57.3662,141.118,101.671,24.8644,72.1177,82.9773,92.198,157.969,63.8309,110.672,4.44745,30.8987,46.4701,63.8806,24.1268,11.2694,149.931,74.3503,38.4955,64.0486,28.5153,45.189,27.6259,30.2481,70.6491,0.00591813,21.532
-36.4103,11.0357,41.034,41.3084,96.0501,78.1095,62.661,1.34409,132.593,84.896,26.704,111.479,7.97638,64.921,4.28424,58.476,144.817,52.069,6.43705,121.516,176.067,44.1604,137.51,18.5518,46.9698,33.9533,106.682,23.8715,284.913,57.2871,81.7391,50.1199,0.00534824,25.9693
-55.3699,13.0914,114.318,17.2677,97.024,5.47397,77.7106,29.8698,93.6374,74.9763,52.4072,324.933,66.0567,37.5826,18.4262,56.0295,39.1883,33.1084,31.8033,14.3544,54.1565,6.28295,81.8595,90.2713,43.8061,13.2956,349.213,15.7599,23.8556,39.7877,55.5778,26.8425,0.0518743,30.3365
-67.1258,5.0375,25.9485,36.2718,110.019,74.8457,134.496,33.81,7.64356,32.5982,57.9664,135.695,286.236,250.435,35.5918,65.204,39.4548,39.9757,33.8743,26.9703,41.4897,94.6009,89.7841,131.412,22.6899,6.05228,116.704,27.7656,27.0531,43.8656,115.794,52.2112,0.0165052,25.1259
70.5662,5.0375,39.0682,36.4991,131.456,108.591,32.5315,48.8881,41.6872,98.089,56.2523,49.2778,162.886,409.155,52.4845,73.7567,35.3499,45.9391,113.062,17.2677,122.49,29.1237,158.133,68.5469,23.7507,112.137,70.0003,58.6091,9.74747,18.5217,15.9754,7.6966,0.00509248,25.1991
-55.3856,128.763,64.3169,44.297,103.041,56.5938,56.2751,70.0302,261.523,76.9609,57.2056,110.755,65.7978,393.95,34.1539,51.0624,100.936,65.3448,89.826,41.2575,39.1337,46.7397,24.5983,42.102,11.9155,21.5274,93.7238,67.0454,55.5907,5.63402,31.5488,22.465,0.00405457,34.8801
0.501781,55.5068,76.2994,19.3872,77.2851,17.7893,138.656,114.594,302.905,78.1991,65.2874,3.08796,424.279,94.4823,3.95116,43.7793,46.8855,10.5622,63.1555,14.7376,74.8995,32.4108,11.7085,89.7664,12.6203,29.6129,37.9621,49.5263,35.8446,117.836,47.6397,58.8318,0.00115363,27.0613
54.4593,11.0686,104.371,5.77205,72.1765,49.399,79.3646,25.1399,118.969,79.9466,65.2874,30.7696,105.328,97.8675,69.9339,6.07905,19.9666,40.7674,101.174,59.7329,124.535,97.7999,69.7996,76.1163,44.5038,34.5016,81.0849,17.1641,32.0677,36.4145,28.425,24.2384,0.000858616,16.5634
0.512616,16.3258,105.69,20.2376,36.2935,156.157,22.2043,118.518,75.3987,60.3712,20.7809,19.6231,54.6103,101.252,38.2051,50.9387,53.1504,70.9167,102.5,32.2015,137.266,9.23476,91.4454,168.031,118.229,33.5976,150.733,4.35297,32.7117,44.297,15.9541,240.695,0.00426063,25.4096
-21.65,9.20367,14.6761,14.9939,139.492,162.314,22.2043,70.5604,141.102,39.2283,17.7507,21.0992,51.8393,120.977,21.9624,37.7079,104.599,72.4006,64.9564,158.483,85.6674,33.6164,10.1768,230.37,194.611,32.2276,309.969,7.97512,66.5414,35.5052,18.201,149.015,0.00603119,30.042
184.202,4.47261,13.9509,20.7275,93.5426,171.154,22.2043,66.287,48.5383,128.186,17.1633,71.8675,22.892,120.971,20.76,49.8669,37.3708,39.4161,78.205,211.77,155.287,55.8532,64.6098,194.183,244.721,8.77786,178.315,13.2547,24.9101,72.5117,18.4028,132.693,0.00225016,32.1044
87.0437,2.73466,43.6722,11.8262,80.9457,165.738,117.888,56.6955,46.9729,72.8081,16.6772,92.7721,64.9495,121.608,10.8551,75.4461,4.06866,161.667,145.648,19.8364,76.6155,125.022,17.9354,17.0015,100.203,78.2941,198.134,12.7298,26.5022,37.6834,31.7545,42.8114,0.0142099,27.049
25.6283,50.6397,45.695,37.217,81.5737,114.346,31.2862,23.7349,30.5124,130.924,98.8562,79.625,89.3642,58.8707,22.5919,143.986,67.4485,190.586,139.077,65.1064,90.5408,13.0093,59.7384,102.699,92.1813,58.5978,43.3557,2.27362,13.5289,98.6322,119.269,23.5765,0.00138888,22.4525
107.578,34.2487,17.9056,11.1694,54.7796,190.189,6.49448,20.458,52.7442,46.9657,15.8624,11.0367,73.449,37.6086,140.512,87.6761,87.9553,148.612,19.9935,48.2093,51.3776,133.905,61.3372,179.804,138.34,75.0687,38.12,184.347,5.37685,11.5309,122.033,49.3141,0.000268769,23.9126
-35.6792,48.5398,19.7049,8.77681,44.807,273.274,8.47042,10.4755,83.842,57.1424,44.6822,47.296,72.1624,31.875,92.8281,92.386,165.848,88.6086,61.0417,128.863,6.31725,37.0261,55.6163,41.8325,98.9964,139.138,42.725,46.9712,24.442,17.8892,199.674,213.653,0.000123783,23.3747
53.3589,81.8689,20.9069,15.3927,49.2818,116.698,38.4824,148.837,142.737,14.3156,137.819,127.196,64.3937,102.76,81.0607,99.0892,33.0903,64.5504,48.8194,33.4672,179.409,32.9107,9.80093,120.899,34.1233,46.6872,57.0636,108.915,46.3658,73.6143,44.4782,82.6776,4.11813e-05,20.1523
-8.1691,72.9384,82.094,19.5951,29.4859,139.735,15.2612,107.637,218.322,55.3016,331.42,88.2633,145.465,29.1706,122.261,79.5549,35.8834,23.5035,5.99834,17.5031,74.4733,86.5187,19.5866,28.6128,7.43082,2.85126,32.1969,189.196,90.5329,152.313,2.42652,30.6485,0.000207425,28.7952
19.9828,48.6528,10.4808,2.70968,82.947,128.711,55.6187,119.757,110.13,29.2423,139.843,17.7644,105.662,22.5745,55.4943,79.15,194.017,22.9725,3.69026,26.4258,83.7686,1.38861,45.1504,17.0893,19.9488,39.3719,96.4735,214.942,50.4654,84.3474,86.2386,392.565,2.88508e-05,25.4851
1.12212,40.1206,18.5016,35.6608,7.00477,231.565,58.1291,176.351,127.604,39.9624,82.8542,77.5166,40.0183,52.7797,66.3435,83.4263,31.4027,17.035,189.8,74.1039,24.8283,163.755,63.9212,25.9232,7.68158,15.5707,84.8682,70.4744,53.9632,5.77917,43.9706,114.508,4.24375e-05,17.2303
30.4713,26.9664,15.6365,22.1418,4.15925,233.616,54.6262,93.7828,16.4805,44.0518,51.3423,45.0764,21.549,45.685,17.7168,85.4276,52.8905,70.614,122.896,7.52403,110.038,32.7942,55.8961,18.3712,49.5249,50.1301,59.8249,94.7837,83.8856,31.6401,24.8742,126.556,0.000777647,14.1575
-72.2736,14.0653,36.7521,69.2596,3.64983,129.003,113.644,6.86463,23.0234,63.6698,39.2678,39.4273,54.283,45.2813,91.4707,106.958,43.4312,83.9229,130.935,69.5424,43.5767,36.844,67.814,161.366,89.7562,145.633,23.2161,66.3844,106.517,53.9256,37.9317,40.0899,0.000148432,18.1968
13.5645,9.95213,27.6354,74.152,40.2858,40.272,127.294,47.6392,15.0455,31.0452,128.892,5.16219,92.5112,104.695,76.4976,51.4709,107.544,59.4095,23.8157,72.8296,54.6359,2.09816,33.3593,71.4913,115.747,8.27088,16.7642,46.4772,28.0176,40.5273,108.48,31.7574,0.00029528,14.9998
13.5329,6.3179,34.6335,29.9848,146.96,86.7336,124.344,1.64544,16.8813,35.2896,202.89,151.28,59.2844,9.07945,0.526041,55.513,172.119,80.614,43.3852,41.791,24.1171,53.2717,26.9396,28.2979,144.075,39.7212,15.4307,41.7571,113.896,78.0502,95.4854,2.45805,1.44135e-05,19.4979
9.49663,28.5577,8.47626,30.1228,146.96,55.0219,55.6748,74.4283,27.7762,32.9046,98.6086,356.726,75.3607,9.07945,112.085,128.882,1.83399,27.6113,15.5138,219.162,6.50461,16.2079,28.1244,85.8731,178.921,39.7559,6.22481,50.5081,103.966,14.4408,10.5641,6.9403,2.19079e-05,20.0955
-23.1779,0.891804,9.24833,37.1163,17.7535,216.733,83.3735,65.8776,23.9675,47.2377,54.6007,56.9099,59.1886,27.396,28.5676,22.7435,17.8486,25.7576,58.5184,144.557,14.2817,22.5624,28.8281,9.87792,56.1717,87.2467,4.00821,8.07813,20.0821,179.611,79.6197,44.9358,1.10392e-06,10.7451
-49.7442,44.4343,19.692,70.2406,65.9029,180.801,33.7361,64.3135,53.6793,43.0999,92.8637,72.3712,104.009,35.9404,15.8907,28.6655,25.7228,33.6535,39.9089,154.504,75.4018,56.8411,24.2438,25.4903,64.6685,26.1672,164.538,96.592,22.0647,38.1423,25.0306,39.9374,2.7484e-08,10.0457
52.9978,23.2939,26.9535,48.4341,31.7581,184.439,49.0068,116.754,84.2183,77.5578,42.9746,66.1055,28.5191,37.8418,40.1354,59.7322,33.8822,41.1309,53.001,91.1529,106.264,244.578,26.89,10.6175,2.94423,64.7155,229.064,144.19,2.28297,55.6,97.355,56.6181,2.7484e-08,15.3678
-24.3302,25.8055,32.6907,32.8396,20.7488,164.809,66.6227,80.1005,31.321,28.0389,29.3073,111.123,26.3336,39.6503,233.809,4.47964,20.1112,18.6233,111.11,56.4093,2.12508,199.707,59.0879,10.6774,96.2323,46.068,122.951,15.1944,58.0986,51.9293,51.9585,52.1966,2.7484e-08,10.4434
-2.46377,23.1418,43.9997,21.5693,19.0888,207.012,25.5563,110.909,16.7037,11.2779,22.6136,45.0949,71.5202,146.542,6.95746,69.0144,15.7161,86.4637,64.3252,74.915,135.713,91.7519,59.383,63.9807,277.786,0.911195,103.524,17.707,66.0051,13.4129,236.905,20.2152,2.7484e-08,16.1118
62.9722,55.3816,6.68468,1.9506,53.3817,143.047,83.6511,30.4314,31.7273,94.4079,135.541,2.93222,90.2904,82.1069,5.28667,100.422,110.856,14.5081,75.5188,74.5905,76.8717,120.012,47.9406,76.239,233.123,88.1536,22.6634,47.5344,74.8602,9.0534,167.272,50.6512,4.47643e-07,17.9252
19.2126,25.1874,17.7315,44.6162,24.436,179.793,75.0851,105.988,38.4042,24.1346,224.911,1.12102,9.41442,35.694,13.9867,108.142,108.069,32.6799,80.7961,42.9227,41.3275,47.4023,21.5274,3.4179,71.31,7.40346,42.7684,18.6711,1.03688,18.8925,240.089,34.3599,1.71031e-07,11.9736
22.4368,61.6859,28.8632,49.8724,16.8472,66.948,152.013,32.9463,15.9669,32.6501,236.955,7.99658,29.1935,95.8493,38.6486,36.6817,116.404,72.7844,101.674,18.1572,31.0855,93.425,70.2504,98.2056,145.696,99.6477,130.944,47.5224,12.0253,164.462,33.5995,13.2726,6.13969e-08,15.9348
16.4718,69.7611,3.42325,24.4164,97.9048,14.1091,141.285,128.429,51.1813,33.2959,355.206,82.7818,20.2164,3.73906,19.2417,49.7317,124.999,26.6415,96.304,31.9671,30.3561,16.0653,60.8851,54.4593,58.189,31.4683,45.2206,125.34,138.31,219.758,84.5451,18.1565,4.79209e-07,18.6348
-62.692,56.2243,14.8734,29.7539,140.428,2.81737,137.993,33.2237,2.8321,76.7744,254.571,62.0372,63.4626,67.5923,1.94728,83.3128,129.872,23.044,50.7997,118.717,159.965,4.44775,65.6051,3.94547,193.522,22.5951,47.3001,70.6228,60.1133,103.867,75.4395,18.3941,3.67006e-06,20.5058
-52.7598,33.3075,29.5106,34.4432,124.243,71.8338,131.026,5.83946,35.5595,28.9453,50.0292,67.3353,36.8741,176.132,127.785,40.0166,81.9714,23.35,98.2843,55.0615,98.0653,11.3963,28.8577,37.6635,45.7346,5.3251,62.8315,129.268,21.3153,36.1858,63.8525,36.8635,6.91521e-06,12.4916
-6.35296,74.0217,6.71108,25.7145,88.4185,82.1991,68.0662,47.1569,75.1236,9.40356,5.60876,86.083,2.5065,44.3149,201.675,212.03,131.106,85.7203,109.502,38.0503,35.4958,23.5286,15.9848,58.9139,173.788,100.916,45.134,18.0725,81.9979,90.6834,24.5368,51.3705,6.20921e-06,17.1786
