-27.4683,3.21544,14.5127,544.55,409.294,81.8174,185.469,76.8937,52.8502,41.6866,10.5651,14.1066,64.4896,2.68609,27.7044,9.78422,133.57,24.8929,37.35,16.5586,43.1452,21.6254,26.2727,95.437,45.7417,38.3132,139.208,17.2117,149.679,53.6277,71.678,50.8426,82.9251,2.67161,47.4335,89.7521,57.9988,47.5464,63.9088,51.7003,11.9849,141.489,91.0502,18.9557,4.36718,68.3538,52.4742,76.1129,43.934,80.0959,3.56504,0.0144593,96.9584
-25.5886,5.29788,11.0117,640.76,348.986,26.7886,188.46,33.776,56.7319,39.4031,166.726,19.5435,1.19345,23.9063,44.9759,5.65546,120.546,11.0099,33.5262,9.46485,51.2323,23.2617,43.4376,46.8471,14.5796,46.2099,125.759,18.467,153.346,132.412,96.2073,9.67786,45.2859,34.7359,40.5254,33.5914,9.82897,61.0869,21.9717,14.9052,12.6938,27.1285,29.8506,16.556,24.9928,32.3501,26.1143,61.5551,28.072,116.741,15.0623,0.0178303,88.407
-27.4143,14.6291,15.0102,638.256,272.745,57.9952,15.2784,67.4889,34.2767,24.6314,5.54568,16.201,79.4787,44.1791,52.0479,73.2515,72.8499,72.6729,6.60879,21.2742,9.29744,65.5608,78.0332,10.9203,46.4893,13.1081,115.567,32.5909,89.6122,55.2823,38.9045,38.708,108.304,37.0474,26.5207,33.2271,58.312,48.1433,4.59879,24.3197,23.8533,29.0438,124.601,156.693,108.486,59.3166,12.6843,20.9828,22.8636,155.876,106.907,0.00142174,91.9878
-36.0083,16.0779,3.94848,682.942,173.884,54.7718,27.8915,36.0112,64.2527,103.856,76.1839,31.5402,65.7785,72.4389,16.1217,28.0472,21.2258,103.389,45.7719,14.4921,11.0362,28.5824,20.1459,106.713,0.50687,82.4976,89.3954,58.659,8.40122,36.3499,19.4556,63.5007,39.6486,22.8727,16.9159,3.58645,68.5221,43.7602,39.7527,17.8703,50.5908,56.1394,42.0458,34.7234,37.3017,8.63558,29.2501,34.0434,126.495,22.6492,124.447,0.014118,88.1384
-26.9943,2.49078,26.9642,526.461,316.888,118.238,11.268,129.72,89.1044,23.9373,192.096,65.8848,27.5744,108.307,14.0853,28.8798,27.5199,148.995,11.2406,12.005,1.84908,30.0994,46.0879,77.7651,11.4077,13.4371,41.68,31.1381,7.51308,65.3801,19.0734,79.9037,17.4523,21.9554,23.3002,35.9775,30.7625,49.8494,24.9377,35.444,65.39,123.743,43.3398,23.746,37.0416,70.1202,13.9445,16.2565,54.6281,15.2411,136.706,0.00233271,86.9305
-29.9148,9.33015,24.4706,584.474,269.648,94.0731,9.90978,90.1898,4.81301,18.017,131.328,76.2955,59.8869,159.383,71.1277,57.9708,30.7506,8.46251,13.8604,10.0909,40.655,15.8449,15.1545,77.0635,62.3592,66.8741,71.2423,59.8742,22.2545,15.5449,107.794,19.771,51.3342,39.746,3.70921,23.7398,0.65235,74.7013,74.6588,13.3064,40,75.3176,21.6231,24.67,49.9909,110.252,104.344,58.5497,81.8812,33.0114,30.8162,0.000592597,90.2227
-35.2782,14.8467,30.6753,522.865,468.853,48.3225,25.1804,35.3096,44.7275,68.2839,14.6861,140.169,11.8356,34.4879,64.1312,74.2658,12.0105,23.8765,19.0035,81.4496,116.153,62.115,9.41591,18.5409,48.395,69.1987,30.0359,76.7598,16.315,6.45452,52.4848,46.6302,91.2344,50.4167,49.9416,21.42,6.3259,97.1731,38.6466,16.4838,17.1314,14.6027,23.5721,47.4475,75.7273,97.7256,126.897,15.4551,36.0875,33.3044,53.5931,0.00557287,91.1647
-36.2477,8.84394,23.9778,594.251,423.545,26.2297,36.8795,27.9325,109.799,55.4669,21.0086,6.6962,4.84266,29.3163,37.702,54.5094,3.71604,19.2124,26.7913,76.3951,215.087,135.951,19.8236,44.0769,47.8261,3.13971,50.2206,77.2859,18.4408,48.3136,55.2683,59.8053,10.8693,53.5751,47.6395,45.6908,33.1891,39.1329,50.0274,63.7825,30.7888,98.7538,68.5299,29.1934,83.8493,45.3893,66.619,77.4585,51.8361,5.09401,55.1569,0.0012339,90.371
-36.2619,8.18123,13.867,640.345,305.082,107.254,5.20348,105.567,32.7274,51.9378,26.057,38.8866,31.8053,12.2064,36.8307,149.955,82.9155,10.468,38.8509,52.2723,34.7504,106.023,35.7526,47.7475,54.7351,0.255011,30.7692,82.9351,12.8754,147.772,69.1073,35.1131,116.013,10.9918,19.9005,13.2862,16.8613,8.23062,2.9911,57.5956,39.5262,77.4942,53.1043,3.70531,18.0361,45.5772,61.7653,35.5321,101.757,14.6083,61.0805,0.000132369,88.3748
-39.3831,26.9754,4.01592,484.249,171.303,290.453,31.2118,18.2705,21.1417,81.8285,40.2157,20.0858,114.949,56.1879,1.331,85.3399,81.8036,21.8723,38.7721,27.7204,34.8031,85.836,29.5034,10.9717,61.0582,9.06045,26.5119,18.235,10.7989,30.5654,35.1932,8.96893,37.6865,3.32078,30.9809,90.693,9.79167,14.3737,13.2285,37.7936,44.9753,46.7568,26.3479,9.88532,11.239,26.0545,108.255,38.079,0.514501,6.32291,45.5838,0.00709323,82.438
-28.9348,20.2546,1.93759,594.357,178.881,273.37,40.0053,41.2205,17.6671,124.667,55.7239,34.3343,109.36,7.84491,37.2762,58.0873,6.14665,34.6858,31.8423,19.551,70.2067,127.454,13.7764,22.7452,124.775,51.6923,17.9502,24.0947,15.4657,20.1892,12.6816,30.2678,31.1267,3.02252,34.0121,63.8741,35.6108,9.98791,23.4536,38.135,23.3693,41.2125,15.381,6.28078,74.1414,34.4985,67.2836,15.0746,38.225,15.9421,24.7312,0.0119145,78.9608
-24.2631,16.6197,5.56389,533.244,146.824,312.904,7.80121,87.6569,18.9234,122.651,14.2994,19.8218,85.6519,80.0768,34.6031,55.339,58.7028,94.1997,7.33633,16.6545,17.2482,67.7796,18.5021,35.6351,63.7247,8.8208,28.3693,31.9331,2.31483,40.5161,61.993,20.5606,50.0774,0.988763,11.9274,10.7081,46.6651,95.1769,39.5329,55.2964,30.7,108.683,81.7888,12.4574,69.8031,134.517,1.62128,24.6104,22.9149,13.0561,40.9409,0.0112561,86.2803
-28.5558,5.48796,8.04157,656.917,173.504,200.738,38.363,32.0981,47.7874,128.615,23.0694,76.4867,4.42236,26.5054,38.4306,38.1383,27.3185,60.7792,84.3253,45.6321,56.7893,53.5072,38.4644,63.4862,34.9043,32.1261,38.6909,163.316,32.6361,22.192,10.1734,36.2369,35.1936,3.2829,15.5685,21.5656,43.8295,79.2662,30.4523,7.72393,37.477,67.4585,33.2988,80.0469,68.65,71.8838,71.4157,28.5405,60.8523,43.0812,127.441,0.0132426,85.0105
-47.8856,9.48028,9.15919,687.621,204.534,40.5025,170.697,37.3108,48.8856,63.6969,15.7909,22.3211,2.05299,64.0669,28.8673,82.5643,37.8185,24.0472,161.025,38.5606,69.398,47.7185,65.5662,72.7789,57.6869,56.8449,64.7095,37.0327,41.3711,52.776,27.4476,31.8539,17.5111,31.4222,16.2801,41.1375,25.6593,13.0237,15.9938,40.7286,29.1365,6.27617,40.8358,80.2836,69.4585,48.1181,71.3936,29.2222,88.4422,4.10157,96.8923,0.0131616,89.1987
-29.7896,6.12697,9.31298,625.904,300.774,40.5025,74.7833,70.6614,8.54821,59.3186,118.427,43.8855,38.4416,59.2483,42.3904,57.342,36.996,8.77555,52.7231,17.5866,59.8566,84.4591,111.852,24.8244,7.93808,50.0368,27.2037,29.9446,8.7359,75.7739,6.66294,46.5123,26.9658,81.8673,28.8026,29.8718,23.586,4.86709,28.7923,21.9361,47.015,10.0689,0.297082,72.6896,59.7058,51.9852,68.0267,82.3503,95.1855,20.8484,55.7242,0.0147194,83.6702
-29.7645,10.6075,4.59546,697.793,230.377,53.1637,77.7995,22.4214,13.1323,21.1799,115.333,24.9094,57.2942,47.9114,11.2527,52.2316,14.1245,28.7581,32.6639,23.0137,20.9837,95.019,36.3916,26.3116,41.8509,16.085,17.1377,45.7581,30.413,19.3431,45.4316,5.41382,18.2715,90.4322,18.5178,30.5743,26.5398,32.7786,8.52242,61.0053,6.36239,25.9878,7.11206,3.0355,34.4566,35.4356,95.8867,14.2103,56.8606,38.0793,132.607,0.0149504,77.1679
-27.135,14.8018,9.31855,696.675,89.3204,227.004,164.864,85.2251,153.566,14.9473,21.6452,29.8843,29.1384,20.5758,25.9739,1.05556,7.80433,11.3596,26.0502,6.86668,112.081,100.676,90.3385,69.5327,7.63648,40.1258,43.6635,16.4705,5.39148,69.2065,49.4893,52.1606,5.83066,85.8865,13.2979,31.2519,49.6763,78.7013,51.6197,66.6165,27.5424,9.63423,48.2905,29.0625,103.213,35.421,138.861,104.775,16.997,40.6085,45.8777,0.0144331,89.6303
-32.4089,6.13064,9.96285,727.346,68.427,155.822,189.158,10.3117,74.2033,7.0229,74.0155,19.0898,66.8583,18.4933,47.0814,26.1738,21.3154,22.0084,8.95207,28.3149,117.721,15.0182,6.91376,55.5383,32.4576,69.2556,42.7007,117.423,94.6205,56.5537,18.5311,113.538,34.96,28.5551,34.3794,38.4027,13.3554,5.30108,62.6218,32.3374,26.9765,41.3543,38.6249,67.5563,14.6625,5.85091,36.2912,42.6378,17.7582,32.2717,55.1798,0.0144791,84.7486
-18.9211,13.1467,7.21566,708.236,126.932,189.153,111.459,18.33,137.64,39.1728,77.1511,34.0946,56.882,18.2933,45.3823,58.6753,5.96461,71.7251,37.8695,47.1147,34.7871,13.1886,53.881,61.8652,38.8779,44.4131,107.562,84.4357,32.941,58.2767,42.9366,121.904,10.8883,6.21881,93.422,2.27912,5.72964,4.44838,16.8574,42.1977,14.5398,67.7218,15.2087,57.3405,11.7871,21.3604,23.7924,19.7557,141.537,35.7331,42.1167,0.0162811,88.4549
-40.0958,21.4633,0.473469,659.398,131.134,281.644,52.5894,25.8034,37.4491,37.8748,55.221,34.0946,7.8309,58.8732,9.55822,73.3334,15.704,33.9489,27.6464,27.9436,22.2396,30.1906,36.387,25.235,8.1769,104.196,2.61835,29.5563,36.1562,101.688,17.727,88.0108,40.7963,22.6969,22.7533,24.6014,27.7507,15.5603,11.1118,28.5177,81.3258,96.824,53.0763,21.602,4.79512,44.9261,22.2193,38.3628,139.222,33.7369,11.7226,0.00313296,81.7575
-18.1873,14.2965,4.76923,498.827,146.84,345.663,351.808,24.2427,9.79106,61.665,42.357,7.19656,22.9242,53.1103,5.04722,81.3167,95.9276,18.681,18.5224,26.0745,6.12994,1.73412,27.7507,19.186,60.3177,49.3143,53.1434,105.297,26.915,61.5705,80.5819,81.6746,7.05497,27.844,25.6662,23.1242,39.8157,57.8024,38.0665,4.20942,39.3041,63.8747,6.09839,23.3716,54.6262,85.5659,85.9668,83.0975,107.553,20.3592,37.0982,0.00455578,90.2138
-26.3433,37.5902,5.94755,520.373,286.834,208.222,113.618,65.6684,79.0509,78.7405,87.6616,13.7337,3.51382,80.0162,14.0968,12.8091,20.4019,18.681,31.4975,94.5549,94.4712,26.5667,30.1689,48.4949,51.3692,9.42077,18.4061,58.3957,45.4994,39.4286,56.1819,92.6774,44.572,13.3374,37.327,17.1507,25.8648,66.7292,15.2866,7.90207,3.35173,31.0796,25.2402,44.7109,45.7776,11.2607,44.8364,51.6373,79.0872,24.399,11.988,0.00108396,83.4901
-23.8158,15.3818,7.78452,456.66,161.141,346.948,117.127,153.347,21.1105,27.54,125.107,12.2015,23.1297,51.4097,31.3972,45.7041,1.52228,39.4167,18.5946,24.755,45.6205,26.6677,68.7275,2.64178,85.176,14.784,111.01,23.178,29.4089,64.5694,66.5976,20.934,77.0427,6.71034,2.6373,4.41271,3.80085,112.146,27.073,3.43604,20.1396,17.7308,28.4272,13.3302,58.0509,73.6316,18.9626,50.2845,35.0963,23.4161,39.2589,0.000384377,82.9534
-31.5111,10.573,12.3014,382.325,291.643,382.248,87.4366,163.073,44.6617,72.6626,100.021,47.2884,11.1118,50.2926,31.8469,16.8994,11.9643,2.16204,59.8821,21.1575,44.5624,32.5407,38.9088,22.319,126.103,97.1964,13.5997,15.6023,31.8734,47.9888,40.6744,20.5113,80.7389,6.10196,19.7862,90.302,21.3196,6.06343,63.8747,36.2135,27.7662,70.1536,24.5564,15.5881,70.3289,27.7393,13.6853,44.489,33.7892,10.5928,23.4481,0.00533425,83.719
-33.8843,9.11349,12.4954,187.562,339.958,522.406,94.4322,39.1827,27.3758,44.0918,112.361,30.566,17.3728,2.55324,31.8862,16.8994,23.3281,82.2906,92.7226,42.2233,18.415,14.8702,74.1406,52.759,12.3683,84.873,15.152,18.2555,30.1751,53.4281,24.5822,4.07491,3.01783,6.10196,16.8997,105.792,13.2336,19.2731,66.4624,42.6163,2.53112,41.5073,2.53821,50.7338,64.2279,68.2928,20.9026,10.3838,27.5806,36.1336,3.31352,0.0629692,87.0172
-23.2788,15.7425,9.53266,187.281,336.581,407.688,52.0124,73.7657,124.054,67.8747,135.92,30.9072,11.2777,43.6936,31.6194,7.11365,29.7624,22.1348,26.143,14.4116,5.72737,105.269,46.6465,8.53422,19.6228,45.8277,3.75498,17.8007,18.1824,5.80909,5.83777,66.8933,2.40795,3.43871,29.0079,0.281695,73.1452,59.538,6.45183,37.4286,136.732,173.849,52.1414,85.5553,41.9836,46.916,37.5119,56.4678,56.2011,187.203,18.4043,0.0355169,97.8141
-31.0553,7.9847,16.5355,227.111,426.832,274.299,74.1633,78.2599,118.29,29.7162,44.0008,81.3589,27.1554,67.9847,32.4426,21.1251,44.1316,9.38661,18.7739,17.8637,54.3925,152.947,96.5028,31.4559,13.3128,14.5433,8.51589,34.7904,29.6684,86.892,26.7532,8.12184,2.53677,44.5467,18.4116,28.7031,3.04545,5.93174,14.1605,16.3908,53.8063,13.0877,33.1089,17.1288,4.65779,34.5198,25.091,52.6849,30.5463,79.0196,6.59237,0.0100873,82.9087
-18.7426,3.69304,21.5292,312.699,471.255,168.661,47.9998,109.597,59.8132,12.3523,24.0265,20.7,104.897,50.3336,17.2624,28.145,100.63,17.548,7.80956,28.6267,27.1876,111.803,91.2292,54.891,25.5372,60.7307,11.8462,55.4826,11.5698,42.0323,29.116,55.8009,3.89364,33.8209,115.816,4.76697,48.3205,60.8569,8.22221,36.2125,45.5178,66.0162,70.8886,37.4498,10.5995,78.0938,22.8878,59.8666,49.2636,25.3139,32.22,0.0188951,89.9335
-18.7524,4.85778,11.8403,563.564,351.124,110.921,90.0961,50.7178,14.6888,84.9059,79.7026,48.1259,46.2092,42.8001,22.3914,46.7697,46.4861,44.2802,19.2198,57.0202,38.4242,79.8189,28.088,16.4254,12.3662,28.648,20.8425,66.9966,28.1361,5.09012,39.3106,97.2173,9.64772,99.0868,78.5227,26.2887,18.7723,0.0634678,29.9533,32.5485,83.0995,10.4105,57.9043,2.25285,16.1624,12.728,33.6812,3.12627,20.4991,4.42354,56.0606,0.0229001,83.5873
-25.4119,5.72919,7.59616,687.574,212.322,55.7578,51.2396,230.596,14.6888,25.47,51.843,50.5219,70.0229,19.7905,29.3473,35.5248,89.3792,18.1617,58.0337,28.1339,19.2215,84.8341,0.250827,59.0209,21.7139,16.208,48.9278,19.144,45.1123,25.5685,30.1369,96.9755,7.6738,5.46657,89.7796,6.96213,57.5515,35.6913,23.8464,51.5733,108.582,37.5389,45.1732,18.1734,7.71562,63.5469,54.0863,17.2103,10.4885,74.6339,29.6445,0.0262279,84.828
-29.8433,2.53565,12.5901,623.169,213.775,124.204,22.7418,21.6537,81.9398,110.624,92.7848,20.7978,29.1955,92.0929,26.7427,39.1392,12.901,15.8511,42.2838,35.5266,31.7203,73.9751,45.9765,36.145,47.5681,7.04722,23.8931,10.5939,17.4243,44.4339,1.27097,75.8721,19.0459,26.6747,20.3937,6.96213,58.277,82.057,48.8886,31.5535,37.326,50.3543,45.5966,33.8921,21.8254,29.1669,72.331,112.124,20.7666,91.1329,43.1394,0.0186908,80.0897
-22.1755,17.8146,4.74692,693.899,183.689,144.77,14.9078,187.858,93.2134,94.994,38.3884,9.45832,44.8249,55.6063,67.9312,1.99885,2.83619,23.6156,43.3602,17.2505,48.9402,10.5021,38.082,81.5671,20.8183,21.6496,42.6947,22.6346,74.2084,51.7569,28.783,58.4596,12.1539,34.6956,12.9369,14.0973,21.5815,292.372,3.13108,14.6796,28.1401,91.0748,54.3995,81.8903,3.4954,19.6971,164.062,12.7598,19.4508,47.6492,28.734,0.00376936,89.4029
-28.0048,13.6975,1.43082,744.597,132.734,110.272,80.1521,75.3452,10.0663,17.6999,235.773,18.3245,12.6986,18.2908,7.21959,26.2513,9.48952,34.5088,8.69832,24.9219,155.555,1.87173,64.0138,98.816,30.3924,15.7882,32.4811,49.3539,26.0406,36.6986,27.5761,55.0164,9.68449,22.8792,60.0501,22.917,11.2682,64.0277,28.0202,20.0896,16.3013,17.3932,26.0097,5.70769,50.1941,211.77,33.118,34.8286,19.8032,58.3911,32.1059,0.00839579,83.0165
-41.2265,12.2499,11.0458,773.623,93.268,159.784,228.176,140.642,21.7063,78.4457,36.6972,45.7661,42.5431,17.3535,0.940879,2.10151,60.547,11.7338,36.1298,21.6013,10.7405,7.26162,63.9582,46.7456,26.1934,4.68678,40.2465,23.8799,48.9332,52.0013,29.2164,27.3702,13.713,38.9811,10.8997,36.2338,5.10103,3.34259,22.8414,59.9719,16.8976,51.9028,105.674,18.3874,60.6122,77.9134,13.4082,28.5369,14.3371,77.9369,22.496,7.53721e-05,77.7804
-32.1314,5.32932,4.95522,586.65,286.501,162.659,165.153,27.5761,26.2029,93.5932,14.7196,58.8585,62.3522,6.57464,54.1708,44.2853,13.2579,70.6704,40.6101,53.181,34.0892,80.5623,3.67449,74.4906,41.5744,41.3546,6.23584,4.38105,38.2732,3.3131,47.8899,33.4092,33.7689,93.873,9.22398,22.7527,25.3669,37.1837,8.99549,101.974,15.0983,86.2338,187.746,97.7588,1.39498,94.5679,84.2976,40.9329,38.2665,40.5629,6.59467,0.00206811,90.2803
-36.1255,15.6492,0.201494,637.632,185.884,162.25,180.698,63.9747,22.5735,10.0169,33.8243,31.6727,66.1099,45.6092,87.8474,48.8909,15.045,40.7697,20.6936,32.7411,22.8275,139.126,31.1616,27.7836,48.0881,6.83258,23.7776,32.0037,20.6221,22.1703,49.1411,17.9079,119.666,78.6163,26.0621,12.1464,24.3669,11.1657,23.9624,23.1158,90.5376,111.077,8.78682,101.065,73.2702,213.449,61.38,75.9614,18.3694,33.0414,58.6676,0.00218363,89.3694
-29.3625,10.3174,7.88431,669.675,277.35,15.5018,303.751,17.5986,5.80672,53.533,56.2453,64.4455,29.8463,15.2781,54.462,15.3385,16.0521,5.19371,55.1805,28.9419,23.6365,33.2599,58.7727,24.5893,26.658,15.7477,26.9843,14.4689,18.169,13.7172,54.7552,49.3493,69.4889,43.4039,33.7759,45.0412,8.76531,13.343,38.6369,35.1009,20.7441,140.751,6.10667,1.7474,29.405,221.316,124.16,25.5828,16.4783,54.4276,6.01001,0.00819202,83.1518
-21.4156,8.8779,5.76217,723.084,266.629,11.062,161.846,93.68,107.254,51.4642,56.4729,32.2961,11.3167,3.72717,26.0875,8.45572,39.3017,8.98885,53.6537,33.1833,19.6042,113.034,76.2911,3.57663,51.228,12.6412,28.7076,17.1099,22.99,12.9441,21.2194,32.3556,105.498,68.4884,58.1138,9.99181,74.4942,12.7586,23.3898,6.03023,82.1019,94.4583,53.2745,117.416,43.2218,98.9289,48.3549,44.4082,36.085,31.9864,2.68547,0.00965506,85.7302
-24.4519,10.6842,7.49119,718.556,298.718,19.8962,102.119,134.128,49.9824,85.9733,70.5976,93.5767,10.5049,36.4822,63.3376,43.4344,21.8156,30.0493,3.33894,14.9834,2.48258,47.3121,55.4066,11.4568,25.5879,350.079,41.2595,54.1125,83.7018,97.6955,34.5647,44.618,32.4009,78.2288,89.8519,24.4195,3.48628,22.688,20.0477,3.41583,69.3942,16.8193,11.3133,106.382,77.3391,41.0125,30.6976,38.7844,25.4665,96.1272,57.0246,0.0111203,96.7102
-20.8409,10.2932,3.16889,756.694,125.281,73.89,129.81,79.6973,182.311,75.7663,69.0839,67.7592,10.4598,9.37817,40.1801,23.6318,29.0057,66.786,26.4291,64.3594,115.62,14.7037,24.3489,79.6699,60.07,28.6868,8.89032,6.70601,51.2339,47.5257,6.08263,142.763,135.27,82.9161,72.3156,24.6668,79.2885,51.787,15.892,12.6386,47.0056,86.3968,24.1807,30.6009,22.2994,5.83134,43.1626,62.8833,35.5805,42.4241,47.4703,0.00275844,93.5627
-28.4622,0.812646,20.8497,813.866,127.892,56.7819,139.496,64.3686,132.021,36.8252,84.6146,21.7016,5.92239,20.2897,23.4168,37.5958,6.54502,9.98611,26.8727,89.4525,60.554,26.1206,13.9349,81.0369,19.1833,57.1289,15.7869,11.6644,18.2728,20.0282,7.24949,115.643,51.3123,35.9772,10.4825,144.663,81.1423,58.3343,16.0245,27.4765,20.0817,8.52754,24.1807,20.7708,27.559,68.0286,60.3243,58.3438,34.3004,69.0471,77.2685,0.00510341,84.8574
-38.0209,11.007,14.6619,607.935,256.887,53.8252,132.242,184.78,166.579,50.722,87.1082,18.5047,27.8549,13.8938,26.2697,1.1487,21.9547,32.2857,7.87271,41.7099,7.43469,29.8349,82.7386,26.1972,62.7952,11.0552,31.674,60.7325,16.6532,29.8763,15.4951,5.32854,18.1401,52.9689,44.4434,21.5592,71.7929,66.1571,7.09077,23.241,16.0612,30.6659,4.62353,20.6707,23.1427,166.464,38.287,18.0733,31.2082,76.7837,44.5549,0.00450293,80.2389
-29.7585,7.7063,15.7372,553.49,259.216,93.9672,100.745,145.554,164.379,40.5727,22.7101,40.961,22.1941,44.2054,17.1252,16.1447,21.9766,33.6059,44.2822,30.9434,66.1671,3.43444,75.4111,33.1176,28.1328,12.7393,11.3129,34.8392,23.2798,28.0536,11.0207,11.5458,30.1166,14.325,12.1561,84.2408,42.0458,10.448,24.7367,14.5907,6.53653,104.515,48.6337,15.8816,37.4656,28.9193,56.8183,18.0733,42.6466,14.3781,23.6017,0.0206974,75.12
-29.0602,5.75322,29.5879,608.088,320.022,49.5627,101.764,53.4298,82.5446,118.28,53.0018,19.0201,71.6299,26.9839,43.3881,10.4672,35.8867,25.4159,21.2481,16.4272,14.0868,52.5805,136.686,12.3309,49.4977,18.0531,2.07588,76.0571,111.117,4.95538,16.3136,10.6391,39.841,26.5308,6.46042,64.6003,48.7313,49.9226,55.8576,33.141,22.9452,61.8755,53.803,195.367,40.0762,41.4011,40.5534,34.3933,6.55296,34.1661,65.2292,0.0185262,86.87
