-21.6263,24.6963,206.347,26.0969,4.79202,7.68241,32.6037,4.53237,8.05914,5.5417,26.6406,56.7649,16.8843,29.4822,10.2849,8.06151,17.542,13.1568,22.4856,20.7703,121.204,10.0969,2.05004,24.3523,21.8545,7.94131,61.508,73.7324,24.6565,35.1411,14.43,2.43439,17.4687,15.5758,6.76398,9.25148,13.1879,2.93592,85.2189,6.39684,40.9142,8.30034,8.30685e-06,124.235
-22.1268,19.9838,206.347,31.3483,4.79202,6.15734,16.9162,3.92506,6.25717,37.4538,23.534,42.8436,16.8843,29.1959,3.73093,6.17337,14.5791,6.32854,20.4737,36.2011,116.053,4.39575,12.7577,31.601,16.2674,7.94131,59.7023,73.7324,24.7006,44.5739,6.34103,4.33469,1.96154,16.895,7.6062,20.114,39.162,16.2635,45.6956,19.9498,30.4452,19.7699,8.30685e-06,121.55
-27.0105,11.7312,206.347,31.7701,4.79202,1.31022,9.52963,3.57834,10.2951,38.3848,24.3047,51.6996,16.8843,29.1959,3.73093,6.5195,9.79314,16.6646,19.9821,36.5699,93.9002,3.2315,40.3699,0.121624,32.7495,7.94131,84.1397,61.8434,29.278,10.9487,16.1437,3.37271,6.46158,16.895,16.9606,58.2356,43.6323,14.5403,10.631,21.4379,22.8193,34.2428,8.30685e-06,128.17
-23.1365,11.7312,206.347,20.2101,4.79202,1.3373,4.17558,3.57834,10.5011,38.3848,19.6199,51.6996,25.7453,40.793,3.97623,6.5195,9.79314,25.8378,11.8305,42.0153,82.8165,9.28521,39.4037,1.97913,33.7795,9.91195,85.1412,76.8093,5.22531,13.8302,11.2812,0.628193,6.36178,19.0716,28.2667,57.2548,61.3667,14.887,10.631,20.3473,13.5514,35.3139,8.30685e-06,126.286
-22.5351,11.7312,206.347,27.9101,9.05228,1.3373,8.05744,9.118,10.623,19.3588,25.5332,55.1808,0.807208,46.9183,3.26016,29.2362,6.08755,17.1054,11.6258,39.413,41.5019,4.89846,100.498,1.22894,14.7644,10.8699,75.7485,116.761,27.1478,13.8302,8.44364,1.34694,6.13565,9.1061,14.5173,52.4063,47.7935,2.55266,37.6643,23.6967,16.465,22.4777,8.30685e-06,125.637
-22.239,11.7312,206.347,37.1464,9.05228,3.05599,3.94915,11.3038,9.55602,12.2932,20.6031,65.1573,0.807208,43.7656,3.52135,33.2393,3.53355,21.7396,9.97716,22.8139,41.1303,7.33757,100.498,18.3782,6.78954,18.2443,75.7485,116.761,18.6068,13.8302,9.99881,2.12617,5.6565,6.62023,3.2251,39.7657,27.8153,4.20405,21.166,25.3354,13.4587,4.41981,8.30685e-06,121.799
-23.4107,15.2513,206.347,34.8117,9.05228,10.6598,0.658967,3.41023,9.55602,12.2932,25.0421,65.1573,1.15804,44.8561,3.12187,29.496,3.63648,15.4351,5.73266,22.8625,40.6985,7.33757,113.826,1.49465,1.64596,19.6895,86.3986,104.563,5.43747,13.8302,8.55857,1.06696,5.31517,10.9629,11.7835,41.9904,25.1604,3.94638,21.166,25.3354,28.5507,28.4279,8.30685e-06,125.735
-23.6409,15.2513,206.347,21.4058,9.37321,10.6598,18.9745,4.11687,12.7482,12.2932,8.00553,70.7189,3.26096,45.1762,2.56266,17.7465,3.86254,7.67427,5.73266,21.1268,44.2493,4.7133,110.491,22.8675,0.553984,19.6895,118.473,130.754,6.7205,7.74924,8.55857,1.06696,2.93581,9.91884,8.12719,42.1694,25.9088,1.88595,48.6608,25.7577,28.5507,20.1242,8.30685e-06,129.683
-21.5916,15.2513,206.347,23.9127,9.37321,10.6598,18.9745,11.8723,7.6417,10.38,8.00553,78.1781,3.26096,45.2599,1.27739,17.7465,2.50072,6.06415,5.73266,38.2667,44.2493,13.9736,97.5598,17.9401,2.4019,19.6895,101.247,72.6794,5.06632,7.74924,8.55857,6.57337,4.42137,2.54347,8.12719,41.6786,19.4576,9.93546,55.8076,10.8059,46.0851,8.35647,8.30685e-06,128.649
-22.422,10.0162,206.347,27.2371,9.37321,10.6598,8.57851,3.95187,12.0692,20.5767,8.53546,78.1781,7.4467,50.9755,1.34983,27.9159,17.2933,4.93532,5.73266,16.4291,35.8879,10.6674,87.6265,6.77087,20.1198,13.357,88.6062,112.998,5.04153,15.2937,9.65414,11.0086,1.60903,7.41072,26.9176,9.63965,71.3691,2.28485,44.9689,36.2971,34.4624,3.10217,8.30685e-06,128.94
-22.1087,10.0162,206.347,5.60644,9.37321,18.0883,17.1234,7.70148,12.433,19.8474,6.30678,78.1781,3.3274,49.543,2.0269,25.1179,18.8797,4.89775,9.92833,16.2024,43.7299,13.9972,87.3226,32.52,9.58157,11.5208,60.0535,94.8657,5.04153,15.2937,16.459,11.4609,17.6612,21.9248,15.2866,11.9266,22.5324,83.1105,26.0666,20.3409,32.3855,11.8866,8.30685e-06,125.857
-21.9846,6.36907,206.347,13.7904,10.7475,18.8553,18.5728,3.33099,5.41191,27.2105,17.054,59.0442,31.5168,11.2094,1.94467,27.7282,14.605,14.5441,7.65639,41.0324,44.0355,3.47986,83.6646,35.9687,9.58157,11.5208,48.3434,65.3041,22.642,27.0974,31.7152,8.87815,9.97281,33.4933,8.93008,9.61402,4.75689,60.5339,5.08745,55.681,32.3855,3.48368,8.30685e-06,123.544
-23.4569,16.4171,206.347,12.6054,10.7475,5.30269,25.9735,11.7437,4.90088,38.6912,16.8934,44.5053,21.1198,40.2717,2.60858,4.16346,26.6299,18.4997,12.678,34.0111,47.2845,5.95025,87.1998,31.5591,6.06117,13.9896,14.8782,34.1548,78.1879,24.7321,16.5509,12.6023,20.2856,33.4933,5.52426,20.135,13.3334,18.8541,19.726,56.2838,4.45264,79.0983,8.30685e-06,129.263
-23.0348,16.4171,207.282,3.21285,10.7475,6.0542,4.31394,9.63048,8.73136,38.6912,15.682,45.6787,23.56,44.7381,2.66465,15.2287,26.2401,12.5301,14.2216,36.5337,24.0216,16.2816,85.3681,39.8591,24.8389,8.24494,26.288,44.3804,35.1409,44.6297,25.3058,14.535,2.48609,24.5256,5.52426,8.08016,16.7086,22.5635,47.5591,38.9266,2.89868,39.9948,8.30685e-06,120.897
-22.1686,16.4171,219.585,6.54964,10.7475,3.51843,4.31394,10.0467,13.0143,42.8082,15.4376,32.411,18.4087,44.7381,3.61596,15.2287,19.9572,21.5262,6.36734,5.79441,24.9775,47.9723,84.5259,30.5805,18.0242,3.92923,71.4289,62.8394,37.2033,11.8812,27.2036,13.642,2.48609,23.673,2.87799,5.02281,18.824,3.17824,26.4582,34.3557,0.520451,20.7183,1.20935e-05,122.042
-19.5453,24.7701,219.585,6.54964,6.60213,8.27347,4.31394,11.8578,12.8857,38.4449,15.7455,51.0991,18.6609,43.3219,10.8115,15.9137,21.1797,13.3204,6.36734,2.5774,30.128,47.8617,67.824,15.2338,11.5121,6.66015,84.7807,69.5212,34.5351,11.8812,15.2013,17.3736,36.5091,10.1224,14.1812,12.3968,4.68967,12.8277,11.5014,32.399,1.34992,7.88809,0.0015319,129.6
