-50.8525,12.1172,14.3958,14.9073,13.6061,23.7971,25.4646,26.9201,71.4982,37.6334,7.26836,22.3673,37.571,22.4935,4.24142,13.3538,14.8584,34.689,4.25784,41.8113,38.1958,13.676,15.2216,69.0685,44.2533,18.9569,22.1067,17.2134,9.13227,47.9595,34.8969,49.0171,33.4181,46.4057,21.6922,95.188,16.51,5.04802,14.0493,48.4769,50.9299,12.2313,49.8664,36.465,20.8418,11.1427,16.3009,46.9888,117.647,100.804,76.37,65.9084,110.508,41.063,8.9663,68.9093,20.2441,40.4694,16.8185,11.1942,62.5143,57.8624,23.1931,12.7784,24.6422,58.393,33.6111,7.78654,26.4586,20.1563,25.8575,21.3148,18.9199,136.787,67.6332,42.501,37.9023,50.9408,21.4866,9.40075,67.2578,0.014296,66.3051
-51.1379,11.4396,13.9748,6.42352,21.3333,32.8333,25.6558,38.3921,86.9164,37.6334,5.92742,15.6718,36.0208,15.4528,5.36747,13.2547,3.46626,42.4765,4.21839,17.5517,47.3209,17.222,14.071,93.3251,29.9355,8.39909,17.268,17.2393,3.4367,95.3913,39.9724,28.5289,31.6954,16.0176,47.1673,78.0656,18.1826,11.1629,5.98717,87.6096,85.5427,24.3013,8.85522,36.465,7.90536,11.0538,22.3185,33.4692,106.883,128.248,55.5724,29.8509,65.9816,44.7763,27.4128,49.8592,27.6331,51.8996,30.7279,13.7306,52.3135,29.917,12.9377,91.9993,32.3807,23.4605,21.4091,15.7581,17.059,25.4834,29.1025,7.19428,10.7094,31.1816,133.124,51.7216,36.6093,103.865,11.4162,17.6023,50.6587,0.0540082,64.7951
-51.4842,11.8193,12.4062,4.48295,17.3203,33.0531,25.4681,5.76266,86.9164,43.4854,40.3178,11.3645,35.8136,15.4528,6.2954,13.2993,16.1973,50.4187,4.21839,17.5517,47.3209,4.26621,21.4092,97.9061,14.0345,6.44985,21.6638,15.6207,6.14292,101.852,17.2522,38.0296,24.5482,24.6822,45.5108,72.9663,11.3527,13.5496,51.8963,87.6096,58.2517,24.3013,14.4155,36.465,19.2109,19.3466,22.3185,41.3726,66.9232,128.248,67.2927,28.5519,79.9107,82.4139,10.1693,34.7503,35.924,51.8996,51.2348,14.4223,46.5056,57.3426,11.7708,7.20102,31.012,21.2849,23.5738,37.9223,26.786,41.2172,33.1933,29.7882,5.94432,17.0146,140.334,48.5768,38.0255,106.037,42.2632,7.04521,34.0692,0.0175544,68.4742
-51.1029,10.938,15.0551,11.1325,17.6631,34.6061,26.3636,16.0277,98.9529,26.0992,7.92313,11.3645,36.2583,27.089,4.22783,13.2767,6.97049,42.6228,4.21839,1.69484,31.3789,6.27793,18.6359,116.215,15.3443,7.26568,19.1906,7.18973,43.7873,101.852,11.9675,57.2605,48.5882,9.29012,28.3653,50.3352,23.0576,11.0846,67.617,62.3935,53.0686,12.2088,19.5713,22.0235,47.2543,9.96953,38.925,39.8839,84.6407,111.479,60.3906,43.5007,59.7212,75.7816,7.42729,4.14986,48.2164,41.6488,58.2571,10.5638,40.6586,61.8938,29.7526,9.05353,13.7323,69.5164,38.5119,85.9023,9.14432,49.2809,26.9349,22.2911,14.816,0.893952,103.002,33.4671,36.861,150.884,0.731614,37.8927,34.0127,0.0283664,64.8819
-51.7102,10.723,15.1327,11.7703,17.6631,31.3946,25.0811,16.9354,98.9529,28.2098,2.44923,11.3645,42.9527,27.089,3.15768,13.1289,6.97049,42.6228,14.9085,1.69484,39.4607,7.08997,17.1896,116.215,8.41988,4.22517,18.863,12.4978,38.2093,86.3227,29.5056,72.2665,90.6333,2.63633,13.8077,25.9916,21.4566,21.5938,39.2525,50.9652,26.1166,12.2088,12.6934,38.5767,66.1049,13.3938,38.925,19.2994,74.3825,140.641,26.6499,51.1459,68.8089,110.086,10.5038,4.14986,38.8718,45.905,58.7705,9.14818,79.1415,44.8428,5.61845,8.50975,1.83217,69.5164,40.721,69.3976,5.98412,45.7931,31.9816,31.8109,37.6283,26.7406,66.223,1.10738,26.8565,150.884,12.8037,8.42166,55.9252,0.0813593,65.6973
-50.9016,10.9743,15.2604,12.1985,16.8635,27.8222,28.4493,18.6873,92.5311,26.4609,6.66437,11.3645,35.5082,38.8155,4.0771,13.2109,13.3929,42.6228,36.8225,1.69484,4.72087,7.08997,17.7532,111.761,10.5436,16.9886,21.8879,18.1495,40.9694,86.3227,14.9458,91.1748,44.8694,2.63633,16.7165,18.7662,27.2996,21.4365,50.0952,73.9054,7.1679,12.2088,6.78356,10.0724,70.7412,40.7377,38.925,18.2555,97.0973,92.3521,13.4086,25.1797,67.3691,46.2619,4.81699,18.3244,38.8718,55.9591,109.403,45.4021,71.3491,12.7412,0.65872,5.89999,110.564,73.6563,16.4144,44.6263,39.7183,32.6523,41.9973,50.8339,25.1009,3.25577,108.735,36.3376,41.4793,58.6496,12.8037,8.16985,76.2,0.0468545,67.8632
-53.6045,12.4459,11.7195,15.2195,5.45416,27.699,28.4493,16.2283,92.5311,0.230486,9.34522,23.1758,31.0897,18.6471,4.31829,13.6749,22.3128,30.232,26.5362,19.7098,4.72087,28.4884,21.8345,111.761,4.73848,43.161,13.1616,10.8693,38.9934,24.7695,37.795,90.6999,39.1125,4.73436,38.8309,15.438,15.9821,11.5839,66.7431,58.8975,7.1679,12.2088,16.3696,11.0889,90.1185,54.1126,38.925,18.2555,95.0561,22.0829,25.4515,36.4601,62.4864,16.7313,67.603,32.572,38.8718,60.1575,125.742,48.8028,71.3491,26.8681,26.9216,2.89499,111.298,84.7986,48.2489,9.98534,43.5256,26.7381,40.5223,8.36699,12.8948,22.1221,142.025,11.7214,45.5456,29.5074,16.1652,16.9469,44.5976,0.360075,73.1643
-53.2598,11.5912,10.7141,15.5399,5.45416,26.5179,26.0933,16.3466,113.561,1.57353,17.594,23.1758,33.5218,21.1814,8.86376,12.3339,22.3128,20.7655,20.4957,16.7822,7.28942,32.3935,36.9417,82.8589,1.79639,42.9666,15.0625,6.7893,20.4012,55.1089,10.6356,90.6999,48.4769,7.92071,83.0788,23.2439,13.2875,22.1177,66.7431,43.3612,1.86854,19.0718,7.65702,23.3674,72.2131,45.7446,38.925,7.78035,95.0561,44.0495,25.5,2.42477,59.5206,16.7313,67.603,33.079,44.862,34.7536,52.6267,48.8028,108.959,61.6379,34.3946,10.7046,25.8095,80.8389,38.9844,26.6992,160.799,29.2134,152.408,24.8576,9.49986,22.1221,32.33,4.84488,30.6295,37.9562,78.1994,26.234,32.6805,0.360075,70.6737
-51.7517,11.7014,13.2018,15.5399,5.45416,22.0442,24.2398,10.3192,113.561,7.69801,11.8136,23.1758,33.5276,30.5292,7.01077,12.824,13.7222,22.4748,30.4122,14.314,6.13608,19.7727,41.4386,84.534,19.4012,38.2283,16.2853,7.87378,20.3759,55.1838,1.57015,101.355,40.9262,7.54932,127.248,27.3939,12.7351,22.1177,60.3739,44.8859,1.86854,19.0718,7.65702,23.3674,72.2131,34.5017,38.925,7.78035,75.3813,43.0571,30.79,7.90096,66.9189,16.7313,67.603,44.6921,23.1305,34.7536,55.1659,28.015,108.959,73.4397,26.3354,17.5138,25.8095,151.683,52.3192,21.9242,105.323,8.91767,152.408,16.8701,9.49986,37.0466,36.7476,34.4832,37.3819,58.1277,123.866,15.7721,47.9713,0.360075,81.2352
-51.6762,11.4216,13.8896,9.94128,7.23322,21.4718,22.5663,13.4559,113.152,2.90814,10.8487,19.7228,32.7738,21.9804,7.63667,7.76463,13.7222,12.3741,7.02593,1.77579,37.4437,23.8623,27.5111,95.8091,24.2361,37.313,28.3482,11.4561,34.0731,41.9615,4.20756,133.443,40.9262,5.19568,79.8169,26.4023,22.9712,7.40746,42.0415,27.7408,1.86854,3.34503,12.7101,21.1841,80.5768,38.4069,46.5113,22.9597,81.879,60.034,22.1207,26.6773,73.9616,16.7313,67.603,81.4433,42.2586,20.4724,58.1321,28.015,75.1483,67.644,7.32597,7.63271,86.3262,105.271,46.0669,1.47,42.2295,7.6203,61.6637,25.4734,84.3307,14.6491,52.3531,32.8244,44.8007,74.412,60.4812,21.6492,19.3591,0.42309,71.9611
-50.75,11.4216,13.3239,9.81675,7.23322,25.3292,27.8966,4.77008,113.152,17.5664,11.9389,31.0407,29.482,29.1044,1.73681,22.9865,10.8183,12.2523,10.6705,10.8188,29.4445,21.3247,23.5698,96.0478,11.3899,32.4161,4.10599,19.1193,18.111,52.4662,6.77291,108.097,15.7522,1.98474,65.973,22.8123,46.8487,7.40746,100.597,47.1189,30.989,3.34503,1.52641,21.1841,25.1568,45.9869,46.5113,57.1316,58.0309,77.7966,6.80985,31.7329,45.3526,43.022,44.1726,62.1236,16.2726,34.7811,91.8335,28.015,45.8732,71.3139,12.8206,32.2947,67.2698,69.6344,33.7517,77.7559,52.7129,5.25517,28.2762,40.0418,58.8809,21.4095,14.4231,79.2745,82.3431,68.429,42.8895,6.34189,19.6801,0.452895,65.4973
-51.5654,13.2024,14.3997,6.39197,7.76629,25.3292,31.1915,4.77008,113.152,18.5972,7.85224,29.6277,20.0869,20.4885,9.89804,23.9292,22.1552,12.2523,7.41112,12.0323,30.1824,15.1075,15.8854,106.846,11.6922,48.8833,6.69501,17.5341,9.35154,51.9764,23.9358,90.9172,49.1794,16.139,57.5488,8.97225,33.7854,32.4977,100.597,27.9384,73.0787,3.34503,1.52641,14.1005,7.21865,29.8002,46.5113,18.2987,60.4754,77.4934,6.55954,18.8555,45.8261,45.1487,51.5508,54.5693,12.3577,1.64656,67.4425,28.015,119.811,68.2061,6.64245,17.671,76.212,69.6183,48.7393,76.3294,54.0823,12.979,17.8749,49.6113,46.3667,2.88203,18.1149,93.3037,81.5774,71.7471,44.8213,6.34189,17.9015,0.452895,67.323
-53.3232,11.6213,14.8524,8.50247,7.76629,25.3292,27.7702,4.77008,113.152,19.4044,5.98189,30.9395,32.8672,27.985,11.7447,8.61258,22.1552,15.1506,28.2062,17.7618,28.5818,11.1629,30.8176,46.4734,19.311,67.4989,5.80152,13.4275,10.4535,31.8854,24.8975,77.7928,30.5537,13.9559,51.8584,40.9594,38.2401,17.2787,138.466,11.7067,33.2572,3.34503,17.8912,8.59563,46.4674,37.0866,73.9655,18.2987,24.0487,77.4934,50.1185,13.9315,11.9676,89.9108,70.3052,57.1752,33.4885,51.6331,48.5985,26.5474,92.4036,30.4523,16.8214,20.9349,51.205,23.8638,45.5982,64.2789,59.4846,32.6202,37.9508,32.3035,89.5011,1.78189,25.0408,72.5124,81.5774,42.9114,28.0934,14.6588,27.1161,0.452895,62.315
-51.645,12.0592,13.4467,9.66825,7.76629,25.3292,27.7702,4.77008,113.152,26.0951,2.20286,27.9256,30.1776,27.985,3.82748,8.85165,20.0182,9.8298,29.9029,19.3815,30.0995,5.20768,27.0327,43.4905,23.0878,87.4376,5.92025,23.6199,10.4535,27.3887,18.1443,89.435,17.0586,39.0046,37.0318,33.0081,35.4259,15.9864,132.781,22.1453,0.576519,69.0463,30.3145,0.850709,26.7258,28.9315,69.8939,21.0778,7.69947,61.3335,84.717,13.4987,11.9676,68.4976,79.4063,57.1752,42.022,57.1265,58.2708,28.5447,117.331,19.6858,10.1701,15.4327,51.205,25.0697,36.3076,62.6894,49.8693,38.0944,57.944,31.716,59.4748,7.527,26.2619,60.9988,90.9663,21.9315,70.6709,4.25563,37.5888,0.452895,65.8098
-51.7821,14.0914,8.7525,11.5016,7.76629,26.839,27.7702,1.74719,106.201,19.3134,14.6337,31.6165,27.7153,27.7521,14.0249,13.2042,46.0742,14.3163,8.89511,48.2783,32.5924,12.3944,39.8705,9.70861,12.9594,71.0398,5.4934,9.88434,6.61993,29.0364,24.047,71.6037,11.7079,17.3002,34.3821,15.4563,37.2156,19.4035,132.781,21.0144,10.1827,29.6249,75.7513,74.4026,37.4717,28.9315,68.5704,34.2862,5.18415,30.0921,29.8239,18.9829,36.5279,81.6123,81.3816,40.4166,75.3926,20.9221,74.9499,46.0971,69.3042,20.1025,31.7997,9.38589,61.8763,11.554,36.3076,85.4112,39.3915,37.7421,22.9089,30.7122,65.3038,20.5607,27.0218,62.9765,53.2977,6.98756,70.7439,20.3559,35.4571,0.452895,65.6521
-49.8238,11.5384,8.7525,4.54488,15.3971,25.0468,25.549,5.90326,106.201,19.6068,13.7743,30.0439,16.2624,43.0539,10.1698,15.1903,45.6777,26.4057,12.9299,33.5505,37.6269,7.73577,53.4647,9.70861,10.5656,86.4692,6.69468,13.1305,7.51618,25.7832,30.5908,26.0505,7.90213,15.2886,27.7314,30.0426,34.9258,10.6144,93.5182,23.4334,8.14723,29.2187,75.7513,74.4026,39.5495,27.8828,68.1629,36.1403,5.18415,21.5024,29.8239,18.9829,57.7755,86.0015,85.4232,47.6255,99.0152,13.1068,25.9323,46.0971,72.9886,22.0033,49.2471,9.38589,68.4926,61.0973,10.3307,115.149,38.7405,45.4022,31.4435,0.283814,37.2465,23.8013,40.147,74.3664,125.671,9.16991,27.4139,13.9172,39.3244,0.45134,73.7917
-49.5088,10.2871,16.2622,4.09083,15.3971,21.5868,25.549,4.4845,98.4643,39.3617,18.5231,30.446,26.6906,7.51354,2.79076,22.2875,27.7458,5.93296,18.6944,31.337,24.2572,11.4671,53.4647,10.404,6.13525,110.972,9.89504,21.4587,9.2974,7.93545,28.1583,15.02,10.3422,23.6208,22.8822,31.2369,76.938,10.6144,96.1946,36.3068,6.34233,42.1292,80.3112,79.3065,21.4755,20.3311,80.6039,47.8209,4.62838,23.6349,5.5553,29.0939,57.7755,144.91,56.3605,28.429,72.536,20.1244,31.0605,46.0971,79.4242,21.5418,40.2616,14.5732,88.5762,77.6999,12.1319,5.39609,71.1709,40.1568,43.7282,15.9233,30.0766,39.7431,40.4513,88.9597,87.7588,18.9461,41.3225,21.0992,7.19012,0.45134,66.4138
-48.556,9.2133,17.4124,4.40163,24.0755,19.4974,29.5028,6.53549,85.622,41.5398,16.3172,31.7965,25.7457,9.19933,6.89217,26.5543,34.7978,7.37935,17.2749,8.59504,16.4605,14.815,50.4537,28.8161,2.27383,88.0408,25.0759,28.4746,9.59628,36.3177,13.8503,15.0218,10.7343,12.3155,22.8822,11.2825,37.3994,50.6591,102.256,35.5113,14.0897,14.9444,80.3112,71.8427,11.6418,14.5919,102.94,45.6883,7.89051,14.2997,84.8592,46.2892,59.6449,72.0961,7.12997,22.8859,43.5212,26.365,31.7726,109.324,50.9487,29.6097,48.8863,3.66349,96.9573,27.9892,12.1319,125.592,144.058,3.9799,22.3583,25.3854,46.3277,26.249,39.1158,70.5423,43.8559,3.63971,20.2417,14.6402,2.93575,0.408355,66.5402
-51.533,9.72514,16.255,5.22643,24.0755,16.6455,29.2436,6.53549,85.622,28.0605,30.0169,32.4849,56.6185,13.2014,9.37476,4.90661,4.21225,6.69635,18.6293,2.59473,6.79053,34.8178,42.6579,47.8307,19.7239,73.3951,15.3663,29.1572,8.94436,21.7486,15.5138,16.5791,11.9323,1.58925,40.6553,19.9137,31.2955,52.2148,64.3835,35.6176,37.6255,6.48086,127.129,85.4086,48.3109,7.37221,68.4847,56.768,9.21996,11.6441,84.8592,57.1692,23.6079,122.543,23.0149,25.6111,44.6027,20.9347,33.3401,92.3233,51.6675,26.3785,50.2932,7.81348,110.635,19.9469,1.6411,41.2481,51.6269,7.43414,24.3948,95.9286,23.5351,44.7628,27.296,128.499,38.2123,3.63971,12.6702,59.3857,6.3483,0.408355,67.5691
-51.533,9.00515,18.3606,2.95918,24.0755,21.6932,30.2275,10.0396,85.622,24.2547,14.5469,32.4849,50.0792,19.3022,11.8952,4.90661,4.21225,1.51173,16.6644,12.2039,25.4682,11.0708,37.1142,45.9409,19.7239,73.3951,16.659,42.269,22.6204,21.7486,14.6404,11.1178,25.9646,5.17398,49.3242,15.1891,31.2955,35.0589,69.0354,36.1132,14.7555,6.48086,61.1766,127.992,48.3109,20.7941,71.076,22.7245,10.4323,76.9933,119.483,76.9503,13.0716,141.054,13.0813,24.0517,8.27852,20.856,56.688,61.7523,65.4175,16.1632,46.0839,7.81348,87.6082,12.2523,1.6411,45.7804,76.9383,24.1162,24.3948,79.0943,25.8272,57.4816,62.8505,20.8026,56.9146,23.5497,14.1431,65.1556,23.6153,0.408355,63.968
-51.1542,9.78225,18.4204,2.91276,16.7806,17.4435,35.3683,23.801,88.3586,11.1917,33.1348,26.0176,38.7434,17.7299,24.2821,3.96286,4.21225,8.36469,18.3617,3.11717,27.5242,15.5972,30.8028,38.4903,8.94901,88.3585,21.2788,33.9768,27.366,7.58514,5.36018,12.2388,16.1627,5.17398,68.2752,7.89944,37.9201,7.6961,82.2664,35.8078,114.532,29.6178,43.8737,51.9712,51.9949,25.0823,68.1718,15.8687,11.5016,101.461,141.31,83.0813,4.99705,78.9578,20.6318,26.5826,7.06941,14.954,54.0755,59.3252,35.6993,36.1936,15.1135,37.7562,63.0143,19.5482,68.799,10.7685,89.807,30.6002,41.7421,91.2032,29.5125,47.6554,52.6442,1.85055,64.5994,10.0564,12.6452,29.3059,11.9285,0.288452,65.1548
-51.4964,10.9655,15.8265,0.778661,23.802,15.694,46.6846,12.9896,82.6128,13.269,31.4944,20.402,38.4355,26.2377,26.5169,3.52659,4.21225,8.40242,17.4732,7.03522,38.2291,8.95541,29.8691,40.4982,8.13056,53.2945,14.0453,42.6537,16.8449,77.1881,22.2707,14.1932,5.39255,89.307,79.0444,11.905,54.1701,4.73097,4.4879,55.835,27.6475,29.6178,26.4834,58.4637,45.2796,4.92978,82.9294,20.1054,6.74829,88.6959,151.392,87.0541,13.4831,27.9173,11.9993,15.6075,27.1677,39.0502,47.6269,80.1286,19.7066,48.2041,13.4456,27.808,120.57,22.9948,43.3865,13.6489,87.1077,27.823,35.449,70.5954,31.7121,21.0432,90.153,56.3446,102.241,18.8518,25.3814,14.514,10.9374,0.419123,69.4592
-51.0392,10.3024,15.2733,1.71185,17.9926,18.0195,50.7701,13.3838,82.6128,10.2496,36.2774,25.3179,38.7967,36.3418,24.8092,0.620131,3.96204,13.3342,17.3786,2.60909,32.0603,10.0073,26.7403,41.5378,7.85038,51.2359,7.44565,37.8467,16.8449,81.5452,12.3799,8.85083,28.1978,108.433,70.8551,16.2691,42.4616,10.221,23.3202,35.1381,17.6881,27.216,31.8605,49.9134,40.0005,12.6478,42.1651,18.116,43.005,99.9707,183.941,58.0471,13.4831,30.8741,16.6515,88.26,48.6198,37.2307,36.2738,37.7267,6.35969,111.006,5.1861,29.2827,84.9851,33.1378,48.6158,13.6489,3.74372,49.3201,11.227,82.1201,33.3257,22.6559,18.2843,2.87236,136.845,27.1748,13.6612,22.1176,3.49152,0.419123,70.2453
-52.4379,11.967,16.6206,1.71185,4.87996,15.8004,45.5453,21.9278,60.1148,21.4159,54.7297,29.4415,15.9632,11.0981,34.493,6.09719,14.1503,13.0542,17.1684,2.47934,15.3667,8.18104,26.9417,58.6117,42.61,25.4928,41.4998,18.5068,25.0518,80.5316,12.3799,1.03135,2.97578,120.749,29.5508,147.04,37.6614,13.7604,18.4012,13.5117,28.1279,31.2817,2.9603,66.0761,35.2375,14.7944,52.1198,24.5238,34.1967,11.9666,95.4218,45.8331,7.15965,30.7648,11.1648,60.7886,45.6211,70.789,40.7044,37.7267,21.791,126.227,10.3301,48.2117,51.8543,16.8901,83.794,41.6567,36.2742,20.088,31.3041,71.8143,0.752749,99.9046,14.1195,33.8788,136.059,15.4253,23.1211,6.01298,37.523,0.419123,68.2002
