-62.587,3.88708,0.740176,5.72155,8.12039,37.5485,17.2153,10.3147,1.52014,6.57198,10.1075,12.9625,12.4778,0.854649,5.85227,48.2888,9.66643,19.1011,31.557,28.6657,12.5998,36.659,18.8384,4.85991,10.0923,11.901,1.20094,6.57755,8.98088,1.71178,4.16366,2.71553,8.95054,6.26688,9.3236,1.19138,0.419577,10.0785,2.12167,20.3498,4.45377,40.3304,34.9186,27.5508,6.18487,3.77802,0.75692,27.6184,10.8892,2.35996,2.77639,17.4182,6.67257,12.7749,9.52375,16.1951,4.88494,23.4009,24.331,8.18994,5.25273,3.85804,30.1858,15.3046,18.7242,4.8341,27.8868,22.6636,39.5534,2.10977,34.671,29.3721,14.4124,54.0692,53.0152,35.5374,63.5882,13.9245,19.7558,22.3936,10.1583,43.2566,0.999332,34.6691,3.0612,7.50979,2.31207,12.5257,8.4773,17.3409,0.000953544,186.475
-66.2982,3.88708,0.795215,4.61448,8.12039,37.5485,17.5363,10.8552,1.52014,6.0228,10.9516,12.9625,11.0438,0.854649,9.09494,48.2888,9.66643,19.6074,36.4156,28.6657,13.4916,36.659,12.0319,10.6617,10.0923,14.8453,2.55317,13.3114,8.29102,2.54038,1.16102,1.25667,8.51754,4.31737,10.1348,3.12893,2.6829,2.4466,9.16382,7.4181,3.60038,38.0245,34.9186,40.5465,6.7205,6.32662,0.801479,27.6184,18.2913,9.30303,1.55982,20.2605,2.18221,6.50073,16.4246,39.1356,7.86543,23.4009,32.2652,7.23745,8.82966,3.68432,21.2243,8.02882,18.7242,4.8341,27.6002,33.7964,4.60126,2.10977,25.3941,29.3721,14.4124,56.4745,58.864,35.5374,41.1156,10.1439,22.0027,22.3936,6.84003,43.2566,0.999332,28.7854,17.9709,6.91164,1.19117,14.9958,8.4773,25.5433,0.00239976,190.786
-70.1766,3.85004,0.929666,2.78643,1.51656,37.5485,17.5363,14.8947,5.17622,11.717,11.9529,7.52206,3.48982,4.09691,11.5561,38.5495,9.49446,26.8808,36.4156,26.2859,9.19512,36.659,9.43887,8.55535,10.0923,22.6614,1.78078,14.8218,8.17114,2.54038,0.244049,5.48664,11.7582,7.4471,0.326369,2.43135,6.43251,6.44393,3.77423,6.75812,3.87949,41.812,14.8217,43.7387,1.93514,5.84415,0.810827,17.34,18.6616,3.16718,0.151199,19.0999,6.47452,11.0688,17.9504,40.9589,4.9428,27.9619,30.5453,7.0821,18.907,9.07707,23.082,5.29844,12.8929,16.7482,31.0521,15.0294,4.99388,6.57249,31.5209,24.8246,24.4108,56.4745,61.0335,20.7135,41.7155,12.871,29.2933,22.3936,3.71758,43.2566,7.06069,28.8305,23.7742,7.81499,1.19117,14.5693,8.78808,8.99734,0.00505555,198.857
-70.2691,4.18994,0.929666,7.15572,3.97107,37.5485,8.82719,13.7424,4.57327,5.58569,11.439,7.52206,0.250974,4.13324,17.1403,45.6592,9.49446,32.4689,34.9456,27.0636,9.35174,48.7936,9.43887,8.55535,10.0923,8.38993,0.71744,17.8734,5.81295,12.0185,0.244049,4.86958,5.45864,4.56948,2.92954,5.69504,6.09677,7.14637,3.77423,16.1485,8.1858,35.5288,16.6029,43.7387,1.93514,2.91164,0.0862203,16.8101,20.822,3.16718,2.94699,18.1203,6.67444,9.24719,8.02653,25.7789,5.32307,15.7675,28.4359,10.8038,16.4007,25.2336,25.8203,0.738294,14.9428,22.1155,17.2059,49.7776,4.99388,13.8425,13.1227,27.2127,24.4108,56.659,70.4468,16.2559,29.2211,7.2862,25.2527,33.0026,0.844938,43.2566,15.1075,28.7487,13.3973,1.09843,5.64521,18.2162,2.8702,8.99734,0.0122306,190.244
-54.4438,3.82965,0.524655,7.71283,2.168,37.5485,10.9224,14.4193,5.04786,5.58569,11.431,7.3582,0.933473,4.13324,17.1403,44.2262,5.64449,32.4689,34.9456,27.0636,10.1043,48.7936,9.95734,8.09659,10.0923,8.84709,2.14499,26.0127,0.808631,16.5379,1.88812,3.81693,8.75579,5.01283,0.402959,1.34917,7.08687,7.7056,6.95827,14.2453,11.548,29.8319,16.6707,43.7387,5.75264,3.52015,2.21743,16.8101,20.822,7.14088,0.562353,18.1203,1.6415,8.0706,0.935609,25.2736,25.0387,15.7675,34.865,3.64104,10.2063,25.9223,11.38,4.13192,11.9324,16.8875,17.2059,49.7776,4.99388,9.9292,18.882,27.2127,24.4108,53.2819,69.4924,12.5348,29.2211,4.42332,37.0519,29.861,2.57996,43.2566,21.2741,28.7585,11.4016,18.1488,1.26537,17.5403,3.57381,6.00519,0.00893351,192.456
-70.3367,3.82965,1.28616,5.73581,2.168,37.5485,8.56775,14.2083,11.5258,12.2702,9.82117,7.3582,0.933473,4.72031,0.630707,44.2262,6.46141,33.0146,26.3564,9.86043,10.5742,55.599,11.1475,8.09659,30.4418,9.39951,1.39548,26.0127,0.717907,7.02727,1.17167,2.00695,9.5397,4.06891,2.0289,3.49091,6.82228,6.95508,6.25333,33.3688,11.548,30.023,16.651,43.3415,6.8372,4.98048,3.89569,0.852628,29.7724,7.14088,0.562353,41.3573,0.0301439,19.8381,0.935609,8.76794,27.1086,15.7675,1.30515,6.09797,10.2063,17.7404,11.38,2.21822,19.4126,20.2475,19.8245,33.973,4.99388,15.1362,7.43946,24.5389,31.0922,63.2149,66.9022,10.4341,29.2211,4.75027,38.1007,40.8368,13.2647,40.6413,24.9255,28.7605,13.7372,23.7793,5.14635,10.3143,4.85605,3.74239,0.011142,195.096
-59.751,3.72237,2.55415,5.73581,1.74698,40.1284,5.28404,11.2745,12.921,12.2702,6.32125,7.3582,2.94743,4.72031,3.77615,39.3047,8.80511,39.1907,20.8939,7.84471,11.097,55.599,14.6812,14.6937,30.4418,8.83504,4.39035,12.9936,1.06899,4.07468,1.17167,1.47917,13.3317,2.87797,1.17493,6.74872,12.7635,7.15723,5.87131,16.396,17.4879,8.49871,18.9637,43.3415,7.16235,10.7693,0.852787,17.1202,23.1122,9.0564,1.74177,41.3573,0.0301439,17.7977,2.61849,8.40737,19.2438,17.916,0.976413,6.83111,11.7492,17.7404,14.0278,3.91138,24.3456,19.9908,19.4763,33.973,9.06459,3.60459,5.61741,43.8983,31.0922,54.6588,82.7768,2.06175,30.0736,0.845176,38.6218,41.7511,15.5972,38.9945,17.5811,28.7585,22.0558,8.65045,1.82204,9.08548,4.10669,3.74239,0.00390871,189.75
-56.195,2.96838,2.43846,7.53888,5.50154,36.726,4.26595,12.8501,13.9352,12.2702,5.29455,7.3582,2.82892,2.57888,1.60059,38.3899,9.02954,38.3736,20.8939,5.12692,8.47896,55.599,14.6812,13.899,30.4418,9.11758,8.14692,12.2094,0.698044,4.07468,3.86472,2.36358,11.3145,3.54472,4.15198,2.04014,19.6302,9.6962,12.112,18.7188,11.9746,5.37391,18.6169,43.3415,6.03422,11.414,2.63756,13.2458,25.259,9.0564,8.41562,26.8879,0.713633,25.9336,0.425625,7.17389,21.7653,9.3586,12.7666,4.88504,4.4638,17.7404,14.0278,3.28786,24.3456,29.3895,17.7226,30.7844,9.06459,7.66805,9.63695,40.3612,32.179,46.8931,82.7768,5.30428,30.0736,0.845176,31.0056,47.8604,14.61,38.9945,17.2616,28.9622,23.6455,0.891234,2.06912,13.2412,8.47249,25.1475,0.00191482,187.914
-45.856,1.69994,2.34719,7.53888,5.99929,36.726,4.29893,12.8501,13.9352,12.0585,2.60098,14.2177,2.82892,2.57888,1.60059,38.3899,7.10346,32.0247,28.9979,6.6778,6.62502,55.599,14.6812,12.1492,46.981,9.20546,7.57053,6.88312,0.698044,3.57869,7.99631,2.36358,11.7615,1.32782,4.73172,7.46894,19.6302,14.3434,6.71886,8.17804,1.45166,0.387953,26.0543,43.3415,8.95452,13.4991,2.8333,13.2458,13.3976,5.67216,6.4612,23.0952,0.713633,34.5034,0.425625,7.17389,7.96142,14.9731,12.5215,26.3225,4.4638,6.89299,12.425,2.18674,34.4784,11.3723,17.7226,27.2495,9.06459,6.09578,19.3069,39.9607,38.5876,61.3699,52.5079,27.4971,26.8228,0.845176,5.43745,47.8604,32.8766,38.9945,16.8306,29.2867,16.7735,3.26435,3.96999,10.5778,11.4334,3.68639,5.05529e-05,183.535
-45.856,1.44201,2.33615,7.53888,3.43112,36.726,4.60419,12.8501,13.022,12.0585,1.47843,14.2177,0.257183,6.98416,1.60059,38.3899,6.26181,34.6453,28.9979,8.22938,9.18071,51.2469,14.6812,12.1492,46.981,9.26289,6.89917,6.88312,5.51696,2.52624,7.99631,1.86858,12.7474,1.42843,8.3444,6.60225,14.6817,13.0058,6.71886,14.4032,1.45166,0.387953,26.0543,43.3415,9.10253,13.7437,3.00035,2.5223,16.7861,7.18409,6.7527,19.0533,0.713633,34.5034,4.53354,6.5184,7.96142,14.3857,12.5215,26.3225,4.4638,7.83497,12.7304,2.18674,34.4784,12.2877,17.7226,27.2495,9.06459,6.09578,19.3069,39.9607,38.5876,61.3699,52.5079,35.6569,26.8228,0.845176,5.43745,47.8604,34.0394,27.2296,16.8306,30.2345,21.3411,5.37675,3.74888,0.203742,11.5361,3.76185,5.05529e-05,184.915
-45.856,0.861361,2.19881,7.07458,9.32863,36.726,4.69271,8.02309,12.6173,17.0827,0.664646,8.61219,0.257183,12.0805,1.60059,49.7825,6.26181,33.1688,18.5097,6.7061,9.18071,51.2469,14.6812,1.04189,46.981,19.9836,10.0283,6.69559,5.51696,2.52624,7.07189,0.431381,9.38939,1.42843,7.00704,19.7601,14.6817,19.3277,8.19112,11.841,1.45166,2.97497,29.547,29.4651,9.15669,13.5695,3.19319,1.3691,6.07405,7.18409,4.44544,16.8085,1.36311,43.379,2.16352,19.7083,9.96708,12.9079,7.04771,33.5174,4.4638,6.94178,14.2049,2.08228,24.0148,10.6721,21.0154,24.0092,9.06459,4.10902,19.6864,39.3319,44.2275,69.8363,50.6532,35.3952,26.8228,16.0077,1.10069,49.8863,31.118,19.1707,9.04503,30.981,18.7139,1.49097,1.83656,19.2204,2.91498,7.5516,5.05529e-05,186.861
