Year,Prop in niche,Prop in niche (Gaussian centered),Prop in niche (linear lagged)
518,0.9129749103942653,0.648475278023822,0.773294232649071
519,0.7234408602150537,0.651223810019443,0.758485624292076
520,0.1374910394265233,0.653070105570981,0.736098310291859
521,0.7440860215053764,0.651117877599107,0.73210135145619
522,0.7680286738351254,0.651128826994689,0.748140700398765
523,0.8980645161290323,0.649528470970632,0.727201973653587
524,0.7664516129032258,0.653322521037657,0.701997548449161
525,0.9363440860215054,0.646137830732915,0.675599621406073
526,0.10623655913978494,0.642356711127294,0.652476842154261
527,0.7515412186379928,0.641912063039616,0.6462703843349
528,0.5248745519713262,0.638984527226703,0.648891992117799
529,0.7314695340501792,0.632087267639138,0.668502536889634
530,0.6422939068100358,0.629574191313203,0.685339415661996
531,0.537921146953405,0.63284511053259,0.668882992753961
532,0.7195698924731183,0.625271111258784,0.650305202563267
533,0.5281720430107527,0.615577995611536,0.633632794923118
534,0.8824372759856631,0.611557671865545,0.650288445127155
535,0.2421505376344086,0.607546678825915,0.623494546075191
536,0.56,0.602412682871837,0.617527036881876
537,0.7275985663082437,0.604662396033842,0.648150941054167
538,0.7508243727598566,0.60072627755883,0.661138574686962
539,0.6349820788530466,0.599991063596539,0.635777126099707
540,0.7721863799283154,0.599441997768995,0.62785706527642
541,0.7588530465949821,0.603158917575576,0.675895048798275
542,0.16444444444444445,0.611683094598428,0.666278763052957
543,0.03053763440860215,0.622949410149908,0.651293270648109
544,0.8020071684587814,0.63682732767454,0.624070505360828
545,0.6182078853046595,0.653499742221095,0.608170801719189
546,0.665663082437276,0.678277385095496,0.575654548557774
547,0.7653046594982079,0.701648395408977,0.621455724681531
548,0.7794982078853047,0.72424999917468,0.608713866778383
549,0.7981362007168459,0.746330831218433,0.617761020341666
550,0.829247311827957,0.768141623342687,0.60845009232106
551,0.8906093189964158,0.785893623110995,0.608320997998417
552,0.9314695340501792,0.80252654157066,0.619384009061428
553,0.9344802867383513,0.810636830811625,0.614863845831588
554,0.6064516129032258,0.819947706413036,0.628082359695263
555,0.8774193548387097,0.813533910436377,0.609073220686124
556,0.8487455197132616,0.807724152017824,0.650897919285016
557,0.8848745519713261,0.799631395229701,0.665233595556176
558,0.8636559139784946,0.785460371680231,0.664922031373644
559,0.8440143369175627,0.767398544806332,0.662902449999224
560,0.8640860215053764,0.750514234358161,0.67240577821223
561,0.8108960573476702,0.73516080402345,0.669603562506788
562,0.9472401433691756,0.720403891969463,0.668828996570932
563,0.0034408602150537634,0.705936615132755,0.72139459107201
564,0.7889605734767025,0.697511499342329,0.789416748126426
565,0.3627240143369176,0.696731736744317,0.785403652500427
566,0.7032258064516129,0.696775124977578,0.7984676255644
567,0.8643727598566309,0.700976937104085,0.808077704851899
568,0.5944086021505376,0.709424675636995,0.807889649179972
569,0.48415770609319,0.718135173144752,0.805132740616612
570,0.8177777777777778,0.728771089588308,0.800766497540691
571,0.9720430107526882,0.741878277538066,0.794190134835296
572,0.8731182795698925,0.754713842443868,0.781959689056463
573,0.6368458781362007,0.765413103002871,0.764739251190864
574,0.8947670250896057,0.776904280429271,0.747073189653835
575,0.9280286738351254,0.780783552398593,0.760620025136154
576,0.7843727598566308,0.787445049586146,0.749130630420953
577,0.7260215053763441,0.790451443610327,0.739716675200546
578,0.8183512544802868,0.790999648566417,0.726730282859315
579,0.5655913978494623,0.795437632361179,0.714382535027696
580,0.6900358422939068,0.791420242327772,0.703153811540908
581,0.9723297491039427,0.780457020185322,0.69056897702059
582,0.9304659498207886,0.774704846485877,0.68333721236947
583,0.9218637992831541,0.768412986056844,0.663600676503902
584,0.4474551971326165,0.763314660754068,0.731586215457183
585,0.801146953405018,0.755342880166076,0.728213626278142
586,0.891326164874552,0.746299389576805,0.765878136200717
587,0.952258064516129,0.740245491085498,0.773665999472451
588,0.8187813620071684,0.736403185395301,0.76660677434871
589,0.945663082437276,0.727376684370748,0.785610327545811
590,0.07139784946236559,0.727219695965257,0.812849850269205
591,0.013620071684587814,0.72864040235577,0.806279073375848
592,0.9479569892473119,0.731589411935124,0.785579915902496
593,0.8593548387096774,0.736870033796921,0.773814333814334
594,0.9076702508960574,0.741769176535727,0.784700460829493
595,0.9330465949820789,0.752475447652607,0.772304923272665
596,0.8230824372759856,0.756591177010008,0.756431286753867
597,0.9234408602150538,0.760153083431618,0.754219305187047
598,0.9202867383512545,0.761860352685262,0.758152958152958
599,0.2678136200716846,0.76244077323527,0.751309717761331
600,0.8361290322580646,0.76034757219161,0.768615804744837
601,0.8422939068100358,0.757703143791122,0.775267886235628
602,0.9075268817204301,0.750325774026781,0.755976353395708
603,0.7744802867383512,0.733670564978313,0.739815357879874
604,0.5730465949820789,0.719699359508221,0.722926344861829
605,0.8110394265232975,0.704174079549671,0.750739344287731
606,0.6027240143369176,0.689826722578006,0.745539573926671
607,0.7915412186379929,0.678420989512535,0.731709723967788
608,0.7893906810035842,0.667278273681842,0.711635556796847
609,0.7172759856630825,0.658965843976708,0.703256218094928
610,0.7274551971326165,0.652394664862803,0.682397554655619
611,0.1971326164874552,0.650061321108441,0.741561855110242
612,0.2527598566308244,0.653004687664417,0.80701391798166
613,0.5079569892473118,0.659628630039582,0.785621499169886
614,0.7905376344086021,0.668936241469831,0.77198591134075
615,0.7046594982078853,0.684149136241962,0.753079178885631
616,0.8427240143369176,0.698764076732812,0.731474499216435
617,0.9392114695340502,0.712310673358818,0.720369284240252
618,0.8401433691756273,0.72630370237972,0.699779981070304
619,0.8131899641577061,0.739054510212522,0.679013793852504
620,0.18982078853046594,0.744772975800001,0.717225713354746
621,0.9753405017921147,0.750803013442502,0.704375242439759
622,0.985663082437276,0.756757523558115,0.691584974165619
623,0.887168458781362,0.759074475476915,0.672776303744046
624,0.6335483870967742,0.752395225719457,0.6654526835172
625,0.8513261648745519,0.745552753361539,0.677645890549116
626,0.8405734767025089,0.74022018326075,0.668331238653819
627,0.5161290322580645,0.733192014310206,0.677579481450449
628,0.8748387096774194,0.725309956471441,0.670023119055377
629,0.8361290322580646,0.720766999185945,0.662864590606526
630,0.2906093189964158,0.713108063457949,0.660414901705224
631,0.7400716845878136,0.716682437860922,0.657094446771866
632,0.6477419354838709,0.713963144012741,0.703935825226148
633,0.7784946236559139,0.712035401255394,0.747996089931574
634,0.42566308243727596,0.71080345247628,0.768500364629397
635,0.9030824372759857,0.706792194467485,0.763802696705923
636,0.9829390681003585,0.69685971957359,0.76811680553616
637,0.8453046594982079,0.686248130099817,0.759890766342379
638,0.6946236559139785,0.675851634713565,0.741834318608512
639,0.7740501792114696,0.662111133304335,0.732497944110847
640,0.2861648745519713,0.647835849582508,0.723330385265869
641,0.8944802867383512,0.630422292876039,0.773883225496129
642,0.7931182795698924,0.614273653408698,0.752236341913761
643,0.6291039426523297,0.60158568609454,0.728107495849431
644,0.5175627240143369,0.592863956653982,0.711332681655262
645,0.15125448028673835,0.591822646285802,0.715526385203805
646,0.12458781362007168,0.594053934801349,0.696776055485733
647,0.46623655913978496,0.603420882342064,0.677382736737575
648,0.6172043010752688,0.618879960521419,0.687921922760633
649,0.9172759856630824,0.640234184850431,0.666034849260656
650,0.9027956989247312,0.660124376451546,0.647955437632857
651,0.21663082437275985,0.685766227085736,0.679148473987184
652,0.8744086021505376,0.704336287120261,0.670062840385421
653,0.8460215053763441,0.720733647805503,0.67022917345498
654,0.9086738351254481,0.732017223136897,0.659072444878896
655,0.8141935483870968,0.742459856107828,0.6816732610281
656,0.9387813620071684,0.749314808015544,0.661026858446213
657,0.9485304659498208,0.751637540609778,0.632971807165356
658,0.7548387096774194,0.748063720239173,0.617037347359928
659,0.7610035842293906,0.741343767730283,0.615088519604649
660,0.4397132616487455,0.734039976654061,0.60447175285885
661,0.6673835125448029,0.730520721034228,0.639858492761719
662,0.6791397849462366,0.734479098336439,0.619011621592267
663,0.6187813620071685,0.735553277063437,0.606624773076386
664,0.4362724014336918,0.741135547726765,0.608313550249034
665,0.8722580645161291,0.750777106531816,0.621677915871464
666,0.7574193548387097,0.761316463435235,0.670967121289702
667,0.8467383512544803,0.770721943809521,0.725806761935794
668,0.891326164874552,0.78128322404799,0.751427640459899
669,0.792831541218638,0.79111542920588,0.764084469890921
670,0.8920430107526882,0.798583517625952,0.749352821610886
671,0.9545519713261649,0.80274880041079,0.736161616161616
672,0.8149103942652329,0.80394944922399,0.787938990519636
673,0.8196415770609319,0.802603150397741,0.779681298390976
674,0.8303942652329749,0.800248553046986,0.773936601033375
675,0.9248745519713262,0.795453199968238,0.762566370308306
676,0.6619354838709678,0.786143052331797,0.759126130739034
677,0.6011469534050179,0.779244363662158,0.742898105478751
678,0.7888172043010753,0.772920268206585,0.725092398640786
679,0.7136917562724014,0.76885038279237,0.724716907942714
680,0.7839426523297491,0.766048516667767,0.723880277428665
681,0.558853046594982,0.76463754268968,0.752767614703099
682,0.9029390681003584,0.762311790194368,0.761977377461248
683,0.8980645161290323,0.76372622873105,0.771066114291921
684,0.9085304659498208,0.762886679538145,0.786896305605983
685,0.6318279569892473,0.763441501556346,0.820164781455104
686,0.6490322580645161,0.763629283204736,0.812831851541529
687,0.740931899641577,0.765900631225366,0.815867430060978
688,0.7753405017921147,0.768762021611316,0.810474018215954
689,0.8756989247311828,0.766015519692365,0.800959518378873
690,0.7405017921146954,0.767633681025448,0.800172539527378
691,0.8395698924731183,0.767470274826817,0.790139179816599
692,0.6622222222222223,0.771050828753913,0.773157690577045
693,0.8573476702508961,0.772151704166941,0.769054601312666
694,0.6028673835125448,0.765491556678318,0.763582988099117
695,0.7987096774193548,0.765318750356943,0.756996695061211
696,0.8305376344086022,0.763678207056101,0.741412900122578
697,0.8110394265232975,0.762224224134573,0.750378128442645
698,0.8636559139784946,0.760532182986774,0.766005989231796
699,0.4924731182795699,0.756713100113709,0.763290043290043
700,0.9327598566308244,0.753109870658668,0.768352030287514
701,0.7700358422939068,0.751538037834326,0.766967369548015
702,0.9400716845878136,0.749926200047608,0.787695697373117
703,0.906236559139785,0.751992665346504,0.777157752641624
704,0.06637992831541219,0.75483323183666,0.763462582817422
705,0.8987813620071684,0.761752128701859,0.74877375909634
706,0.5539784946236559,0.769722426790922,0.758902698257537
707,0.7797849462365591,0.779281866565811,0.768033639001381
708,0.9251612903225807,0.791435445042876,0.769607596704371
709,0.7587096774193548,0.804193900422765,0.767981504755698
710,0.8756989247311828,0.818297256158061,0.757231919812565
711,0.8959139784946236,0.828030313022226,0.759445763316731
712,0.8672401433691757,0.83714250720088,0.752773200515136
713,0.9198566308243727,0.842719048056272,0.763338453661034
714,0.9380645161290323,0.845685398495867,0.756514453288647
715,0.8570609318996416,0.852212836380836,0.7739254294093
716,0.89691756272401435,0.847005822759039,0.773957702989961
717,0.8230824372759856,0.843901685318497,0.771064252354575
718,0.8828673835125448,0.838495741487121,0.770254309609148
719,0.869820788530466,0.830504929768256,0.764687737590963
720,0.715268817204301,0.826113177993103,0.793829539635991
721,0.8236559139784946,0.82122479784877,0.782472963118124
722,0.7688888888888888,0.818214784335866,0.785904513646449
723,0.7992831541218638,0.817720617445546,0.773268786172012
724,0.7512544802867384,0.814388672975653,0.763038061102577
725,0.7681720430107527,0.814027658477807,0.832195999937935
726,0.7039426523297491,0.811180577926895,0.824837623547301
727,0.8331182795698925,0.810132580761089,0.850033359710779
728,0.9488172043010753,0.800183292623905,0.855432978013623
729,0.8061648745519713,0.791101398288668,0.847101429036913
730,0.974910394265233,0.779770765101622,0.854837778708746
731,0.8924731182795699,0.765571450804842,0.852011357817809
732,0.9058064516129032,0.744714396929181,0.847390029325513
733,0.9048028673835126,0.718467511910082,0.845538022312216
734,0.4749820788530466,0.692405095801604,0.836976834396189
735,0.7321863799283154,0.667205930292888,0.825869136836879
736,0.3968458781362007,0.644545165355302,0.820133128520225
737,0.7630107526881721,0.625431495388428,0.810194106968301
738,0.022222222222222223,0.607846561434887,0.80350044221012
739,0.6511827956989247,0.595521861438929,0.790368818755915
740,0.7634408602150538,0.58397339656326,0.777962730220795
741,0.6843010752688172,0.571800555450584,0.779472761408245
742,0.45763440860215054,0.57006993914773,0.769544911480395
743,0.21448028673835126,0.5703714233337,0.76219584477649
744,0.5597132616487456,0.574217697163781,0.75104656394979
745,0.6691039426523298,0.583349869713263,0.743907896165961
746,0.813763440860215,0.591149480994405,0.735428633493149
747,0.800573476702509,0.602986223563951,0.733206721593818
748,0.6392831541218638,0.613668255671363,0.718402457757296
749,0.7579928315412187,0.630961680151955,0.692254030318546
750,0.20559139784946237,0.643313176627664,0.676474111312821
751,0.03483870967741935,0.651922347609582,0.641284116122826
752,0.8279569892473119,0.668068892881626,0.613309128147838
753,0.749820788530466,0.687591944560755,0.583446756349982
754,0.8894623655913978,0.706540968748994,0.553609210383404
755,0.8960573476702509,0.721142938220751,0.564669118217505
756,0.8820071684587814,0.733331226067721,0.552995391705069
757,0.8612186379928315,0.73967328774718,0.573817437043243
758,0.8987813620071684,0.74761533391484,0.56193951806855
759,0.7372043010752688,0.751280421182201,0.620501171468913
760,0.676989247311828,0.752575487882429,0.621996307157598
761,0.2210752688172043,0.757328233752062,0.610938261260842
762,0.8934767025089606,0.762759945182756,0.607980263464135
763,0.9653046594982079,0.758938353272853,0.627826032987323
764,0.7757706093189964,0.751824467883276,0.672206550916228
765,0.8295340501792114,0.745785065210666,0.686370308305792
766,0.8285304659498208,0.738988167593579,0.691279616440907
767,0.552258064516129,0.730879615209948,0.681906003196326
768,0.9380645161290323,0.719347198371097,0.674326676907322
769,0.5488172043010753,0.700801930322983,0.681018479728157
770,0.6794265232974911,0.684844084094823,0.676578379804186
771,0.7724731182795699,0.667289386431985,0.724810625455787
772,0.9291756272401434,0.646880058175184,0.792437431147109
773,0.72415770609319,0.623597740055437,0.787513227513227
774,0.2927598566308244,0.601417258910228,0.787713696100793
775,0.6351254480286739,0.583297329218547,0.774118450247482
776,0.6074551971326165,0.564900193614296,0.758674300609784
777,0.5644444444444444,0.552207172700002,0.743132709584323
778,0.37691756272401433,0.547322427141243,0.727384443513476
779,0.01060931899641577,0.542024275437644,0.704376483731323
780,0.5478136200716845,0.543092270347617,0.695237474592313
781,0.619068100358423,0.542981602711129,0.691321820354079
782,0.24831541218637992,0.547089796697016,0.728970814132104
783,0.8131899641577061,0.552661410448767,0.705144843209359
784,0.8248028673835125,0.56171457190776,0.674180825148567
785,0.796415770609319,0.571772208097869,0.660536548278484
786,0.4843010752688172,0.573445766232133,0.640510170832752
787,0.68,0.573810870149518,0.619932039286878
788,0.7422222222222222,0.570835425499944,0.625291936259678
789,0.5073835125448029,0.568488230903299,0.593714099520551
790,0.3634408602150538,0.571726282647852,0.596719887042468
791,0.13921146953405017,0.570698012806183,0.585513506803829
792,0.5579928315412186,0.571232974764172,0.564919859113407
793,0.734336917562724,0.577362268637985,0.529237071172555
794,0.8623655913978494,0.579250424083766,0.51279057859703
795,0.6982078853046595,0.586474276027048,0.537317258607581
796,0.39010752688172046,0.597322015764548,0.529659110304272
797,0.47799283154121863,0.612979395858843,0.523955996214061
798,0.3291756272401434,0.624215895180925,0.52114447082189
799,0.4759856630824373,0.630175483254922,0.535809710003258
800,0.8947670250896057,0.637385785693085,0.587603221151608
801,0.8672401433691757,0.64481985081065,0.591942776458905
802,0.8170609318996416,0.651795378477603,0.590661763564989
803,0.7955555555555556,0.65005546890572,0.625454545454545
804,0.5911111111111111,0.644385505508372,0.607933715030489
805,0.8048745519713262,0.636179737998479,0.58927089636767
806,0.7991397849462366,0.628863265453823,0.573200515135999
807,0.7657347670250896,0.617986925966642,0.586722524787041
808,0.3813620071684588,0.610600853062129,0.581160917935111
809,0,0.598492312513958,0.566729662213533
810,0.28372759856630825,0.593617740651542,0.572679172679173
811,0.6346953405017921,0.589813552215607,0.592888640630576
812,0.8490322580645161,0.590149404273021,0.636555415910255
813,0.7205734767025089,0.589949574288064,0.642854970596906
814,0.7465232974910394,0.594862402900462,0.633175999627612
815,0.7463799283154122,0.602129753894022,0.611355955872085
816,0.7331899641577061,0.611406617029455,0.604610777514003
817,0.15971326164874552,0.622495530376429,0.624877344877345
818,0.6848745519713262,0.636472871606514,0.638049930953157
819,0,0.653358284246539,0.663326351068287
820,0.8610752688172043,0.675579935798103,0.676923458858943
821,0.9723297491039427,0.69675366362039,0.652785303107884
822,0.9105376344086021,0.716117749555299,0.631337026175736
823,0.48559139784946237,0.734985926951843,0.613015562692982
824,0.8253763440860215,0.756318665877958,0.59677822774597
825,0.7161290322580646,0.77626919315983,0.599667954506664
826,0.9595698924731183,0.793843244778379,0.583794317987866
827,0.8703942652329749,0.807776295559139,0.568750484879517
828,0.8818637992831542,0.826326730016389,0.557246194665549
829,0.6652329749103942,0.836692456075044,0.5819137612686
830,0.8722580645161291,0.848006991061898,0.645026610187901
831,0.974910394265233,0.848288839078652,0.685338174370432
832,0.9413620071684587,0.847207706815674,0.695071141522754
833,0.9040860215053763,0.847184501782968,0.685557262331456
834,0.9483870967741935,0.84750732892965,0.688707660320564
835,0.8496057347670251,0.844786164664426,0.689945228009744
836,0.7363440860215054,0.841440561510328,0.69115238405561
837,0.6024372759856631,0.830494716303723,0.692992598799051
838,0.9502508960573477,0.824872708753515,0.750389300066719
839,0.9046594982078853,0.81670980615771,0.760995515834226
840,0.7210035842293907,0.811895828826448,0.836984282145573
841,0.7260215053763441,0.803931538297031,0.834108830237862
842,0.8401433691756273,0.792730771501209,0.820547099256777
843,0.9954121863799283,0.782248988041211,0.812970255550901
844,0.7858064516129032,0.771866263875022,0.84532452016323
845,0.9260215053763441,0.759362180053375,0.847224937547518
846,0.7731899641577061,0.746212196712827,0.859303945755559
847,0.2752688172043011,0.73600610646173,0.846289624354141
848,0.8513261648745519,0.7277523111081,0.841299632267374
849,0.6118996415770609,0.717396523720398,0.83409827925957
850,0.8497491039426524,0.710280208726755,0.847389408679731
851,0.7552688172043011,0.707432410820863,0.841353628450403
852,0.5544086021505377,0.706502000524757,0.824165464165464
853,0.6847311827956989,0.708523482211457,0.808916197303294
854,0.7258781362007168,0.712198521022493,0.796284193703549
855,0.5981362007168459,0.714268263330362,0.77810858197955
856,0.520573476702509,0.720862366112752,0.767488712004841
857,0.7909677419354839,0.724401207805652,0.76740182159537
858,0.8398566308243728,0.732816673846916,0.78051606696768
859,0.7925448028673835,0.732998105405228,0.761328181973343
860,0.8336917562724014,0.734267310663965,0.745977749848718
861,0.8490322580645161,0.729801286432771,0.747877546587224
862,0.7972759856630824,0.723072819128185,0.74962962962963
863,0.909247311827957,0.718232230112633,0.741306149048084
864,0.854336917562724,0.710745054126449,0.718256605998541
865,0.2703942652329749,0.701640524229263,0.712030908159941
866,0.832831541218638,0.697334533268066,0.692654967493677
867,0.34982078853046594,0.695367607743306,0.685340036307778
868,0.6752688172043011,0.687848970803811,0.725022265667427
869,0.6153405017921147,0.684979457987252,0.711314062281804
870,0.7554121863799284,0.686845136550192,0.719993172896399
871,0.64415770609319,0.689730454147822,0.706159599062825
872,0.5956989247311828,0.693462860899102,0.70022436345017
873,0.8705376344086021,0.696966038564824,0.713917671337026
874,0.8242293906810035,0.693575278107437,0.716367360238328
875,0.676415770609319,0.692551280878468,0.714862294217133
876,0.9413620071684587,0.691946269863797,0.726455957423699
877,0.8576344086021506,0.686016860871696,0.746559915592174
878,0.2675268817204301,0.682194472546249,0.739816599171438
879,0.6040143369175627,0.674156756007999,0.727607875994973
880,0.8104659498207886,0.668484554982741,0.719777808810067
881,0.7419354838709677,0.66233662422188,0.707809896196993
882,0.7260215053763441,0.660038126062812,0.693914878431008
883,0.6455913978494624,0.660056726957638,0.684068333100591
884,0.18695340501792115,0.662384432143863,0.660915762851247
885,0.6735483870967742,0.669015317886765,0.641972412294993
886,0.5134050179211469,0.680277565248996,0.677166752005462
887,0.8012903225806451,0.688713947026663,0.661093888190662
888,0.7373476702508961,0.701533115161607,0.690608698350634
889,0.7265949820788531,0.720031169733044,0.690759515275644
890,0.8726881720430107,0.731482970206844,0.697472420053065
891,0.7726164874551972,0.739675061929284,0.691526012816335
892,0.8192114695340502,0.748318518129826,0.69645145774178
893,0.7298924731182795,0.746486275522862,0.7063631708793
894,0.8672401433691757,0.746017070105842,0.691275271920433
895,0.8410035842293907,0.746253866329546,0.680469828856926
896,0.8358422939068101,0.734365365220295,0.68379214572763
897,0.5306093189964157,0.718523894415108,0.66125029092771
898,0.7797849462365591,0.702076134344999,0.645983025337864
899,0.8518996415770609,0.684161707153968,0.686891650762618
900,0.5967025089605735,0.659168751055573,0.697178854598209
901,0.6494623655913978,0.637789656955143,0.688000744774938
902,0.8457347670250897,0.619006112370411,0.685502024856864
903,0.07985663082437276,0.602528929572684,0.681652779717296
904,0.6789964157706093,0.588786848258977,0.685259973001909
905,0.7767741935483871,0.579073638956947,0.733114866018092
906,0.37376344086021507,0.575298681571404,0.735436081242533
907,0.232831541218638,0.577621860680752,0.7511011807786
908,0.7631541218637993,0.588028672621779,0.740429797203991
909,0.6404301075268817,0.601162196913054,0.735151825474406
910,0.04229390681003584,0.613650834024586,0.72788902853419
911,0.7002150537634408,0.636150420205474,0.706598395630654
912,0.7602867383512545,0.6563401508424,0.694351813061491
913,0.8130465949820789,0.671328649488528,0.67784263526199
914,0.6903225806451613,0.686696319739584,0.669282067991745
915,0.8289605734767025,0.696764113623871,0.648069636456733
916,0.8781362007168458,0.70235640851473,0.629403093919223
917,0.9037992831541218,0.70373632714326,0.611499945693494
918,0.8838709677419355,0.703434596146611,0.622874520939037
919,0.8467383512544803,0.695348756151942,0.61188660801564
920,0.37519713261648746,0.682922558202551,0.592279166472715
921,0.9296057347670251,0.676199637280412,0.597312603764217
922,0.5717562724014337,0.664481360051198,0.597213300439107
923,0.30164874551971327,0.655869962889451,0.576915700786669
924,0.1214336917562724,0.650429027350871,0.626423373520148
925,0.7780645161290323,0.648028415781891,0.621892659312014
926,0.8326881720430107,0.650406035422484,0.608715108069947
927,0.5589964157706093,0.655964607587819,0.632976772331611
928,0.8711111111111111,0.664233436012027,0.672813542490962
929,0.876415770609319,0.672843140862102,0.664929479123028
930,0.44989247311827957,0.683508505283522,0.667377306086983
931,0.6838709677419355,0.699113595867884,0.726978541172089
932,0.7201433691756273,0.708327837985434,0.726855032661484
933,0.7579928315412187,0.71690975730307,0.721260531583112
934,0.7126881720430107,0.721630668777352,0.710435227854583
935,0.5410752688172042,0.729934450637408,0.710120560443141
936,0.8480286738351255,0.730961898898465,0.697284985026921
937,0.8620788530465949,0.730928425273778,0.679909385715837
938,0.8718279569892473,0.731057118377285,0.660062374901085
939,0.6990681003584229,0.729071532620383,0.641227016710888
940,0.8087455197132617,0.726281272055277,0.625602879796428
941,0.9069534050179211,0.72438084613091,0.655148101599715
942,0.7607168458781361,0.721799426512766,0.633561420658195
943,0.4260931899641577,0.720767726649014,0.643875932908191
944,0.13333333333333333,0.713682582880039,0.678017036726714
945,0.8106093189964158,0.70936087226761,0.731524771524772
946,0.8675268817204301,0.709500898243593,0.725726077984142
947,0.869820788530466,0.703526693112274,0.715122344799764
948,0.7592831541218638,0.697777522240945,0.730266722524787
949,0.931326164874552,0.692134341958801,0.71729770826545
950,0.8110394265232975,0.689138788252582,0.703563437756986
951,0.5466666666666666,0.680786573472118,0.729022948377787
952,0.7405017921146954,0.675761329754182,0.733456841843939
953,0.8027240143369175,0.673580615176479,0.734950736241059
954,0.11627240143369176,0.677269727729433,0.730225759903179
955,0.46050179211469533,0.68279623053285,0.728527673043802
956,0.8338351254480286,0.688731252865319,0.743698117891666
957,0.5243010752688172,0.696920007290666,0.72956228956229
958,0.6713978494623656,0.705869110711377,0.713323713323713
959,0.7956989247311828,0.718477112694255,0.695869291998324
960,0.9787813620071685,0.731067734062599,0.695331192105386
961,0.5482437275985663,0.745869493886364,0.683694704339866
962,0.9482437275985663,0.757525335769575,0.663308972986392
963,0.8789964157706093,0.767525255433096,0.656729507052088
964,0.9300358422939068,0.773831857480997,0.682751943397105
965,0.6302508960573476,0.777245839084467,0.737540070443296
966,0.9794982078853046,0.776586573463822,0.731488774069419
967,0.7575627240143369,0.77148713384051,0.719787118496796
968,0.5144086021505376,0.765293963835555,0.706338345048023
969,0.6850179211469534,0.758480227602558,0.702616952939534
970,0.8192114695340502,0.741723769684013,0.682769942124781
971,0.9766308243727598,0.719711385136588,0.674574935220096
972,0.6104659498207885,0.707067979781021,0.690690002948067
973,0.9376344086021505,0.688391708848347,0.690037083585471
974,0.813763440860215,0.669700787783696,0.683775388291517
975,0.2745519713261649,0.649850537839225,0.740603578022933
976,0.6828673835125448,0.635465455319014,0.767100808391131
977,0.7693189964157706,0.622333686653732,0.759379354218064
978,0.5264516129032258,0.615823981969097,0.779806668838927
979,0.7870967741935484,0.615809632562743,0.787362410588217
980,0.023082437275985662,0.617617190710375,0.780273394466943
981,0.0012903225806451613,0.621664442864646,0.752308957470248
982,0.9171326164874551,0.631822321955853,0.765081227016711
983,0.7624372759856631,0.644477906903498,0.740685503266148
984,0.7144086021505376,0.660023553085915,0.721872488324101
985,0.6147670250896058,0.670870089222265,0.697054725441822
986,0.8202150537634408,0.688428528514035,0.700312495151205
987,0.9706093189964158,0.696668364016981,0.671782029201384
988,0.941505376344086,0.698251210759084,0.664223804868966
989,0.8576344086021506,0.697708057335035,0.68025632670794
990,0.6478853046594982,0.692715019915568,0.680618163198808
991,0.4711111111111111,0.686487080427563,0.6672736582414
992,0.7697491039426523,0.67982018669738,0.638722710980775
993,0.3753405017921147,0.665022951706032,0.642441620506137
994,0.897347670250896,0.652348620263095,0.616243541404832
995,0.305089605734767,0.635739401038489,0.599104408136666
996,0.8903225806451613,0.627826556679358,0.633650173005012
997,0.6784229390681004,0.620826100067661,0.631057114928083
998,0.4749820788530466,0.609536249414165,0.619330633524182
999,0.5294623655913978,0.603345445298477,0.629696038728297
1000,0.7234408602150537,0.600507511422463,0.616090862542475
1001,0.2996415770609319,0.600695933401411,0.673138760880696
1002,0.7174193548387097,0.602890655351403,0.735267886235628
1003,0.7683154121863799,0.604212285326668,0.713494390913746
1004,0.6480286738351254,0.608072159402567,0.705288833030769
1005,0.10566308243727598,0.611187916172136,0.698814256233611
1006,0.890179211469534,0.622093597887404,0.70259026517091
1007,0.8934767025089606,0.629441342513109,0.688006330586976
1008,0.3003584229390681,0.640951235365925,0.656848671042219
1009,0.6430107526881721,0.655951372624865,0.627044639947866
1010,0.7108243727598567,0.673076773298275,0.604229701003895
1011,0.6785663082437275,0.688363587011171,0.600615680615681
1012,0.6481720430107527,0.70733334788896,0.613838538999829
1013,0.7237275985663082,0.724213519536461,0.599713261648745
1014,0.5317562724014336,0.742099562342428,0.622120436313985
1015,0.8473118279569892,0.757057584008379,0.596855808468712
1016,0.9311827956989247,0.776426985145064,0.628143182981893
1017,0.9003584229390681,0.785858301396498,0.606271004980682
1018,0.8660931899641577,0.795033084053844,0.604474856087759
1019,0.8629390681003585,0.806267705991192,0.622852798336669
1020,0.9647311827956989,0.809137874225833,0.638162267839687
1021,0.7439426523297491,0.804174889298218,0.635926081087371
1022,0.672831541218638,0.801007731812072,0.673832642864901
1023,0.8414336917562724,0.795647691631708,0.674296265264007
1024,0.9194265232974911,0.788976876642156,0.670787134012941
1025,0.5624372759856631,0.774941907707709,0.67784263526199
1026,0.843010752688172,0.756257537580012,0.737396080621887
1027,0.8022939068100359,0.737771130575919,0.725249422023616
1028,0.931326164874552,0.715680596466837,0.7129668419991
1029,0.8574910394265233,0.693762039679082,0.757015935080451
1030,0.6387096774193548,0.673701507973034,0.769896196992971
1031,0.232831541218638,0.652575113614602,0.774542351316545
1032,0.7700358422939068,0.637027053554778,0.782517028968642
1033,0.7430824372759857,0.615741043284461,0.79366568914956
1034,0.8422939068100358,0.599567409495407,0.798458936523453
1035,0.11655913978494624,0.588507620226653,0.81890673245512
