0.467372,16.7924,24.5893,29.0551,20.4533,10.7212,4.88598,56.105,36.8738,11.559,32.6178,60.8281,83.0578,109.93,110.182,54.8096,101.564,16.8781,60.5464,95.8392,228.15,119.558,61.9241,177.27,96.2511,170.736,179.583,84.5337,35.1272,26.2727,36.6149,89.1676,270.975,19.7748,20.4979,28.431,32.9593,13.9886,58.3663,79.0897,12.1869,69.6553,2.44026,45.2841,10.774,19.4425,24.5579,10.6599,25.0771,47.2584,0.96402,11.284,30.8753,65.8069,38.237,64.5266,38.8878,94.6656,25.578,32.1756,97.6034,49.2268,29.0316,38.2638,59.4798,28.707,5.99012,97.613,41.887,26.8986,67.8895,0.446193,24.1465
-0.521922,24.4248,19.2372,68.6458,80.2786,43.2775,25.2787,38.8536,4.25933,27.4035,61.6985,44.3865,77.3404,91.9108,35.8683,19.6245,92.2806,152.034,65.573,127.515,251.883,96.4365,60.0494,110.355,128.069,140.883,101.907,84.5337,3.93225,23.4328,126.575,12.213,241.598,30.3132,29.6355,13.9189,84.7695,38.231,52.7039,62.5848,34.4342,50.4474,29.2863,34.5036,16.9446,26.4907,81.7755,18.6529,10.7517,17.9739,7.8998,10.9811,22.6385,26.0925,85.4756,38.1796,129.425,34.4287,51.0713,25.0779,72.8547,73.7345,37.6616,18.4138,95.028,28.7932,71.024,8.73017,36.6955,11.2705,57.7397,0.103819,23.8406
-1.15975,64.5836,15.9564,64.012,86.8046,68.8265,31.8885,15.7642,63.2586,14.4911,67.8554,42.7703,35.9564,95.452,35.8683,15.8801,73.9144,119.711,105.631,51.9175,184.275,88.0144,70.8184,101.304,161.245,131.711,89.3734,206.111,16.7205,7.15919,127.777,27.5771,241.598,64.4969,35.1176,13.9498,30.0352,24.3925,26.6361,4.92719,45.5032,52.6126,6.54113,23.883,51.637,8.61239,87.2609,29.0252,34.0937,41.4648,10.3826,9.09692,16.3346,29.3949,27.7063,26.8761,65.2359,53.8041,62.3747,92.1738,55.5187,5.9535,52.6802,77.1092,75.4657,19.5434,69.3139,17.3302,170.686,33.9011,169.368,0.051594,27.5394
-4.2838,46.1224,29.4246,34.7646,89.0527,11.1312,40.8906,18.8707,37.3624,3.88472,24.936,90.8246,22.1801,111.971,10.0224,17.1761,62.7761,163.7,107.021,60.6313,191.871,88.0419,95.1703,174.353,160.346,130.223,65.9618,209.375,15.6316,80.8374,123.669,26.7452,194.195,45.3734,28.9755,16.8628,8.91603,42.6472,18.6603,24.7085,47.266,51.1206,33.5439,0.998969,47.3558,27.9077,57.6476,21.6827,17.1815,53.003,22.131,48.2606,27.9441,54.1789,44.1368,52.1914,42.1203,62.0948,81.5785,65.5502,24.8835,38.8343,41.5901,20.6935,51.9022,102.924,16.5347,45.1861,102.109,70.0382,63.6411,0.0753145,30.5418
0.019267,34.7629,47.6624,86.5949,177.974,117.448,19.8766,7.01038,58.5847,26.5733,65.878,11.3127,13.428,79.3018,10.0224,21.3026,38.3064,120.583,105.119,77.7732,213.601,74.7274,119.17,162.822,169.815,32.1693,41.2263,108.667,87.0479,148.629,118.691,33.0201,64.3451,36.256,55.7709,22.0249,69.7259,40.7461,6.8893,49.6734,23.1266,46.069,94.5698,65.1123,23.647,5.52697,15.9516,24.5697,79.1404,5.32229,33.3773,33.6846,10.7811,7.72115,20.0295,43.0735,22.2689,14.429,47.0614,145.467,28.4612,78.3923,39.5002,11.2813,17.8932,59.3796,57.1235,55.4971,59.037,12.9695,25.4209,0.0602971,22.144
-3.37037,47.892,47.6624,75.4104,130.076,109.101,97.5912,15.8779,6.79691,6.04803,67.4548,57.1774,8.13407,39.042,10.0224,17.8192,107.043,132.554,105.993,51.3675,177.864,133.415,102.131,264.811,160.781,8.55953,66.8148,45.3343,39.1562,257.728,7.52742,16.3735,69.9163,51.8695,91.9248,32.7239,46.2133,7.66928,19.4464,44.4526,29.6122,31.3358,34.1872,32.7982,22.275,13.2998,2.86506,70.6099,132.495,8.63963,70.178,44.5989,54.4049,10.0806,29.5109,75.734,17.8643,5.30777,3.625,74.6276,66.2939,67.3309,26.8886,24.524,22.9478,64.6027,82.0219,60.2789,46.8591,45.3256,12.8361,0.00101705,29.2637
-1.19439,103.297,58.4638,65.5089,131.42,132.534,196.885,11.3814,15.6121,17.1206,79.2954,59.062,2.16559,26.3897,10.0224,5.94007,71.9822,142.807,94.6048,92.9667,151.566,108.262,80.2808,77.4808,160.327,42.9856,25.5681,60.7285,25.9018,155.055,105.368,69.8211,129.197,0.428606,8.8481,22.7655,24.2639,7.18865,14.5357,43.2234,42.7705,64.0398,42.0452,5.34843,26.5701,26.2111,21.3086,95.8973,57.9809,75.3902,84.2183,98.5859,70.8413,10.0806,23.9518,68.0755,78.8359,30.7067,92.0018,60.0733,32.6376,12.207,16.4619,27.3398,42.7568,44.8373,80.571,68.7386,9.37742,34.2285,13.8883,0.0377087,29.7406
0.281698,24.7712,149.231,145.603,123.341,132.586,170.864,27.6458,102.189,0.301739,22.912,65.9154,33.6696,22.8095,3.52022,10.4952,63.7002,105.23,181.731,118.614,41.951,42.1155,109.553,76.9419,233.177,17.41,17.087,88.4767,32.5649,71.3118,63.1669,25.5586,164.567,20.0693,14.1628,37.6306,22.3581,84.9464,19.5481,53.2877,42.1251,102.776,45.0622,13.2221,29.1917,13.3131,2.4216,45.4588,14.637,28.0273,43.8313,34.4534,48.0652,33.1838,33.4784,63.1057,10.2946,52.4133,83.8261,55.719,7.771,58.0614,3.17012,60.4942,58.3556,55.0608,153.163,76.2395,10.3236,59.9886,63.0966,0.0994582,29.5778
-0.833436,49.277,92.8494,58.8656,195.524,93.883,100.952,27.6458,39.6806,11.2889,142.585,55.2922,8.19516,9.6414,70.7931,9.47229,16.3226,108.326,161.269,76.584,56.778,32.5055,129.995,66.8042,187.764,17.41,62.4297,145.635,66.9371,71.3022,58.0758,52.6062,213.738,12.6039,29.1551,6.95764,7.89506,22.8873,24.3007,44.615,60.8574,106.481,95.0744,0.697589,42.6277,13.3131,35.493,77.7223,22.0922,3.3849,28.1041,37.4641,77.3016,1.95184,1.27174,1.92319,20.2801,48.0023,117.331,96.9128,232.472,9.03171,27.0352,80.4131,43.5188,6.01475,65.8259,76.3454,26.8298,179.775,63.6354,0.185378,37.2853
-1.23982,46.5789,27.0124,11.2001,137.197,67.7493,187.891,62.901,39.6806,92.8,133.749,13.3867,9.24801,26.1605,136.6,47.4244,54.803,63.5438,175.255,38.3139,34.8213,92.3622,116.588,53.7055,118.632,70.7259,42.3182,165.442,68.5419,129.158,103.734,10.6031,208.782,11.7648,13.6389,7.99789,20.4494,65.7465,15.5591,19.5782,58.1291,0.412568,12.7174,56.0749,22.812,17.5609,65.544,48.8542,37.3682,46.2679,29.0225,39.73,44.4083,72.5565,3.65197,125.798,63.7585,58.4062,5.94828,19.8547,54.7759,59.0002,24.7848,22.6353,43.5188,17.5061,106.667,76.3454,17.5204,21.3587,59.7841,0.135895,30.3029
-2.74181,21.3274,82.3209,20.9982,70.5872,78.6178,62.8647,86.2067,46.3791,151.938,114.807,135.578,12.947,41.6103,82.7709,81.86,184.181,107.695,191.05,57.3243,59.6425,27.7339,25.7327,53.7055,44.4134,62.3296,45.1081,125.402,43.7682,153.3,44.8642,40.0705,90.2619,1.75405,17.7243,13.8411,14.9078,53.4913,3.34783,48.1892,84.4528,11.6062,4.2051,78.6196,60.4595,20.8222,10.7448,3.45874,25.1737,42.6316,33.7553,39.2562,1.54979,170.464,42.4577,3.84007,61.7281,51.5422,83.1663,33.2937,22.4684,40.6078,23.1546,21.8657,5.11037,16.8293,78.8555,38.4343,53.5699,26.7334,36.3371,0.111237,24.9438
2.51265,8.92801,61.1715,98.9094,65.2322,54.6179,47.8896,101.893,54.3839,114.165,114.807,127.467,15.2919,57.4943,79.9431,81.86,225.202,38.6129,127.083,134.636,131.968,36.8922,25.7327,53.7055,56.463,36.0069,43.7416,72.3976,97.5242,175.943,57.1394,56.8895,29.6098,12.9436,9.83663,3.81688,13.1902,43.3538,14.1015,55.6786,50.7409,28.5731,34.9721,16.1866,66.9174,42.4302,12.2831,11.0396,46.1038,84.2309,49.8241,48.5571,1.54979,117.337,32.1767,3.84007,17.7449,36.52,68.116,36.407,25.0805,63.3231,27.0404,26.3094,30.7397,56.1271,18.5587,41.428,36.1393,5.83911,18.4384,0.00123385,18.4645
1.17481,29.657,43.8728,76.309,65.2322,180.199,39.3307,121.103,93.4061,114.165,91.7191,10.7998,15.2919,39.9277,79.9431,87.2132,169.119,70.1168,127.083,149.907,131.968,25.4497,25.7327,37.6366,174.789,45.6607,31.0282,63.8165,53.7234,200.809,36.5088,36.0879,20.5978,13.6101,51.851,19.8712,21.9394,9.67476,17.5448,24.3781,24.5974,122.927,59.6582,17.1939,57.9988,44.3023,32.2173,12.0655,35.681,28.1632,53.4727,13.9429,11.5517,124.369,34.0965,20.6915,14.855,48.7115,19.1815,31.7984,21.7588,101.016,25.408,133.416,25.108,62.9585,118.08,62.7774,26.3717,46.3263,54.1175,0.00123385,24.1517
-0.897702,44.8327,11.1992,186.362,69.1756,233.66,67.1237,119.534,63.9391,145.826,36.3025,13.3654,29.5769,9.14346,103.642,77.3961,205.054,28.7101,16.0551,183.972,7.4169,9.71332,25.7327,6.26902,161.536,83.137,24.1827,33.473,213.732,195.506,52.3165,24.434,4.27156,13.4582,33.4067,30.396,6.00025,30.1111,13.5326,48.2296,22.3206,105.044,33.9465,41.7546,47.0822,75.9342,30.3612,9.6213,33.9997,16.6523,56.4114,13.9429,12.0259,69.2548,15.5447,44.4299,54.9666,85.3976,38.7645,18.1425,53.4963,106.036,23.1723,133.105,13.6428,64.5502,174.434,56.7699,73.4987,67.6983,21.7107,0.0291959,31.9085
-1.73291,6.73489,56.2841,186.362,73.2019,204.596,30.0431,115.215,83.0555,133.236,108.583,33.2819,21.6896,7.39206,81.8551,59.9235,255.225,38.7683,5.65738,208.437,14.7316,26.6354,40.1003,19.8354,163.191,85.7758,21.7449,5.55674,167.381,171.938,60.2775,13.6688,4.27156,30.4745,6.63647,3.38395,2.38587,35.8488,46.781,43.7996,14.8331,131.366,59.3709,24.2208,39.3003,69.7353,19.0069,11.7468,32.672,12.434,57.7848,51.5395,10.6782,55.6723,46.0822,21.3641,76.9096,85.3976,84.397,17.9841,37.0255,69.0436,23.1723,130.521,81.1324,62.3584,146.262,56.7699,44.3892,83.8565,18.9295,0.147286,37.6309
-1.45881,6.73489,56.2841,81.3554,55.9624,204.596,17.5596,166.385,8.66049,77.5455,123.89,49.7156,19.6263,15.9351,41.155,135.799,194.86,32.4242,63.5591,229.179,99.2161,29.6717,53.1201,12.1987,150.716,101.259,24.8099,5.55674,119.042,218.474,55.1829,3.74693,25.7537,29.4056,15.7582,9.96156,42.6605,63.2757,31.3834,19.0968,2.55039,90.918,20.8367,99.6645,69.1327,7.34667,15.2405,15.2743,29.9668,36.132,57.3552,50.7979,18.6426,6.80487,12.4178,34.479,35.959,38.6361,49.6264,164.478,75.0186,89.2144,95.914,100.448,136.041,62.3584,72.5145,2.14641,9.15736,75.7883,19.3194,0.163875,33.3936
-0.0708028,6.73489,50.2959,61.2602,53.4808,196.918,2.29389,129.28,74.6717,175.257,104.797,25.766,18.9097,15.9351,56.9312,62.9988,222.979,32.4242,44.9499,193.564,84.3536,50.8243,87.7647,15.8661,45.6072,83.113,26.1746,131.525,69.3915,243.199,59.0571,41.047,42.2881,12.8692,16.2223,29.2533,39.8837,50.2082,15.2112,21.2016,6.74608,54.6937,76.7795,18.1455,27.0987,61.3972,18.7862,46.6492,31.6572,53.3656,48.108,6.57789,63.4627,18.8812,14.2823,32.6255,16.9203,21.5327,60.4653,3.73249,66.7018,102.065,132.518,57.5518,54.8809,10.6995,12.7265,29.2929,30.6449,17.3426,12.0383,0.350448,24.2054
-0.904259,89.8461,79.8544,46.1559,28.0189,113.971,7.73568,71.9287,220.532,159.187,106.252,14.8808,17.523,15.9351,61.8786,30.1745,303.31,15.8858,21.0521,112.714,75.6362,14.6677,115.26,15.8661,25.3867,138.704,73.9908,67.7371,90.7655,178.915,43.5256,30.0139,125.147,47.2447,14.8246,58.4155,35.6376,60.8287,21.6851,14.4677,1.27321,60.1319,110.517,55.4066,30.2829,26.2339,22.2889,14.689,15.1357,17.3682,34.4455,50.7393,25.3595,11.9347,0.870651,33.2399,24.6408,12.5488,105.152,69.0815,53.8733,89.9596,110.497,124.153,82.7903,5.31216,0.0397825,39.8609,43.918,10.0726,9.00154,0.152842,30.0138
1.29887,86.8587,131.69,67.7057,54.5703,144.327,14.6321,60.4549,73.1691,160.798,44.9488,4.31315,26.6218,53.4497,85.5605,35.6598,374.272,15.8858,13.8104,4.58093,113.424,21.078,29.2003,46.4421,3.74874,137.752,100.515,135.492,56.6451,232.613,43.5256,15.0378,141.407,3.40207,40.4915,50.1162,74.4149,11.2647,19.468,31.1566,51.2737,62.2757,93.7944,31.5472,23.1092,46.9234,13.768,10.3514,8.56824,13.1248,31.6642,52.8539,35.9701,22.4705,30.8596,39.0937,50.0123,10.7209,173.1,74.8716,44.1746,103.942,78.5038,13.7689,19.2925,130.527,118.656,103.505,12.6321,14.099,8.63472,0.35783,36.2001
-0.353235,76.0517,159.867,29.7447,30.7482,99.7547,51.7691,42.0373,127.758,132.93,36.7116,20.2711,7.57432,86.332,52.1039,54.0437,332.935,68.4102,13.8104,14.1765,93.8013,13.3618,63.2788,78.0044,33.5472,92.5575,93.4527,104.119,32.1524,248.445,59.5067,15.2366,89.5854,3.40207,11.4075,68.8905,118.341,10.9945,1.86398,9.0111,53.455,41.349,83.3276,29.0924,32.6967,96.3315,10.1254,8.65571,19.6864,5.23239,20.3295,17.9903,34.4045,34.2634,11.5695,59.458,42.4934,53.4511,133.621,37.9628,105.006,76.8938,53.5404,31.1413,41.6786,60.9373,21.7855,70.4267,40.1095,48.7575,35.4987,0.135389,29.7111
0.349252,34.3988,55.2708,10.6985,79.7936,110.24,44.9467,62.8597,91.6103,127.783,83.9736,3.08089,53.2923,83.3685,87.9028,55.9851,359.012,124.342,8.58303,79.7042,71.4055,33.5276,93.715,87.1702,29.2421,119.352,100.081,46.9642,32.6432,147.913,52.9921,85.462,66.8333,0.162347,1.76385,34.009,69.3069,26.6809,102.628,39.7655,18.0083,32.2869,77.0758,24.6792,51.8946,14.8268,59.5852,23.8509,21.2092,3.30027,15.5321,35.1281,70.1698,22.6401,1.09525,16.0776,37.6536,51.6261,69.8676,56.0126,72.9567,50.6858,6.3817,71.3067,17.0839,37.4353,78.7057,5.1094,13.7017,57.2855,4.2733,0.0421369,26.1863
-0.4551,6.37708,33.7039,99.6505,143.506,89.5264,61.2565,66.2283,151.002,67.0217,72.1998,16.2309,35.619,93.4863,44.7127,54.5534,312.588,169.346,13.7416,63.1895,73.7917,9.37906,67.3611,116.17,6.09214,131.753,58.9715,68.5559,43.9095,107.023,163.728,35.8773,44.9733,12.5742,8.3207,15.9375,24.5905,21.6985,70.2969,22.6229,12.0426,16.3339,93.3539,60.3163,25.7382,73.6889,100.329,33.5404,15.0725,24.3502,22.8871,28.7131,52.3863,2.29463,47.0641,32.5876,41.1806,4.1033,32.2933,35.4397,46.8005,42.9674,12.0049,95.2464,50.4766,131.173,47.4636,3.51673,38.3274,38.2847,116.923,0.115547,26.3851
-0.150878,51.9819,48.5442,64.197,98.5756,121.97,63.2456,36.5239,80.7292,67.0672,73.1703,1.41646,41.7045,139.623,21.7228,64.5026,299.209,169.346,13.2112,72.2022,19.1828,7.16807,54.6894,95.6009,31.9276,117.169,119.345,36.2623,57.5202,107.023,113.594,29.9294,81.1418,58.4423,3.59671,0.679057,40.2663,40.2909,52.4508,8.61644,68.598,52.8557,51.2406,51.8722,50.9259,77.7904,20.4377,19.0589,36.95,27.3653,48.2268,8.30311,61.6622,37.8286,49.7802,37.92,56.1494,4.1033,56.4005,63.0753,39.4312,129.265,4.00609,61.9094,33.4168,39.8297,62.7047,22.3769,71.7604,35.7067,28.5936,0.0163678,26.8777
-1.85522,35.7994,39.1717,55.5158,116.922,143.28,30.2302,115.206,59.4682,76.3862,75.6316,18.5692,74.7605,112.735,33.9833,63.8082,272.696,81.3266,11.5277,77.8531,38.0506,81.194,54.6894,70.6595,37.9702,67.2079,87.9996,47.9988,130.184,107.023,127.408,75.8557,89.9565,66.1522,14.5601,12.7907,21.1354,18.0263,72.5021,4.52529,41.6198,53.141,56.1488,56.2226,14.0129,85.7573,12.1197,36.2093,73.4775,5.39312,43.7284,2.74859,28.7324,21.9318,3.97757,3.83589,44.3072,18.3607,93.745,25.727,10.2592,59.348,33.494,98.7908,68.2678,106.413,83.4657,36.2889,43.1028,34.8602,114.829,0.0163678,25.8349
-0.418077,55.379,21.2294,26.2165,64.2355,183.878,30.2302,60.9937,50.2391,39.9199,23.8726,23.3332,107.648,128.247,125.655,51.1874,272.696,37.87,19.9689,76.0273,172.454,71.8248,36.1727,109.293,39.1831,49.8567,170.121,40.1285,57.9427,135.249,96.8051,39.2047,101.623,10.9956,69.1919,7.20009,61.667,9.51323,67.0051,37.0429,12.4835,51.8603,78.6135,76.5868,19.7677,3.40602,23.5233,14.4798,64.9699,3.11115,47.6406,36.6682,3.22044,17.1786,69.6508,8.6154,95.1601,54.6254,12.5108,71.3127,46.6793,66.989,6.7842,157.984,64.4487,68.3038,49.8764,72.266,47.4031,16.3515,13.5461,0.104535,26.7919
0.478544,181.711,40.2083,58.5246,51.4975,132.52,32.2696,55.6891,17.7485,56.1877,19.576,43.9307,95.2285,109.49,108.713,62.2498,196.708,25.9974,21.6021,79.9523,242.724,44.0344,9.22828,114.346,36.1261,63.7262,151.283,11.2076,73.2341,87.4882,97.0533,26.1852,199.445,7.25948,26.8017,15.5837,130.808,26.8417,29.7592,50.5715,28.2513,75.7867,90.1967,79.9793,48.8214,13.8606,22.041,51.1706,44.0999,13.6433,17.124,6.60463,3.22044,16.4806,46.8459,10.8649,2.7271,66.0345,17.2397,53.0617,58.5398,21.4624,15.7351,52.6477,41.6902,46.2111,22.0131,39.1809,36.131,62.6516,112.892,0.118946,26.1014
-1.11511,179.884,6.13813,64.677,4.69858,79.3137,61.4679,35.5556,45.4124,35.9376,54.0529,19.4746,100.274,154.219,161.143,22.9654,143.146,78.8912,46.54,121.376,184.546,39.9238,35.4762,105.421,40.8462,64.3223,229.996,15.6504,104.8,80.5385,17.5347,96.2182,75.0732,19.5483,13.7664,43.0015,106.63,26.0001,38.8535,54.4568,14.6343,81.6396,42.0216,43.5585,38.4605,11.1321,76.1802,76.7317,23.1406,5.92861,10.9225,61.289,75.3613,13.7453,56.4318,10.8649,11.0304,3.75992,56.9157,61.4893,34.1639,30.0798,5.33852,49.8144,48.5955,43.3981,21.2617,75.8862,19.911,147.11,99.3719,0.135156,30.2167
-1.93097,194.369,27.0026,41.6315,27.5634,136.602,68.5783,47.7982,50.3057,36.2103,66.0209,27.7727,72.6974,227.451,82.4977,11.7508,33.5613,111.688,40.1493,206.375,152.689,88.3893,8.36869,110.476,49.5261,68.8625,108.595,10.6772,102.634,16.8183,7.81773,174.787,76.3366,109.862,9.98733,15.22,62.4074,31.588,38.8535,48.9039,20.29,55.9978,18.5501,21.4891,29.9299,15.2986,9.21462,64.5279,62.5356,12.5506,16.5191,48.3137,25.1889,30.3566,157.783,26.2457,25.472,12.801,56.4173,32.1615,12.4482,40.1769,21.7671,13.8327,70.4874,55.6078,28.6366,52.6777,37.4823,3.84554,123.779,0.118582,26.5634
-0.323671,194.369,24.3562,102.311,42.8743,148.509,70.3993,47.748,60.5577,108.52,73.975,42.6245,49.3713,64.0621,24.2429,12.6758,75.3341,97.2131,33.953,213.447,75.5481,83.5679,59.888,127.114,40.2118,28.5197,228.352,51.5844,36.2046,11.8593,20.7462,192.49,121.437,33.4587,26.7872,15.7856,30.0597,38.7128,41.7445,50.6255,20.29,49.487,18.8086,25.6384,49.0644,11.4482,30.4201,44.7632,66.8996,42.3634,21.2009,56.8219,37.7578,64.4169,61.2541,26.7808,17.5894,17.2984,96.8334,34.8214,44.29,42.5706,28.6447,152.098,29.9916,10.0195,28.3439,37.028,21.2751,27.2906,53.5638,0.170244,25.3006
-0.195381,9.18864,7.21444,132.782,86.0383,129.192,78.239,48.1525,63.343,102.167,201.059,29.1473,51.1951,81.8606,23.9337,129.805,53.7156,188.355,36.201,184.667,105.105,44.9048,122.459,12.8413,32.0301,11.597,100.116,38.6335,37.7271,49.6511,59.4814,120.067,75.6811,23.731,14.4657,38.9761,5.31858,83.2361,34.7439,36.8264,89.665,46.3511,67.6646,14.9061,37.4137,11.4482,10.8572,9.68876,112.041,48.7514,21.817,11.75,21.9086,64.0924,71.2685,93.8814,14.705,17.7474,20.3927,58.5423,72.037,33.1564,27.4554,127.288,26.2601,24.4504,4.51955,50.1011,24.0386,11.2425,20.0242,0.265763,25.6175
