11.0256,109.66,180.489,71.9195,14.8444,26.8579,101.798,58.7854,103.114,66.9081,287.156,19.3807,54.3654,108.535,57.8561,86.9255,37.9793,181.845,49.9352,9.86677,279.25,421.111,38.4176,215.35,162.438,40.0542,15.4128,214.854,68.8991,89.5804,177.233,97.0599,104.081,20.3541,124.456,74.3205,24.2587,130.237,103.21,129.584,38.5866,5.90766,57.27,96.872,16.386,0.00126365,18.1524
1.1168,117.902,174.245,73.0185,21.1531,12.4084,150.066,70.9749,237.561,54.4475,129.759,12.3124,84.0572,85.4313,15.8742,76.3022,51.2603,55.9524,147.66,116.504,80.4008,359.375,167.075,160.953,97.7185,112.938,79.0562,34.9094,32.8508,86.49,345.731,111.911,70.2609,91.6308,44.8103,44.3911,148.408,75.5208,89.2153,90.2706,33.4507,41.9556,134.733,49.1439,20.8712,0.00137939,16.0291
-67.8397,117.902,174.245,73.0185,21.1531,19.1946,215.267,108.612,243.85,44.6017,158.825,24.131,80.2319,73.4741,1.90016,41.2177,54.3406,285.262,101.722,96.0685,145.791,198.485,162.746,133.017,72.2378,135.677,14.4492,123.268,149.454,60.1103,169.841,27.9453,189.971,184.136,9.49967,34.6817,32.074,5.17056,212.594,75.0026,22.3609,34.8699,185.878,205.778,5.69046,5.64981e-06,18.0824
-21.6449,108.67,174.245,73.0185,22.9583,14.436,247.676,74.3843,186.502,149.868,29.9199,17.2015,48.5891,30.3031,6.88164,34.6921,191.627,205.468,328.989,153.349,22.8157,105.601,123.348,36.9579,136.449,43.7556,81.0725,335.556,37.2806,20.2939,83.9899,71.741,135.069,43.9773,264.519,96.923,216.924,60.4989,40.6036,34.3933,25.5113,84.8674,5.74284,5.04641,56.7677,5.64981e-06,15.1353
1.97769,108.67,174.245,72.9056,24.7237,17.6324,156.152,79.5727,60.9104,297.048,58.1973,110.904,125.832,37.2209,77.1211,15.4408,34.8213,177.066,264.366,16.0808,37.4591,153.478,214.233,67.4942,215.351,94.3757,145.908,157.306,13.3676,106.919,54.9287,26.1228,21.3887,193.564,103.929,166.078,232.171,95.9214,51.1089,22.9504,228.396,61.2016,52.7279,99.2035,25.8563,8.04851e-05,19.3705
-6.84957,108.67,171.171,72.9056,24.7237,17.6324,140.54,46.8982,75.9729,297.048,52.7261,110.904,138.037,64.7306,69.1896,8.19276,64.2105,116.612,266.938,354.37,63.7394,114.065,44.7535,202.472,25.8229,177.181,110.931,145.96,222.957,197.573,177.654,185.439,78.4992,32.5499,26.8595,80.6759,13.3995,116.877,46.4906,63.4866,261.487,6.47858,95.6909,190.313,57.5353,0.00183764,26.6023
22.1864,107.849,171.171,74.1107,24.7237,20.5864,189.333,112.835,47.3706,283.947,29.2196,22.696,134.963,77.5086,14.039,2.72261,92.2279,127.219,235.951,165.421,52.9799,197.863,93.4172,96.1935,25.5339,84.5592,148.362,84.6071,379.272,40.3905,45.3689,154.692,323.254,212.023,87.4462,82.6145,58.308,11.1865,63.68,38.8653,187.492,50.3952,106.05,194.886,73.6321,0.0036041,25.1547
-24.6714,103.636,171.171,84.0032,20.8105,20.5864,79.7857,15.557,110.735,295.682,176.736,26.5024,139.371,29.6084,21.801,55.7268,62.9539,126.933,241.066,639.58,24.3352,9.39381,150.626,69.8645,31.368,75.6491,58.4944,42.3621,143.63,106.528,55.8011,166.388,447.335,122.421,5.3527,21.5387,65.1506,98.8428,140.836,30.1726,8.98979,63.907,109.415,270.862,115.182,0.00773268,27.2519
-51.0443,109.447,197.56,50.1518,47.6447,20.5864,30.2897,34.2382,153.892,268.519,156.508,44.1004,85.383,28.2268,21.5252,44.2229,123.384,213.368,242.028,65.9318,24.3352,414.171,175.081,6.21745,56.9936,181.54,72.8041,96.5782,89.8174,145.022,219.861,12.8879,372.397,33.9829,5.3527,76.0109,79.0741,176.452,329.441,50.2713,123.583,47.72,140.816,298.106,28.6193,0.0234992,35.1416
64.287,105.957,197.56,26.5745,48.8651,23.0566,52.1387,5.82775,157.829,182.828,261.492,26.4592,88.2688,34.6374,82.134,59.857,35.9614,144.431,239.648,130.482,102.934,126.738,100.33,272.951,64.9842,155.72,47.5604,167.224,210.942,198.701,10.3739,35.4329,103.558,38.4358,54.0242,98.876,112.27,114.232,161.447,25.8397,221.288,2.84523,101.005,111.896,33.1025,0.000460164,21.4661
47.6306,105.957,199.963,26.5745,49.5408,15.8111,109.976,91.5088,150.806,47.267,265.16,155.777,113.802,33.5825,5.55405,33.8778,34.9743,210.323,236.112,37.9491,56.0183,101.131,163.523,182.96,152.753,60.2322,129.137,317.871,114.487,38.3736,31.4394,10.7306,77.8509,64.4232,79.8255,52.2203,98.5997,101.742,199.196,77.7,194.196,5.42953,118.038,96.5265,78.9156,0.000302916,20.656
-4.67709,105.206,199.963,28.5588,49.5408,15.8111,135.068,54.9598,140.095,106.898,221.319,57.9682,30.5572,81.8882,49.0118,78.2662,20.4746,90.3816,391.206,70.076,280.401,122.46,221.861,80.1127,138.538,51.7923,169.18,409.519,37.1641,44.2787,29.2818,49.4009,30.8278,43.5587,83.5003,56.6895,99.3036,80.588,297.85,68.6822,190.724,41.944,13.1843,97.6853,66.9865,0.00418738,19.7059
-47.8465,112.232,199.963,11.5003,64.3191,22.2599,93.2721,19.9666,255.161,117.512,283.406,36.6668,9.97985,55.3059,35.3284,58.8512,7.8911,146.542,316.452,227.912,87.2414,125.564,126.93,107.71,240.927,36.6182,24.7777,59.6062,76.5287,122.69,44.2486,31.7443,3.19748,106.248,77.1903,20.9029,33.2989,254.325,391.263,60.8252,361.977,121.436,13.1843,93.3273,119.551,0.00010385,21.4472
-20.2971,111.604,199.963,3.57929,62.8617,22.9195,42.9744,19.9666,122.215,132.227,406.048,49.6359,33.5274,37.951,16.9339,42.6895,20.9547,190.977,345.455,397.657,82.6061,159.516,99.0879,29.3967,86.1246,35.4289,19.8327,13.9509,52.3482,139.927,1.37125,27.3421,82.4888,284.02,52.4412,9.82288,58.5896,9.95494,269.776,37.2915,213.006,120.64,35.9536,36.4687,119.551,0.00010385,18.7346
-40.8403,128.126,209.391,9.68332,56.6043,10.2855,2.69166,19.9666,49.1643,133.165,455.73,90.0647,22.3655,47.8225,28.9465,82.8231,35.6876,162.486,220.124,297.283,68.5101,48.3942,117.474,7.26326,72.5562,35.4289,215.459,46.2417,38.2529,79.0788,3.70439,172.572,101.573,286.971,76.2101,9.82288,130.607,5.45325,215.631,35.0468,64.6316,95.9605,61.3641,181.371,65.5749,0.00010385,19.7713
-21.0486,118.444,209.391,8.56442,64.4563,7.63166,2.69166,19.9666,140.405,149.381,397.927,67.9681,15.41,27.2173,62.6166,61.5906,59.4926,86.3057,68.1679,495.197,124.763,154.587,78.0236,56.2139,83.7507,31.0657,67.6488,52.7725,49.7792,40.2759,88.2022,190.864,67.9839,217.768,34.1726,193.031,99.3257,52.1558,80.309,12.2317,243.392,121.8,59.2487,133.783,31.7221,0.00010385,15.6099
-59.4238,116.352,209.391,8.56442,62.7325,12.2931,13.8075,68.5311,12.2843,65.4616,611.767,61.1726,5.83933,8.84963,41.4598,49.6682,67.7341,126.958,124.175,480.959,95.397,278.899,14.4977,50.4759,134.225,36.6489,215.044,36.0195,53.746,34.8689,84.4703,114.467,11.2042,91.1614,144.236,450.637,123.36,37.8906,260.413,234.635,85.5109,135.55,57.4265,29.8727,113.588,0.00010385,25.2642
15.4,138.938,208.009,8.56442,33.4886,12.2931,37.6794,28.4821,44.7298,62.0581,581.945,152.117,27.0111,8.84963,1.34052,73.161,91.2505,50.1467,119.42,62.2979,196.191,167.621,33.0534,139.818,67.9265,33.9549,266.657,53.6792,45.6296,276.903,119.513,34.1932,59.5911,121.348,12.4859,120.855,137.032,343.217,132.153,172.337,130.061,233.023,7.9581,20.0648,23.574,0.00010385,27.2819
28.2644,146.479,195.508,8.56442,42.4443,13.9425,9.2685,28.4821,76.814,44.58,544.766,168.295,22.2503,0.917484,11.5395,44.4074,48.727,34.5024,129.838,116.781,645.43,91.0172,57.0027,257.658,32.8672,131.194,172.759,56.1043,31.5972,306.189,75.739,34.1932,57.2732,146.713,86.5835,82.0209,115.093,284.101,20.5933,171.692,46.6579,194.565,14.0194,38.9453,50.9561,0.00010385,23.5703
-23.221,146.848,193.411,8.56442,48.7315,4.86416,108.403,115.224,50.2473,23.896,430.271,123.063,30.0427,62.1232,20.4295,14.856,20.7252,68.5105,81.9148,555.789,76.4488,230.032,116.682,283.304,18.0881,71.7322,230.656,49.1464,116.391,115.415,71.0893,102.852,70.3261,71.014,26.8956,74.8039,24.4648,317.566,69.6056,167.515,153.827,232.399,40.4045,37.2407,76.8202,0.00010385,20.2207
-14.0979,143.406,188.136,8.56442,56.5659,4.86416,116.964,102.211,60.1828,4.92412,444.559,95.5348,11.4573,33.3152,1.46943,14.856,62.3126,102.84,96.2238,512.896,96.4765,92.3808,142.578,105.854,9.98641,46.7453,168.291,53.0332,93.0454,126.488,204.561,148.42,5.82843,89.0847,148.629,13.6792,241.224,164.808,47.2577,151.992,239.14,82.9449,29.077,44.0418,73.3204,0.00010385,20.3565
-70.5138,128.417,208.211,12.3149,59.8333,4.86416,101.543,29.8463,123.908,71.5807,419.861,132.089,11.4573,5.58008,6.90997,6.04329,18.6381,52.0103,74.6222,231.044,325.529,126.108,201.233,210.292,14.6811,52.9549,302.523,29.1567,54.763,173.418,72.523,188.62,21.3687,100.063,100.032,142.219,219.454,192.933,220.177,118.24,70.9375,133.582,177.768,101.754,27.8779,0.00010385,26.5997
-69.9267,124.564,208.211,15.2056,56.7221,4.86416,91.3276,68.0713,137.708,38.1968,449.405,76.8645,11.3698,27.0562,2.03321,27.4209,11.8498,149.274,61.1931,93.7082,314.721,162.582,167.338,102.087,17.2731,32.0054,328.342,17.8982,78.6562,92.3646,2.51249,38.2839,44.3813,292.475,111.962,68.4128,184.553,62.8673,40.2164,342.852,60.3726,39.4308,87.9229,267.367,27.8779,0.000196916,23.7373
-65.7578,124.564,208.211,15.2056,63.8486,4.86416,23.488,45.8187,185.561,38.1968,482.212,102.259,12.7152,83.2922,2.78319,20.2595,36.3144,154.104,77.34,6.83445,256.996,120.318,84.5908,336.29,157.088,182.211,321.198,20.9208,51.1872,92.1403,56.2622,8.01728,53.2788,204.79,93.3546,39.0202,255.337,100.959,4.54606,40.6832,45.0999,49.5061,31.7935,119.737,86.1089,9.17857e-05,25.2506
-32.7756,110.127,208.211,15.2056,56.6897,17.0519,83.6596,49.3874,190.427,38.1968,271.89,143.693,30.0581,166.375,3.42877,26.2347,41.4845,248.419,184.596,3.91759,153.589,145.132,38.9435,366.107,212.774,125.595,118.263,42.0204,52.6441,12.8482,193.218,352.565,132.508,21.2026,47.2681,203.525,198.497,12.1909,3.10105,16.5202,46.5223,43.5281,29.6313,321.455,31.0336,0.000174625,28.7967
21.6624,104.217,208.211,15.2056,55.1933,17.0519,144.884,102.802,105.462,38.1968,376.651,32.7872,24.9831,81.6453,3.1292,19.1437,63.7474,317.467,153.642,159.952,83.2248,79.5764,10.8923,25.6302,253.15,90.2188,260.048,58.4036,169.407,19.9224,126.748,189.039,236.854,23.6988,47.2681,273.521,6.3083,12.1909,3.10105,9.89055,168.629,76.9573,8.82699,435.95,123.487,0.00146349,27.5356
-20.8898,104.217,208.211,15.2056,51.8116,17.0519,183.686,67.0889,10.0446,56.2411,492.568,45.9784,24.0168,39.2984,1.36368,95.6777,2.36907,46.8547,434.271,311.114,56.6347,152.058,56.301,35.7829,67.1492,92.5831,184.129,136.703,218.316,38.5819,15.6864,199.69,142.657,1.26389,109.418,68.0135,27.5166,219.218,98.894,101.449,77.1321,89.2273,7.48951,263.308,76.3267,0.000666654,23.3421
36.4059,93.5635,208.211,33.3489,46.5992,17.0519,215.665,38.5274,14.927,39.8673,319.16,89.8683,20.1459,71.0067,6.17007,114.981,45.9846,27.3319,201.204,261.365,219.137,170.917,68.0476,106.567,62.4795,77.539,136.978,300.929,5.55362,96.6114,67.7261,238.858,113.883,60.2375,170.736,158.609,4.80988,61.6832,129.097,360.927,31.2642,45.2242,2.76386,215.574,29.6254,0.000613004,25.4785
-7.20583,62.9455,220.288,46.3729,46.739,17.0519,269.168,98.1872,26.9447,78.1233,293.538,10.6523,17.1456,44.8337,9.14663,165.632,44.3847,43.706,148.607,361.083,226.132,132.938,71.693,129.401,80.1722,229.427,24.5719,249.437,377.001,71.4313,31.2873,337.123,2.5782,45.975,17.5892,136.783,96.9675,2.93549,295.953,47.6143,127.206,73.7657,356.711,204.797,42.2232,0.000534278,31.1842
76.6575,55.149,213.413,46.3729,42.93,25.3755,209.825,80.8463,10.0028,78.1233,264.579,31.9554,10.8037,24.2454,5.76394,165.632,68.4665,3.23238,179.203,486.618,204.1,328.748,72.0114,134.563,108.198,166.07,42.8623,222.329,345.125,89.7651,56.6092,15.7644,126.237,45.278,5.79036,143.175,8.73078,255.921,206.987,27.6607,230.129,149.987,298.086,92.5462,77.5784,0.000268597,34.919
-16.7131,69.5618,213.643,60.3643,34.403,18.9383,256.619,26.2105,29.5815,98.6533,49.7362,76.8319,120.383,87.4725,17.9704,123.05,88.3331,118.793,74.4054,392.388,191.028,170.759,36.6347,150.306,152.835,40.8086,82.7322,95.0451,348.468,5.99629,56.2853,56.9686,30.7018,30.1242,32.2254,49.6312,71.999,84.8356,98.0405,115.673,347.851,146.315,701.759,42.522,7.19064,0.00151178,30.1845
21.2876,77.0072,212.165,48.8937,40.8368,18.9383,98.4801,151.54,5.81618,71.1844,110.676,96.9718,32.9692,3.87537,8.81966,196.862,183.924,237.876,123.076,262.211,356.724,63.4674,32.9011,153.441,85.3086,96.3193,27.521,102.936,394.719,14.5392,223.151,92.6976,2.33383,65.2059,30.8117,75.6657,283.809,63.2214,117.222,60.2802,149.98,25.2565,72.825,75.666,20.3676,0.000770125,25.2219
-21.4627,77.0072,212.165,48.831,47.421,18.9383,175.11,247.213,5.81618,24.8831,185.517,90.527,66.5548,25.8548,14.0917,26.2894,173.839,129.251,151.715,236.221,254.155,68.9017,155.425,167.832,39.6837,135.227,208.852,96.4807,273.922,84.0459,270.274,92.6976,3.04765,103.685,97.6459,179.877,274.375,76.9583,52.0438,88.8493,538.027,73.5474,81.5682,114.363,49.2063,1.61012e-05,29.07
-25.1645,77.0072,212.165,50.9421,48.9044,16.1746,72.4413,189.603,52.6478,63.2782,197.445,179.769,147.319,59.2062,26.79,15.3716,66.7813,169.052,117.079,483.568,10.1117,102.021,167.007,45.7621,61.4644,20.3165,223.705,105.447,195.844,84.0975,297.679,92.6976,39.7269,41.0936,278.391,59.0699,222.294,56.2273,29.5585,64.6533,60.6329,49.9015,22.7963,152.279,121.701,0.000109258,22.8383
-3.73858,66.1115,212.165,56.4397,48.5875,16.1746,146.687,200.59,162.489,9.13287,177.516,190.742,110.939,81.2812,38.0948,26.0462,20.2963,59.7828,72.2536,317.119,220.942,142.654,61.0429,49.0298,121.493,29.4441,160.223,176.871,91.9512,49.4477,42.0055,16.928,125.91,225.956,129.569,53.2584,224.689,138.739,264.836,212.218,52.5724,226.289,42.0615,191.673,169.432,6.24295e-06,23.1825
-16.3041,66.1115,212.165,56.4397,48.2413,16.1746,199.16,211.731,203.955,37.2491,111.145,59.0498,65.3834,11.4136,81.4947,22.3321,13.9572,155.759,193.59,118.862,182.863,142.365,105.311,57.2334,102.264,56.2959,82.6621,5.78358,118.969,157.742,269.538,119.832,132.465,182.235,109.018,25.8447,23.0114,107.661,8.37153,47.6551,182.253,149.239,350.769,180.234,175.054,6.67834e-05,19.7192
-31.6375,74.9309,215.071,43.6108,47.926,24.0353,96.0787,204.842,136.877,202.109,73.9017,23.7845,62.7268,138.802,37.9382,48.9962,21.3112,367.171,366.143,34.0527,57.4017,119.875,63.0658,10.4437,43.5704,29.2442,74.6311,135.794,97.7639,6.19423,219.889,62.0427,140.726,92.7579,129.61,16.3354,85.72,81.1181,24.1446,53.436,43.3505,56.2549,191.252,43.2845,181.729,6.22977e-05,14.4672
-22.3094,76.1424,185.197,44.752,44.7375,58.0121,17.5516,161.503,151.447,191.009,147.045,29.0063,120.333,26.183,32.8119,75.9693,26.4086,206.495,395.422,248.054,57.4017,8.9773,20.9039,212.067,9.62457,118.05,107.792,173.816,63.8222,165.688,244.121,105.922,230.737,80.6097,31.317,54.4029,90.5468,78.4923,37.7983,71.9531,69.766,113.079,96.5238,242.148,52.939,6.75843e-06,16.0279
-16.0988,76.1424,185.197,58.8833,33.0193,58.0121,126.913,156.961,180.649,2.7371,132.545,17.7397,158.934,39.7563,79.4499,36.45,13.8601,136.32,341.415,194.266,52.1546,144.446,45.107,124.207,41.1138,251.632,236.763,187.93,24.5667,26.5514,20.1904,35.4943,147.442,100.726,29.3336,24.4238,89.1583,46.8254,31.8521,136.015,76.8133,112.425,49.5611,20.5239,77.9456,6.54008e-05,16.8578
44.2668,75.691,202.407,49.8565,36.7098,37.2959,24.5064,106.265,194.755,64.5552,48.8136,117.292,206.675,47.5475,92.9207,10.8998,53.9416,65.2192,181.186,318.26,188.328,271.524,74.1356,124.207,2.54644,68.6154,313.136,114.17,93.9121,129.874,122.843,243.824,109.957,205.777,14.6148,133.525,92.9889,65.8618,106.999,168.144,39.0918,127.617,130.43,99.0003,102.208,5.53287e-05,23.7536
120.645,70.0026,202.407,49.8565,27.9622,37.2959,77.8989,77.3722,343.078,57.2507,74.1207,99.8252,208.292,32.2553,46.1194,10.8998,27.7627,227.582,266.515,44.6723,271.743,33.3965,241.322,110.015,25.232,80.0799,281.381,189.654,13.5832,30.0848,102.382,25.5746,122.472,178.493,47.5002,163.507,92.3086,3.31754,104.852,109.235,58.0093,188.379,109.827,103.233,43.4666,0.000114946,24.4236
29.0043,70.0026,191.945,45.583,49.9032,35.6098,92.8649,119.62,161.079,199.001,68.5654,71.0496,122.155,25.151,71.2648,66.4687,14.9588,15.0947,338.258,160.005,261.744,102.675,288.016,106.611,136.214,52.5646,164.338,204.297,17.6589,7.97284,45.4091,12.5666,174.162,100.056,551.069,75.7054,91.3102,61.603,58.1078,156.326,34.4487,220.384,66.544,147.313,29.3684,2.47521e-05,24.392
20.3689,53.1964,193.974,44.3271,49.5078,64.2806,73.7282,99.4653,174.826,163.787,124.846,171.879,12.8207,43.9792,33.7112,81.6513,34.3113,11.4081,135.381,375.202,95.6323,305.906,139.668,90.326,31.3039,139.521,13.1827,79.1423,86.3126,22.3891,220.264,100.853,57.3248,251.983,40.7579,35.5644,93.55,23.5172,78.139,92.6316,78.0055,43.7627,21.7611,108.494,27.0991,0.00214327,14.8374
-21.5386,63.5781,183.641,51.4919,39.9764,62.1188,108.221,138.356,79.3978,208.239,75.3636,189.412,56.9388,68.0393,4.33947,6.63002,33.59,51.4464,216.855,371,149.284,212.769,117.088,146.668,12.9774,209.689,5.72184,109.415,82.6674,232.725,20.1893,84.2677,38.532,162.933,116.205,87.3303,184.65,84.24,68.2349,31.8516,52.4018,32.943,162.744,124.024,32.8607,0.00113283,18.0015
-39.0316,62.4344,176.823,56.088,49.7065,57.2851,129.328,428.429,80.6203,62.2381,102.133,68.6801,34.2079,77.85,33.7649,1.12341,44.9344,94.5269,46.4852,279.377,40.0757,212.483,139.683,75.6536,74.2292,72.5471,9.62253,6.74754,289.875,131.501,161.059,103.43,64.0312,24.0168,133.862,271.337,33.4149,65.8207,25.528,66.9984,100.85,86.1002,70.1869,147.727,115.467,0.00063791,19.8911
-14.0776,60.2181,177.446,56.088,44.9559,58.3543,231.764,394.464,30.9606,62.2381,75.1274,75.5888,84.065,56.9104,8.25917,50.13,51.6495,119.632,19.8857,174.519,53.4526,388.203,186.466,32.8897,193.021,72.6829,20.1955,93.2236,159.236,100.422,333.788,127.46,34.1219,28.7128,200.34,51.8595,27.3924,30.1645,14.3578,36.5638,64.0285,17.4843,207.355,118.418,86.6284,0.000654258,20.4691
76.8755,60.2181,174.923,39.6831,45.9736,64.2093,225.556,321.434,41.098,101.135,46.0927,35.2024,56.0986,27.4017,9.77007,94.6211,54.8847,15.046,21.4959,150.277,40.06,586.71,160.808,27.3765,40.9838,84.7412,23.21,97.8338,94.7712,19.7802,167.297,226.8,81.2992,173.125,104.601,61.6944,35.3596,193.51,80.6463,31.1856,38.1107,70.1203,158.338,207.575,57.5847,0.00152304,19.3149
47.7508,63.7246,172.225,39.6831,42.8379,58.4585,384.029,185.248,41.098,9.99799,15.8857,104.121,44.9256,27.3629,9.38599,94.6015,23.5488,405.524,190.248,184.624,95.0017,248.085,274.236,48.7911,2.54375,21.0849,68.455,25.102,38.8052,47.844,138.393,211.926,72.9382,22.4046,114.938,67.8891,116.049,166.343,165.685,76.1563,64.2882,55.5306,201.284,290.057,175.144,0.00701821,26.4754
1.9348,62.2652,157.88,39.6831,50.3397,58.0729,426.213,188.56,19.6303,6.67862,15.8857,155.714,66.3241,24.3881,68.7142,10.7548,11.7208,434.681,118.376,251.505,89.0338,73.6369,97.4079,50.3466,143.336,20.9692,14.9,9.81382,66.9923,316.493,153.951,372.821,277.404,216.696,102.714,107.587,205.548,4.76924,26.8255,217.943,71.714,32.0289,124.448,158.097,59.6912,0.0563922,34.8469
47.4912,67.0713,206.923,71.2106,5.50621,40.5477,138.723,279.938,25.8019,136.244,9.14566,76.3548,153.477,55.2791,68.6066,10.7548,43.0295,6.31691,204.908,382.731,88.7206,163.376,76.1591,22.4147,96.5373,30.8116,58.8498,30.5604,20.2683,419.364,131.941,402.845,98.5371,68.8851,82.1067,8.22151,13.4055,230.995,109.409,203.756,106.934,49.5921,23.9554,99.6869,252.706,0.0178146,30.6621
22.8313,60.754,206.923,76.0845,5.50621,51.2909,73.0336,213.004,36.7495,138.588,78.5534,99.5373,113.077,44.1014,140.491,62.6854,46.5205,37.2344,359.745,224.877,161.003,166.856,160.631,123.893,132.137,21.296,118.919,49.6167,118.182,206.032,19.0736,369.027,46.3181,63.5686,140.527,95.6621,65.4122,134.035,104.22,202.172,76.8019,154.467,14.4532,49.8532,5.24964,0.0194499,27.5598
44.9859,60.754,201.516,68.5714,41.0555,35.7497,39.7077,335.618,11.4774,182.751,47.5584,28.753,161.52,14.5766,52.7753,27.5819,30.2974,162.709,88.8484,79.5161,163.53,166.237,167.639,99.1111,215.736,95.2579,10.2575,232.736,178.139,4.14099,21.1972,87.0741,62.8285,46.5248,130.358,112.139,87.4102,96.3466,111.522,249.001,25.8561,172.893,41.031,65.3031,124.83,0.0370913,27.8236
24.9309,61.4074,183.801,61.7052,61.2527,30.7928,80.1851,335.618,28.7074,195.462,36.2369,214.019,36.1844,14.549,24.5063,26.515,10.3726,30.5388,111.066,48.8257,376.753,167.131,205.114,12.6562,68.1909,55.1292,67.1542,146.249,278.091,148.676,32.4903,86.4776,44.6249,7.0401,29.8441,61.4866,98.5618,310.891,292.22,148.264,16.7822,142.044,28.2748,19.5834,116.63,0.0277203,25.0798
23.5043,73.2957,176.177,55.1634,61.2527,35.4489,96.3088,239.329,48.0129,255.645,39.1324,186.772,56.2448,17.8274,116.012,20.053,20.8167,87.2987,244.157,219.551,218.118,119.75,109.569,49.8768,31.9408,54.7525,52.3933,227.6,313.499,92.2064,17.2822,15.3008,211.097,71.9637,269.677,105.325,4.71008,38.6059,195.962,280.669,26.7071,148.783,104.459,10.6037,8.79288,0.0356275,28.7793
