-60.1256,4.74232,3.13938,10.7878,31.9487,40.0738,97.4135,34.0645,81.5532,14.7055,61.9628,3.47911,62.4793,9.14905,43.1422,35.4459,144.504,25.8454,18.8856,35.7489,22.4141,9.33527,2.8834,7.29395,11.0096,2.96028,2.22509,29.0421,35.2844,73.9086,0.0112209,86.3035
-59.7744,4.65836,3.11815,8.60017,32.4536,40.0738,92.7757,34.0645,84.2078,72.9857,5.59909,17.2327,47.1244,9.22708,53.9515,31.5159,144.504,25.8454,16.1017,35.7489,21.7188,8.60605,15.9526,5.44427,6.04272,2.01265,34.505,23.7916,34.8832,33.2946,0.0112209,88.7675
-58.908,4.48769,3.66115,10.6417,40.074,40.0738,92.7757,34.0645,84.7634,57.488,5.59909,19.5743,47.1244,6.13021,62.0077,23.5807,144.504,30.4703,25.5507,29.8468,21.7188,8.60605,1.78167,11.7595,15.2914,12.3223,34.1263,25.5769,8.55248,97.6152,0.0272308,88.5618
-60.3196,4.60986,3.21411,10.0463,38.0833,47.7871,101.34,31.9279,84.7838,57.488,5.59909,19.6403,47.1244,6.13021,63.064,22.9239,144.504,20.5227,37.3251,16.8708,23.6338,8.03888,1.50669,11.7595,15.8765,27.0813,3.94352,34.7947,12.3854,179.794,0.0168836,89.8714
-58.5429,4.58909,3.1989,9.20821,41.0157,47.7871,101.34,31.9279,84.7838,48.2241,11.2184,20.2728,36.3759,16.1554,67.2416,22.7614,144.504,19.2163,41.3712,16.8708,11.8541,8.85631,7.78628,17.0401,6.35165,17.7965,3.94352,34.7947,28.4712,283.261,0.0280613,93.0463
-58.9972,4.5834,3.50173,12.1874,41.555,47.7871,85.6358,35.7385,87.2868,48.2241,34.6803,8.75639,36.3759,16.1554,67.2416,22.4557,144.504,19.2163,41.3712,16.6284,11.8541,5.54029,3.53339,14.8701,3.83495,17.0343,5.64517,31.6567,37.9373,225.38,0.0280613,93.6866
-59.1579,4.55583,3.07713,4.75901,37.311,47.7871,85.6358,39.5157,56.3337,60.3172,40.4553,7.82593,51.5355,18.0241,67.2416,24.1799,144.504,31.0799,24.9864,22.2215,18.1846,1.88408,14.2709,8.68984,3.83495,24.3858,9.88265,20.5152,38.4363,100.28,0.107651,92.2616
-59.8336,4.66406,3.07713,4.75901,37.311,47.7871,85.6358,39.5157,56.3337,60.3172,40.4553,7.82593,50.6754,18.0241,67.2416,25.2945,144.504,32.1674,24.9864,22.2215,3.31376,3.35678,3.98175,9.35375,4.87248,3.74406,16.5246,16.6974,38.0497,100.28,0.107651,88.1731
-60.3622,4.53313,3.55151,4.75901,37.311,51.5779,85.6358,39.5157,56.3337,60.3172,49.9896,2.07765,47.9399,50.0135,67.2416,22.9367,98.3231,34.9174,24.9864,31.232,3.31376,4.33656,3.98175,6.78082,12.6757,25.497,5.94733,21.7015,37.7188,12.5202,0.013686,85.7875
-59.6683,4.45597,4.56784,4.25677,35.3598,52.6658,85.6358,22.2302,66.9106,59.75,40.5441,17.7471,47.9399,51.0581,47.015,29.3933,98.3231,39.2593,22.2416,46.0956,3.31376,7.5208,3.98175,7.23673,2.71809,25.497,4.36519,16.6251,31.3936,42.609,0.00887689,86.8036
