-54.5885,5.60847,26.2318,7.00458,20.9262,16.887,24.4656,3.51341,11.1191,2.14518,24.796,8.80776,11.5718,24.3577,10.7704,16.2426,19.3277,31.2727,7.65065,12.1929,14.9659,10.5599,12.2087,12.8714,3.93538,7.72032,12.3524,1.87191,19.1106,8.48029,8.82326,11.4595,1.92895,18.1088,2.86201,13.815,18.3253,13.7778,21.6921,8.53262,21.474,11.4864,43.9021,41.7549,44.357,6.40085,11.6314,6.55338,2.57304,33.5119,5.35224,23.7827,17.089,27.4296,5.88595,10.5707,16.7524,25.5678,30.096,11.1958,11.3633,3.15871,3.57667,5.59221,37.9666,6.28768,3.09365,14.8819,10.2616,0.972182,26.1302,1.63946,15.0628,18.1506,9.94984,0.0576792,123.121
-52.9311,5.60847,26.2318,5.39765,16.3379,16.1284,19.6037,5.81926,14.8706,22.69,20.4526,13.8357,1.82166,24.3577,30.8007,6.20567,18.5686,28.7729,4.67819,12.2516,12.9623,8.03326,10.6634,3.75786,2.40812,0.252742,12.3524,5.28369,22.7837,7.00271,11.2945,5.01465,19.0951,10.8842,3.24157,31.8276,28.1595,4.77888,28.3073,5.06598,20.6549,31.9871,15.3371,15.1801,55.3809,5.62366,29.307,8.58038,0.951238,36.7937,5.79707,17.3309,14.8685,22.4803,10.0576,16.0734,18.9594,12.6323,33.5974,10.4636,9.09063,23.4812,8.59528,5.59221,4.72244,8.67824,8.67593,8.73069,21.1071,30.9065,26.1302,15.6294,1.00563,19.9192,13.8875,0.113173,132.374
-55.0883,25.9577,11.3299,16.3315,18.3293,13.961,11.4046,11.0857,9.9931,17.2268,26.8485,4.70011,3.54012,13.4098,15.1886,5.93692,27.3844,15.5201,7.29729,12.1724,9.07855,13.09,23.247,3.87593,22.2475,5.99011,7.97413,4.32091,7.42525,14.3307,5.25163,0.11541,42.9382,11.7971,11.4097,1.39445,32.3787,24.7108,17.9334,11.6289,23.0632,36.0425,14.4209,6.01816,44.4564,10.3066,10.7281,0.0762851,9.60456,30.9124,34.118,2.45966,7.08014,25.5028,6.24971,29.1446,21.4941,3.65018,30.9144,7.14775,26.8054,12.3273,2.35036,0.438046,3.87217,9.71656,8.37069,4.60012,12.4584,9.43353,40.4989,5.3962,26.6658,17.727,7.86917,0.0641015,129.258
-54.806,24.8049,28.3057,10.6421,14.2261,16.6574,8.70847,9.65291,1.0126,21.0972,35.6284,0.6054,6.5957,8.57127,21.3101,15.2104,21.2668,17.2049,9.70563,12.1794,5.38735,22.3095,33.333,6.67994,21.9334,5.99011,9.61098,8.30208,3.25842,6.46161,31.7209,0.932404,18.1659,3.62912,10.3657,17.5657,13.8107,14.0578,35.8912,3.33966,6.83284,14.8585,12.7428,9.69685,22.035,8.88156,30.5867,9.01415,21.688,42.177,19.5416,26.738,19.0904,26.1891,9.15433,19.4597,5.33951,9.59985,17.1494,7.47682,9.45092,13.871,5.45836,10.4749,8.70108,5.90068,3.28733,11.7849,12.7152,10.2949,17.2289,10.2007,13.8003,21.3894,8.32931,0.086156,118.187
-56.141,27.1053,13.8246,1.19652,18.9786,24.8377,13.9123,17.5443,2.14066,15.5229,26.8796,19.237,0.865186,6.04352,22.3707,19.18,20.3159,14.7477,19.5093,12.1921,5.80706,3.66411,28.326,5.80144,21.2965,6.46118,5.57478,18.7041,2.87415,10.7255,45.1177,0.119396,24.6234,2.02249,10.3657,6.60257,15.2947,9.73113,29.0173,1.34951,6.83284,7.5145,28.6245,8.67651,20.6919,16.3661,17.8334,14.1817,18.8835,23.3896,6.23804,18.2684,53.4031,3.56975,6.29451,31.0903,2.2229,3.45806,32.0439,3.30394,6.8489,29.7322,8.74957,6.85681,26.5824,26.975,8.21524,3.46666,13.5041,7.00931,16.2502,27.3729,17.1725,10.8024,23.6122,0.262555,126.964
-57.4226,13.2967,33.0113,3.59216,6.98467,7.60655,9.54,21.9727,13.8791,35.072,18.7897,16.4625,35.5565,14.0799,10.4095,17.0502,11.8797,3.75029,2.69535,12.181,28.0797,12.128,18.1813,8.90889,11.7909,5.32876,5.70908,5.66884,2.63278,12.5235,45.3309,0.579621,21.459,2.02249,6.58625,2.65147,11.2734,10.4864,14.4617,14.5043,9.42994,12.7022,34.5292,12.9687,19.7467,11.5278,14.9324,27.2321,69.4856,12.36,6.23804,22.1532,20.9866,1.03594,10.151,14.8328,3.35029,1.27447,30.9295,2.54234,7.67333,23.3403,6.85047,12.2391,28.5956,35.8914,8.61855,5.80149,4.06421,18.0891,13.9084,6.424,33.4379,11.1177,49.2998,0.214563,126.114
-57.0816,13.2967,9.02547,36.0694,7.32801,1.96814,14.1108,17.9295,31.1395,21.8215,18.7897,24.308,14.7649,1.47442,16.2,18.3531,12.4407,3.75554,0.317361,4.38319,27.5136,18.3829,33.0224,14.6437,10.2531,4.94822,5.76684,8.54784,10.2089,11.3958,49.0694,1.44954,15.1438,4.92177,7.28792,7.73057,22.2534,16.6019,10.1894,7.42085,6.32294,12.7022,23.3784,11.4582,10.3176,6.60134,5.11684,13.6567,69.4856,16.2382,8.67751,15.1164,14.7376,2.74707,15.1052,28.7291,21.2148,2.36329,24.0546,5.15731,3.45357,29.7093,9.90304,2.24968,16.3852,14.0511,4.1212,7.58983,1.59456,11.0803,7.8016,11.8881,33.4379,6.64811,61.7831,0.26117,131.831
-56.667,12.389,5.66438,10.1009,18.8847,27.8975,21.957,26.6248,21.7376,16.2906,11.7461,21.3223,9.88694,13.8043,14.4181,30.766,20.2898,3.75554,3.58647,3.09217,13.5781,0.682723,25.972,45.1416,2.55592,3.90442,5.73039,9.11166,5.95589,4.69697,21.199,21.3646,5.69145,6.55894,27.8297,7.60778,6.90382,13.9978,11.7893,8.78586,11.7911,6.65637,17.4451,14.8401,9.26544,37.8447,3.05292,7.65903,54.9392,12.4498,4.16223,10.2467,0.90465,3.20948,15.1052,20.6757,18.0763,14.6726,18.5863,1.6432,5.87851,23.8104,10.5378,22.2201,12.6976,28.8875,7.55868,17.1743,2.99131,21.3847,30.6214,9.14089,34.7392,9.45077,50.3677,0.229121,133.015
-57.975,12.389,4.58328,25.2077,17.3729,19.7731,21.6428,26.6248,12.1009,9.49659,21.6035,29.419,8.32025,4.56377,35.5338,8.4813,1.28744,3.75554,10.57,7.46088,22.589,5.60605,11.2695,36.3878,0.0229203,3.87304,2.87069,3.62744,17.4143,0.688465,17.0118,16.0435,3.5587,10.738,42.4056,10.4149,6.11479,13.8854,27.0103,7.9944,12.553,4.5994,7.78796,23.9345,14.9531,70.136,28.477,11.4757,49.7447,15.3806,9.10273,6.85475,4.38613,3.67578,30.3023,15.3564,17.6175,11.2309,1.9997,7.82885,5.61789,23.6785,7.16676,6.05374,10.546,31.9973,0.503781,15.157,3.9018,21.9589,6.92832,12.6523,2.52014,25.7718,17.7981,0.353729,130.457
-55.4442,6.0613,1.17905,22.9273,15.1686,19.9389,22.254,7.25534,15.4764,7.438,27.427,14.3801,1.81457,6.59669,38.7701,1.15857,12.9135,9.14453,19.6721,19.2244,22.5086,18.8428,7.84367,30.3861,7.44749,11.9059,2.786,16.307,17.3449,0.323747,16.5651,11.6801,4.41094,13.1227,8.65944,3.59184,2.13375,18.4099,38.8663,13.6875,16.1348,15.4653,26.4801,2.39252,43.948,40.4772,1.32646,39.5486,28.5015,8.97415,7.11746,33.1883,4.73811,5.70761,25.3174,13.9255,2.79427,11.6496,0.278763,10.5116,3.72885,18.4998,2.81966,3.47733,11.5991,23.4857,1.69674,17.2582,2.54789,31.5669,7.4429,27.6755,7.73181,13.2613,10.7717,0.598055,126.156
-53.9174,9.16017,11.8362,21.4511,18.1417,11.9525,30.9188,23.7007,21.9129,4.19609,7.55149,10.746,4.55483,6.59669,17.1173,21.0347,5.833,15.0797,19.021,15.2217,25.4917,14.4,7.24034,26.5233,6.50797,7.37543,9.82681,18.2317,24.0303,1.7686,3.75591,9.6392,4.35752,18.9382,14.7936,7.14408,15.0862,10.073,37.0387,16.4191,11.0227,7.41709,23.4402,1.22529,11.8203,42.9172,2.51373,33.6094,24.3944,4.43311,38.5021,33.2598,9.20385,13.7061,10.3301,15.7788,4.43967,6.63302,14.7427,9.0198,3.72885,7.109,0.346979,10.3724,16.5617,13.0787,8.22178,21.4273,3.66227,26.8057,17.5503,21.3768,8.59633,17.28,7.10409,0.327989,119.789
-54.8145,18.1344,12.9809,8.38205,18.1417,5.99906,32.409,16.1682,22.6469,3.14507,38.669,5.28755,6.76855,7.74752,17.1173,17.7151,8.03058,5.37364,23.3656,12.7339,19.1283,8.97724,8.13897,22.9583,16.9117,12.6391,20.9994,16.7335,19.8949,3.7054,7.4544,5.35669,1.7756,4.93462,8.90657,25.6297,24.3047,16.5295,20.545,24.0351,4.37699,6.98541,45.5165,10.0498,16.0686,12.1316,3.75399,4.10116,0.898573,28.369,57.0391,39.1182,7.90658,12.2675,5.99723,13.3265,3.63319,6.9049,20.3954,9.5427,3.72885,4.96039,3.86921,13.5306,13.9728,5.6945,13.154,25.7981,4.75183,5.66451,36.8984,20.3869,2.18503,5.3688,7.37386,0.714785,126.091
-55.4102,4.73318,11.0674,7.89036,28.4635,7.32571,27.3683,11.1056,23.4794,2.67764,23.591,9.07248,3.75871,5.00463,40.976,25.1645,12.2545,0.353135,17.6462,19.3237,19.2144,12.0901,11.4915,18.4349,10.8371,8.51733,39.0237,14.0052,5.48657,12.1834,20.0565,3.67079,8.13414,4.19678,2.02135,15.3248,2.21925,31.8178,4.83053,14.3986,22.517,11.2128,9.4589,12.9248,16.7372,40.3633,2.66512,12.2936,31.5934,15.2869,23.412,23.4799,8.18004,42.7347,6.57653,18.2949,2.40768,7.79753,16.7857,9.71613,25.8922,0.739489,7.29292,12.8504,2.72176,2.78303,20.9243,32.8951,8.08911,5.91851,29.9856,8.47371,11.0284,10.4234,29.3476,0.217047,125.96
-54.5819,7.02957,20.2563,13.1637,41.6774,3.15247,30.655,17.6093,9.47428,7.5753,15.496,9.56556,1.91452,0.975844,6.72481,21.5366,15.7755,25.3363,9.52776,19.6248,25.8678,1.73581,14.5476,15.7008,8.02622,8.81201,36.5869,5.8096,0.774955,7.10415,8.97468,6.94768,16.4289,2.2102,4.20664,14.7868,7.28614,34.4191,4.07467,13.704,28.659,15.3278,22.354,9.72711,15.5931,49.0872,4.52442,56.8754,31.3365,12.3256,25.7848,23.4502,13.8963,13.5693,15.6444,10.25,27.4529,7.81771,29.1171,8.02196,11.2914,1.37106,1.93448,1.82521,9.36248,4.87957,12.9646,8.87598,14.8583,9.65405,30.1723,7.33522,22.3512,11.5791,14.7801,0.246876,127.01
-56.2186,17.8693,25.2967,23.5897,29.9819,3.15247,21.8894,5.64248,12.4924,2.98726,16.7532,12.5125,4.08389,4.87899,16.6608,20.4303,17.1538,13.3693,4.78117,22.4008,29.2343,0.453055,15.8562,26.7241,10.8368,10.2286,17.0923,8.92215,1.82626,8.6082,0.772876,21.8473,24.4238,2.2102,6.38451,14.1383,7.40483,39.7002,13.2252,9.02412,28.6436,18.1588,12.9062,12.2584,1.27605,26.8874,22.4269,51.2953,35.6566,12.4757,4.52304,1.5254,9.48414,17.0293,6.13658,27.5942,17.5504,28.6745,7.43931,7.74459,10.1277,10.2546,22.1258,7.60144,16.6279,7.65287,8.94087,2.05781,16.1631,13.2435,10.1878,7.6425,26.32,10.0045,1.6207,0.21791,121.515
-53.9443,27.9701,30.3209,39.9219,13.3028,3.15247,15.9123,11.3479,12.4924,4.89754,9.86826,0.937571,19.9073,4.87899,15.5403,27.0603,17.0199,10.6002,4.39533,33.4822,14.8733,12.3694,7.61031,18.5353,16.5804,6.80063,26.569,5.43083,1.82626,10.5783,4.26523,8.75985,24.4238,12.7943,11.0505,5.29995,7.71927,39.7002,14.6781,4.01221,14.7562,28.0149,5.61039,13.8206,15.2863,37.2279,11.4238,16.3175,40.9491,8.41878,3.56946,2.60435,20.9724,18.849,9.26744,31.7277,11.2059,19.5632,6.38023,7.55815,15.243,6.79839,16.42,1.62119,9.57162,9.61809,4.49236,0.609694,5.54185,20.3597,20.5145,11.7231,20.8017,15.345,22.2795,0.432109,120.226
-53.0649,13.7254,20.9752,38.5475,4.75764,10.761,14.3384,9.95434,25.5457,0.464501,1.79198,0.919688,25.8342,2.03225,20.8265,27.0603,21.0908,5.25132,12.0809,21.2775,31.5578,8.3142,14.6256,17.3206,8.07407,11.4999,17.7269,3.67965,8.46421,11.2098,9.14184,7.57056,32.1394,11.3758,11.5502,3.30383,7.80862,20.1119,1.77377,3.80606,44.9756,19.9474,9.4671,4.65101,21.8833,20.5446,17.7351,22.4649,9.9879,14.6884,57.2729,3.50924,20.4493,18.8076,5.16987,33.2439,11.271,15.0299,3.9667,7.18572,17.7593,25.1438,11.027,6.12282,16.9771,8.82573,5.55559,1.46639,24.7574,4.82298,20.7137,1.12553,2.28229,16.8279,5.65145,0.696722,127.605
-53.991,14.0407,3.49934,38.9697,0.26634,14.8381,10.6079,41.0028,6.99002,11.4475,1.79198,24.7777,19.1998,9.56117,16.8799,23.4797,9.26362,8.79264,26.9624,14.2338,21.1586,2.26047,4.71213,19.4105,24.3408,9.40331,16.5824,14.8268,9.38206,14.4852,5.18188,8.51976,24.1248,7.4341,12.3529,2.801,5.47632,27.0439,12.2164,6.85636,29.4915,1.83582,3.96271,14.1774,51.0132,2.16969,19.5855,30.2285,7.11243,10.3088,46.1968,3.76333,11.6283,19.9717,8.15394,15.8533,13.3699,7.03364,3.87964,17.4835,18.8004,15.0297,1.72403,4.25873,13.7428,8.82573,5.17524,19.8823,6.86489,9.48505,13.477,14.8879,2.31296,35.2845,25.6445,0.240311,127.095
-56.0277,5.83954,0.0405739,28.3376,7.05186,8.92919,8.57246,28.1089,6.39838,27.1094,1.79198,21.3041,19.1604,15.5313,12.0409,47.0901,11.4507,24.3667,6.8129,9.48921,14.4512,2.26047,5.6024,32.938,33.3834,1.31907,22.9969,13.4776,8.2928,8.27405,5.38082,8.58514,19.2009,4.72311,11.1856,2.801,19.9373,16.3286,2.35984,23.0696,7.97805,0.977076,9.241,16.2487,68.9944,18.8617,39.9217,37.5856,7.05458,3.28058,5.85124,12.0344,8.7143,20.5794,20.3144,17.32,11.2572,8.41152,3.91028,30.2959,22.0605,24.735,5.96201,4.17171,13.0959,1.62181,10.9508,0.88398,12.3006,16.3135,16.6202,10.7162,20.9438,18.1473,27.815,0.309175,128.814
-53.9354,5.83954,7.83008,19.5739,8.01576,5.92258,3.65319,16.3096,9.39181,32.354,5.28437,22.6371,9.54444,2.65206,25.8089,54.9821,8.28082,36.9665,5.4957,8.41736,12.4312,4.40653,15.732,14.7274,18.797,8.92082,6.50471,14.3318,14.2086,9.46967,6.29171,2.09927,8.62104,6.01902,8.05733,1.64957,21.2231,24.2644,2.54762,23.6752,13.5187,27.9549,11.1065,24.485,33.3919,30.6431,19.8725,11.7005,32.6364,78.8938,8.86932,11.0469,12.0573,2.50328,8.73453,18.6739,8.71097,11.3423,2.96316,3.38346,19.0983,4.87037,9.71738,19.3228,2.30017,17.2343,4.1666,10.1571,3.62635,5.84619,9.42843,0.514331,18.5566,55.0775,41.9572,0.193333,130.317
-56.3142,13.5296,14.5749,17.8177,14.6698,3.84238,2.40072,16.7656,4.62663,46.0481,3.85031,3.23733,3.61584,13.0228,29.9799,45.8256,9.1383,35.0125,4.72738,4.97356,1.51294,9.0818,27.0262,33.896,8.63365,3.58591,2.73481,1.09096,1.50671,13.3398,6.3253,30.0376,3.79079,26.6431,13.1726,1.5754,33.2695,1.07908,1.09426,24.651,15.2919,19.0251,16.2158,32.5864,4.04783,11.9604,18.5057,7.52116,93.4872,9.84447,3.1379,29.2377,5.02258,7.22505,8.63644,11.6991,2.72409,4.9838,2.64753,1.68185,18.019,4.3967,18.4496,10.3718,1.58874,33.2312,17.0305,10.7382,4.05823,14.6654,31.0829,36.7513,8.5114,1.23142,34.4191,0.241725,128.386
-52.6828,25.5798,10.549,24.2456,11.8348,3.52148,2.50371,14.2107,7.69847,53.4002,0.0916648,13.9613,10.0321,10.2182,27.103,30.8745,10.6472,15.0276,8.93455,22.7763,3.21167,20.2231,1.27293,5.79864,28.7069,12.9899,1.81084,5.08211,3.78317,8.82636,4.14681,14.3477,5.31087,9.08303,10.8019,2.90479,33.2695,13.2564,31.6132,1.96594,19.7856,44.4706,16.2158,25.4325,0.488143,10.4085,11.4909,12.31,93.4872,10.317,5.53131,15.1397,6.64226,3.66991,7.11694,12.1708,8.38584,6.98297,8.88246,6.01217,15.6168,15.8324,18.2742,10.3381,16.9183,31.9333,22.5614,20.9659,3.99732,15.7376,4.26859,0.485171,8.85018,19.367,7.98433,0.187626,127.125
-57.2357,12.4434,9.83414,23.303,3.74014,3.48267,3.72721,2.15264,17.7186,40.203,20.6145,2.58917,20.108,8.83734,12.3092,30.8745,30.0543,17.2122,20.8891,11.5624,18.0056,19.8773,10.6674,4.44343,28.7069,8.21844,1.64008,9.84143,1.42362,2.81767,5.51005,10.4933,3.17619,13.2287,12.8993,4.94188,14.7771,25.1527,17.7002,5.59618,19.9976,37.7351,26.538,5.15335,3.79977,48.3038,29.4249,15.2336,0.944355,47.5907,4.13827,18.3038,6.18762,15.8132,16.3682,1.04026,23.9032,1.22963,8.65048,7.57922,6.40618,15.6441,12.5846,7.57879,40.3683,23.4081,19.4646,6.61113,3.22274,6.69156,7.1868,56.9657,19.5219,3.34421,9.36184,0.257789,126.307
-59.192,10.6428,2.02616,7.92651,3.74014,19.306,4.78802,5.16223,16.8288,40.203,28.6039,11.1392,19.1813,5.57076,10.0044,46.1988,26.3928,10.9851,10.697,10.3643,10.654,8.86812,21.9557,5.64747,37.7027,2.41168,9.33119,2.08173,4.17652,9.56144,4.07149,23.556,16.0131,13.3492,5.06858,17.015,10.1696,15.9938,14.5505,21.286,16.2439,37.7351,17.3447,9.94591,11.6208,5.6787,49.5988,16.3695,15.3212,31.2815,6.88312,18.8879,8.74647,15.7572,2.5926,1.20622,13.8877,1.51271,2.33745,29.2052,12.0845,6.10562,7.40891,12.2259,11.7082,5.51911,21.6345,19.8728,7.25659,36.4528,5.26816,60.1614,7.21197,15.8767,33.0768,0.371856,130.022
-54.2572,5.07008,10.3384,3.55414,8.82935,18.5841,8.5401,2.59535,16.8288,51.205,30.7274,1.13103,22.5032,4.04,8.37992,38.4883,27.6228,18.9375,3.6783,10.3775,8.30885,11.9117,15.0894,16.825,20.8136,14.9636,10.516,7.62783,3.5917,7.93788,1.34497,13.0412,34.0974,6.89148,14.2647,11.757,13.8891,11.2979,15.5962,13.1349,20.1853,12.5113,8.45183,7.58508,19.276,9.39779,26.4419,26.5737,23.5526,18.8667,13.5153,37.7871,14.3326,11.9054,7.45914,3.54212,7.24248,2.35971,2.33745,17.9006,2.97314,11.7842,7.74016,59.4574,7.48594,18.2457,12.5058,10.3617,8.37537,5.84187,11.7466,54.5693,0.819889,15.36,26.0319,0.109381,121.479
-54.5999,4.54686,17.0837,4.19819,8.75717,37.1511,12.9991,3.04068,11.1975,26.4956,30.0768,5.10705,25.3198,4.08164,4.79534,27.4157,29.1487,18.9375,3.6783,9.37656,8.53651,0.525825,18.1696,16.825,3.91646,16.1732,10.2712,25.0079,9.7464,5.99037,1.38556,24.9007,29.8871,5.29036,12.6028,15.8885,12.8661,15.1833,25.5657,17.5931,10.88,15.2026,1.73154,6.69847,19.276,12.4039,16.5255,19.5365,14.413,42.007,8.76429,58.1724,19.5757,11.8748,15.0682,12.2763,7.52444,2.01391,23.9027,14.6207,2.97314,6.1198,14.3132,29.3819,8.22283,17.3599,12.5,8.261,8.03171,6.71286,3.96799,28.4835,1.18993,16.4512,27.4438,0.109381,125.517
