-58.5189,145.585,181.688,399.978,23.1048,228.72,76.2975,260.039,81.7453,77.3521,70.6729,64.021,179.971,38.2927,256.729,102.27,143.182,232.387,94.6575,69.8691,458.73,53.8759,189.175,49.6842,65.3284,209.512,43.3059,103.098,88.3273,475.502,401.642,68.1029,4.91388,165.367,157.435,207.137,345.79,170.247,558.352,65.557,53.1051,142.131,87.822,253.962,175.445,49.7432,104.538,67.6293,196.211,80.6401,153.043,146.713,161.91,128.594,122.215,74.7044,50.2955,190.782,10.2808,105.766,0.275269,47.3268
71.0106,212.901,124.276,311.102,51.7692,203.56,124.302,281.242,51.8322,85.0106,83.0209,176.967,141.237,33.8979,220.886,80.5334,160.559,245.59,160.194,139.034,458.73,78.9813,50.01,14.5839,87.3175,209.512,43.3222,114.734,206.26,359.147,372.156,64.2495,49.8268,218.009,177.887,59.2434,661.381,61.0301,154.338,90.4264,125.748,247.986,67.6186,252.088,105.495,20.6611,108.969,20.2797,67.2731,28.0523,322.589,66.5532,340.282,123.108,154.228,309.084,108.605,107.565,10.2808,65.8349,0.254432,48.8289
133.135,155.299,124.276,277.812,51.7692,233.844,124.302,267.47,50.9238,90.6069,69.6764,161.672,89.1489,9.27733,174.188,147.591,101.49,127.627,158.855,193.739,570.969,130.384,57.287,30.511,139.68,137.682,61.5809,114.734,169.724,337.529,372.156,34.9159,101.78,121.352,177.887,74.78,661.381,61.0301,109.696,82.4257,137.096,317.639,184.032,191.768,88.5734,15.1166,108.969,11.1547,129.508,156.991,272.431,70.1783,255.822,78.4046,126.477,300.254,35.8762,181.482,55.7354,81.9968,0.292991,47.4554
-27.0751,143.045,37.1398,262.161,51.7692,243.079,116.904,262.994,117.688,96.3694,49.8233,152.253,89.1489,5.34454,149.437,95.4841,25.2788,48.3448,158.855,193.739,564.314,189.631,36.2693,168.747,44.3336,196.6,74.8631,138.34,127.397,214.7,120.163,24.9364,276.863,226.563,607.344,74.78,661.381,46.5114,133.555,120.273,284.842,279.674,29.0524,218.921,77.4968,15.1166,90.0738,42.21,164.876,203.862,183.385,97.3845,89.2392,28.6971,140.147,184.328,33.2643,161.738,110.353,81.3512,0.305912,47.5439
15.0737,180.937,22.2837,197.734,51.7692,212.555,251.108,235.248,111.753,94.4215,137.09,261.625,170.325,33.6371,172.227,33.5317,197.725,90.4913,230.364,131.938,334.552,47.3855,19.7305,212.368,57.8381,95.0552,14.8549,11.2569,258.04,220.024,243.204,47.9463,276.863,271.297,666.573,74.78,319.563,92.64,101.203,168.473,149.257,289.873,97.4769,110.367,77.4968,54.4416,21.4171,235.348,198.769,413.843,147.633,113.239,255.781,56.5278,139.94,283.239,100.334,47.6324,231.439,79.1783,0.154603,52.4636
20.0054,219.8,22.2837,301.243,51.7692,239.615,143.218,235.248,35.854,17.079,129.668,261.625,123.328,6.28567,170.535,131.53,144.159,136.997,241.039,172.204,249.823,99.4078,38.0455,186.794,56.1195,82.685,14.8549,292.886,42.4752,217.199,243.204,34.0806,269.893,224.013,735.015,168.206,99.6662,211.576,117.35,196.148,124.465,396.145,93.8836,124.135,26.0859,22.2138,245.927,40.0057,438.049,119.123,135.492,98.6483,39.5259,122.668,130.677,248.149,25.5049,97.3565,175.702,66.1731,0.154603,48.8561
50.0618,136.465,27.6711,301.243,51.7692,404.515,136.943,235.248,123.97,68.8659,192.926,73.0306,108.376,75.3711,69.0109,223.132,103.951,136.997,136.495,142.332,220.98,180.762,84.348,170.258,53.8377,57.3704,44.8903,209.98,127.364,275.279,14.9042,24.3019,368.179,103.683,735.015,79.4408,99.6662,331.877,117.35,233.95,124.465,396.145,73.0446,110.135,82.7864,4.0114,237.121,43.0922,326.612,56.2627,157.216,242.744,86.592,146.309,127.434,218.208,60.3338,27.1495,237.197,88.7139,0.199436,49.5831
37.1043,118.82,15.8638,380.461,51.7692,390.44,163.178,111.007,107.667,81.7761,194.133,66.629,77.7334,43.3958,162.673,223.132,112.108,80.0609,51.4693,116.587,302.317,188.665,101.277,155.732,51.8478,67.0711,59.5732,81.347,376.1,147.368,19.4057,10.7752,463.984,73.9033,747.032,199.938,117.518,134.923,243.023,272.169,124.465,362.972,55.0877,78.5521,49.1272,57.5325,272.46,22.9888,79.6916,56.8703,189.664,142.192,202.93,47.3008,149.334,350.498,27.9673,248.405,41.6592,41.0197,0.211108,47.0756
34.5099,117.545,42.3703,380.461,51.7692,327.433,144.079,111.007,108.849,146.084,139.949,32.808,95.0373,56.5197,160.756,278.796,97.2819,136.836,40.3533,89.6202,302.317,358.351,104.649,79.8304,53.3925,29.4211,75.7376,60.0988,376.1,147.368,2.94854,34.2395,463.984,164.163,795.615,68.4303,117.518,75.9211,251.378,398.046,124.465,224.513,102.908,120.133,96.2157,111.345,164.19,44.0966,85.4816,156.869,317.718,208.516,45.9489,47.3008,256.826,97.827,107.333,147.397,81.663,36.6838,0.16193,46.6504
51.5284,129.733,42.3703,332.599,29.0709,327.433,61.8627,135.823,82.3835,287.479,33.5898,42.9442,229.034,18.9592,167.212,173.65,225.03,141.554,80.2607,8.13667,235.275,277.764,140.372,183.273,63.083,101.121,6.98622,40.6166,143.992,314.453,84.8309,32.5449,506.455,168.1,795.615,68.4303,116.228,79.7487,251.378,291.846,128.78,304.665,67.4448,98.767,74.7186,273.859,231.484,53.5335,72.9499,73.3837,134.63,117.424,196.697,11.4867,166.485,89.4987,111.853,138.292,114.767,42.543,0.348456,49.0507
62.6457,152.341,75.2029,396.91,53.5359,419.045,65.6992,46.0218,57.5676,271.139,48.4243,53.6484,151.922,8.86106,176.374,135.228,149.496,160.867,44.6331,159.532,239.828,161.273,229.135,183.273,65.5454,91.2066,6.98622,143.168,187.805,221.16,78.2419,7.24045,642.022,440.078,543.695,68.4303,116.228,53.4873,44.5678,378.974,181.573,183.767,72.4198,83.8966,61.5063,196.942,255.631,49.8775,69.6743,251.314,67.3128,58.7738,242.178,128.846,180.796,117.865,55.1054,41.3231,55.8578,28.8789,0.334296,48.9758
106.003,109.585,93.3254,357.489,52.1411,378.315,65.6992,110.881,57.5676,271.139,41.0964,44.8633,112.954,50.4177,193.693,87.1677,162.441,162.515,38.7325,164.952,315.208,69.2907,146.054,96.4824,170.753,121.237,109.346,194.607,213.921,90.1931,62.4595,7.24045,248.125,440.078,543.695,68.4303,104.083,175.198,127.217,538.224,271.895,183.767,105.811,17.9633,34.2287,254.149,100.825,143.479,72.2122,253.803,78.8021,126.893,49.2382,222.918,233.194,215.868,199.277,20.0738,55.8578,28.8789,0.0885434,45.7007
106.003,112.159,93.3254,357.489,19.4724,414.807,8.75885,197.297,74.97,185.388,7.49426,28.7502,113.366,33.4996,206.203,212.43,151.109,130.212,18.9703,147.672,281.661,47.2548,91.237,123.058,166.032,128.243,171.743,47.2358,243.192,81.1231,7.0539,20.3706,170.792,494.927,639.07,151.022,56.779,252.392,148.278,538.224,271.895,109.509,104.722,73.5974,29.6134,106.902,139.896,172.472,76.4569,291.47,77.8663,91.7692,35.1751,305.715,210.165,122.573,128.759,272.866,47.8939,33.453,0.16634,48.5305
-213.133,108.865,93.3254,357.489,88.7896,414.807,34.2694,125.785,69.054,212.425,39.2721,25.289,141.131,138.249,172.483,189.52,205.927,130.212,13.7303,131.394,169.207,15.5493,97.0661,73.6761,100.208,179.211,229.689,82.4906,128.894,197.71,75.2278,22.7786,131.683,521.641,639.07,69.8453,199.44,241.556,148.278,538.224,395.235,51.891,78.4353,75.4294,160.97,91.3275,169.565,68.3023,52.8713,337.32,89.485,213.528,64.7069,236.917,217.108,32.1499,130.254,202.624,47.8939,45.9344,0.0201957,51.9633
-276.786,96.0537,176.133,327.157,112.226,238.043,213.42,125.785,98.2349,212.425,39.2721,73.3857,134.436,70.5028,109.463,88.1828,138.8,128.828,104.847,77.4431,174.694,15.5493,3.24282,8.69965,109.863,246.218,164.263,48.3523,75.444,264.072,142.289,32.635,116.803,607.158,761.567,69.8453,199.44,238.883,177.307,842.789,80.1428,51.891,86.3026,1.16988,156.978,91.3987,333.491,128.503,96.1847,182.911,74.1164,258.388,105.639,203.029,238.439,41.2346,65.35,185.204,47.8939,34.3954,0.119209,52.5224
-182.685,105.98,23.0686,327.157,64.578,267.611,228.426,110.566,127.374,212.425,32.9625,119.912,131.612,88.1629,76.7895,86.9702,281.923,131.738,97.3081,17.0755,239.507,173.95,29.1205,8.69965,105.165,279.673,155.947,142.778,61.2736,264.072,110.295,48.0921,142.722,491.098,761.567,8.94199,75.3897,223.632,177.307,796.445,80.1428,51.891,43.5965,100.896,188.875,141.231,219.524,194.534,51.6487,255.369,45.579,255.965,125.745,80.4506,132.658,7.35274,97.8407,43.3186,107.908,24.1447,0.119701,52.4917
-230.069,106.528,154.978,270.483,64.578,267.611,92.6134,126.53,272.963,261.276,35.6732,43.6497,51.1364,407.51,120.028,24.8121,352.48,198.415,8.33108,109.55,239.507,172.279,75.7141,128.156,104.979,107.213,218.636,191.588,35.7909,139.383,177.794,45.6544,123.853,270.516,832.253,125.736,75.3897,223.449,133.603,427.613,165.165,51.891,43.5965,5.03862,90.7837,180.563,215.984,156.066,202.416,211.387,172.782,58.5342,171.322,119.062,29.6163,7.35274,146.761,65.9726,142,24.1447,0.119701,50.7001
-44.9952,66.4355,212.492,279.838,120.568,215.983,84.317,152.66,125.224,276.786,31.9586,2.37073,90.8352,303.317,66.4558,13.613,524.345,156.383,13.4034,170.634,211.321,100.261,120.015,162.72,96.5337,144.703,205.091,135.844,122.409,116.967,107.878,93.6241,171.874,207.421,832.253,191.138,205.757,266.139,14.5596,427.613,53.41,51.891,40.9244,5.03862,115.756,316.165,192.646,98.136,68.567,60.0429,81.3441,72.4775,252.679,129.828,53.2996,53.3719,40.2845,186.908,158.586,129.226,0.197693,49.1989
9.2157,51.6387,124.342,279.838,104.668,240.782,158.584,147.512,74.1929,288.193,33.8761,17.9508,30.2932,269.402,108.494,74.5434,524.345,153.588,56.9919,188.503,211.321,119.417,89.9422,34.5853,84.0745,180.844,351.84,24.7029,112.339,48.4189,241.977,105.157,171.874,149.014,805.591,180.638,250.911,268.75,99.2277,331.069,12.5733,51.891,36.7199,5.03862,96.0058,568.754,345.978,88.6568,68.567,181.087,5.00727,9.77613,136.198,86.9954,53.2996,63.3177,21.845,155.323,95.3307,358.984,0.204321,57.2308
39.8035,90.3795,75.7459,335.574,129.694,240.782,162.572,128.013,75.8072,288.193,39.4212,50.2816,343.024,276.36,113.499,31.7024,246.344,155.473,46.0591,185.549,146.131,119.669,62.0603,89.8379,16.8637,167.046,351.84,57.6715,10.2376,75.8238,333.571,111.864,64.5907,182.062,733.743,180.638,429.279,327.49,52.3648,46.8915,98.9528,269.704,36.7199,75.4542,109.961,0.459338,133.768,116.049,118.01,49.6616,53.0277,18.3019,224.804,145.929,62.6197,569.77,67.2948,53.4537,120.325,8.75532,0.230826,48.7524
-17.0877,20.0196,166.98,230.35,132.813,303.328,220.283,113.173,78.1656,226.293,6.55204,226.922,19.2665,166.251,101.95,275.94,58.3452,120.019,34.6837,226.214,155.476,56.2457,21.7492,7.88101,66.9181,160.798,178.918,57.6715,17.2286,81.9366,307.499,71.0256,55.7961,53.0192,880.123,465.567,308.731,288.189,39.5614,159.368,98.9528,523.466,87.7827,246.398,221.182,130.207,91.1665,273.798,41.9145,278.613,50.3904,3.42592,200.811,51.6909,148.965,294.323,127.002,65.892,92.4878,65.145,0.160351,47.3004
-109.571,56.0785,118.817,237.999,162.429,313.457,229.513,176.821,69.324,100.782,95.5793,40.46,23.2391,107.377,40.5747,388.123,57.9825,191.233,87.3917,188.142,87.6169,46.9719,127.679,65.9629,66.9181,136.613,104.833,197.519,31.4869,69.275,367.683,62.7001,3.08734,63.7922,880.123,471.604,462.023,168.923,104.684,161.746,105.923,235.639,84.0379,280.366,237.168,57.6182,227.819,67.8624,71.5663,96.1633,123.252,50.7663,32.8218,109.473,192.008,521.416,116.169,92.8644,30.3929,67.4677,0.342043,48.0265
-91.1478,56.0785,95.0417,61.8464,319.516,390.046,254.077,119.149,100.775,50.7635,79.0441,61.2817,16.5077,110.19,35.5035,365.826,30.7858,17.6434,73.2148,135.645,83.4983,128.513,197.908,47.6015,29.5841,253.582,258.514,104.106,29.9461,43.7048,369.541,102.696,53.1649,110.938,747.135,417.084,271.248,369.472,213.255,65.0196,346.759,168.428,90.3706,308.703,68.2832,231.528,143.797,2.02705,13.831,54.1872,20.7883,49.7497,96.9726,128.561,54.8982,651.546,128.38,182.133,11.168,64.1046,0.238626,47.3503
-94.8469,65.2563,49.7898,436.091,319.516,61.4447,267.303,125.934,100.434,41.5502,14.4163,64.3658,102.157,117.359,27.483,201.606,82.7484,82.6151,94.1186,68.0343,82.0442,207.827,267.001,47.622,50.1455,337.542,209.142,88.2974,33.4915,42.8923,41.8075,11.741,35.3389,151.607,747.135,270.475,410.606,369.427,226.481,420.296,310.184,168.428,55.8865,166.877,58.2275,238.994,156.783,79.3023,13.831,121.225,28.2757,155.345,139.703,100.785,53.9802,354.67,200.296,409.713,160.47,47.3391,0.246774,47.8388
-366.684,25.7732,30.3204,359.619,319.516,92.7439,374.254,123.713,83.4525,72.7836,14.4163,22.0673,25.2422,187.087,8.22868,155.708,25.1884,2.83248,87.5951,124.935,19.2226,204.392,175.976,47.0273,63.4868,164.452,63.5557,152.835,31.8093,76.1368,93.9115,30.6898,119.249,272.041,406.78,269.094,505.281,369.427,179.033,1002.72,310.184,102.144,223.771,179.775,58.2275,101.307,207.636,29.8012,133.662,131.28,44.2196,36.1084,63.2845,127.777,219.528,39.7035,191.461,437.295,287.365,12.7069,0.165106,46.2825
-159.486,36.9424,63.1968,359.619,310.45,121.577,335.75,98.3087,79.0329,154.368,14.4163,22.0673,19.0128,244.542,9.27516,151.041,25.1884,7.52405,91.7243,81.3548,19.2226,205.99,175.976,46.8026,63.4868,93.4663,121.406,75.5751,31.5749,79.3045,93.9115,18.2009,81.6215,237.69,252.527,269.094,505.281,493.34,189.788,1002.72,308.067,102.144,283.093,189.533,22.5627,41.9968,282.208,159.703,188.931,68.4991,82.405,62.0617,28.7021,14.4391,294.087,39.7035,191.461,376.096,229.005,12.7069,0.0890462,42.7836
-159.486,26.7194,99.3807,411.324,367.869,138.511,339.476,76.8205,110.926,47.9803,14.4163,5.1979,20.5045,215.208,37.2877,103.809,38.2051,17.1762,86.4544,81.3548,20.4026,204.621,186.603,83.567,13.4861,44.6733,104.458,30.5622,34.8335,48.1847,113.978,41.7842,70.8851,354.37,253.354,193.9,505.281,493.34,403.582,985.325,272.558,23.9149,283.093,190.939,72.5294,193.768,301.312,158.281,2.77551,68.4991,32.0257,73.6721,28.7021,121.758,40.3778,28.1613,249.557,284.791,55.8669,42.2634,0.106164,41.6401
-159.486,23.8183,80.4893,399.257,367.869,78.3292,334.407,76.8205,59.8462,47.9803,14.4163,31.8728,76.5677,188.348,10.9578,65.2702,38.2051,13.4969,135.401,10.915,109.811,204.388,141.425,52.2135,242.888,46.8226,118.482,23.0206,60.3575,48.1847,39.3092,32.4749,120.323,354.37,181.536,193.9,505.281,484.87,336.911,985.325,309.998,23.9149,236.455,194.865,273.028,184.612,301.312,171.723,63.1168,68.4991,34.9827,32.9457,20.1402,165.303,40.3778,28.1613,227.638,79.5944,111.616,73.8441,0.0944694,38.4071
-146.671,23.8183,74.8254,399.257,367.869,130.41,334.407,76.8205,46.3996,77.99,14.4163,31.8728,71.8246,64.8061,66.9487,53.2095,108.955,13.4969,222.971,10.915,234.796,203.078,128.658,58.1094,137.248,26.9077,207.294,32.0474,56.199,75.339,88.3971,46.7983,72.6348,227.029,166.135,231.901,505.281,523.801,360.22,985.325,254.767,23.9149,172.606,185.273,348.246,130.653,132.194,135.694,141.547,51.4951,86.9535,149.237,80.0836,206.923,318.501,85.6759,8.27898,102.206,190.367,109.226,0.0860614,48.4029
-53.7983,12.3222,54.0621,352.699,318.947,138.935,271.352,14.8515,59.2403,72.7382,18.4787,11.339,99.7273,97.4554,16.5514,28.5049,109.877,13.4969,122.532,99.8525,242.246,203.617,54.2094,42.6463,213.641,59.8817,116,41.1531,12.5559,61.1293,88.3971,28.3355,72.4009,412.137,336.26,168.834,422.719,451.345,471.807,985.325,295.897,146.505,208.548,7.31929,119.989,45.1075,306.102,14.5226,112.192,123.182,58.9027,167.703,36.0854,206.923,199.516,114.302,146.042,163.008,98.7903,111.933,0.152574,38.0232
79.7617,137.912,11.0022,355.132,356.962,69.7795,242.448,14.8515,52.421,64.1652,18.4787,11.339,85.5504,43.2401,100.488,54.6273,32.6349,114.206,66.9596,77.3339,240.065,204.056,128.856,67.5078,189.802,152.947,97.5963,17.6144,43.3498,61.1293,15.3246,1.92325,76.3018,26.8945,327.804,346.047,348.327,451.345,385.142,985.325,469.699,79.2198,239.463,90.0887,171.704,45.1075,218.298,50.9536,183.854,153.785,48.2886,278.068,148.546,184.933,248.777,26.2874,149.523,145.586,3.87142,32.7701,0.215714,39.2662
67.7141,224.715,11.0022,355.132,310.572,64.7359,278.98,14.8515,21.2579,65.6458,24.1233,11.339,29.8374,37.0684,48.3497,54.6273,23.8799,103.245,85.0768,87.2049,236.912,199.343,113.913,90.8066,94.7872,119.88,97.0268,40.4471,92.0476,65.1658,10.3106,173.696,65.3379,29.16,412.645,367.327,283.735,174.161,35.8153,1385.8,587.629,79.2198,255.992,407.002,2.35279,36.7827,206.368,256.55,80.1912,171.275,62.7488,7.15026,230.409,349.129,41.3,102.757,107.582,173.439,103.664,40.1175,0.286468,46.7151
-90.8529,247.638,11.0022,368.566,325.307,64.7359,286.94,14.8515,21.2579,71.2046,19.0937,21.8447,19.4394,59.6303,48.3497,55.5651,53.486,48.1775,19.216,7.67906,218.192,221.405,38.8865,121.486,119.431,82.4291,84.4895,33.3387,138.735,66.7873,83.8325,222.047,53.8074,32.4573,218.018,345.686,243.874,410.148,35.8153,1074.62,587.629,300.491,268.232,446.406,105.711,13.9164,174.194,186.552,80.1912,241.09,175.585,68.5127,107.032,34.6081,88.968,40.5074,94.0445,92.2828,66.7364,38.8086,0.211465,37.7809
26.4164,211.289,11.0022,368.566,390.304,54.0671,286.327,1.41734,63.5714,23.9984,66.0677,99.9189,19.4394,66.4041,106.134,91.3252,47.5957,31.114,25.7249,14.4078,125.426,188.013,54.4661,51.4232,81.4208,36.6598,103.695,28.4722,123.829,17.0705,98.6627,173.539,22.0084,231.366,128.523,357.273,166.905,410.148,35.8153,894.895,607.788,300.491,531.659,451.891,105.798,13.9164,174.194,205.366,169.084,241.09,217.637,89.3492,71.2638,136.761,88.0646,104.8,85.7,118.979,54.5229,31.9171,0.173172,36.5623
2.45326,242.582,42.5594,278.307,491.782,54.0671,289.704,26.8098,52.8876,13.263,143.194,128.36,30.7088,200.005,57.5427,135.801,19.9506,24.8054,24.2215,55.5702,168.86,166.988,37.8451,62.7753,59.5494,18.2374,71.1891,37.6105,150.03,56.8009,31.8952,71.5441,9.54736,275.82,165.132,176.973,263.865,396.339,95.4911,763.452,607.788,197.22,531.659,443.472,107.985,33.2712,208.888,40.3398,292.916,81.508,29.927,78.5344,34.3116,228.548,58.5334,215.227,296.442,98.2017,68.7301,129.126,0.340407,39.4379
32.8023,218.136,42.5594,220.414,491.782,54.0671,307.579,26.8098,32.585,13.263,143.194,128.36,73.3916,229.536,66.1718,166.601,15.8987,34.0519,35.484,28.4982,134.045,50.7762,37.4938,60.8508,62.7196,4.60608,62.127,118.493,33.1821,60.1761,65.3927,36.6975,9.54736,513.825,101.643,68.5417,244.989,396.339,95.4911,823.124,634.075,197.22,531.659,443.472,164.711,47.7885,121.823,40.3398,593.087,129.562,179.87,270.141,20.649,228.548,40.1357,200.742,159.346,42.0427,43.0645,32.857,0.383119,42.4924
154.807,328.325,20.7556,232.277,479.225,54.0671,288.326,12.2525,27.2821,5.92698,6.05083,131.477,1.69475,159.483,27.2113,130.68,63.7645,19.5024,35.484,70.9128,77.2555,79.6957,42.341,8.52628,10.3616,29.2505,145.383,200.108,76.6848,90.7449,116.365,34.7685,41.713,328.45,91.2474,136.215,537.38,202.158,147.499,823.124,634.075,197.22,575.521,403.812,195.583,17.9338,77.4199,40.3398,593.087,280.561,179.87,120.571,133.775,61.4065,9.72145,155.645,39.9482,169.036,111.823,33.348,0.258538,48.3185
85.1055,222.107,20.7556,187.645,562.886,42.7465,312.955,0.746938,13.0251,70.1253,17.6648,150.24,4.63873,150.129,33.0381,154.36,63.7645,85.3016,62.3975,93.0321,44.7617,65.5071,37.3561,11.1827,102.45,32.4639,143.372,195.3,59.057,84.1372,31.9191,65.4677,13.8461,328.45,91.2474,194.971,466.436,202.158,91.8452,836.188,634.075,296.01,553.907,275.214,222.911,8.54445,197.995,40.3398,561.825,75.2902,196.774,80.5052,156.728,60.1271,9.72145,129.901,56.4923,158.99,58.6607,28.105,0.160992,39.6724
24.0339,155.214,20.7556,184.265,549.409,42.7465,313.037,62.9584,13.0251,78.9219,58.8681,258.883,4.63873,175.261,60.7981,35.7627,57.8963,119.264,56.7552,85.1997,8.50624,43.8778,85.0678,40.4624,27.8103,52.937,85.5273,38.3763,39.4206,112.398,59.5292,62.6605,83.7951,396.965,131.467,168.133,527.959,202.326,58.0411,836.188,609.859,304.148,553.907,167.483,229.814,31.7682,110.512,114.523,159.409,86.2932,101.642,43.8305,168.261,96.2859,147.286,98.0953,81.0226,234.222,24.2773,35.6266,0.14462,33.5177
37.1755,129.498,13.342,222.077,549.409,42.7465,250.491,58.7344,46.6322,66.5354,60.6155,220.353,8.4245,176.897,14.6165,138.829,57.8963,185.13,122.605,172.593,8.50624,17.2812,80.1687,74.9567,115.177,62.5219,46.1005,34.7481,18.9057,110.395,53.8547,61.4208,34.6184,291.003,10.2867,225.032,823.625,202.326,136.642,514.363,467.726,338.473,553.157,167.483,209.259,104.805,87.8694,114.523,35.2113,0.421133,107.932,50.4194,117.886,244.661,147.286,35.9444,52.871,221.417,109.294,29.6172,0.221653,39.7609
