-71.4234,2.6908,23.933,21.622,33.8333,15.6751,38.2335,4.12085,10.9934,27.1432,94.1852,15.0689,31.0705,0.0649677,42.7648
-70.4584,11.5485,6.63372,26.1218,30.2965,15.3994,32.5612,5.67421,18.1422,23.665,93.0754,17.3652,25.6449,0.0024128,40.4925
-72.8728,3.02215,3.06935,32.3987,33.6324,19.9483,38.3355,10.1177,13.6981,30.7721,93.0754,8.53467,38.6748,0.0024128,39.783
-71.2119,5.06495,0.995072,32.3987,32.6117,21.2638,37.7432,14.4615,2.45924,31.9817,90.3298,18.4375,2.22734,0.0024128,40.04
-67.3625,6.79531,0.995072,40.2091,28.2742,12.0407,36.4713,14.4615,2.45924,31.9817,75.4655,35.4654,25.2995,0.0792175,44.629
-64.827,7.64542,2.45386,41.208,24.9635,7.27496,42.0829,10.7959,8.19849,31.9817,72.0115,31.722,25.2995,0.0792175,43.7935
-65.7813,5.82062,3.67307,44.2983,24.9635,7.27496,45.5571,6.96045,14.2503,51.5898,72.0115,16.556,7.22556,0.0792175,43.9587
-63.3776,0.346385,3.03425,44.2983,26.6555,7.04608,45.5571,6.96045,21.987,51.5898,69.3833,16.556,7.22556,0.0637822,45.6382
-56.3222,0.346385,7.38752,44.2983,25.6468,6.68702,37.8565,16.0896,18.6493,48.9369,60.5781,17.007,17.749,0.01932,44.8251
-63.387,11.0515,4.15052,42.0264,23.3254,7.56733,34.5237,24.4407,17.017,37.742,68.0837,17.007,6.26032,0.00477537,40.9915
-68.1461,13.9421,36.7736,4.54574,23.3254,8.29801,34.5237,21.8836,26.9808,39.8561,62.979,14.11,43.0801,0.00477537,42.2558
-67.3336,20.6288,22.6432,18.5833,22.9065,6.52819,31.6666,20.4194,27.0284,38.8666,62.979,11.9905,39.9391,0.00477537,42.8834
-67.7712,18.1607,25.9251,9.55355,22.9065,14.0975,36.0239,20.4194,25.0888,30.1223,49.7316,36.4155,58.4926,0.0255018,43.8339
-72.3528,18.679,16.5782,13.2721,23.5648,17.7695,35.3743,19.5348,31.3247,27.822,54.7243,36.5511,76.8005,0.0115894,42.1925
-72.821,15.7286,15.8737,17.0481,26.0008,18.5845,34.2383,14.3815,33.1794,27.822,45.6048,36.2222,55.23,0.0115894,40.7105
-70.6253,14.8815,11.8652,6.5702,30.6456,30.355,31.0549,11.3615,33.1794,28.2756,59.1097,29.7461,55.2749,0.154422,43.3727
-72.4815,14.8815,12.2108,6.77776,29.5468,30.355,31.0549,11.3615,33.1794,29.3444,59.1097,28.9372,60.833,0.167538,43.2761
-71.7745,7.30158,6.56651,14.2795,29.5117,34.7042,31.759,11.0831,27.6143,33.6716,46.5198,28.6669,47.8399,0.23733,42.7539
-72.1829,7.30158,5.18624,14.2795,29.5862,36.1319,31.759,9.9819,27.6143,33.6716,49.6866,31.5973,47.8399,0.23733,43.716
-72.1886,7.30158,4.65458,14.3728,29.5395,39.29,29.3289,17.1506,27.6143,31.4639,46.924,26.4393,50.7656,0.163642,44.1749
-72.0573,4.20009,13.6322,14.3728,30.5375,33.381,29.4655,17.4631,27.6143,25.032,68.269,19.6548,31.1829,0.123069,42.3738
-71.5395,4.20009,17.3808,11.9369,32.3557,26.7241,30.7625,16.7206,34.5636,18.8385,70.539,19.7912,27.5395,0.0012467,40.5231
-71.8194,4.20009,16.9379,11.9369,30.864,26.7241,31.8966,17.8574,37.2103,18.8385,78.4093,10.3365,27.5395,0.0174109,40.5978
-70.7371,5.33432,19.7681,31.5574,30.864,17.0759,17.5399,18.0555,32.5444,15.9171,78.6583,17.5953,27.0353,0.186167,42.4019
-70.4508,5.33432,16.3603,36.8873,30.864,16.1261,9.12395,18.0555,32.9409,22.7311,77.0653,17.5953,35.8661,0.261527,44.5118
-72.0716,5.33432,12.0012,43.4627,30.864,19.1837,10.6694,16.6669,32.6651,20.2927,77.7687,21.2729,27.7614,0.161864,42.2148
-72.4711,5.33432,15.6137,41.4868,30.864,19.145,7.09677,25.4568,32.2454,20.2927,68.5525,21.2729,11.752,0.0290084,40.0003
-64.828,5.33432,17.3972,43.9314,26.6292,22.4761,6.46432,22.9292,32.4593,16.593,65.7326,21.2729,11.8926,0.00218264,39.9008
-68.9944,5.33432,22.5899,46.1362,15.3025,31.5032,6.46432,16.709,34.116,16.2621,71.2969,24.6908,1.43866,0.00218264,39.8304
-61.771,5.33432,13.1741,45.9592,16.7923,28.8721,9.68454,26.2316,35.2813,15.5225,61.5365,19.8152,25.7831,0.000197053,39.9079
-54.463,11.065,1.55569,57.6674,14.5957,30.4948,7.45773,18.3275,36.1536,16.321,64.8353,19.8152,28.9008,0.000197053,41.6518
-42.0381,12.5477,7.27424,33.4797,9.65482,30.826,19.2915,13.5724,28.6225,55.2268,64.8505,13.9003,14.4688,0.00025977,45.2483
-49.6613,16.6273,13.6467,49.5672,8.79937,26.455,4.85349,19.511,30.3115,28.8747,63.2617,21.8737,9.03974,0.000129336,40.7962
-56.2068,16.6273,7.15509,59.2729,13.2268,7.52901,5.64083,18.4689,20.0009,27.4094,84.0421,20.9797,9.65875,0.000255744,41.5171
-61.7021,26.1878,3.28099,57.2623,11.7012,7.52901,3.15397,39.9201,8.79389,28.0083,68.004,30.6483,13.7957,4.21587e-05,40.5792
-62.0445,34.8339,6.78661,33.1152,13.4784,6.40041,2.34461,41.4554,12.7673,29.6197,66.5425,48.509,14.6147,0.000358184,41.8334
-65.0619,19.1073,3.75899,58.8818,13.49,24.4352,1.50902,29.3535,15.2882,7.36906,69.9739,43.6768,16.2229,0.000490945,41.6682
-62.9057,29.8829,4.93395,48.4555,8.76499,12.3559,3.30516,28.0452,16.6162,13.6138,73.0788,65.0464,3.10999,0.000184174,41.7896
-66.7339,29.0343,5.72166,60.2509,5.12587,9.68871,5.43108,28.5696,16.6162,15.977,82.0449,32.4199,0.911635,0.000184174,38.7862
-66.9752,29.0343,5.65327,64.0891,1.88569,9.68871,5.43108,24.7565,16.6162,15.977,86.5692,33.4369,0.911635,0.000184174,41.3401
-66.9752,33.5015,6.6495,54.565,5.42362,10.3011,5.43108,33.409,15.2926,7.16058,86.5692,33.4369,1.36736,0.000288949,39.0041
-61.7015,26.1813,7.47371,54.565,13.9136,10.3011,3.47139,33.409,13.5771,7.16058,89.9004,28.905,6.2701,0.0111616,42.8983
-65.1767,18.4916,7.61845,57.4799,22.2672,9.32594,3.47139,24.9234,20.9262,39.6248,68.0732,25.083,14.556,0.000126102,41.0994
-68.9048,13.9575,7.61845,57.4799,14.7893,9.32594,5.03303,24.9234,20.3289,57.9456,64.2519,12.1085,20.167,0.000126102,38.8743
-68.9048,17.1512,8.08266,55.3956,22.6259,9.22764,9.1635,23.4014,18.5266,52.7362,50.3753,22.877,16.6465,0.000126102,39.1895
-68.9048,17.1512,8.08266,55.3956,15.9688,15.0224,8.59403,23.4014,20.267,52.7362,50.3753,14.0767,15.7981,0.000126102,38.7902
-69.1982,26.6438,8.6205,28.7004,13.6305,13.3627,21.6122,22.8539,20.586,57.6295,50.1177,13.1091,16.0901,0.000126102,39.2518
-72.2284,26.6438,9.09756,41.9389,22.0145,11.4111,12.0754,17.8365,8.55456,61.2787,52.0993,23.2975,18.8885,0.000126102,38.9206
-72.2971,24.71,9.25934,38.9764,18.0349,7.47901,12.9937,23.7706,10.316,74.6726,32.9698,41.1764,26.8097,0.092252,42.8352
-72.759,26.9938,9.38784,39.7919,8.98476,16.6866,18.4564,26.1836,1.9416,74.6726,27.6043,44.4098,10.7155,0.00514822,40.353
-72.759,16.508,7.43326,42.2383,8.98476,17.3274,17.3677,21.6593,14.7292,60.312,34.9331,52.6537,18.9898,0.00514822,42.7498
-71.2897,12.2915,3.13597,42.2383,19.3601,27.3482,20.0196,20.6783,12.302,53.1128,12.1083,66.7516,17.283,0.0857958,43.5066
-70.4603,11.512,3.13597,42.2383,19.2552,24.3052,20.0196,20.7321,6.52969,72.9935,12.1083,68.4143,17.2874,0.0857958,43.9804
-72.9657,24.4596,4.65598,42.8577,11.9579,34.4022,1.39205,25.373,7.63578,52.7421,14.9711,69.7604,17.2874,0.0857958,43.9168
-72.9657,24.4596,4.65598,42.8577,13.4515,33.0081,5.42505,21.3621,7.31642,52.7421,14.9711,69.7604,17.2746,0.0857958,43.3903
-70.7555,24.4596,5.52181,35.8463,2.97963,18.1182,12.5978,35.9207,7.01581,77.7307,14.3195,70.8312,17.321,0.0857958,46.8626
-70.7555,37.463,5.52181,53.8523,2.97963,11.4059,14.8406,25.2606,8.72196,50.2104,14.3195,80.5192,17.3387,0.0857958,43.3428
-71.2704,28.6182,1.03905,40.2421,15.89,11.9503,21.1855,8.98172,14.066,49.2622,13.518,82.9377,17.3711,0.0514288,47.7691
-71.4496,32.4685,10.7296,40.2421,19.6685,11.4898,21.1855,8.11751,13.4653,52.9551,13.518,81.5549,17.1459,0.0737813,42.418
-71.541,32.4685,10.7296,40.2421,19.6685,8.30999,17.5571,11.5741,14.241,58.4772,18.2047,80.3979,17.0808,0.106831,44.523
-68.3968,23.6577,9.35373,41.1541,28.7664,9.31572,8.11235,11.3226,29.1291,46.1819,15.3142,86.1801,17.5146,0.0336788,45.0156
-72.1096,16.157,16.3662,40.9197,31.717,13.7373,8.15105,14.4049,16.9128,46.1819,32.965,85.789,20.264,0.163063,47.9354
-72.1096,22.6035,15.093,34.0296,27.1645,13.8531,9.04626,9.12961,22.4812,23.7129,26.7358,99.9129,14.3548,0.106537,42.5335
-70.3309,30.0513,5.66944,33.8765,27.2203,13.8149,2.98815,10.1159,21.6079,43.5654,8.57652,99.9605,23.9425,0.0341377,45.9319
-70.6914,32.5116,37.0624,13.6018,11.5633,29.0929,5.77007,18.7405,3.95826,48.2187,3.01961,93.6311,25.2362,0.0254585,46.3172
-69.5755,20.1436,23.9841,10.44,13.5235,26.9316,9.38667,29.6937,12.0277,29.636,27.4893,92.6772,21.6742,0.0908579,44.1343
-71.9782,0.428441,26.266,15.0606,13.5235,36.1817,8.55678,34.723,10.6953,36.0993,9.27579,86.4611,30.7092,0.512478,45.0608
-70.8059,11.3654,26.266,14.669,13.5235,23.3358,8.28492,38.3188,19.751,36.0993,9.27579,69.453,32.0495,0.512478,43.5256
-71.9776,11.3654,26.266,13.1632,24.7698,17.4647,8.28492,38.1692,15.6486,37.9064,9.27579,69.453,30.2278,0.52919,44.6917
-71.02,12.6223,23.9412,8.40664,19.5119,33.9333,7.00854,49.6878,12.9431,29.7412,21.8829,75.8618,13.9479,0.143884,43.4584
-70.2991,1.28459,22.2967,20.4404,16.5899,18.6842,5.88202,51.0034,8.9833,43.1146,36.1312,77.9222,4.5575,0.406213,47.9766
-70.1783,7.51649,35.6018,14.4726,4.65479,30.4896,22.9833,37.8795,12.7997,36.0033,27.3485,71.4471,85.9071,0.0280599,45.6853
-71.9635,7.24047,35.6018,14.4726,2.18257,30.4896,22.9833,37.8795,12.7997,36.0033,25.2767,71.6236,1.01935,0.162807,43.6097
-71.9635,9.26546,31.1797,14.4726,2.18257,30.4896,24.5642,37.8795,14.0047,36.0033,25.2767,73.63,1.01935,0.162807,43.2995
-71.3523,12.7425,31.4245,17.0048,8.56786,30.4896,20.281,29.9339,14.4218,43.0656,22.8708,68.0736,15.113,0.0073973,39.4317
-72.8905,13.5048,29.5603,13.68,8.80622,32.1791,18.9453,11.4414,13.0909,39.9074,50.1215,57.6578,4.66386,0.11914,41.8152
-69.781,27.2486,33.7484,3.42711,16.6138,35.8896,22.2841,8.15677,16.2006,28.8534,73.9773,45.9535,4.13167,0.394918,48.3908
-70.7599,27.2486,27.673,0.536094,30.7738,25.0461,15.918,6.40391,29.9049,17.1608,61.2146,44.0808,39.1787,0.0187243,45.3955
-70.7733,25.7861,46.2336,1.50554,16.0631,33.3816,15.918,7.22139,27.0272,21.3211,61.6532,26.7987,29.0523,0.200037,44.311
-71.3115,20.9926,34.4334,0.705634,23.7769,36.9797,17.7975,6.34826,29.4977,27.2587,61.6532,27.154,2.03173,0.200037,43.033
-71.3277,22.007,35.4073,0.705634,23.7769,36.9797,15.8111,6.34826,32.6541,20.946,61.6532,27.154,26.5366,0.200037,43.4375
-71.2093,22.1438,41.7336,0.705634,23.7769,29.9805,15.8111,7.38003,31.1574,24,68.5174,28.0028,27.8362,0.200037,43.3232
-70.9489,22.1438,41.7336,1.37181,21.7424,29.9805,15.8111,9.69504,31.1574,24.4512,59.8277,26.1463,11.524,0.200037,42.6425
-64.7914,26.8008,41.7336,1.37181,15.2943,29.9805,19.5245,15.7373,23.0702,24.4512,53.699,39.3269,25.5704,0.200037,46.1313
-68.5819,26.8008,26.795,5.5167,14.1246,29.9805,23.1632,14.2298,17.6452,24.4512,48.7,49.0707,36.2563,0.322177,46.6992
-66.6911,41.7246,31.0386,1.30147,14.322,18.3974,29.5726,12.2162,21.3807,17.7821,46.0469,51.6942,38.8436,0.455943,48.2404
-68.5168,5.3617,20.8609,2.69858,16.1962,51.6695,40.013,12.2894,2.9029,9.96023,72.1537,54.3845,59.2253,0.0706529,50.6791
-71.5241,44.4356,19.0599,1.1676,21.0333,4.96999,31.2514,9.65219,35.4609,23.4789,77.1317,27.0696,4.12959,0.13339,44.2124
-65.5946,28.355,21.4941,3.64431,21.8303,4.96999,47.5727,10.9902,44.9025,0.831265,75.4805,33.8078,20.856,0.188041,45.6152
-65.3652,30.6609,25.1881,3.43155,18.4593,4.96999,47.5727,9.27297,48.0448,2.81139,71.5479,34.8189,8.44735,0.188041,45.0041
-65.3652,30.6609,26.1608,4.61702,18.6763,4.96999,43.224,9.27297,50.8232,2.81139,68.2245,33.4288,8.44735,0.135282,43.6636
-70.4592,22.8017,26.3516,1.74567,19.0613,11.8879,32.4095,23.0116,45.9329,11.6628,60.7109,26.6652,23.4941,0.0843001,46.4402
-69.4411,27.5408,10.7611,3.4244,34.9234,11.1075,38.3377,11.6583,39.5318,21.4142,69.54,32.0365,3.94904,0.0602382,42.8058
-71.8274,27.7238,9.91054,3.86809,34.9234,14.5973,43.6485,11.6583,27.0287,21.4142,62.4448,33.1343,7.80317,0.163828,43.5035
-71.8274,23.923,11.632,3.86809,37.7053,10.2813,43.6485,11.6583,28.5209,12.2868,62.4448,51.5578,7.80317,0.319431,43.3234
-71.3247,32.2634,10.0875,3.86809,29.9566,10.2813,43.6485,11.6583,28.5209,13.1873,62.4448,51.5578,7.80317,0.400955,44.1755
-69.4481,22.0963,6.31702,20.9625,23.7665,2.64409,44.4678,11.6583,20.1638,14.8451,50.3105,64.0536,27.6472,0.553555,44.4405
-69.6613,22.0963,12.1354,19.203,23.6181,6.04033,39.5456,11.6583,21.2687,11.0359,50.4614,64.0536,27.6472,0.553555,44.732
-68.8146,22.0963,15.2536,18.5699,29.9399,6.04033,28.9696,11.6583,20.0284,17.5487,56.0549,65.3675,23.633,0.553555,45.0678
-69.4633,11.9567,18.8684,2.65215,24.0047,21.9854,30.3619,11.6583,20.6596,17.5487,56.0549,65.3675,22.1086,0.553555,47.9109
-67.4641,11.9567,11.8976,9.40091,24.0047,25.3401,37.2798,11.6564,19.956,7.32644,47.9396,87.9772,22.1086,0.553555,47.8471
-67.4641,11.9567,11.8976,10.118,18.4005,25.3401,37.2798,12.7476,19.956,12.246,44.05,87.9772,11.1047,0.583539,45.799
-67.8789,32.551,8.85127,3.50124,18.4005,21.854,34.2009,12.7476,18.5673,20.5136,28.8357,85.7006,28.0967,0.583539,45.0819
-67.8789,39.5733,2.00833,12.724,22.3663,14.2598,30.274,25.4212,19.7235,21.0686,28.8357,85.7006,12.7033,0.0591196,43.6779
-67.8789,40.1641,2.00833,12.724,20.1823,20.8678,34.9345,15.1377,19.7235,21.0686,39.5909,78.6973,20.1897,0.0591196,44.6169
-67.7777,40.4414,2.00833,6.70505,19.8844,19.4696,49.241,2.68249,25.9532,30.0034,27.2066,66.64,25.4325,0.194708,45.9236
-71.71,40.509,10.0926,3.64121,3.037,41.8803,44.2683,2.68249,24.0672,30.0034,20.9513,71.3508,9.44655,0.00520275,44.6519
-72.4695,40.7794,9.91144,3.31022,3.037,43.1249,44.0206,2.68249,28.9733,28.6133,20.9513,67.2212,12.6202,0.00520275,44.074
-71.8039,39.8082,14.1451,4.62417,2.13988,37.7223,42.1811,2.68249,28.9733,23.1959,44.8266,62.5093,12.1917,0.309218,44.1245
-71.5043,39.4879,14.1451,6.59516,2.13988,37.7223,20.7525,24.9496,28.9733,23.1959,33.4447,62.9931,12.1917,0.309218,43.8055
-71.9841,40.3785,14.1451,5.69058,25.2726,8.53826,24.6169,24.9496,34.7124,19.773,33.4447,61.1637,11.8412,0.0467612,41.5232
-71.9841,41.8296,17.2237,1.35689,25.2726,11.6267,22.4188,24.9496,39.2355,13.9224,27.8216,82.0371,1.25128,0.00711686,41.7821
-71.9841,38.6457,17.2237,5.43146,29.8623,23.4475,8.64326,20.1751,40.9498,12.3264,23.6282,75.4864,9.18039,0.0437459,41.1859
-71.9841,38.4445,17.2237,2.79118,29.8623,27.08,8.3897,15.4646,40.9498,17.2407,35.758,62.1395,6.91953,0.0332048,41.7993
-72.3627,36.9085,16.1573,6.88165,29.8623,33.7701,10.7176,4.72857,46.3676,8.06802,45.5298,48.5235,0.46459,0.140245,45.6047
-72.3627,35.2683,7.51363,7.7621,39.6739,28.1761,9.79337,9.21107,49.2601,10.362,53.8312,37.3238,8.55742,0.144997,41.5724
-70.9093,30.779,9.85077,12.4689,39.6739,32.2846,8.76676,9.21107,46.9981,6.02683,36.0673,66.4474,0.521733,0.134989,45.0331
-69.1399,27.3462,9.85077,14.4997,39.6739,29.8015,15.2129,6.28026,41.3471,7.89204,34.9794,73.1325,19.6384,0.0431308,43.3825
-72.0567,40.6407,8.52281,1.47135,34.9613,30.2374,12.5175,9.45354,42.4323,19.2084,32.3513,64.0847,12.0549,0.115989,43.5564
-72.0567,40.6407,8.52281,2.53363,34.9613,30.2374,4.01621,9.45398,42.4323,33.5897,32.6339,64.0847,11.0451,0.125947,42.594
-71.7514,41.1019,6.62523,4.10529,34.9613,30.1808,12.9,8.54097,36.922,28.1443,32.7739,64.0922,11.0195,0.161237,42.5818
-69.5468,60.3497,6.62523,5.82106,21.6404,33.1505,12.8883,5.57761,36.922,20.608,34.8598,64.1,11.0212,0.286914,44.4745
-70.9358,56.8767,10.9749,5.1618,21.6404,33.4719,11.6515,5.57761,36.922,21.0878,33.2566,75.9262,11.1132,0.399406,44.4917
-71.1868,54.2354,5.07584,3.14927,46.8907,16.666,11.6515,7.44655,36.922,21.4514,34.0373,62.0715,10.2834,0.24894,44.8518
-71.1868,56.0341,5.07584,22.6195,23.2516,16.666,6.38964,14.2064,36.922,23.4084,30.3043,66.6665,10.5719,0.362338,45.6675
-69.5671,46.4532,5.07584,22.6195,23.6351,22.8745,7.64759,12.6744,36.922,22.2856,30.6855,65.167,13.9217,0.0851637,43.4027
-69.2723,47.886,8.63265,24.6479,23.7594,7.21284,19.8494,12.6744,36.6438,24.9461,20.904,65.6933,13.5647,0.152958,43.0491
-71.6867,47.886,6.30644,23.1851,24.4388,17.2127,19.597,4.61677,36.6438,21.7652,20.4386,76.1668,14.2759,0.171077,43.085
-72.2395,47.7961,11.8129,23.1851,22.7497,13.9911,18.8975,4.45208,36.6438,19.9373,35.5996,67.8827,13.7212,0.195841,42.2873
-72.2217,36.5044,12.7184,36.7746,22.5325,11.3688,18.8975,4.45208,40.2259,16.8622,35.4619,68.0352,2.89002,0.220012,43.3519
-72.3956,36.5044,10.3943,33.7063,23.8705,16.0192,14.7433,3.97818,42.6651,13.2103,35.4782,67.5252,2.46064,0.272052,43.1053
-71.6149,36.5044,10.3943,33.7063,23.8705,16.0192,15.4081,3.97818,42.6651,13.2103,46.5387,67.6967,3.05685,0.233338,43.905
-72.5137,18.0591,10.3943,35.0938,38.7086,16.0192,11.8826,3.97818,42.6651,13.9201,42.3036,67.6061,3.63722,0.246446,43.3124
-66.6513,13.5357,7.1259,40.7984,38.7086,14.8002,10.2883,3.97818,42.6651,18.0943,37.1584,70.7043,2.8263,0.234522,45.1286
-68.1911,9.65821,5.30061,40.7984,38.7086,10.1498,9.59915,3.97818,42.6651,25.4814,37.0119,73.4966,2.8263,0.234522,46.8087
-66.8288,17.6933,5.30061,22.9899,41.1598,29.9356,5.41776,9.37741,35.4738,37.7318,19.9087,65.6815,13.5675,0.0430772,45.3144
-66.8288,15.1084,39.7526,23.6641,3.92925,39.2038,6.33661,9.37741,37.4706,33.9996,30.2159,62.5451,6.31851,0.0430772,44.8923
-71.8318,18.8907,47.4981,2.87939,3.92925,49.2824,6.05905,11.441,15.8134,33.6451,32.684,70.2184,8.59446,0.105493,43.4173
-71.8318,18.0075,42.9108,12.3234,3.6909,49.6535,5.68495,12.0258,17.4523,33.9272,32.684,77.0372,8.59446,0.0468237,43.7421
-67.71,20.587,38.9609,12.2279,5.61375,38.9008,8.43451,18.5745,22.8163,28.3327,37.5239,64.5245,17.5414,0.107446,44.0617
-72.4721,15.895,28.558,18.8332,19.3326,34.3556,9.76456,19.4039,23.4457,24.9242,28.5906,76.8806,35.586,0.154431,44.1725
-72.4721,11.7748,26.3551,18.0784,34.7058,28.8267,3.00119,14.8391,27.7113,26.4229,25.6286,65.7285,53.5675,0.312825,43.9699
-72.4721,16.4736,10.0968,26.959,34.7058,32.31,4.68049,7.99412,21.3694,24.148,25.3198,56.7305,64.3299,0.387708,46.6025
-69.6384,9.68265,10.0968,32.931,34.7058,35.6683,4.68049,7.34417,11.4415,30.5298,26.9561,50.6459,65.0231,0.387708,47.6702
-67.536,15.4773,16.9898,27.2103,31.7454,35.6683,3.11205,13.9433,11.4415,37.3616,26.6446,50.1195,75.8318,0.387708,49.6959
-71.7202,15.6961,16.9898,25.0923,49.0012,4.062,16.2808,9.64859,20.6378,37.418,25.6587,51.318,65.0528,0.365555,44.467
-65.9835,16.0361,6.99105,24.4393,42.3611,6.51294,18.9227,11.4485,10.8757,37.1681,23.8117,59.4876,90.8602,0.397433,51.142
-68.5408,25.8648,9.55378,28.7634,36.5308,7.93058,20.5449,7.16697,11.8104,61.5019,24.4867,60.8829,16.0905,0.153433,44.1465
-67.5479,27.3178,19.8067,19.9053,36.5308,7.62393,21.8417,4.69029,11.191,64.4405,16.1698,62.9969,11.3641,0.108063,43.4189
-68.6503,27.3178,19.8067,18.6756,36.5308,7.62393,23.0942,4.69029,11.9703,64.4405,15.8636,59.0528,26.8958,0.0820315,42.9593
-68.679,37.8824,10.1515,9.53403,36.5308,3.69565,27.5837,4.42758,15.0514,64.2167,40.199,32.3699,39.9629,0.10678,47.9632
-68.8992,56.6201,7.02437,10.4314,22.5107,9.68705,27.5837,4.42758,14.7416,66.1499,36.465,39.9008,36.8621,0.0512939,43.0749
-69.9411,56.6201,7.02437,10.4314,22.5107,9.68705,27.5837,4.42758,22.18,54.8942,36.465,43.8084,8.46801,0.0512939,41.2048
-69.9411,56.6201,7.02437,10.4314,22.5107,9.68705,27.3862,4.42758,22.18,56.2267,26.8857,53.0835,39.531,0.0505759,42.948
-72.1406,55.1258,7.02437,8.32155,24.7722,9.9563,28.1185,5.82751,19.4298,59.2667,20.3841,48.6726,14.8938,0.0388127,41.991
-52.6837,55.1258,4.82316,9.38411,21.8828,8.87847,27.0586,5.82751,20.1468,60.5986,23.5757,61.6269,9.81958,0.0161483,44.9733
-63.9332,55.1258,4.82316,12.6379,23.7354,14.5031,23.5402,5.82751,21.39,37.1151,23.5757,61.4536,9.2665,0.0179501,46.745
-51.0519,53.4184,2.86243,15.3791,18.8386,15.9637,8.7286,8.29971,17.3735,63.498,15.5905,70.549,6.95392,0.0206225,48.1151
-72.0484,63.5805,2.86243,17.0705,14.9921,19.6899,6.37529,3.08565,15.5765,75.6964,20.0171,61.7882,6.55259,0.026545,43.0141
-72.0484,63.5805,2.86243,17.6347,14.9921,18.7115,7.86644,3.08565,15.5765,75.6964,17.7024,60.0824,8.22078,0.026545,42.1134
-71.5111,63.5805,2.86243,17.6347,10.3908,21.5864,7.80619,24.0454,0.245109,75.6964,17.3608,60.0824,8.25031,0.0250573,42.8067
-71.449,63.5805,2.86243,12.5638,9.36023,23.43,11.2144,24.0454,0.245109,71.4253,19.5079,60.0824,8.24943,0.0180031,42.5733
-71.0128,63.5805,2.86243,11.3786,8.40147,12.1451,10.901,38.1971,0.775985,74.2199,20.7546,46.861,8.25043,0.00874418,44.0261
-66.6613,75.5953,0.363223,9.35341,10.4476,12.1451,3.79245,32.441,0.775985,74.2199,21.5717,44.9417,8.24943,0.00265294,44.1598
-67.1558,75.5953,1.43624,11.1306,11.3189,11.908,5.86733,28.2157,0.775985,74.2199,21.5717,53.0119,8.24485,0.00370586,42.5389
-60.5839,75.5953,4.32214,11.1306,4.69214,11.908,11.4106,29.4844,0.775985,68.4621,16.0216,51.9943,8.21968,0.00397678,43.4216
-62.5797,67.874,6.1369,15.6818,4.69214,7.43144,13.8891,29.4844,0.775985,28.4346,59.5785,69.2837,6.61927,0.00294701,43.3431
-61.6475,67.874,8.36297,12.5954,15.0384,7.43144,11.6614,29.2049,0.775985,20.9382,59.6664,58.5951,5.79428,0.000909707,44.5384
-60.8239,31.7226,23.0673,13.0615,23.7828,7.43144,13.5347,41.3764,26.1436,21.2852,59.6664,34.1948,3.72538,0.00331861,44.2803
-50.5915,14.8426,33.1161,11.1912,12.9368,16.04,13.5347,54.451,9.13135,12.3011,89.6544,5.50653,10.1115,0.00318327,44.6676
-70.2824,15.7625,49.7283,12.1036,14.281,24.7125,1.21718,32.9688,16.3043,11.9887,87.663,17.1313,23.98,0.00409261,42.3533
