-37.3713,24.9595,36.2228,7.68,5.49836,45.5384,25.8162,36.3414,6.6609,4.05823,2.19116,9.24746,8.09641,3.15264,2.32981,9.59272,13.4584,14.8879,2.10913,7.87956,7.58985,7.82929,19.2832,15.3252,8.63854,12.8885,19.1946,98.3641,52.576,48.4439,16.7115,81.0862,24.0112,115.441,26.9441,20.5046,44.1251,10.9352,42.48,2.17656,98.9962,26.0342,36.9821,49.9238,59.8894,22.422,6.08,17.8747,30.1441,9.4418,24.7398,13.8193,37.4873,7.07026,27.9967,30.6933,43.1065,10.7397,44.606,45.65,106.128,31.3702,28.0875,51.0303,29.303,15.0914,5.24333,33.4653,12.3152,56.189,25.0901,4.24237,0.00506966,100.916
-48.5824,24.9595,36.2228,7.68,5.49836,45.5384,30.2785,35.8679,4.44037,4.05823,3.79248,9.7779,7.35798,3.15264,2.32981,9.59272,9.45559,15.0727,2.10913,8.8637,7.58985,14.1568,19.7242,15.1284,8.63854,13.6857,23.2197,98.3641,58.3525,48.6519,7.1611,81.0862,24.0112,105.807,26.9441,22.416,44.1251,14.1389,32.8748,4.62827,98.9962,15.8376,35.3296,22.1004,79.3366,22.2405,12.6033,10.6263,30.1441,12.2054,24.7398,15.5231,59.6308,7.07026,19.208,36.2028,41.1186,19.6132,59.8739,33.8779,113.319,32.9914,28.8503,23.9787,39.048,30.0853,5.24333,18.0368,12.4917,80.9412,6.36087,21.6709,0.0064172,96.7476
-48.5824,22.162,37.4739,4.54205,4.42639,45.5384,30.2785,35.8679,4.60651,4.05823,3.79248,16.1695,7.35798,2.46257,2.32981,9.59272,11.2281,15.0043,2.10913,6.64121,13.9337,9.71938,8.83127,11.7373,19.1914,13.0144,27.689,98.3641,55.7959,35.5755,18.6817,81.0862,24.0112,104.048,34.8361,23.5978,41.9792,23.978,27.4933,6.37136,80.3712,8.05336,24.1934,23.3273,124.256,26.7452,18.6813,20.6217,17.2554,21.6348,25.5373,14.6845,54.9979,9.92479,7.50501,16.5621,66.7056,14.8845,37.2211,33.9392,120.081,50.1862,24.4161,14.3191,36.8989,30.0853,48.2012,17.0174,12.4092,77.2356,9.00263,11.7759,0.00790966,99.7026
-54.4796,22.162,38.6455,4.54205,4.42639,45.5384,32.124,35.8679,4.42739,4.85425,3.79248,16.5684,8.1486,2.46257,1.18825,5.43029,11.2749,15.046,2.10913,6.64984,13.7892,9.71938,9.73745,15.3815,19.1914,10.7162,27.5934,98.3641,66.8477,26.4658,18.6817,81.0862,24.0112,100.646,26.8069,24.0959,61.543,5.97989,52.208,23.8922,88.2567,29.157,29.9057,4.20425,83.9053,35.9124,16.2748,5.95097,13.8796,21.6348,42.6539,16.152,71.6632,1.18748,0.82696,15.4599,35.317,25.2213,11.0052,37.6986,112.367,56.6566,5.88544,13.7565,39.606,48.3418,10.9655,12.3896,12.4226,57.1539,10.3962,0.782994,0.0025377,98.6914
-54.5979,23.8086,37.1619,6.87112,7.0464,42.3411,26.2854,35.8679,9.75944,5.33698,2.42079,14.4751,9.46697,7.41072,1.18825,4.20694,7.68435,14.9655,2.10913,6.28249,14.6294,13.7854,15.6923,13.9043,9.35908,5.26864,22.5621,100.499,77.3443,16.9616,18.6817,81.0862,21.612,104.083,33.4897,19.362,39.3462,15.9708,61.7603,23.8922,64.3273,29.955,32.6328,8.66196,83.9053,22.0324,27.7144,44.0567,13.8796,22.1158,45.0384,16.9541,72.2743,7.05079,7.80836,15.5894,34.8467,17.2378,22.2457,52.4931,108.146,52.2624,5.88544,13.7565,24.4654,43.4822,13.9079,10.3358,13.9775,22.8397,21.2056,10.9625,0.00372015,92.3899
-54.5979,23.8086,34.1956,6.87112,7.0464,42.3411,26.2854,35.8679,9.75944,4.75646,3.81242,14.4751,9.46697,5.81012,1.18825,4.96027,10.7106,16.7438,2.10913,6.28249,15.9255,25.1141,18.4108,1.76703,9.35908,5.26864,18.4797,100.499,77.3443,14.0166,18.6817,81.0862,21.612,104.083,34.6881,22.9545,39.3462,15.9708,61.7603,36.3527,69.4188,45.9928,4.00279,8.66196,71.8497,20.2886,27.7144,46.2666,14.0781,20.286,38.9142,18.3121,73.6501,12.3093,11.2039,14.9264,51.2968,17.2378,37.423,32.8339,15.4577,136.245,2.35358,13.7565,29.0387,43.4822,13.9079,6.41221,12.757,31.9648,26.5883,35.6222,0.00250031,95.4276
-61.4118,14.7823,34.1956,20.6999,7.0464,42.3411,26.2854,35.8679,9.75944,4.75646,4.5869,10.728,9.46697,5.66126,1.18825,4.0151,13.3773,20.3033,2.10913,6.28249,6.38485,15.9976,18.4108,2.98643,9.35908,17.7664,18.2225,102.812,63.5182,28.2481,15.9082,81.0862,21.612,106.587,34.6881,21.4995,39.3462,14.1892,68.4045,40.9574,69.4188,44.2344,2.30092,12.9377,78.1106,27.584,27.7144,46.2666,14.6109,2.49422,38.9142,16.5007,73.6501,9.83257,12.4761,3.91858,64.7871,10.8795,32.6026,23.7623,15.4577,136.245,2.35358,13.7565,27.6985,33.2372,13.9079,3.9704,10.2023,29.1672,47.211,17.4581,0.000394174,93.1845
-57.1333,14.7823,34.8237,19.5143,7.88492,42.3411,26.2854,41.9088,6.86882,4.80902,5.26376,12.4501,3.67525,4.55658,0.928859,4.0151,13.551,17.161,3.45417,6.28249,17.5284,14.2064,13.6682,11.0938,3.56741,14.9139,17.0692,102.812,62.2051,27.0319,13.6423,102.79,10.392,106.587,30.7416,27.9753,39.3462,14.1892,68.4045,18.5154,66.7997,54.5321,2.30092,11.2311,82.9017,22.3102,27.8672,43.2494,33.914,7.40463,16.0229,31.2974,49.5051,7.87385,25.5207,7.97573,64.7871,16.4124,34.9555,15.4631,15.4259,139.045,27.2445,13.3911,23.3762,33.2372,23.6726,9.46418,1.72201,74.7424,7.50612,18.5908,0.000394174,96.7341
-61.9784,15.192,37.6597,14.9528,7.88492,46.5382,26.2854,40.1719,6.60505,4.80902,5.11258,9.96482,3.17738,4.55658,3.14059,4.0151,13.1645,18.0362,6.60107,1.95275,17.5284,11.7709,10.6375,11.8,3.56741,14.9139,17.0692,102.812,73.6745,22.531,13.6423,125.163,10.5382,107.637,14.1996,15.7072,39.3462,0.166181,60.0365,16.3902,99.2337,50.5659,22.0836,11.2311,78.562,10.9515,33.2813,47.008,6.13656,5.02958,38.023,23.3901,16.9706,6.29476,16.8292,8.06566,69.0687,15.3035,31.0856,19.2571,9.75358,154.705,40.587,13.3911,25.6384,61.0913,5.69684,21.179,8.95393,31.3106,8.82759,6.98025,0.000394174,95.9387
-56.2904,8.16035,40.6679,14.9528,7.88492,42.5952,26.2854,40.1719,7.15558,3.85928,4.7497,7.89106,2.20731,7.24715,3.14059,4.0151,17.2421,16.8253,5.52577,1.95275,17.5284,11.7709,10.6375,11.8,8.22361,5.42968,34.3369,102.812,65.7624,16.0651,13.6423,125.163,10.5382,107.637,15.953,15.7072,39.3462,4.85192,60.0365,13.6009,99.2337,50.5659,15.8719,10.1689,82.5419,11.312,33.2813,39.9962,0.645506,5.3899,28.686,32.5865,15.7533,11.0658,21.9622,8.04745,69.0687,25.6017,13.2927,19.2571,1.08869,167.401,40.587,13.3911,22.2642,56.6682,1.36542,7.53301,8.07243,35.8234,8.82759,3.8081,0.000394174,94.8034
-52.1386,7.65896,40.6679,14.9528,7.88492,38.8795,26.2854,40.1719,7.29455,5.55762,4.7497,6.90411,2.86043,7.24715,10.9464,4.0151,17.2421,17.4874,5.52577,5.05133,17.5142,14.5338,0.995581,11.8187,4.95488,5.42968,34.3369,102.812,65.7624,16.2277,13.6423,125.163,10.5382,107.637,16.0479,17.1804,39.3462,4.85192,66.8344,13.6009,99.2337,50.5659,14.4968,10.1689,99.882,19.8927,30.1441,30.1215,5.2401,9.90829,13.0592,28.457,20.4218,16.1145,16.3707,8.05978,69.0687,25.6017,21.7735,21.9288,1.08869,167.401,34.476,13.3911,21.5448,35.7145,2.54055,9.62987,15.6038,40.9314,17.2372,5.13499,0.000394174,93.9635
-60.281,7.5493,40.6679,14.9528,7.88492,38.8795,26.2854,40.1719,7.29455,5.51396,4.73211,8.37857,1.65556,11.0491,12.457,4.0151,3.2893,17.7818,5.90556,10.5129,17.2403,3.73011,0.995581,6.1739,23.5857,9.33642,34.3369,102.812,62.0822,12.8048,13.6423,125.163,10.5382,107.637,16.0587,17.0968,39.3462,4.85192,87.8506,5.17878,99.2337,63.7043,3.61414,3.55183,99.882,14.8619,52.1976,21.8317,9.87072,9.90829,13.0592,38.0217,8.92348,18.48,4.94293,8.04614,67.4199,23.0307,21.7735,36.3167,2.08381,54.8957,34.476,13.3911,19.9872,33.8558,23.1802,44.1452,22.7388,2.66869,54.6171,5.13499,0.000394174,106.813
-64.8064,10.1309,38.1806,13.6697,7.88492,38.8795,29.8674,54.9243,9.04241,10.7716,4.32866,8.89934,2.16887,9.11318,5.91442,3.95399,3.2893,18.7889,3.89207,11.4041,16.7436,3.73011,0.995581,2.98471,3.30082,9.33642,35.6649,102.812,74.6876,7.16923,13.6423,133.525,15.5211,107.637,12.2536,10.3955,27.8019,6.08551,87.8506,11.6663,81.1926,58.3217,30.9888,3.55183,63.9472,38.3254,83.4939,18.2572,7.16293,6.17321,8.71273,30.7521,8.92348,8.82429,12.6595,7.97209,39.528,30.2655,21.9211,37.1454,93.9142,48.1432,23.0471,44.2885,31.604,56.4358,11.6317,5.91561,33.6686,8.56607,67.9222,17.2081,0.000394174,105.603
-56.21,10.9338,37.7265,13.6697,8.20533,38.8795,29.8674,54.9243,9.04241,6.84899,4.62945,8.77461,3.41366,9.47186,7.34965,3.95399,3.2893,18.7889,3.89207,4.07623,7.7971,2.97368,6.71481,2.98471,4.39371,7.42814,35.6649,102.812,74.6876,7.16923,13.9029,133.525,31.1278,107.637,8.8834,8.48366,27.8019,2.42639,90.1151,11.6663,81.1926,58.3217,24.6867,15.2495,63.9472,31.1417,85.8254,18.2572,7.16293,6.17321,8.71273,23.0708,8.92348,2.5593,23.3595,7.86241,79.7291,31.652,22.242,37.1454,93.9142,26.6468,23.093,40.1042,31.1291,56.4358,21.7154,2.82249,35.2573,8.9306,54.3709,17.2081,0.000394174,105.444
-63.229,14.1027,38.4678,14.091,8.20533,36.2047,29.8674,34.4674,5.68483,4.39173,4.44679,8.9567,3.67018,13.4978,6.32176,8.06221,0.798238,18.746,12.4805,4.07623,7.7971,7.12126,14.7119,2.98471,4.39371,1.36572,39.1768,102.812,74.6876,18.0087,13.9029,133.525,31.1278,107.637,8.8834,8.48366,12.855,2.42639,83.8958,7.24903,83.5995,70.3942,17.73,15.2495,63.9472,36.2588,87.9514,18.2572,13.4195,15.0686,8.71273,19.2318,8.92348,0.888815,13.8434,7.68091,79.7291,31.652,22.9813,36.5924,67.4311,26.6468,23.093,40.1042,35.6668,56.4358,21.7154,34.8681,34.5996,10.1156,51.2054,1.0794,0.000394174,101.314
-62.7367,20.7707,47.219,6.19365,8.20533,32.3753,29.8674,34.4674,5.15435,4.39173,3.88568,9.07705,2.88677,19.1608,6.4143,0.688855,11.4116,18.9141,12.4805,5.9911,7.7971,7.12126,29.2768,2.98471,8.8576,4.71176,39.1768,83.1566,74.6475,7.98938,13.9029,133.525,31.1278,107.637,8.28349,6.95639,12.531,5.06046,77.4034,15.4758,83.5995,70.3942,17.73,15.2495,50.1447,35.8713,88.1565,18.3332,8.74682,14.3098,10.713,19.8806,8.87406,0.129838,6.97516,24.2737,79.7291,30.4323,20.2195,43.5508,67.4311,31.6151,42.8286,36.332,37.76,56.4358,21.7154,53.5925,9.24535,10.4695,47.2121,30.1856,0.000394174,100.756
-53.8444,20.7707,47.219,6.19365,0.809161,32.9524,29.8674,26.7163,5.15435,4.40518,3.76912,8.26094,2.91807,14.1078,6.96746,4.13552,11.4116,18.3823,17.7992,2.1653,24.5864,7.3198,22.7666,2.98471,0.754375,1.46643,39.1768,83.1566,74.6475,7.70966,13.9029,133.525,33.7764,107.637,8.28349,6.95639,12.531,9.19659,71.0386,10.5097,77.98,70.3942,45.056,11.8733,43.7459,47.1251,93.2155,16.4962,5.15903,14.9517,9.29322,17.3148,8.87406,1.51151,6.97516,24.2737,79.7291,28.7834,1.94397,59.9837,80.4757,39.4835,17.619,36.332,37.76,51.9851,13.5636,55.652,36.207,8.64615,42.6343,16.2902,0.000304662,104.794
-56.2523,18.7461,53.5147,1.64859,0.809161,37.3557,29.8674,35.2612,3.14201,5.25542,4.77592,8.26094,2.41003,16.4874,1.72363,4.13552,3.09889,17.8532,16.0187,4.57346,24.5864,20.9248,22.7666,14.2358,8.66472,1.46643,41.8823,83.1566,60.5011,3.38462,13.9029,133.525,40.0219,93.1483,8.28349,6.95639,23.2258,3.00492,43.7479,10.5097,69.6127,81.0639,45.056,11.8733,70.1872,37.9901,77.986,15.636,6.17599,7.43888,22.0947,13.6581,18.4564,1.51151,6.97516,25.2953,79.7291,26.1973,9.25397,61.2463,80.4193,36.3798,7.81427,39.177,32.7975,51.9851,13.1989,46.4202,14.7708,7.56,43.6878,3.14601,0.000304662,100.796
-52.522,15.0046,53.5147,1.10288,0.809161,37.3557,35.957,28.3301,2.00448,4.34592,5.46798,1.3237,3.37105,19.7296,4.84313,4.13552,8.46604,19.1313,13.0793,3.89376,11.9933,14.7378,22.7666,14.4094,8.66472,24.9557,32.1296,83.1566,10.645,2.83986,20.3817,133.525,48.2139,93.1483,36.8478,6.95639,38.7591,13.9227,54.9904,1.87713,97.3804,55.1741,44.5395,11.8733,85.0029,37.1624,76.1099,21.7207,27.9875,6.53021,3.00683,6.37844,29.8371,7.8975,6.97516,11.8283,89.6844,60.1117,14.1671,14.4725,73.986,64.8307,9.60338,8.19686,7.3234,27.1754,2.37531,81.4448,16.0108,26.247,43.9279,22.1038,0.0442405,112.916
-52.522,17.8435,68.1027,1.10288,0.809161,37.3557,18.0703,28.3301,3.48936,3.01253,8.5524,1.92741,3.37105,18.2031,2.70972,7.1372,9.12623,17.6343,13.0793,3.9539,11.9933,14.7378,22.7666,10.4544,7.77526,19.1451,33.0421,83.1566,11.0632,11.1343,20.3817,133.525,37.4098,93.1483,49.4838,6.95639,38.7591,8.04998,54.9904,1.87713,97.3804,23.7954,8.87512,17.9015,89.4128,71.355,68.8794,26.2055,27.752,8.36424,27.5851,12.4035,29.8371,22.4006,16.4014,4.71407,78.246,11.1067,12.4796,63.9868,77.617,75.706,9.60338,8.19686,33.3065,6.08273,28.6009,67.3585,22.0242,28.8457,45.2959,34.8121,0.0743985,114.419
-54.5451,12.0047,68.1027,18.7309,0.809161,26.1834,18.0703,28.3301,9.57189,3.01253,11.8564,3.07116,5.0051,18.2031,4.08408,7.1372,6.08255,14.8946,18.03,5.34236,11.9933,13.192,25.3276,13.1114,4.48299,14.2642,34.1204,86.8271,14.74,9.89602,20.3817,133.525,27.2118,93.1483,52.4854,6.95639,38.7591,6.84283,46.0234,1.87713,97.3804,23.6153,14.5792,17.9015,89.4128,54.8242,69.005,27.663,27.752,7.97417,27.5851,0.830016,16.8049,27.5662,4.63839,3.26584,89.96,11.1067,12.4796,63.9868,66.7916,67.8027,22.6827,8.19686,66.3941,6.08273,22.0189,36.4675,10.8219,10.7806,45.1238,26.6731,0.0742579,106.856
-60.5525,11.2817,68.1027,18.7309,0.809161,26.1834,18.0703,28.3301,0.312247,3.01253,8.16738,13.6879,8.57432,18.2031,4.21924,7.1372,6.08255,14.8946,20.6446,6.65383,11.9933,13.192,20.4131,9.93923,4.48299,16.4582,34.1204,86.8271,23.6602,12.8781,20.3817,133.525,34.5487,81.0498,49.3346,6.95639,38.7591,6.84283,59.9599,1.87713,97.3804,22.7775,31.7311,22.0694,119.02,34.142,69.2759,27.663,4.84198,10.2205,27.2389,3.30402,8.10966,12.7916,11.0421,12.2616,77.9356,11.1067,12.4796,49.6059,66.7916,46.3211,18.4206,8.19686,67.9926,17.224,30.1445,36.4675,1.59679,10.3208,45.6213,26.7676,0.0336987,102.123
-53.547,9.1925,68.1027,18.7309,0.809161,25.8517,18.0703,28.3301,0.312247,2.54721,8.16958,15.8896,8.82533,18.2031,3.72972,7.1372,6.08255,14.1068,20.7444,6.65383,15.9069,13.192,24.747,6.45248,3.63868,16.4582,32.6804,86.8271,23.6602,12.8901,22.4774,133.525,28.5029,81.0498,49.3346,6.95639,48.78,6.84283,59.9599,1.87713,97.3804,14.4682,6.27897,22.0694,119.02,46.4292,69.5251,24.176,6.03059,11.6164,22.4153,1.32511,4.02121,12.7916,12.7542,10.7175,77.9356,11.1067,13.4183,51.4784,70.5783,54.7536,43.2193,8.19686,79.6759,9.85168,27.7676,36.4675,17.6213,2.47606,48.7898,60.0672,0.0336987,105.142
-59.2457,9.1925,68.1027,18.7309,0.809161,25.8517,18.0703,28.3301,0.212425,3.66211,8.36804,15.8896,7.77033,18.2031,2.70206,7.1372,6.08255,12.1403,20.7444,7.32901,15.9069,15.5342,24.747,4.46814,5.65627,15.8976,32.6804,86.8271,23.6602,11.4906,22.4774,133.525,28.5029,81.0498,49.3346,16.1412,48.78,47.3447,59.9599,1.87713,64.5048,14.4682,4.3965,27.0409,119.02,46.4292,35.6007,11.3385,6.03059,11.1836,15.3052,3.37486,17.7755,13.9079,12.7542,11.3252,94.6722,11.1067,6.91021,45.3644,70.5783,54.7536,62.3108,8.19686,55.3561,9.85168,26.5017,25.7816,17.6213,2.30731,47.9956,68.217,0.000759472,98.8899
-54.4143,8.12955,69.8405,18.7309,0.809161,23.2612,18.8978,27.4642,4.34161,3.66211,8.36804,17.4294,8.61258,18.2031,1.93033,7.1553,3.2373,8.59234,15.9013,9.23611,16.0608,16.2519,24.747,4.46814,5.53724,15.68,36.8351,86.8271,23.6602,7.76226,31.618,115.041,28.5029,81.0498,49.3346,16.1412,49.4502,30.597,59.9599,17.5028,64.5048,14.4682,12.7841,13.5477,119.02,50.9671,27.3184,4.51814,11.1747,16.691,32.0327,20.9317,21.4927,8.05776,13.1317,14.3188,39.6523,11.1067,11.6513,47.1265,70.5783,56.3753,87.3169,8.19686,59.9623,10.1605,37.7986,15.8733,28.1775,4.9417,47.9956,42.1565,0.000759472,94.1596
-48.9243,10.5198,59.3691,17.2681,0.809161,31.2216,18.8978,27.4642,3.16863,3.66211,6.20586,16.9988,10.2452,4.94525,1.93033,9.22642,3.15618,12.4339,12.7533,8.51917,30.0985,21.7699,51.7417,6.48061,5.20537,17.4429,34.6057,86.8271,20.5586,1.43718,31.618,115.041,28.5029,81.0498,49.3346,4.71539,66.4059,24.1321,51.5748,17.4564,66.7616,13.2436,23.68,13.5477,90.9416,50.9671,27.3184,14.7758,11.1747,16.691,36.5201,23.6854,46.7399,10.0159,11.3038,9.59668,38.995,11.1067,10.5338,47.9816,66.7053,45.2019,79.1664,1.45656,72.5529,10.1605,37.1183,15.1433,55.5146,9.52976,41.3157,68.3158,0.000759472,111.028
-45.6115,14.5889,59.3691,17.2681,0.809161,31.2216,17.0419,13.8996,3.78923,7.80886,2.06412,20.9145,12.5269,3.44626,16.2547,5.62963,2.34818,10.2649,12.4494,10.7287,22.7337,21.7699,25.6771,6.42427,2.07658,18.9218,38.8305,87.4941,36.666,8.8833,31.618,117.095,28.5029,81.0498,35.4554,8.96022,88.7244,24.1321,69.0455,14.7518,61.5985,13.0545,39.8724,6.23559,78.4235,54.6794,1.62433,14.4197,11.1747,18.1736,40.0425,8.78716,67.6246,24.7778,10.6335,6.9252,45.1409,14.8272,55.785,2.42448,87.1731,45.2019,50.4788,1.45656,53.0207,25.5589,20.841,8.86197,11.604,27.8519,41.3157,21.8504,0.000759472,103.345
-53.8054,14.5889,59.3691,16.0084,3.53057,31.2216,19.1893,13.8996,5.61472,8.3697,5.68287,6.71632,12.5923,3.54387,20.8844,2.06981,7.17837,14.2786,9.84914,10.398,22.7337,9.53176,20.3302,8.05969,10.0274,22.8866,40.6927,87.4941,31.4382,7.08807,31.618,125.543,28.5029,81.0498,35.4554,7.76183,91.5976,24.1321,54.9363,17.2638,52.6984,23.9798,43.7979,7.71862,40.6371,60.671,2.93684,29.7551,24.5503,18.1736,65.5496,8.91901,50.0867,5.78123,8.60181,20.5106,27.9651,13.7396,38.2495,10.6925,87.1731,42.5955,42.0063,1.45656,90.2214,25.5589,38.7994,12.3229,0.452997,28.1607,48.6465,0.786122,0.000759472,97.1508
