depth	min	max	median	mean
20.5	68	1268	774	737
25.5	813	1375	1146	1132
30.5	1025	1575	1357	1337
35.5	1123	1772	1463	1459
40.5	1231	1920	1575	1577
45.5	1394	2045	1692	1699
50.5	1558	2208	1815	1831
55.5	1717	2383	1966	1988
60.5	1875	2737	2257	2273
65.5	2147	3000	2539	2548
70.5	2499	3229	2852	2853
75.5	2940	3522	3239	3238
80.5	3510	5551	4243	4321
85.5	3975	7555	5484	5553
90.5	4430	9927	6697	6856
95.5	5187	10981	8190	8151
100.5	6124	12036	9557	9436
105.5	6760	13041	10758	10491
