556.164,100.546,44.0894,18.9294,33.1985,27.0747,47.8606,27.8615,49.3985,375.868,88.0601,249.141,587.764,270.535,140.721,0.0778745,43.978
561.749,104.519,5.20152,15.0876,34.9652,57.418,94.8122,46.8154,33.3336,134.323,137.623,261.652,412.571,127.922,17.13,0.161262,42.0433
403.384,119.012,6.91622,8.67272,28.169,37.4538,64.6933,60.8348,99.0001,80.8589,181.643,228.838,135.799,94.4628,30.4544,0.0693497,38.0433
432.725,86.8506,3.35419,29.3954,77.7845,3.35024,63.8598,53.3705,108.537,126.972,216.03,239.183,182.018,102.171,97.4656,0.0433145,40.373
784.719,44.8681,29.5151,20.6819,52.4886,19.0894,71.2814,32.0572,123.548,42.4456,216.059,207.402,371.476,211.165,82.4065,0.0539744,41.1616
1137.7,25.573,13.2113,9.8072,32.5959,50.6181,74.7494,40.559,105.472,19.1821,131.622,386.112,154.864,140.413,138.992,0.0172925,38.6043
792.311,64.7266,11.9017,17.9819,29.4913,64.3203,50.7004,27.219,125.602,48.5273,108.994,529.361,278.607,26.0324,177.948,0.00247775,38.1417
928.309,53.3747,9.81382,21.4259,32.8197,52.673,75.1391,27.0906,85.1783,24.1849,113.295,256.684,51.4824,76.9102,128.249,0.00247775,35.9735
759.759,62.1464,9.4748,7.71345,17.1141,40.7249,85.4195,33.5143,130.817,23.2342,26.8921,573.327,139.44,49.679,64.4738,0.00247775,35.6508
759.759,62.1464,26.1225,9.37265,14.4703,31.2731,87.9346,5.2403,130.817,48.4839,265.927,624.834,333.124,49.679,56.8613,0.00247775,36.6273
759.759,65.7076,8.67917,9.89052,14.6686,33.3195,100.92,117.252,19.4473,22.9179,75.2889,352.776,214.966,49.679,142.847,0.00247775,39.2828
759.759,65.7076,8.67917,8.71227,12.9041,42.7365,100.92,117.252,19.4473,146.375,89.112,29.4202,217.097,97.678,138.027,0.00159819,38.1643
769.516,39.6102,60.87,10.6201,14.526,54.8693,7.96858,120.088,23.1532,420.027,89.112,209.094,68.0432,21.7044,95.6777,0.00443968,38.723
911.931,34.6802,60.87,10.5273,15.4458,34.0507,26.7956,90.2432,47.2177,231.424,138.318,83.118,556.467,92.0061,108.274,0.0131297,38.0954
1228.21,11.4562,51.4414,12.1136,6.35715,16.1918,34.2681,90.2432,30.6061,422.745,112.284,188.178,346.432,112.856,86.3426,0.0143054,36.189
60.2026,165.139,15.5934,37.9351,0.802136,9.97706,75.9733,90.2432,30.6061,265.051,131.92,285.337,211.096,133.88,153.837,0.0155027,42.1118
226.042,168.053,5.25691,14.3006,24.8183,22.1665,67.9729,107.688,20.6573,292.653,92.7652,312.911,523.748,35.8558,112.075,0.012901,38.0388
70.665,191.34,29.4094,0.301329,15.8183,28.872,62.023,116.121,34.9694,375.2,119.421,259.16,282.963,192.632,73.3671,0.0123225,41.9152
1111.57,49.4744,24.0543,13.6298,7.89853,7.37436,56.2134,118.893,6.71563,413.74,335.898,142.983,489.84,41.5962,57.5731,0.00348677,37.2216
656.997,27.7361,39.9152,11.4377,23.9254,68.3457,54.5212,90.928,35.8465,336.051,269.042,96.4746,205.564,41.3152,50.0632,0.00212643,38.2196
950.536,4.07851,35.6029,10.0861,23.5548,55.1848,53.4141,108.778,53.5017,278.079,483.874,162.746,184.282,41.9965,8.91567,0.00212643,38.7131
1296.17,4.07851,15.8418,2.51897,10.2701,24.0665,38.401,95.1714,114.331,84.3073,572.946,199.647,110.722,25.3677,57.5419,0.00173205,34.7214
1296.17,11.9102,18.3844,2.51897,22.5814,14.995,69.3119,83.8507,60.8062,214.124,593.487,365.013,36.3986,48.9142,149.725,0.000326929,34.4419
1280.41,11.9102,22.4359,2.35833,22.5814,23.8309,66.0781,72.9427,46.1819,214.124,443.588,467.912,235.71,23.3085,70.9894,0.000326929,34.5732
1280.41,14.1575,33.6819,12.057,6.95882,43.9221,39.4285,79.3381,48.9686,115.515,383.532,467.912,253.855,23.3085,19.2807,0.000326929,34.8725
1161.73,31.4176,22.8196,12.9865,20.0064,7.12498,45.5608,17.5833,176.884,98.7483,115.903,470.938,213.905,3.93727,86.7119,0.000326929,33.3316
1134.75,26.4962,14.9693,13.37,38.3385,13.354,43.2653,8.17564,206.221,56.8078,175.26,171.817,384.494,2.09978,107.148,0.00132901,36.4991
1095.82,31.758,24.61,13.6758,14.7432,9.07741,33.2326,33.9521,172.933,169.277,298.674,291.538,81.7783,98.9246,87.5141,0.000215244,32.6412
1082.27,15.2135,33.7163,10.4326,14.7432,38.8044,10.1447,53.3992,158.333,159.416,213.518,140.711,225.591,96.6537,141.6,0.00559144,35.6545
973.673,22.953,57.8345,4.35047,29.7768,31.552,28.3478,43.9998,149.658,55.0006,533.669,208.794,501.006,65.2237,182.282,0.0122792,40.8485
1276.98,22.7284,55.8376,16.5748,4.9457,26.2784,15.7664,37.1155,139.215,104.305,159.248,301.361,461.898,114.458,32.7274,0.00159268,37.1549
1162.25,22.3445,4.8905,16.5748,14.9012,27.4788,24.914,77.4464,139.215,151.611,56.8345,145.242,519.282,128.52,26.2219,0.00227667,34.0882
979.937,46.4843,3.8743,34.2931,1.43403,78.2305,5.63292,64.5709,81.853,380.017,157.705,18.2289,289.82,171.559,74.2945,4.07092e-05,35.6265
1074.03,28.9893,3.12634,28.3069,5.14453,51.0477,36.5183,24.2158,159.351,201.134,148.905,350.885,676.899,37.2018,56.1119,5.62043e-05,35.0349
1076.24,25.8993,9.67328,22.212,21.5585,48.7003,23.6968,59.8837,113.986,101.204,182.529,145.481,862.933,12.9521,145.619,0.00586085,37.6482
1113.46,25.8993,10.3311,26.5666,17.2452,58.307,18.7294,35.1293,159.421,59.3211,84.0679,141.054,490.743,54.7979,53.5019,0.00539147,35.1597
1038.6,41.554,1.4528,19.5174,20.1864,30.451,36.4018,11.7476,167.674,74.2233,230.798,516.11,217.325,32.1609,12.0118,0.0167891,36.3666
995.925,39.7712,1.78354,22.3931,30.1151,55.0182,46.33,71.6531,88.4078,81.7887,261.446,467.918,244.897,64.6873,16.0759,0.0300879,39.2818
762.519,53.5749,7.27474,6.04279,20.3388,58.9666,15.6925,70.6013,88.4078,152.667,707.706,72.3061,246.771,171.316,84.2208,0.145325,43.7509
865.404,55.2315,15.7824,12.4864,6.68558,67.5092,12.6239,93.8044,73.762,101.393,767.898,154.268,180.506,35.131,59.4627,0.118963,40.144
912.891,64.766,21.4024,16.4996,7.65898,39.2878,50.0428,67.0478,73.762,95.65,347.576,62.4694,353.327,87.1633,412.086,0.0177929,40.4442
834.827,56.4868,16.3739,7.02155,33.6709,61.7008,37.3409,31.6205,113.927,74.9965,610.111,93.8637,241.14,91.2697,121.04,0.0529513,39.5174
833.133,50.9317,16.5563,10.9993,28.3463,61.7008,23.5435,34.9599,148.666,23.6676,610.111,186.584,302.051,31.0548,159.248,0.0353492,38.2468
946.352,5.89639,9.59324,16.7456,48.1506,55.124,37.007,34.9599,156.855,96.3624,695.967,179.072,132.624,22.1032,138.372,0.0046257,38.8631
768.334,14.7737,4.26972,17.2752,80.6786,59.0594,42.5184,51.1729,128.985,87.1543,513.427,82.6255,162.572,29.0474,124.886,0.00123886,41.8621
698.429,14.7737,24.6994,70.9255,17.7337,18.9114,40.611,51.2715,127.448,28.3375,77.9442,77.5536,66.5486,46.4472,300.837,0.00437393,43.933
594.858,72.4646,40.8468,16.6881,19.0939,38.1561,50.5427,41.5317,83.2748,15.8433,307.18,711.891,167.195,15.9212,122.836,0.00564166,41.7326
609.337,78.0716,28.2752,6.06975,11.1778,24.6618,60.5021,101.593,97.0741,30.8246,176.544,609.233,118.117,19.1434,56.5973,0.00734571,38.4962
881.512,56.0845,3.67452,2.24989,49.1064,57.4826,68.9479,40.4173,82.557,116.282,662.457,441.496,167.075,15.4835,71.9328,0.0201345,41.373
989.811,38.7196,9.73035,2.30408,38.5681,39.0946,70.9458,41.3961,110.089,347.156,358.846,440.486,59.0089,41.6199,109.939,0.0162129,39.5337
760.116,84.2441,11.9833,1.76077,56.6561,17.4654,70.976,29.6992,92.6438,347.658,91.1806,627.6,144.555,25.2166,110.814,0.00566268,36.759
554.534,109.693,24.7602,4.35198,51.9419,20.824,72.152,29.6385,55.7153,491.887,250.957,106.371,276.56,4.54102,64.6743,0.00453976,36.6612
528.545,117.089,2.50718,5.64163,40.3192,30.4056,79.3134,29.7628,69.5832,377.064,92.4565,93.6455,227.635,5.83663,54.4046,0.00196692,34.5878
455.738,123.67,52.0009,2.85433,0.916828,35.6697,28.8418,77.4369,37.6578,567.831,12.9757,21.8353,130.39,322.698,80.3167,0.00524041,41.7058
502.283,122.049,34.3872,3.82141,10.2894,45.6174,53.4094,61.1847,35.6385,562.914,12.9757,18.4556,478.077,205.549,186.478,0.00561178,40.5367
383.086,109.197,56.2112,12.0587,16.3024,67.6299,38.597,63.4591,30.4202,154.88,249.234,16.1094,271.851,220.991,113.186,0.00384639,42.1935
667.129,91.1831,14.5227,31.0794,42.546,37.7894,4.7721,80.5297,102.674,3.70293,13.2165,649.318,269.581,110.992,31.743,0.00389348,40.4391
706.321,92.227,27.4045,0.890826,27.9617,27.6236,40.5219,89.8202,79.8419,37.7815,267.813,60.6815,786.723,40.5933,182.787,0.00185557,37.7265
686.781,91.8222,2.8693,20.2533,31.8202,25.902,101.714,62.0291,27.8364,154.901,285.824,274.04,63.5605,50.8912,214.04,0.000374526,35.0409
793.006,90.707,6.71076,18.891,17.7357,25.1601,123.717,17.7995,80.7736,62.251,199.452,430.087,432.515,50.2409,203.122,0.000309534,36.7959
658.623,90.6092,5.20324,35.5587,19.4408,21.2062,123.717,19.7733,53.142,156.853,250.416,171.666,377.557,1.7871,68.4382,0.000151324,33.5934
661.053,93.064,2.15647,49.6326,40.6094,52.0868,74.7645,25.6058,66.9619,143.389,420.738,394.589,93.7567,24.3905,115.359,0.000341289,37.8423
677.097,102.962,1.95508,7.09614,19.1546,34.3668,36.7,14.7823,210.277,179.205,698.739,229.58,16.3642,125.38,329.26,0.000343597,41.7668
778.396,79.1376,2.68189,35.2147,1.3504,26.3948,14.129,6.68557,199.108,288.885,305.719,246.967,185.656,294.713,302.649,0.000152059,41.1401
705.695,51.3792,13.8251,83.8842,4.54415,19.4958,37.7374,29.6615,127.52,244.225,482.132,312.023,146.501,66.8701,97.05,0.000565871,36.6153
886.221,65.2689,15.9314,54.8959,21.4102,15.878,52.7905,41.6477,85.8269,60.7769,466.2,314.399,433.094,88.5145,41.7606,4.06795e-05,34.1777
279.366,138.69,33.6911,65.4391,40.612,10.1393,7.67436,35.5247,102.882,150.076,124.357,351.312,433.094,102.965,11.7312,0.0012286,37.4347
426.999,124.929,52.3198,10.0547,31.5895,18.3371,28.3508,55.3789,83.0823,146.121,545.05,331.952,279.993,77.513,142.425,0.00125671,37.3762
426.999,136.632,22.6332,10.0547,11.7897,13.6981,53.5235,83.9398,82.7635,148.451,724.178,12.617,279.628,40.5062,21.9355,0.00386059,35.4706
44.5249,186.188,11.137,39.4552,6.4632,6.67223,44.8634,85.8775,84.5995,154.09,302.401,147.305,765.136,86.3373,241.032,0.00372534,39.3915
44.5249,186.188,6.82238,22.5868,6.4632,53.2555,14.3057,93.9699,94.369,178.928,550.626,3.0158,388.7,42.8469,118.447,0.00671994,38.0705
44.5249,184.57,11.8418,21.7074,0.211117,33.8138,43.1735,75.9536,98.2681,192.571,487.005,10.2205,124.342,68.5689,166.064,0.0115168,39.0484
21.9489,175.113,3.63935,24.6864,25.381,46.4522,17.0517,89.7567,73.6841,326.06,957.037,7.54627,31.9312,99.0149,138.952,0.00074934,39.5564
115.484,162.842,6.56712,19.783,8.84324,46.4522,38.67,100.841,63.445,268.35,651.515,6.79832,31.9312,98.7629,60.8202,0.00074934,36.9717
174.015,162.842,11.7672,28.1206,8.84324,6.6441,38.67,93.1112,123.597,186.35,639.404,22.3113,110.805,136.158,56.5708,0.00074934,36.3352
-20.3056,162.842,34.5742,21.2108,30.2865,38.5147,77.4341,52.0215,70.4767,176.027,93.562,24.3146,240.556,9.64514,72.0376,0.0278081,39.7467
33.647,167.08,53.6333,21.3693,10.9104,13.3566,115.155,24.2594,110.089,71.1424,90.678,27.9165,240.556,148.155,165.947,0.0228251,42.0124
118.322,189.804,14.8695,4.27597,6.18403,20.4918,77.2405,40.2826,88.665,171.171,329.246,29.6535,254.888,49.6834,47.5716,0.000990859,36.5251
518.972,120.608,27.8134,8.12224,13.8479,14.741,82.9045,43.0682,97.7922,166.871,246.843,22.6182,805.277,116.68,44.9764,0.00255973,35.912
479.893,127.268,33.1674,8.12224,17.0974,18.3523,93.4965,29.0311,83.3655,291.05,172.481,102.024,499.783,59.8672,47.6804,0.000787474,33.8507
79.2113,128.021,33.1674,8.53709,23.867,38.47,97.5249,59.7698,53.63,294.737,98.3628,202.856,488.298,78.4726,50.4588,0.000500713,36.4077
328.054,138.134,43.3274,12.5397,7.17998,39.2712,46.368,20.762,94.0566,369.946,359.567,55.3735,516.771,31.3526,41.7669,1.23515e-05,33.5051
393.158,112.755,28.2761,5.88817,20.9767,79.6919,46.368,23.2746,74.7365,292.712,313.98,55.3735,420.689,27.2271,27.1648,1.23515e-05,33.4199
398.57,137.489,15.3959,12.7025,41.5465,60.7494,46.8075,27.1677,24.7839,521.172,125.638,55.3735,361.636,49.7015,36.5722,0.0017995,37.6277
317.645,105.386,3.14255,29.1604,71.158,49.0677,60.0135,39.2834,41.6945,535.272,139.01,198.294,441.456,111.748,22.9676,0.000406527,39.8273
630.83,97.0743,9.23206,55.1974,55.1415,39.862,17.0243,51.5084,35.9767,251.166,284.581,268.52,565.218,48.8645,20.1383,0.00211054,39.9436
642.168,97.0743,10.1779,38.1792,73.8714,25.217,17.3924,53.2278,43.6632,386.691,165.493,172.556,142.27,48.8645,28.7436,0.00225889,36.5579
893.228,60.4342,31.9926,32.7826,63.7486,9.0095,20.256,64.5665,48.9372,390.575,22.5972,60.5118,297.647,13.4289,37.623,0.00395303,37.3588
690.998,49.0748,51.1027,1.36621,19.7701,19.2422,69.2392,50.0394,87.4797,343.342,473.468,97.624,132.851,47.5719,33.8138,0.000631749,37.4229
846.614,59.6668,105.306,24.8893,4.8685,7.64242,58.9462,48.2355,67.0087,42.1752,706.55,418.055,184.77,101.468,74.9071,0.000538837,41.6719
960.965,23.1502,105.306,4.6343,24.1511,11.1913,28.1817,91.2284,74.1245,34.933,730.52,372.604,224.669,122.355,51.8615,0.0128564,44.6905
642.521,25.5019,112.161,0.718205,39.4803,16.1448,41.749,68.1221,61.7482,170.253,906.111,111.06,163.637,13.5522,87.8688,0.00296818,44.3151
649.202,49.0447,88.5904,45.53,26.4209,32.1487,40.2974,10.2196,75.3082,475.52,206.124,58.8084,527.073,46.7179,40.4798,0.00747541,42.0374
881.043,36.5468,20.3988,35.8367,18.6783,19.8384,64.6186,80.7678,21.8584,464.519,115.702,144.007,659.71,122.283,34.5728,0.000789665,37.3387
547.54,72.8509,19.8283,18.234,18.4831,45.0192,74.9013,84.1874,71.6636,127.735,558.734,133.819,227.371,59.9426,50.35,0.00141441,37.154
617.62,73.9873,11.618,23.87,17.2291,44.2505,80.3576,74.9521,74.2224,144.376,401.645,201.526,358.726,59.9426,40.1813,0.0088359,37.0123
653.853,97.4857,11.9665,21.7107,29.7562,49.4472,13.7372,56.3542,81.5765,65.8752,275.74,442.138,208.4,125.91,50.406,0.0297669,39.8672
512.089,97.4857,6.75797,21.7107,40.5845,20.7435,45.5063,125.528,55.7928,200.317,406.541,322.16,401.378,17.6092,69.6473,0.00921998,38.9931
347.136,86.6131,3.03332,23.8731,48.2548,30.6818,32.9296,116.784,54.3005,152.791,536.67,308.54,167.853,57.7596,72.2555,0.0212712,42.5095
512.657,100.611,3.03332,30.7554,5.65938,51.659,35.0754,126.13,24.1578,220.71,164.478,261.375,185.196,85.2229,9.9849,0.0351679,38.1438
512.657,92.9437,48.4979,37.8955,8.52029,23.2966,40.971,121.369,45.0767,99.9968,140.736,565.155,192.903,103.226,37.9497,0.0524427,40.5476
469.776,79.1256,44.0807,50.4039,37.3495,36.0594,96.6766,20.8725,27.9371,421.827,210.766,363.972,167.96,117.887,101.984,0.0269141,43.4953
1404.12,12.0418,13.127,37.3593,22.9484,22.3931,85.0678,20.8725,46.7952,370.576,140.634,489.896,221.732,90.3264,110.334,0.0218325,40.5734
1404.12,17.7571,6.43163,2.87561,11.9835,57.5421,90.996,10.9505,32.3778,384.031,138.285,458.696,104.226,77.9594,88.4497,0.00784818,38.9143
1053.42,17.6796,16.9176,11.0658,16.7073,38.3708,147.878,10.9505,66.8873,95.8083,155.582,128.149,443.495,31.2245,76.3641,0.0624649,39.0963
850.692,61.2585,16.6474,7.43319,16.5277,38.4712,147.878,36.01,42.746,104.831,102.866,16.51,994.023,154.261,143.708,0.0338374,41.7193
868.891,90.821,16.2614,4.53461,3.93279,38.5623,121.549,43.1003,6.61155,61.7197,178.346,127.283,678.874,186.792,58.7747,0.0289923,43.2432
578.368,122.463,29.9353,8.71442,20.5965,39.0404,54.7198,47.3216,53.4223,525.211,176.312,198.44,139.404,99.2209,89.0895,0.0847048,43.6599
231.545,160.659,8.87218,23.5063,6.69926,29.048,34.9035,53.5061,99.4871,599.157,307.627,35.5333,146.115,359.586,85.76,0.0108432,41.6545
358.963,137.425,12.5467,34.1151,47.1211,61.1287,42.0601,29.1486,26.2896,495.897,455.212,146.9,141.217,595.614,159.929,0.0109868,45.7503
378.296,122.244,13.8036,33.186,20.846,59.4164,71.4454,36.6363,29.2009,311.238,278.962,65.1206,487.255,80.3525,2.76421,0.0154031,39.6518
401.604,140.049,13.8036,42.0466,19.2504,22.5311,88.7006,31.1226,64.2349,320.772,99.9191,107.798,393.494,53.9225,171.618,0.0136076,39.503
394.387,141.141,1.08629,14.1402,44.8474,36.7151,92.0255,22.1019,44.4016,477.056,79.0999,45.9272,117.686,93.7932,130.9,0.020479,39.5875
227.637,157.996,4.42295,8.42857,13.8381,23.9709,79.5308,79.1149,33.3195,454.434,3.55263,358.521,168.757,108.001,395.013,0.0145765,42.527
225.768,160.125,6.12585,6.5161,37.7792,3.95384,114.178,51.8912,44.6318,354.472,147.941,312.263,414.597,89.7054,33.9909,0.0189559,37.7435
476.501,118.865,20.5341,11.569,20.6108,3.95384,122.419,47.0175,36.4053,395.257,399.763,190.106,99.25,127.442,33.9909,0.00576722,35.3137
504.788,121.203,39.5138,13.7578,11.9681,31.0294,86.9255,47.3297,22.1523,410.399,443.096,86.4645,99.8269,95.5557,128.915,0.00906805,36.3183
365.021,110.825,31.9891,13.9872,17.3384,40.7225,84.8577,70.0763,37.3831,333.949,75.5192,254.827,329.641,159.443,46.9573,0.00371413,36.2798
292.806,147.737,19.5499,26.9729,16.528,31.3534,28.2148,85.3025,41.3138,414.332,176.363,467.137,256.103,224.13,254.678,0.0082117,39.8965
306.474,139.711,31.5391,16.9111,10.5171,39.261,90.3606,25.7511,50.2912,131.256,314.638,761.699,93.2527,152.946,21.0509,0.00530091,39.3961
415.043,143.422,11.9184,4.7667,24.8127,47.5856,52.3944,44.276,88.6407,280.808,151.964,252.802,181.066,201.658,140.433,0.00216269,38.4566
189.463,159.857,9.99766,34.6531,11.2835,23.2067,62.9888,80.582,88.6407,226.286,498.819,334.309,126.741,43.4885,21.2589,0.00394963,36.9329
-8.83116,161.647,9.99766,56.7591,12.3361,18.3721,65.6409,61.9681,106.363,193.492,214.289,639.643,67.7328,14.5411,22.1553,0.000387094,35.9157
-8.83116,155.547,44.7509,56.7591,6.90751,24.9138,57.6146,36.3057,95.1497,132.899,572.972,278.564,139.059,83.4296,7.77226,0.000387094,36.3237
915.675,62.408,45.2537,32.0655,39.4947,23.14,60.7588,29.6565,71.3577,99.8501,258.574,444.239,93.3513,54.5487,86.4287,0.000273058,36.0621
1054.37,45.8924,35.8742,29.4342,14.5727,33.042,71.4311,23.1837,55.8711,109.079,226.127,530.514,64.4787,8.95261,104.193,0.00411913,37.9117
1027.85,21.4544,35.9497,45.7866,12.8417,56.1816,55.1163,20.3942,61.6047,375.855,449.608,80.3124,33.9738,59.5277,185.33,0.0340896,41.3716
953.698,33.0861,5.01001,50.5234,5.16809,37.6848,30.6947,89.8999,77.6563,118.902,282.775,217.691,246.796,69.0082,153.573,0.0513993,39.536
797.057,50.0415,22.7691,13.9662,9.50098,68.6655,34.4256,120.554,29.2044,94.0845,272.913,89.3711,539.843,71.0398,92.6658,0.0134792,39.2613
852.562,69.2797,22.0061,3.54768,7.48645,69.9704,35.8371,120.554,21.7604,455.606,884.898,13.1827,151.622,270.485,4.89525,0.00626673,48.8557
864.801,46.6287,9.75747,14.8207,5.37091,69.9704,39.9413,158.562,21.7604,94.6863,680.116,13.1827,483.956,243.609,19.157,9.74706e-05,40.2929
726.056,71.3368,21.7784,14.3987,21.2128,34.2884,59.9422,75.6174,55.18,257.672,305.343,177.731,458.756,176.623,60.6852,0.0136178,36.5972
843.26,62.4039,12.161,20.3043,29.9662,9.0554,43.2315,67.6378,95.5824,198.136,75.9889,224.199,291.056,160.379,97.6157,0.0293698,37.4321
947.146,67.652,21.6252,19.0427,31.0447,28.2471,28.0634,42.4671,102.181,130.393,157.334,104.658,97.5214,21.6152,54.0502,0.0217423,36.8622
162.794,145.416,24.8601,16.6836,30.6508,15.1414,72.4833,8.59143,166.646,12.1383,69.5679,281.161,260.244,138.651,24.363,0.0103987,39.4184
322.795,133.467,28.1323,4.64153,30.1515,9.31871,42.2332,88.6405,113.06,165.581,410.115,143.288,195.288,114.021,66.4261,0.0248485,38.9479
425.977,40.0724,13.9564,46.8399,25.9715,47.9626,38.5058,87.2957,82.5186,235.476,116.86,36.3904,77.2697,9.22279,87.9533,0.0266579,44.9024
1127.25,36.4864,11.8695,14.7661,31.6537,11.9321,41.502,80.8445,94.6202,122.38,344.501,130.482,84.9439,35.0916,31.8006,0.00567724,33.615
1082.88,17.4329,55.1998,2.83097,11.3067,25.317,36.1026,76.4443,76.4312,254.126,244.703,50.9525,535.656,33.4527,41.6661,0.00787655,35.3747
818.21,74.0874,39.9474,6.7891,2.29992,37.5596,58.6985,56.4196,84.9794,273.39,173.615,12.8302,605.907,89.245,123.578,0.00571144,36.7239
832.008,108.227,36.2038,6.35036,13.697,15.0843,63.9358,52.5645,29.08,415.043,144.596,209.508,298.104,236.852,83.1971,0.000526728,39.4806
488.271,108.227,44.9276,11.6204,13.697,15.0843,70.8099,59.4935,29.08,415.043,176.902,220.311,475.67,172.608,97.6356,0.00368814,38.2888
286.357,137.248,29.1768,13.087,18.798,22.8151,161.243,36.869,15.9961,312.341,130.054,155.547,629.068,85.9993,6.38414,0.00137008,38.6239
286.357,147.825,23.5853,9.66925,18.798,22.8151,161.243,9.21135,15.9961,330.765,130.054,134.115,490.871,85.9993,132.955,0.00137008,35.1674
286.357,147.825,9.51706,17.2538,18.798,32.8607,176.566,10.1617,12.6104,414.437,198.497,176.102,427.336,117.023,130.344,0.00137008,37.6322
368.679,106.976,8.1605,26.0457,30.3776,53.5857,140.86,1.6955,12.6104,413.893,62.365,302.871,238.756,155.405,127.182,0.00978972,40.5633
533.312,95.6915,9.47964,34.3857,19.5809,47.9777,117.111,17.2421,26.0959,250.662,153.892,603.094,241.404,136.043,191.866,0.0131371,39.817
533.312,95.6915,16.4729,46.1211,19.5809,51.3217,51.5525,15.9978,92.6609,250.662,58.8797,324.874,365.711,141.966,208.936,0.026287,40.0781
470.768,108.397,18.9405,4.69886,54.1814,3.08599,109.099,59.822,78.7408,184.246,88.2637,176.969,352.407,24.3944,75.404,7.70726e-06,35.0197
470.768,103.851,12.2635,22.9381,56.2733,9.48809,109.099,46.7559,31.8496,247.275,157.951,152.264,832.73,150.422,96.89,7.70726e-06,35.4159
745.215,75.9871,11.092,34.3147,47.0991,17.1505,98.9927,40.2286,33.773,211.304,254.854,149.755,475.882,118.695,61.401,7.70726e-06,33.5006
745.215,84.2621,20.2375,29.2977,36.9939,19.6959,99.0369,47.6527,24.0684,251.383,338.303,381.171,456.815,101.383,54.8523,7.70726e-06,35.7508
807.701,72.9475,19.8865,29.5159,10.1097,11.4684,126.503,61.0265,43.7077,85.9804,6.2223,317.45,168.381,90.1095,156.309,7.70726e-06,33.4595
659.531,74.0232,11.7806,47.5952,3.43224,34.231,78.7879,44.2946,71.192,210.997,142.854,40.6013,28.061,50.3004,96.1285,7.70726e-06,31.928
659.531,114.887,19.3112,25.8951,0.953812,34.1639,92.1902,32.3465,65.9161,265.015,72.0325,99.7219,95.4887,119.823,41.0266,7.70726e-06,34.6181
