-52.58,1.28461,1.82387,5.38861,6.74382,22.5572,28.3885,12.7663,22.9797,5.4652,9.17232,2.20632,18.0538,1.10394,12.0047,15.7819,13.5855,15.4225,56.2435,12.9095,63.2081,8.69602,2.50212,15.2714,6.80446,11.4401,12.4732,0.327333,12.4474,7.97065,0.116715,72.9527,5.08061,2.96521,24.0714,20.4019,36.4068,11.47,3.22132,13.7734,21.4985,6.49419,13.3876,5.68909,19.3572,16.8501,21.3741,10.4168,5.96819,6.15059,4.61509,37.7539,12.9892,17.5772,8.79042,44.967,26.0412,47.9142,31.6095,6.70093,26.9305,4.89583,185.727,0.117975,19.1795,23.3275,2.32137,16.7919,20.6721,12.5824,19.6538,25.457,6.65515,5.71713,10.7791,7.21138,11.2126,0.000356968,193.093
-56.6567,1.28461,1.9724,6.56326,6.74382,22.5572,28.3885,1.59913,22.9797,5.4652,9.61788,0.525957,17.3283,1.10394,12.0047,26.8027,15.5285,15.4225,56.2435,11.8895,63.2235,8.69602,2.50212,15.2714,7.08681,1.52319,12.4732,5.45952,9.07189,9.41825,0.116715,48.7771,5.08061,6.4383,24.0714,11.2941,36.4068,32.7074,8.14293,13.7734,21.4985,6.09123,13.3876,12.5375,18.534,16.8501,21.3741,10.6546,5.96819,5.15938,4.61509,39.8306,9.48343,21.9728,9.80623,42.8464,20.1174,49.1428,31.6095,6.21673,26.9305,6.38435,185.727,0.117975,19.1795,23.3275,3.81378,16.7919,20.6721,21.9268,15.6923,18.999,15.1147,4.0534,12.2846,9.40439,2.34855,0.000448449,188.989
-60.754,1.27844,1.67235,8.29453,6.74382,23.5674,28.3885,1.59913,22.9797,5.4652,8.70493,0.525957,11.9932,4.30179,12.0047,25.7018,15.5285,20.8015,56.2435,10.8904,63.2235,8.69602,18.8822,8.11913,5.9988,3.20303,13.5735,2.27482,7.13488,1.9592,4.1263,48.7771,5.08061,6.4383,22.7135,11.2941,36.4068,36.6173,7.17994,10.6792,17.6543,3.92911,16.014,5.93091,11.8348,11.6399,10.8475,8.43249,6.8509,5.57032,2.83865,47.0693,17.7892,21.9728,2.04547,41.7812,16.3123,52.5402,48.0765,6.21673,19.9553,7.07494,165.323,1.74229,13.6985,23.3275,24.0001,10.4022,57.3085,21.187,8.35506,11.9824,15.1147,9.72849,13.6268,4.76624,2.34855,0.0010011,181.389
-49.786,3.45759,1.93446,31.2062,6.74382,23.5674,3.01035,1.59913,22.9797,0.50799,12.4634,0.525957,4.73487,5.34618,14.695,31.5329,15.5285,20.0268,56.2435,10.8904,63.2235,9.05296,18.8822,7.20917,0.611813,1.149,12.384,5.18013,1.32885,7.77879,14.5545,48.7771,10.6765,6.83821,21.3099,18.9424,29.401,40.9869,5.74039,8.05007,17.9213,4.65948,17.9909,16.1594,2.0497,6.11145,6.10649,4.60629,17.2661,5.30526,14.3444,47.0693,4.6049,22.9003,2.40688,41.7812,21.4098,52.5402,48.0765,6.21673,3.57577,7.07494,165.323,1.74229,13.6985,14.2496,37.6197,4.19408,57.3085,21.187,6.37708,20.8425,15.1147,9.23047,8.39511,2.93654,2.34855,0.00119307,185.867
-57.258,2.64612,1.5338,35.5026,6.70282,20.1548,3.01035,1.59913,23.1931,4.00691,12.4634,0.525957,4.12881,5.34618,22.9688,28.4093,17.4714,20.5598,56.2435,10.7367,63.2235,0.141641,16.4777,7.20917,0.450547,2.51725,13.9723,5.16189,1.32885,7.77879,10.6297,48.7771,3.96986,6.36954,22.6298,18.9424,29.401,38.0648,8.21173,8.04705,20.9224,4.89647,22.0197,17.0702,3.32646,5.00178,6.10649,1.53993,17.2661,10.2602,14.3444,45.0647,12.5522,21.9163,4.89247,54.4335,24.6404,44.7465,34.6192,6.21673,3.56563,3.579,165.323,1.74229,13.6985,1.19078,50.0341,4.19408,65.0443,11.3122,8.13508,18.1716,15.1147,14.831,9.28329,8.73067,2.34855,0.000826173,187.615
-56.0402,1.73845,1.5338,35.5026,6.54167,20.1548,3.01035,3.36537,20.2687,4.03774,12.4634,0.525957,4.12881,5.34618,17.0064,28.4093,17.4714,19.7078,56.2435,10.7661,63.2235,0.141641,16.4777,7.20917,4.39627,7.27192,12.8493,5.16189,2.53231,7.77879,9.26524,48.7771,3.96986,6.36954,20.641,18.9424,29.401,39.9546,8.34617,8.04705,20.9224,5.13235,26.9477,16.6541,3.17768,5.00178,6.71062,1.53993,19.0711,2.53332,14.3444,46.9033,12.5522,21.9163,4.89247,50.4249,24.6404,45.0871,31.7691,6.21673,3.56563,3.579,165.323,1.74229,9.48389,1.19078,59.6153,4.19408,65.0443,12.612,15.0914,7.69259,15.1147,21.6362,15.038,5.87703,1.60596,0.00112089,188.699
-53.7347,1.73845,1.16769,35.5026,8.03017,20.1548,3.01035,3.36537,10.9924,4.29725,12.4634,8.13884,4.12881,5.30371,20.4716,24.6956,15.6265,17.4438,56.2435,10.7221,63.2235,0.141641,32.3428,7.20917,2.26723,4.92981,12.5632,0.470519,11.577,10.9389,7.32647,48.7771,3.96986,6.36954,15.6947,20.3974,29.401,36.1498,7.63405,8.95954,26.5817,5.30643,27.8224,17.1306,2.68534,0.752316,8.07902,3.24683,19.0711,1.79182,14.4456,39.4827,20.0371,10.2046,6.32292,55.3033,21.5775,44.9396,21.206,9.84291,3.56563,7.63984,165.323,7.16098,9.0563,1.19078,0.666251,1.47748,65.0443,69.3346,10.117,9.07981,20.2361,17.8481,13.399,9.20534,20.1073,0.000486884,191.423
-57.9506,1.6179,1.16769,37.9945,6.38242,20.916,3.01035,3.36537,10.3793,3.2307,12.4634,10.6823,4.27345,3.40107,20.4716,24.6956,16.4769,18.5157,56.2435,9.55709,63.2235,0.141641,32.3089,3.74323,0.630769,8.19062,14.157,3.19693,11.577,12.3722,8.15636,48.7771,3.96986,6.64097,13.356,20.4231,3.75594,36.1498,25.0746,8.44513,26.5817,4.92824,33.3545,20.898,5.66256,6.5571,5.04541,3.24683,17.7708,1.73558,15.2666,39.4827,19.9181,9.27168,9.00258,55.3033,18.3256,42.4087,21.206,11.0597,2.06678,9.61721,165.323,7.16098,10.7364,1.19078,7.1065,7.40497,65.0443,70.5228,10.117,3.21837,17.9408,0.152512,15.6127,0.114019,12.798,0.000457369,193.391
-38.1775,0.966105,1.2217,37.9945,5.03074,21.9378,3.01035,7.16715,14.6707,0.621956,6.98686,10.3258,4.97134,6.73545,20.2483,21.3153,16.4769,14.2888,56.2435,11.2945,53.8384,13.0317,39.6308,3.05599,3.50139,1.67988,12.7518,3.19693,8.21633,5.89593,9.29038,55.2455,5.2342,8.39827,8.14122,20.4231,2.18437,32.1271,31.7111,5.26189,16.2404,4.26456,60.6949,15.3758,2.85025,3.7177,1.66869,7.02222,24.9443,2.72132,15.2666,34.5056,10.6392,6.70503,8.33876,55.3033,18.3256,44.0126,22.6962,8.03282,10.6705,2.97165,165.323,7.16098,18.6032,1.19078,2.5197,3.15869,72.3586,59.7784,10.6903,5.68453,17.9408,4.22387,14.6057,1.05275,2.82341,0.000110161,188.352
-40.4598,1.89177,1.20202,37.9945,5.03074,21.9378,4.54765,7.42582,14.6707,0.621956,6.98686,10.4481,3.46188,6.73545,22.3511,13.3593,16.4769,15.7967,56.2435,11.1828,53.8384,13.0317,23.7136,6.77228,6.50693,1.67988,3.48142,3.09338,6.389,6.99933,12.1973,55.2455,7.02241,7.71802,8.14122,16.3723,10.6283,41.7541,34.1344,5.26189,15.8579,6.75696,60.6949,16.7394,2.3121,3.7177,3.95155,7.09791,12.9418,4.28959,15.2666,34.5056,12.6949,7.45366,10.0294,39.0969,18.3256,46.5382,32.9782,10.9671,10.6705,8.73,169.639,7.16098,22.7683,3.10331,2.5197,3.15869,72.3586,54.7376,10.6903,1.9084,20.0588,4.83751,12.8404,9.25019,11.3572,0.000150002,187.691
-40.4598,1.89177,1.20157,35.7553,7.93655,21.9378,4.54765,8.1837,14.6707,0.621956,6.98686,10.3364,11.8694,6.73545,22.3511,10.1978,16.4769,15.7967,56.2435,11.1828,53.8384,13.0317,23.7136,6.77228,6.60774,2.19934,3.48142,3.09338,3.7108,6.43867,10.568,54.8999,10.5517,6.44083,8.14122,16.3723,10.6283,41.7541,30.8212,4.05524,22.4106,0.851548,41.7392,16.7394,1.75203,3.7177,10.3384,9.52148,32.9018,3.5627,4.52442,36.6084,9.90149,9.09401,2.54284,49.0079,18.3256,46.4501,32.9782,6.09674,10.6705,8.73,169.639,7.16098,21.1649,3.10331,7.61094,0.136462,72.3586,54.7376,10.3853,6.31705,20.0588,1.54232,1.83446,9.25019,6.5613,0.000245873,186.723
-57.4925,1.66941,1.20216,35.7553,7.93655,18.782,4.54765,8.1837,9.55418,0.621956,15.5693,10.6489,11.8694,6.73545,26.2539,7.53287,16.4769,14.9193,56.2435,11.1828,53.8384,13.0317,23.7136,4.57004,5.51958,2.19934,3.48142,3.09338,2.06596,8.39078,10.568,54.8493,10.5517,5.46987,9.48163,16.1541,27.9943,41.7541,21.4451,3.2394,22.4106,3.93311,41.7392,2.8224,1.31117,4.23629,16.0989,11.7264,32.9018,4.17608,4.52442,36.6084,1.92379,5.58258,8.20301,49.0079,30.8702,56.9303,25.0338,5.91024,4.16005,13.4035,169.639,7.16098,17.8523,3.10331,6.50904,7.34522,51.1854,54.7376,16.8294,6.31705,20.0588,6.62696,13.5065,17.2788,3.15247,0.00186468,189.544
-58.4767,2.0002,1.21737,35.7553,7.4608,18.782,4.54765,7.96683,8.6087,1.3062,15.5693,13.3174,11.8694,6.38618,24.083,7.53287,16.4769,21.6749,56.2435,7.91159,55.122,7.2744,23.7136,8.97081,5.45323,6.38994,3.48142,2.53947,1.94725,14.4835,10.6778,54.8493,2.61223,6.15795,11.584,16.1541,25.3299,41.7541,13.0677,2.2015,20.1669,11.3104,28.563,1.04492,1.31117,4.23629,16.0989,9.27605,32.9018,3.79562,14.0444,54.5486,3.86478,5.00037,1.70857,48.0509,30.8702,39.3546,28.8882,4.34792,4.16005,14.8033,169.639,15.5102,9.55115,2.43607,24.9432,7.8089,51.1854,45.6938,17.46,1.50919,20.0588,5.74651,25.5051,11.8351,3.95727,0.00170226,187.614
-56.6131,2.86824,1.21758,35.7553,9.02176,20.9379,4.14158,8.4782,8.28375,1.3062,8.37375,15.31,11.8694,6.71627,20.6205,11.6958,16.4769,19.8932,56.2435,9.14946,55.122,7.2744,23.7136,8.97081,4.38344,10.8513,0.444928,2.53947,2.01244,13.6417,10.6778,54.8493,2.61223,3.29347,12.5553,21.8516,21.5333,41.7541,22.4019,3.40507,16.2077,14.3698,25.653,17.6792,2.33919,4.16721,16.0989,9.57027,32.9018,3.80956,14.0444,54.5486,1.76887,2.55968,12.1184,48.0509,30.8702,40.1761,2.57107,4.3544,6.23697,12.2815,169.639,23.3966,10.4264,2.43607,25.3029,9.81513,34.7573,45.6938,17.8161,1.50919,20.0588,0.832178,4.35454,3.20617,9.3219,0.00122357,184.217
-56.4158,2.2872,0.654137,35.7553,12.7073,16.4437,8.89144,7.66214,7.51943,1.88122,7.46738,10.6615,12.3898,9.68949,24.4849,6.68111,18.2956,13.0373,56.2435,11.6177,55.122,4.79471,23.7136,8.18748,1.83772,21.3714,0.885084,1.30533,2.4275,14.0723,8.02646,52.2005,2.61223,5.51592,12.5553,13.9112,26.7096,32.7015,28.3425,12.0488,12.5478,20.3314,32.2685,5.63623,2.31127,4.4841,22.9713,5.81813,33.2995,4.01978,14.0444,54.5486,6.98927,2.55968,12.036,48.0509,18.0905,33.3319,9.4003,1.44862,9.54686,11.5503,169.639,19.546,29.5977,4.45469,9.02741,9.81513,21.7057,70.5734,17.9531,1.50919,16.955,0.985618,17.2534,6.441,0.107159,0.00102326,191.582
-56.0171,2.21089,0.51875,30.9881,11.8545,20.6569,12.8166,9.20163,4.58286,5.90081,5.63065,12.2774,12.3898,6.72967,27.1434,7.76115,22.7265,4.67789,56.2435,19.9198,55.122,5.39606,23.7136,7.70882,1.83635,13.3346,1.18438,1.46531,2.59354,15.053,9.03755,38.9814,2.61223,8.33043,12.3961,21.0512,26.7096,26.919,18.8935,11.6024,20.0745,28.4592,4.14088,6.03318,4.17111,3.22428,22.9713,4.8762,28.6491,4.70977,14.4856,54.5486,7.29476,17.9092,23.2323,45.6035,12.6029,49.7951,10.4884,7.3399,11.9186,9.43013,169.639,19.546,10.0365,4.84613,6.48098,14.6277,28.0073,66.3724,17.9531,11.2367,10.5166,3.7424,10.4475,5.43137,12.3426,0.00102326,184.409
-52.84,2.21662,0.646218,30.3667,10.6049,20.6569,8.22155,17.0018,4.56249,4.94986,3.21175,6.73289,9.21018,6.72967,18.7218,11.1445,22.7265,10.5726,56.2435,17.9508,66.8851,2.72878,23.7136,7.65768,1.83635,8.44053,0.40884,2.21197,2.51009,10.8944,10.5521,38.9814,2.61223,6.07553,20.543,25.1083,27.2542,21.8331,17.7675,28.6153,16.7309,30.98,4.22485,4.94955,3.52341,3.17236,14.9567,7.54399,53.0426,5.36443,14.4856,38.8033,8.14307,17.5452,20.7052,42.2054,19.0764,36.3918,2.75863,7.57007,7.16082,9.10547,169.639,19.546,26.4528,8.98363,6.48098,11.5029,15.5288,71.302,17.4253,7.01606,13.3697,2.42767,19.0238,2.17374,6.44425,0.000815897,186.009
-51.8476,2.71257,0.646218,30.3667,11.8239,20.6569,8.22155,17.0018,4.56249,4.94986,3.21175,6.73289,9.21018,6.72967,18.7218,11.1445,22.7265,8.30447,56.2435,17.9508,67.387,2.84243,23.7136,8.01074,1.83635,9.63542,1.29453,2.21197,2.51009,7.17319,9.27132,39.8947,2.61223,7.88287,24.714,24.4617,27.2542,22.1582,14.6384,28.6153,22.9842,30.98,4.22485,5.05965,3.64481,7.09941,14.9567,10.7444,45.0884,5.71451,14.4856,43.9902,4.50681,17.1708,14.8192,42.2054,19.0764,36.3918,2.75863,7.57007,7.16082,9.69967,169.639,19.546,27.1312,9.26426,6.48098,16.9484,15.5288,71.302,18.5499,7.01606,12.9312,0.796453,28.6281,5.7879,6.44425,0.000746423,184.438
-55.9724,1.90175,0.547032,29.702,12.0037,20.6569,8.22155,17.0018,4.56249,6.61778,3.21175,8.02483,10.0371,11.9129,23.2692,14.914,22.7265,8.03309,56.2435,10.9848,61.1651,2.84243,24.1684,7.97734,2.28125,11.7323,2.2341,2.21197,4.20928,5.97218,7.45443,39.8947,2.61223,7.40903,26.9412,24.0646,27.2542,22.1582,22.9769,28.6153,22.9842,30.9128,4.22485,5.08328,11.8501,7.01683,20.801,15.3399,31.4387,6.57813,14.4856,33.9784,4.50681,15.0651,12.3566,42.2054,19.2698,22.9743,2.75863,7.96159,12.0345,14.0118,112.933,84.8816,15.8474,10.229,5.1878,10.3781,27.368,52.9712,18.8288,7.01606,16.2154,1.27295,13.0753,2.52167,2.46028,0.000872264,179.744
-65.52,3.35629,0.547032,29.702,10.1291,20.6569,9.40873,18.8111,4.56249,4.79318,3.21175,5.28498,13.5571,11.9129,22.0414,15.0231,19.1288,8.84521,40.0757,15.3552,59.683,20.2933,24.1684,6.35137,7.14535,3.77848,1.8353,2.21197,8.90816,4.75805,6.8098,39.5745,2.61223,7.40903,25.6474,24.8525,20.8927,18.6705,24.5894,24.7095,9.81712,32.1641,11.702,5.73534,11.1762,4.18677,20.9055,11.602,42.5676,5.68063,14.4856,25.1224,14.8343,22.1295,17.745,26.9208,20.9838,34.0862,2.75863,8.78773,8.72487,18.6525,112.933,87.066,15.8474,7.02793,6.84779,10.1821,36.8115,52.9712,18.8288,4.61693,12.9516,2.36924,6.70404,2.52167,5.41016,0.00182257,179.397
-52.5762,2.84265,0.547032,29.2023,10.1291,21.7328,9.40873,18.8111,4.56249,4.68068,3.47518,5.00439,13.5571,11.9129,22.0414,15.0231,7.20914,8.78027,40.0757,12.3684,59.683,27.4059,20.2175,14.3748,10.737,3.97527,0.598476,2.21197,9.55114,3.89658,8.96767,39.5745,9.76291,3.02636,24.7039,25.3548,14.5862,31.8668,24.5894,24.4266,5.10508,36.47,11.4917,8.41856,12.3434,4.14743,28.5909,13.3832,43.2473,2.12619,31.0043,25.1224,17.747,8.30851,3.01228,26.9208,31.1809,16.6883,2.75863,12.2717,7.94378,28.9346,112.933,87.066,31.9904,6.54877,8.58776,1.30883,40.1525,25.2057,19.3991,5.93986,12.9516,2.99865,7.33996,2.52167,5.07812,0.00017169,183.438
-66.3529,2.84265,2.45047,29.2023,7.21517,16.9034,9.40873,23.7944,1.53604,4.68068,3.47518,9.20623,16.7795,11.9129,21.5618,15.7226,4.78436,17.0684,35.1724,5.23035,62.6921,32.6279,17.4386,13.6703,11.0237,3.85083,5.91583,2.21197,9.55114,6.69833,9.19742,39.5745,9.76291,3.02636,23.9687,24.7891,14.5862,23.7704,17.9463,24.4266,5.02354,40.2389,17.4044,8.02763,12.7388,9.6778,25.4622,9.84999,38.8173,3.34159,21.6427,7.4094,18.5001,8.14682,1.02889,28.6275,2.75917,7.89784,21.5466,45.3363,11.9301,28.9346,112.933,74.0223,31.9904,28.9149,8.58776,1.30883,40.6945,21.1933,18.0338,7.95656,12.8584,2.54094,0.762096,14.572,5.34057,0.00017169,181.207
-68.1688,4.10726,1.88717,29.2023,7.21517,16.9034,9.40873,23.7944,1.53604,4.68068,3.47518,9.20623,14.0219,12.0552,21.5618,17.0148,4.78436,17.0684,33.532,5.23035,62.6921,33.3423,17.4386,13.8049,10.9448,5.35626,5.91583,2.04699,9.55114,7.75725,9.19742,39.5745,9.76291,5.74825,22.6562,24.7782,15.238,19.8325,14.556,29.9077,3.87879,40.2389,20.2093,7.82675,12.7388,9.6778,25.4622,8.43566,32.56,14.6306,14.3258,7.92336,19.0447,8.14682,1.02889,36.4016,5.73475,6.58329,21.5466,45.3363,2.69357,24.3953,126.556,55.8119,9.58478,29.7544,8.58776,19.5972,42.3099,32.6088,23.572,8.08255,10.9501,6.78759,3.38698,7.20279,7.4119,0.00017169,181.284
-69.9743,4.10726,1.01388,29.2023,6.92717,15.0782,9.83707,21.606,1.53604,8.44263,3.16527,4.06217,14.7141,10.7338,21.5618,24.526,4.78436,25.458,23.4586,5.40744,62.6921,31.6827,26.8459,8.53175,21.873,6.73993,10.3405,2.04699,16.5249,7.80363,7.85985,39.5745,14.5107,6.36649,22.7768,10.733,15.4057,32.8046,18.4825,4.79257,6.58912,15.2224,14.3597,13.9976,7.86504,9.74098,14.4409,13.9778,32.7574,8.91731,21.1135,8.05492,18.0627,11.3393,12.851,36.2307,19.3406,4.06032,36.879,48.2991,10.4138,28.6558,126.556,28.6275,9.58478,44.8937,24.5364,14.4176,32.273,27.833,1.91094,6.99092,9.77671,16.5018,14.4798,9.34297,19.0964,0.00104472,188.582
-62.6944,4.19223,1.01388,29.2023,10.3533,15.0782,9.83707,22.9824,2.0553,9.00814,3.03997,4.06217,14.6125,6.35957,23.4375,20.5347,4.78436,24.914,23.4586,7.90376,63.5334,25.1449,27.7095,0.967773,20.3825,7.33433,12.0107,0.726243,16.5249,6.74676,8.80853,39.5745,7.00478,8.50794,22.7636,11.1635,16.7206,32.4895,21.2062,2.70522,6.58912,23.6122,19.7579,17.4207,7.97786,9.74098,14.4409,13.7711,32.7574,13.2236,18.8141,14.0664,17.4135,15.1087,12.851,41.8432,11.1176,4.78354,30.5317,48.2991,7.22045,28.592,126.556,58.7033,9.58478,36.5608,23.8881,1.65059,32.273,20.1765,1.91094,4.72575,7.93139,22.7001,2.079,15.2388,19.4152,0.00240056,192.948
