5.00812,306.019,262.368,7.59126,36.6853,52.5652,5.8516,11.4192,46.2835,42.7551,9.43951,88.5283,154.441,188.924,36.6855,293.762,133.99,180.607,100.162,41.4498,78.3159,231.615,107.398,197.981,108.163,11.9747,76.1221,5.68429,35.9035,66.8679,116.013,54.094,26.6861,107.321,29.0372,92.9904,77.4778,27.9768,20.5276,65.656,206.434,311.816,8.49983,102.304,50.5845,300.94,94.2496,18.1966,135.169,180.272,272.879,144.791,49.7263,37.7577,40.8025,70.6782,252.356,174.199,105.765,6.19936,44.4551,168.41,30.1495,70.737,205.798,38.7211,110.613,51.5728,62.3826,182.583,0.0801152,-17.2294
28.9082,52.9602,160.939,43.5849,85.7654,69.9954,164.853,35.6818,20.4313,189.878,14.4237,86.6418,151.077,101.664,105.659,412.094,110.729,33.4969,19.345,99.9241,98.3693,167.508,102.025,24.4789,164.332,11.1515,51.5345,39.7921,274.635,26.11,288.345,25.8268,12.5639,94.2398,16.0216,72.4708,105.601,19.6128,17.4626,1.98871,92.1296,173.686,102.781,293.896,8.35634,86.2153,89.3265,18.2067,101.316,41.6744,48.4476,44.2516,21.089,46.9074,92.3725,54.3032,317.839,129.46,170.591,281.689,245.003,34.9616,286.822,40.4157,287.058,50.9623,121.377,108.654,18.7019,39.8312,0.407828,-17.763
-28.3797,54.7111,118.207,35.0723,18.0857,179.702,103.988,35.8913,331.629,54.9354,43.8181,28.2244,178.769,309.268,74.8717,67.6094,71.9551,76.9167,144.597,73.1364,51.0494,36.5554,57.6551,19.5064,402.283,156.776,70.486,85.6173,9.21184,92.6946,91.4278,51.9904,98.8917,41.6138,126.813,72.7166,67.191,46.3651,33.9625,46.483,91.7511,65.5036,180.591,147.715,144.127,67.2805,37.8592,18.2829,70.5806,75.3913,23.5642,18.3264,10.8108,24.6682,20.4162,11.5075,29.7571,74.2806,124.895,237.184,21.2799,29.5684,68.535,43.9928,171.485,54.0809,29.2008,10.9482,30.1613,13.0263,0.400512,-34.3549
-6.73702,100.141,104.522,2.06956,87.9756,124,15.8506,3.22758,58.7039,80.9678,88.7805,26.2623,128.247,239.977,63.0239,41.8494,51.3696,102.887,239.913,38.9424,40.9524,227.437,23.9337,243.453,234.811,69.9877,82.2582,70.7848,38.4378,75.7272,6.69706,192.332,65.2361,103.18,12.3713,107.701,28.2193,34.6617,138.868,154.658,50.736,48.847,390.294,221.875,41.7148,36.6267,70.6295,17.9328,65.1408,27.2282,6.4403,311.926,25.8735,35.5409,31.8332,278.199,130.5,65.6769,168.184,83.4384,62.0716,126.598,10.5779,56.101,94.8222,153.728,106.46,87.9963,91.6213,90.4319,0.429219,-24.0738
-17.8782,12.075,151.312,31.0012,62.0637,136.48,98.9363,44.6824,138.195,104.479,117.123,163.555,54.1285,123.367,178.699,94.3444,28.9673,41.3745,21.4747,49.8258,80.8006,91.881,100.481,80.8241,230.325,58.7898,108.023,70.8611,145.358,56.3287,33.4636,126.527,209.604,37.8527,30.1449,90.1339,75.2707,14.0393,8.40639,40.9813,42.3842,74.7726,184.082,336.61,104.849,38.0278,74.2791,13.5313,276.311,297.851,209.788,202.028,299.079,95.3472,37.0884,156.768,184.746,45.5645,80.3253,289.298,46.4345,159.704,23.8341,81.2219,75.2396,222.128,175.002,104.751,17.0493,20.5389,0.385322,-19.3258
-42.4991,60.2454,207.381,42.0001,41.8467,143.779,226.72,94.0421,158.623,199.35,211.04,132.369,145.86,14.9825,29.1118,16.7511,77.3619,38.4054,171.263,139.653,168.268,50.2644,120.538,15.4896,80.859,101.781,26.7432,36.0032,53.7664,82.8948,74.5299,27.6829,52.6754,36.2203,71.67,169.256,17.8619,117.028,186.104,100.031,21.1012,58.1368,90.2133,84.3191,154.62,95.0095,123.823,80.8293,141.966,332.107,16.4786,183.118,135.265,229.171,57.4805,136.23,169.191,59.5857,50.3469,315.496,41.7151,94.634,290.911,164.11,46.2995,5.19439,51.8682,291.993,410.053,30.0838,0.276713,-14.892
102.286,65.9966,361.243,85.9744,52.1791,80.4084,60.3488,286.708,7.03908,78.8964,106.525,118.077,105.842,17.5176,63.093,91.4778,141.466,57.3567,17.6746,105.58,31.5517,124.328,19.7639,15.2159,122.603,198.743,49.8009,224.133,67.657,37.9225,110.999,106.641,119.408,184.166,90.5462,49.729,37.0498,131.428,175.264,61.9291,217.049,76.9448,19.2219,98.9419,22.8161,212.188,40.3051,12.2468,44.0563,322.065,22.5736,19.7669,44.6518,124.09,196.134,2.3442,85.5947,124.49,231.082,263.139,59.834,9.60657,182.183,93.6785,180.116,138.568,20.2922,187.068,180.272,67.6468,0.0451138,-14.6358
74.3179,61.0071,151.988,77.8144,107.901,32.7309,177.89,362.247,104.889,14.3303,88.1956,56.7034,167.326,138.409,36.1406,63.7556,140.585,57.6108,144.39,32.0803,39.696,133.802,53.6748,9.53444,17.2792,470.927,18.1508,198.264,29.0109,63.7512,46.9614,21.7849,92.9497,80.7885,154.222,202.484,134.906,52.2562,226.711,36.7232,128.398,141.725,31.8824,43.4708,18.5901,29.9548,233.089,54.2661,48.0035,115.69,61.7449,71.7696,194.721,54.3553,19.5507,18.9209,67.2255,36.4521,132.401,80.4539,188.787,98.226,55.4011,9.38103,91.1256,139.573,91.154,367.384,224.572,96.138,0.459052,-16.4982
23.894,10.3322,98.6628,51.2246,46.1944,75.4797,123.023,368.58,182.976,84.8579,2.85549,123.201,116.809,25.4893,53.4239,76.4197,105.287,60.6653,154.384,23.9941,90.7572,114.399,65.5063,29.0724,19.4226,50.1263,129.74,159.329,65.5239,20.515,340.301,53.8874,38.7167,37.0623,318.441,165.48,199.553,75.3386,2.90003,204.289,160.845,64.4495,57.3321,13.2665,17.9538,78.249,142.108,90.0492,73.7953,136.671,49.7941,274.934,194.721,74.2357,255.881,139.46,72.2684,33.3341,157.113,169.476,55.2787,208.395,98.9687,46.0908,72.3366,17.5687,77.7588,343.581,127.292,69.7268,0.418606,-16.469
-5.12918,65.3007,121.774,94.9145,54.3763,181.222,14.6209,24.533,82.6901,65.1646,62.7757,88.9441,327.216,390.075,24.7363,100.335,47.6278,70.6555,26.8939,25.6641,79.8807,13.044,75.1741,83.7811,26.7487,35.4154,117.04,20.7597,343.511,2.57882,241.231,31.2671,104.315,122.28,85.054,77.962,79.1069,254.927,90.1372,272.351,34.8793,97.002,65.5894,51.8002,48.5032,36.4593,86.0755,54.7206,60.7667,215.999,48.3591,186.949,50.2266,30.1787,178.915,156.96,40.3921,290.114,59.0272,86.6792,2.60301,98.084,5.5177,116.349,115.031,83.4859,95.6954,197.309,136.413,101.8,0.218482,-22.4833
47.702,33.5828,108.166,57.1318,145.204,35.3876,241.616,166.304,99.1831,102.747,136.534,8.91514,8.20992,349.726,14.6151,22.0919,17.4819,105.812,40.5932,18.9669,92.9868,25.0488,71.4891,38.7276,80.7388,164.647,126.049,33.3711,36.5204,116.309,220.719,13.8484,98.4176,7.70914,147.06,43.5845,61.9572,178.48,207.719,67.5123,16.5086,79.408,145.673,120.607,345.414,13.3468,54.5909,138.301,39.6924,106.243,84.595,44.9558,158.228,22.9809,58.6199,237.422,150.322,74.5435,95.4642,151.923,147.021,90.7153,17.1116,140.391,179.751,12.6847,108.598,248.821,33.2037,176.385,0.054257,-21.3886
-57.3193,177.759,124.331,129.977,153.097,23.3091,245.722,339.717,314.726,66.9792,207.833,34.3152,74.4405,461.027,37.1925,74.2806,24.8106,117.469,200.915,48.9746,7.04704,107.384,9.23628,23.0421,80.6308,38.3495,132.218,22.2475,24.1738,19.5953,235.215,39.038,10.3479,38.6254,35.5327,178.387,23.2642,171.05,84.795,26.3068,24.7958,7.91024,43.3522,14.7894,92.4664,4.56025,157.494,278.423,70.9468,53.9958,63.2494,26.9429,115.893,63.4751,28.1067,146.525,203.627,62.7051,140.826,63.7275,201.13,126.78,238.351,108.999,142.841,63.7396,188.111,49.6186,157.997,44.1923,0.161194,-15.6783
-36.7634,68.0756,20.3796,92.406,98.7004,12.7316,232.463,419.949,129.174,10.6004,12.6405,47.0199,29.4556,17.0028,8.06798,88.0061,46.5626,140.462,59.1822,50.148,19.5278,139.226,64.8905,56.3978,251.408,206.296,27.857,145.628,48.2354,81.4047,155.693,83.0104,32.7111,112.244,45.6546,37.5541,67.9862,366.91,44.2131,59.6526,56.6137,27.4816,46.839,1.50057,103.804,45.2271,418.844,124.736,38.6665,96.6337,10.958,29.1033,34.7168,54.6117,99.1852,215.699,360.418,21.0933,107.722,26.2479,142.575,227.015,281.965,189.593,101.978,178.874,148.524,116.958,80.583,22.3767,0.149088,-17.6781
-19.3947,440.936,90.3534,38.5169,229.127,273.933,111.276,70.7189,94.3172,27.7241,57.2521,107.697,48.0407,244.188,36.7281,46.8262,27.3095,188.365,143.084,49.7307,30.5773,85.5369,96.7079,40.4088,154.585,151.187,55.0434,34.0016,67.8442,45.0964,73.1744,30.9778,56.4945,97.9654,127.235,111.634,18.9336,223.962,353.938,59.8109,20.9003,23.199,43.2587,218.534,24.939,51.9518,53.5096,23.3935,52.4034,206.423,31.8887,10.2135,69.337,70.9907,171.847,101.025,80.4849,185.36,41.7361,47.4757,231.276,183.708,172.892,113.778,13.323,120.903,72.771,47.493,206.843,36.417,0.508432,-21.9362
29.1542,101.353,30.1391,28.3999,283.862,68.3875,70.1876,165.998,103.617,194.857,128.23,115.594,160.205,162.497,131.982,83.872,41.7905,194.938,93.0311,70.9209,54.4236,102.584,126.862,79.8365,35.3973,168.571,44.5434,66.7832,6.89642,120.016,25.8156,80.3558,83.7805,113.233,53.0297,102.714,26.1889,360.231,21.2522,16.1397,34.3178,66.9165,167.913,43.7157,55.229,146.208,77.0421,169.97,108.667,301.811,50.9324,57.4725,25.0822,78.3118,91.4813,122.92,69.3839,49.4944,339.195,64.0462,193.55,50.4782,107.288,103.307,88.8833,102.609,67.0813,44.6007,277.717,0.378267,0.401789,-20.4724
-34.8342,89.3221,26.8125,192.647,210.109,32.7395,18.0513,89.1459,108.659,232.865,58.8627,193.062,134.397,1.12246,134.458,146.832,99.3907,129.575,99.5277,63.0142,62.6741,361.247,11.3516,148.338,58.4908,22.1467,4.65683,53.7202,25.1026,52.0726,22.4035,12.3052,157.989,9.11374,85.491,16.3687,24.6356,335.23,64.4035,16.1397,135.762,94.7611,185.377,13.2856,53.2431,54.5017,13.6073,376.52,14.9352,138.779,266.487,166.58,125.078,207.701,50.8603,126.646,62.2069,75.7289,279.37,41.0921,109.056,27.2245,193.983,80.8929,94.9147,113.135,45.105,80.5574,354.349,30.2471,0.356394,-14.9542
-56.9922,3.37412,35.8289,33.3394,19.181,13.1132,0.0961925,22.7684,122.463,45.699,13.8407,127.778,101.97,162.686,58.1362,164.032,18.7894,149.009,10.4131,154.7,45.1175,101.51,35.275,32.9773,96.5356,75.8196,175.642,97.9106,186.304,11.3506,23.7207,79.0128,1.03523,77.1492,384.445,59.8887,225.295,293.009,72.5691,38.7189,366.803,40.9852,57.0154,7.31049,149.41,225.745,70.6718,343.813,124.199,33.9556,31.6929,113.745,141.925,79.7459,119.651,71.2789,20.0916,62.1664,88.3165,151.911,167.978,15.1883,19.6348,208.05,61.2623,88.9722,63.3866,67.2374,626.362,14.9636,0.310226,-12.0948
-45.7705,27.9142,94.9051,41.5369,203.933,20.5966,130.389,157.003,12.2091,45.2435,63.7108,181.046,50.1228,83.8059,22.1455,94.6107,27.1247,195.073,140.035,233.385,81.2131,109.236,129.155,74.276,189.669,7.72136,294.654,166.367,29.2739,29.0844,84.0009,26.6322,45.6584,77.2852,11.5687,91.2067,143.665,51.4169,237.137,0.909084,342.556,9.76136,56.5867,64.5556,59.3248,43.286,80.032,45.6952,38.1561,10.3412,32.3895,115.388,36.5535,29.0313,57.2371,87.3959,177.326,77.0949,63.1917,98.1284,149.668,16.3883,329.348,124.408,221.426,32.5772,67.1348,138.563,119.563,120.51,0.14669,-24.3434
-66.3015,290.245,70.8107,32.8166,108.493,79.7507,103.538,197.337,16.8294,46.4219,72.5123,70.4805,30.8004,55.591,89.0825,40.9168,106.361,172.605,40.4022,72.7544,9.6166,47.4984,111.204,4.31427,146.242,110.716,113.599,29.9208,43.9359,72.2784,34.9536,17.9542,160.031,49.3568,95.0249,51.9329,197.729,141.195,81.9252,22.8706,313.823,14.4737,8.70855,103.317,98.1861,383.084,18.0447,123.329,70.4743,31.3337,66.739,126.052,36.6018,94.8241,291.456,173.124,17.3341,31.3095,144.171,85.777,100.185,26.1827,54.6127,161.379,31.6038,79.3536,165.617,232.532,166.564,38.9702,0.142388,-24.271
43.7602,231.845,64.4996,36.994,232.26,37.7085,70.3026,13.5824,37.8234,41.542,174.992,63.5949,37.0485,92.1342,92.2499,105.867,166.757,65.7796,17.658,129.316,106.273,22.6659,94.2348,70.404,268.17,43.9108,132.988,28.7068,45.0662,41.1144,43.1185,100.035,146.581,34.0965,63.5894,155.044,193.584,47.9761,6.32012,154.826,107.69,55.7224,196.582,53.2172,163.825,114.084,18.8903,182.743,304.268,19.8129,69.1579,144.19,88.986,106.403,172.739,152.666,11.1423,97.733,30.5579,28.7312,99.3241,25.3405,127.237,9.67336,100.426,76.0815,106.046,233.389,156.838,49.8285,0.275619,-26.6521
-43.5345,20.9419,25.6075,88.8212,216.583,49.0463,185.166,89.7713,34.8933,79.5004,122.544,70.3791,161.971,138.744,54.0558,134.334,50.7635,144.006,8.78151,22.2883,47.1177,31.7257,48.2796,137.314,24.6839,55.486,104.331,172.494,104.162,28.7967,53.9,115.34,48.5236,40.4958,280.827,108.3,373.895,108.203,159.448,49.1854,101.708,412.757,107.745,97.754,136.48,35.5132,22.6236,78.2707,32.4277,142.603,240.864,109.824,3.11388,42.2024,286.114,71.9482,63.9939,230.874,71.8506,14.6201,104.49,5.31879,9.16884,26.8361,50.322,124.599,9.78052,18.0971,88.4014,44.2783,0.227902,-21.7787
-2.26173,23.6427,177.255,12.1581,100.268,39.8631,124.519,44.8394,53.9318,197.1,90.691,72.9797,55.1892,145.89,58.1835,103.2,3.50366,84.971,207.674,29.6482,72.0227,47.2916,132.29,22.6315,160.419,49.8439,1.04324,45.9012,179.251,36.1762,186.446,85.3284,22.9358,83.8271,38.196,67.4783,53.2269,67.3819,211.607,76.0472,147.41,145.272,443.114,100.195,185.359,84.9805,126.582,37.6159,62.8435,30.423,14.6352,67.2125,61.1319,12.2742,286.114,79.6074,32.0595,299.77,103.434,119.88,179.916,20.1063,22.9474,94.9131,51.139,114.017,43.9797,28.3881,49.1557,9.31616,0.193631,-27.2196
-57.2875,56.7852,56.0826,23.7229,26.9572,21.8099,302.704,55.3222,46.9866,110.717,12.8418,225.762,174.246,83.3474,106.761,27.0455,4.56497,173.339,163.783,110.945,99.9042,38.8679,123.95,37.3641,125.001,45.9791,95.3292,46.3784,114.296,120.392,27.2553,44.1239,44.0648,150.534,18.2152,67.7371,45.669,116.111,227.324,30.3431,64.7912,46.7476,274.474,157.688,186.205,290.612,6.76884,62.5785,71.2248,30.423,222.699,39.0882,97.2154,293.822,213.619,1.79592,107.67,100.975,52.8128,12.7423,315.486,50.9488,28.8121,117.292,38.3092,79.3175,70.3806,63.1559,18.6942,83.9686,0.100671,-23.1591
30.1374,133.933,72.9099,51.0381,83.6037,26.349,15.5087,117.446,10.1903,61.0296,57.1456,128.221,6.4931,74.162,177.515,61.9164,86.9788,69.3235,66.0691,92.3731,52.4088,72.0464,71.4264,93.8315,144.092,369.497,65.7099,91.4706,135.946,6.08315,69.2021,26.4621,44.8178,211.854,74.7409,149.27,175.406,167.603,198.872,55.0552,41.6079,66.8946,42.2153,66.8332,183.214,114.78,123.537,61.8159,52.1383,147.246,132.854,12.077,191.89,142.538,50.012,49.3217,169.014,20.1633,36.3432,54.5548,40.511,166.63,114.346,28.3034,82.9932,133.972,48.1896,30.1594,48.0804,33.682,0.133802,-32.7608
20.7679,68.0088,103.038,92.9247,116.101,73.211,63.4502,142.562,28.8573,152.339,86.5393,256.543,115.323,128.83,103.684,159.176,186.15,118.194,21.5213,39.3442,25.497,124.13,22.5092,229.717,211.781,359.399,116.943,29.6935,27.6304,22.3471,37.1092,81.0707,6.58025,106.949,103.519,53.3139,12.9515,22.9735,54.6116,61.6071,57.3889,106.438,84.9166,102.147,91.4617,104.521,36.0529,85.6128,22.572,59.4798,120.632,63.9163,279.818,288.269,161.021,98.9187,98.3376,91.9741,18.27,46.0014,24.5525,162.814,77.6985,98.9501,43.4706,30.5594,110.187,15.5241,127.612,16.21,0.728934,-25.4523
-72.0769,28.5565,85.011,110.963,27.1639,100.412,35.7329,280.759,36.3868,62.8665,89.1388,235.609,57.7698,12.3986,70.1289,265.176,256.66,76.0665,37.533,235.844,45.151,49.703,34.8346,117.768,19.8898,90.1565,114.771,37.1166,63.1683,149.904,48.3076,39.0177,122.677,70.6858,27.2244,41.235,112.407,37.2883,70.7961,14.9331,32.0811,74.3608,67.4567,33.4919,51.847,426.459,262.877,42.4437,140.64,139.661,111.433,64.567,385.766,21.0815,54.8171,80.1033,119.985,105.521,24.4449,189.455,62.8051,69.9235,230.304,97.6342,103.437,46.6177,165.389,123.766,50.9445,104.474,0.465581,-22.156
9.55505,31.8251,228.58,141.838,46.0286,61.8285,169.488,70.567,53.5038,77.406,46.6519,132.885,50.6981,55.7476,38.2589,79.2405,180.092,20.6668,9.62165,229.671,46.2618,108.788,128.942,77.4551,44.6355,147.433,67.9838,42.3097,65.1476,65.0477,9.06705,180.732,100.467,122.058,158.024,76.8234,274.797,35.0264,31.9978,66.2339,48.0761,63.9207,100.166,37.2504,19.8399,268.317,58.0288,204.576,158.142,84.6683,44.3658,83.5061,58.7042,24.6627,334.441,149.841,191.758,234.43,262.319,52.1442,30.927,291.337,17.1478,107.194,48.8747,42.0052,142.358,109.513,235.908,8.34426,0.131101,-22.0886
49.2607,24.7107,229.468,125.723,43.212,267.576,124.144,107.251,64.874,115.423,27.0873,3.10438,73.89,86.4472,46.812,140.15,128.946,77.8193,124.594,19.34,157.233,218.367,25.2974,26.8063,126.945,90.8864,15.9132,4.84926,27.821,211.49,37.2194,16.9115,61.2984,167.197,54.3911,165.915,102.286,146.621,101.972,80.6673,140.821,116.194,131.078,46.3942,186.729,53.1214,89.5635,134.707,143.444,90.2462,137.473,70.9717,55.0348,77.3343,123.925,85.1162,59.0115,46.5264,108.591,118.227,44.4377,203.292,175.048,82.3145,7.12007,46.1768,115.905,151.244,49.6782,74.6692,0.345218,-26.5903
-5.88488,3.4754,93.6916,106.751,21.4917,145.394,140.882,131.577,182.571,136.175,254.487,45.7886,46.3323,36.7729,75.1344,88.2007,30.225,68.5591,97.9792,41.2952,51.8826,134.737,250.185,11.3273,29.2758,203.725,61.2152,119.813,133.868,22.4879,10.7263,216.468,75.6096,12.2438,68.2253,116.918,88.5425,186.516,6.25798,16.2313,68.8559,32.5672,138.775,54.697,52.0144,57.3237,119.913,228.816,83.5833,154.131,170.657,34.8016,36.0225,17.008,33.5684,27.139,61.675,63.5538,24.9384,51.3003,74.3551,27.6169,106.101,55.3549,30.5244,19.0462,115.761,208.6,111.07,87.3939,0.193956,-32.4449
-47.513,27.6421,87.0006,138.958,25.8915,61.6991,21.19,9.32824,44.1138,136.431,139.205,110.146,108.027,68.3235,75.7567,19.5786,27.9657,208.142,89.5807,13.5071,11.5788,91.7754,22.5049,226.267,16.4875,34.7403,93.4099,267.404,134.48,31.1679,134.608,185.102,6.07772,25.0425,29.073,345.148,121.702,221.382,72.0659,74.8363,49.3639,121.626,162.164,42.3883,83.774,87.2581,62.3159,54.4511,111.352,185.514,78.1247,91.7568,47.2847,9.51858,175.362,14.1986,194.728,198.331,57.1215,124.458,16.6676,49.9623,20.9349,74.6877,30.5244,74.8577,91.3661,31.7722,191.399,44.2429,0.149281,-28.3982
257.815,67.7336,46.5325,32.0636,4.69142,294.574,89.7711,86.2882,77.3414,102.876,66.4326,105.56,151.69,26.4967,11.7078,111.648,124.182,134.487,52.4104,44.575,128.919,98.6366,10.2943,71.5549,116.354,339.564,57.4669,127.195,107.349,37.4522,82.054,72.9447,79.4129,158.007,269.673,169.421,68.7474,33.518,21.5245,65.7486,168.094,34.8541,167.515,43.9889,38.4215,5.78072,63.4689,28.8786,3.05083,259.392,26.9771,92.1158,62.1683,67.5526,56.8448,54.5595,20.1393,116.837,24.8234,20.8652,178.413,505.883,106.273,89.6219,61.7659,21.1756,68.1115,34.5661,135.201,104.749,0.308596,-18.7724
33.91,43.3251,223.839,66.1497,75.641,28.2778,36.2667,74.1541,157.581,148.439,37.7867,226.57,27.4806,95.6982,315.181,40.4819,80.1998,67.1728,78.0168,67.1334,24.3951,40.1268,27.7761,3.42413,47.7219,384.795,139.224,81.6906,120.054,67.3716,108.991,29.4199,116.339,235.733,23.6094,82.7779,209.308,43.8915,44.9762,38.5484,156.044,83.0404,293.602,49.5029,30.8644,10.1602,70.3864,88.2785,70.347,112.032,26.6332,9.64042,40.061,33.2578,66.7992,103.601,62.982,142.235,30.9018,189.757,122.567,62.0866,43.0116,84.8693,31.5018,67.9758,117.731,226.698,203.419,36.968,0.426334,-27.1844
