-31.9611,0.254865,7.67057,2.13394,23.7342,38.4891,3.10027,4.1424,6.99564,9.82705,15.3736,11.6188,2.50702,13.141,8.62395,16.362,14.599,19.9195,7.13193,9.88665,28.4363,37.0002,29.2094,19.1975,22.2404,3.52239,5.17902,19.8766,12.1117,36.9136,31.1134,31.3611,8.71255,12.7519,4.22036,2.86397,8.9681,10.2375,9.65227,8.11977,11.2937,18.2837,15.1683,14.9851,16.1087,21.8795,2.85903,44.1375,0.560907,41.228
-15.355,1.85959,5.5077,13.6772,18.8215,26.7687,19.069,20.6349,28.3827,8.84959,19.1378,19.8127,14.4025,8.60276,13.3767,10.0066,24.5312,5.99393,78.8232,5.22051,16.2415,19.1976,1.10386,7.75946,6.94236,10.2391,22.0216,6.69147,27.6655,13.522,2.7422,32.6807,3.21491,6.82227,6.9623,5.49669,1.82951,12.8031,18.7184,3.2658,6.16391,22.4857,10.7794,15.5142,13.3183,29.6796,2.76581,0.739335,0.364268,39.6276
-45.7809,8.6498,13.316,6.32439,21.2988,4.17893,6.16664,21.0704,32.4119,25.3054,0.340637,3.32809,14.9657,18.3225,16.3829,10.3179,19.5975,1.24,53.3155,4.92603,5.06904,41.4775,31.2484,17.4473,11.9473,51.9703,14.9299,11.9971,1.07943,21.5451,23.2069,35.237,0.949697,4.23017,18.2513,19.1478,1.27507,5.16159,13.5969,4.12998,9.22037,32.4697,11.843,28.1471,2.44277,5.68836,20.7704,8.63654,0.359006,45.9733
-37.5329,31.0982,36.7979,13.7362,7.49339,26.6673,8.86864,9.90127,60.009,35.0677,2.81176,5.94525,6.32264,29.1286,14.5386,6.7761,7.11307,17.7051,13.981,9.3337,1.81517,15.696,9.03427,6.29721,10.0236,38.7795,4.1526,5.98502,0.278923,11.6612,4.96225,37.6704,6.66034,23.534,10.9163,22.7831,6.74871,5.06882,27.6741,21.0502,1.22435,9.73096,10.4421,38.5393,20.1791,18.9148,11.7252,2.10536,0.354239,43.3719
-16.5282,29.2151,24.2691,7.302,29.0917,8.46922,2.73306,3.19669,1.94216,18.0582,71.4174,15.7083,14.6245,19.2506,5.37912,13.8319,1.99793,6.57325,16.7291,5.05741,10.9046,18.0177,9.32971,7.09814,12.3662,34.3738,9.04878,13.9644,11.1847,2.23405,1.0505,26.4862,10.3858,13.0548,14.1936,26.2235,3.7307,26.6577,1.70208,13.2352,3.2452,16.8132,2.09671,20.35,4.86449,10.0328,20.8266,2.09451,0.344185,38.049
-28.9536,33.2498,11.1543,3.03941,25.9479,6.97703,5.95774,8.66247,11.9964,7.01829,22.901,26.0963,15.2359,27.5332,14.3327,36.5098,29.0628,1.0987,11.9842,5.68258,12.0824,13.1071,19.885,0.839896,11.7472,21.6548,6.57581,2.65083,16.7837,7.88091,76.269,9.72468,18.1085,4.54635,12.9567,16.9179,20.102,24.6403,4.49114,23.785,11.7319,16.1971,22.9252,11.9013,7.3529,16.3225,1.12786,28.754,0.0612495,43.9481
11.68,7.04782,7.86993,7.99959,0.558477,6.21472,11.7402,3.56346,9.99291,8.05186,17.7529,31.4373,21.3184,14.0532,0.0822557,12.0999,17.9838,5.64806,40.2389,4.82763,20.3578,25.5988,27.055,11.3565,13.2393,23.3481,12.9589,4.88297,17.2787,12.9326,34.3016,0.930095,2.4062,13.9972,7.92764,23.828,16.4744,10.9168,4.27364,23.8144,11.1418,17.8964,17.3155,5.76832,8.25939,1.5285,1.73173,30.6041,0.285604,39.8083
9.20633,7.12365,8.29511,5.39769,2.25048,10.2437,28.2476,1.77198,5.38101,1.44772,2.03731,20.0303,13.884,52.7455,6.94357,18.9845,11.6604,6.8873,6.61173,23.0547,26.4511,16.0965,30.6324,10.5999,1.11483,19.7034,27.5537,9.25619,6.06109,12.2642,4.13663,0.930095,2.81658,37.839,11.963,27.6981,29.7569,4.37408,4.19306,9.5521,15.7619,29.939,12.7734,8.80772,1.71025,15.4429,4.72018,12.607,0.187474,39.266
-49.3258,7.78121,8.88355,11.1517,9.71907,9.25337,28.5985,31.2193,12.728,3.62003,26.2678,4.44782,16.0965,27.1408,14.6394,11.1774,8.97629,22.0418,2.06337,2.8064,11.9647,14.5316,30.1697,12.8047,18.4228,26.1498,21.3492,7.2819,15.3384,26.9435,4.52667,3.29596,18.1766,2.9932,44.3531,14.2034,4.11418,8.87266,3.93292,22.0931,37.0377,7.84389,6.35789,15.1661,28.1631,41.7128,6.30697,20.4273,0.408443,41.3008
-63.1318,1.60618,19.9253,10.2089,3.69712,32.5055,5.06888,12.0372,29.2168,14.601,13.7017,4.00727,45.9259,17.3462,6.68628,4.85849,5.10232,11.4349,2.45713,4.92274,15.6856,28.9853,10.3723,16.6705,9.86719,4.48607,22.2429,13.7211,18.3312,11.247,1.91044,30.6956,6.30955,9.2606,55.0345,10.7881,15.4728,4.52956,34.5427,36.9005,18.7078,20.3978,13.2512,3.27028,8.65221,17.6194,9.88873,13.1913,0.673122,43.712
-8.92677,42.9537,4.05784,3.40526,10.8601,3.15469,8.65656,2.78255,47.823,11.936,17.7039,5.26077,18.9026,10.5667,9.16027,6.17559,19.8782,14.5791,1.40163,73.4764,32.2974,21.3363,2.60538,2.25458,3.92815,9.24509,57.7888,11.8371,1.60349,17.0665,5.93918,24.7677,6.7731,3.2912,5.55723,22.5672,6.28959,4.83536,8.90179,0.578723,26.5872,7.79807,4.49068,23.9378,11.6601,11.3773,9.54489,12.5481,0.316632,42.5541
-67.5284,23.5459,10.5244,6.24495,11.2894,15.711,11.8282,5.65742,24.5458,12.5702,33.2091,20.0291,19.3628,7.5891,20.6822,8.83499,5.44342,30.5976,7.95557,12.7501,42.3486,4.1509,8.85101,3.5167,23.2841,9.914,27.9599,9.90562,2.64711,9.70067,9.79702,15.7918,15.3542,19.2345,3.22216,4.81322,0.694953,22.2861,20.6121,7.89584,19.6306,26.8673,2.24752,12.9182,20.6715,22.0011,6.52877,28.812,0.246611,38.8968
-45.6864,19.626,5.19457,6.91192,10.7953,12.1194,4.17798,21.9139,6.07431,50.2195,7.23525,19.3505,30.5586,2.35369,16.4164,25.6358,4.56754,14.6272,64.3758,3.35001,15.2744,9.23136,3.63775,20.4598,27.4592,8.09201,24.453,12.6215,13.9333,19.7273,4.94803,15.9348,15.1922,9.95283,9.70662,4.48757,24.8826,14.9626,4.93694,12.4329,4.89986,7.64598,1.26379,4.6483,19.2952,21.3496,4.15215,28.4049,0.207654,39.3028
-8.20418,18.3043,11.606,10.0074,4.50738,15.242,72.0238,0.668966,11.1921,13.4559,4.6642,30.3198,55.5753,8.24092,11.7115,14.6643,1.78933,31.8149,3.0653,10.9721,23.4696,7.78156,23.0994,2.61852,5.25442,7.85306,45.3578,13.4548,21.8228,26.9109,9.11219,11.0342,17.4494,23.179,29.0228,5.51011,13.8216,15.5651,10.9498,27.3128,2.44296,25.7698,0.463599,17.7629,16.0256,44.8176,3.92902,32.7144,0.117788,53.5388
-33.6847,66.8308,11.4458,4.15628,3.88488,19.3077,10.7205,2.5782,0.402948,16.9786,21.9902,18.2749,31.159,7.07742,3.70978,25.755,0.758872,21.7962,10.8194,8.36777,6.0001,3.95706,14.2484,15.4861,12.5194,6.40416,40.3819,0.288917,26.3568,9.12902,10.4258,3.08224,8.43049,7.44617,16.5632,5.07467,10.7896,10.7652,6.39892,36.516,23.7869,0.691115,23.1715,9.47911,43.7397,57.7482,13.5684,12.6475,0.400594,46.6832
-42.8234,23.7327,7.82711,5.72036,23.8932,13.0539,13.4714,8.98914,9.41793,10.6105,8.81294,59.5766,15.8011,0.928688,21.0819,14.1067,12.5769,4.4295,16.1837,4.03388,4.94837,13.8088,10.6681,2.3824,25.6362,17.3461,17.8091,14.9731,1.79708,10.1099,19.5945,23.1225,0.397528,7.82056,26.7655,10.196,13.4443,4.40234,24.7985,13.8266,19.2499,22.1428,29.1506,4.89564,20.6509,8.04979,16.3896,8.30564,0.25073,37.9044
-34.3752,21.0286,8.23459,6.88219,1.42416,12.195,7.63791,8.20184,4.49485,15.3127,3.74483,32.2446,14.7277,8.38739,29.3819,7.33051,7.46055,25.1329,54.8481,6.44221,8.72176,29.1963,4.99517,6.49738,10.3541,2.0908,39.9905,42.9179,5.77118,13.3447,1.99809,46.4937,4.4567,8.38386,13.858,4.31149,5.07316,14.5631,22.8926,2.89775,0.6185,27.9359,7.15799,9.39905,8.32172,5.67987,24.4268,10.6869,0.286599,38.6868
-24.0807,3.48958,13.4807,12.7426,8.33539,18.1318,10.1676,10.9773,13.7635,8.21136,11.6331,26.8603,8.79566,9.79572,14.9666,9.8057,23.0062,42.2218,3.91682,25.2661,12.731,36.4128,21.1152,5.19798,4.2091,13.5197,9.97914,5.29415,24.0091,3.01691,3.38252,7.72592,6.08891,2.23767,33.227,6.3809,4.50464,16.9343,17.3337,3.64295,2.04337,8.81218,4.37909,14.6776,8.32172,13.7546,13.9165,10.083,0.14516,32.3398
-22.1898,1.77533,2.87659,7.28655,8.38269,18.9691,10.319,18.8021,42.342,32.5249,14.5294,5.33812,7.26495,6.7967,20.0543,8.46378,13.8346,26.4846,12.3236,43.0854,38.4795,19.7594,29.5443,13.5905,8.85188,16.3324,3.86626,21.1539,28.3427,1.4393,28.2066,12.7921,11.8104,20.3817,5.00849,0.283996,8.62916,0.328064,38.275,8.10425,2.16324,6.81026,3.42047,9.82686,16.0124,30.7898,28.2653,9.10127,0.16086,43.3851
-39.956,5.70413,1.85384,8.95132,9.02247,9.10504,0.649931,11.202,51.6686,29.4601,8.1781,12.5913,8.48113,13.2458,18.0548,2.2944,12.1501,3.79577,26.8819,17.3952,33.4623,7.36328,78.2281,4.19081,12.3642,13.7476,15.6638,21.941,18.6911,8.96884,55.9941,6.44818,13.8963,10.3685,2.25501,3.99099,15.9909,23.5617,40.188,7.88486,2.25478,15.6167,5.98185,2.80126,17.1839,6.72625,41.0106,16.8928,0.222568,45.5343
1.48248,3.3053,17.1432,7.03032,3.6907,45.9479,4.48875,4.92619,0.598105,64.5484,7.35466,13.4603,5.80408,21.235,8.21951,7.52699,9.41849,12.96,6.31955,28.8525,0.313201,2.19067,8.52362,31.7747,8.04143,20.9452,21.1254,23.7909,26.486,12.9175,5.55982,28.7787,16.7018,13.5264,2.25501,14.266,20.6704,18.3004,36.8911,18.4446,3.373,21.1697,8.10667,8.18756,11.9321,9.6414,43.1422,15.9808,0.334598,45.4745
-35.9917,6.5919,15.0952,25.9451,16.015,34.1539,7.32807,4.73102,24.8363,10.1191,12.0398,13.897,15.836,0.904831,4.95551,0.692695,3.31275,27.2086,10.6511,36.7581,3.18042,1.21701,47.9369,31.4095,35.6763,30.1986,28.6983,31.3974,19.9609,4.67888,7.65785,26.9837,11.2923,6.10273,0.929332,18.8628,13.7301,5.11483,10.9567,0.371934,7.25511,20.9429,5.78468,11.8638,6.66751,23.1772,22.4979,7.38347,0.152367,44.3517
-21.9968,9.84405,25.1468,7.74228,32.4871,1.81272,35.6578,18.4169,15.1653,6.7907,10.7578,1.71384,6.44355,45.5075,18.7061,3.13025,9.09768,30.3725,9.31285,10.9457,8.24222,18.8881,4.23252,20.6505,12.2817,23.5866,2.50248,21.1159,32.6486,26.9693,6.65426,6.22472,12.8383,12.9456,8.74197,5.41785,14.4804,4.83851,38.9866,9.10217,7.83678,19.6714,5.07972,3.00083,31.4228,25.3945,23.3358,11.4607,0.302812,40.3358
11.5286,16.5014,25.3967,26.953,4.4135,11.5681,6.24635,2.25283,50.0986,11.2183,7.33347,8.98202,4.10145,11.6262,33.5519,6.91061,27.4149,10.5458,10.3272,1.44574,25.2763,14.2381,2.77168,24.1144,4.83667,20.0383,6.34952,9.10178,28.7208,13.8942,10.7565,7.49013,9.85235,21.9251,5.849,1.46783,6.86572,2.13502,3.73419,24.0034,3.14962,20.8213,12.0764,7.42045,7.71512,19.8943,32.3102,13.415,0.247776,39.1386
-37.9995,52.8589,8.73979,2.40574,4.7852,10.3669,7.64774,14.4412,3.321,7.97905,39.5043,5.23097,9.90708,6.26123,3.58836,8.02608,16.9614,25.3237,2.0212,34.332,11.9683,10.4124,30.5577,9.27196,8.73508,13.0539,24.2001,9.64435,38.963,24.4001,20.5318,24.1657,16.5197,5.14755,12.4932,10.4596,5.81553,34.286,31.2866,7.29909,3.87507,15.6695,9.7338,11.3359,6.49477,6.93898,1.96082,29.1101,0.282841,39.3796
-45.3217,54.6195,11.1636,10.3614,6.82197,12.7941,8.83594,7.07337,19.9458,8.80975,2.04432,16.9466,2.14428,23.1814,18.775,8.55204,18.4869,14.7414,15.2262,9.53234,12.4969,28.3175,16.9473,33.8958,10.398,30.4749,15.3111,8.7837,15.9703,46.177,10.7368,7.5591,6.91526,13.0899,11.997,2.46278,11.7793,30.9702,37.6366,14.9581,9.40789,29.9763,10.951,32.8269,21.2409,7.13655,6.86713,36.2258,0.199236,46.4763
3.97767,22.8503,18.8901,10.2898,2.25425,7.8976,6.62409,2.15166,17.0483,13.9173,12.1285,18.9872,9.53662,28.7644,20.2463,12.259,19.8284,5.71473,8.93031,0.105193,11.5008,28.0237,6.97546,23.3865,23.4315,31.6889,2.99093,10.6355,0.809033,33.4194,16.9193,8.0386,10.9761,18.2044,8.43492,15.5739,3.18842,28.9115,4.63516,25.0723,16.6811,18.0174,1.90742,26.4441,42.0598,29.3964,4.04286,3.0152,0.236898,42.6589
-23.0364,23.9937,22.6441,17.7126,6.39936,13.133,9.46103,12.0793,27.0264,4.01684,26.922,29.6123,3.73062,20.4863,11.7541,14.5627,11.6439,2.22575,3.04873,1.7395,31.3652,15.7007,8.49776,20.6764,2.46103,15.7395,21.9284,8.45916,7.54936,28.4609,8.84989,7.77781,8.65387,23.9138,51.6995,25.822,3.00488,6.20218,13.0987,26.2687,3.02294,8.99106,5.50411,31.3458,13.1468,7.80825,0.79242,18.252,0.207585,38.4177
-46.0525,19.6355,5.14507,11.7243,7.85008,8.94241,7.68977,12.9518,20.0412,9.51359,16.5159,23.8904,8.07587,32.3507,49.1346,8.06071,2.90674,13.2654,20.4432,3.0015,25.4931,20.5757,16.9605,12.0044,1.03518,24.4909,8.63086,5.05468,11.699,20.4084,4.98252,20.6908,8.52332,18.7583,9.16802,27.6994,12.5255,41.5282,1.42714,8.69487,2.71906,2.26352,1.01482,20.2765,16.3864,22.0485,1.88458,28.1373,0.174368,38.5598
-27.5895,14.6184,3.14138,24.3226,36.3561,4.99338,11.9641,18.952,22.2031,4.92442,12.3927,4.12905,15.1205,51.0993,28.2787,9.53603,25.8183,33.6657,9.50104,10.9335,12.1514,7.84543,3.37852,1.96055,39.6949,11.1383,35.9429,4.79749,9.294,9.26943,37.5163,10.2865,8.37834,3.60504,38.2809,0.113258,26.8509,2.70334,26.6289,4.0831,3.36479,22.1174,1.84826,22.0112,2.68676,11.9424,1.92308,13.249,0.333897,44.0663
-22.7699,15.0971,20.7259,5.49328,10.2648,1.18168,8.85006,38.7214,25.3394,5.84488,17.5624,1.82715,19.8425,6.55757,4.72245,5.80258,1.6892,41.4894,3.95949,33.4194,6.73121,5.73605,11.994,5.22638,16.5895,11.6984,13.438,26.9179,43.636,11.6669,23.5858,11.3892,9.79311,23.6024,2.98636,7.73739,10.3942,5.35337,28.0861,6.96308,33.872,2.6644,26.6995,4.81741,4.19363,10.2806,2.79573,9.8605,0.174302,37.4397
-52.1942,21.8847,27.2943,7.15043,3.09511,0.902023,11.5113,49.7066,11.5522,3.85865,26.0207,7.49946,16.2506,32.1883,7.92154,4.18907,28.0663,12.711,6.38149,17.3637,15.5363,6.63112,19.2997,7.60287,23.1819,11.1163,4.53633,17.3799,23.1861,9.24234,41.688,3.62161,5.91782,20.7738,12.8153,4.84842,1.2168,1.55488,43.4682,16.8245,40.7157,4.58247,5.84383,11.3495,18.7962,15.1396,11.2097,35.5966,0.151798,42.4631
-40.6036,17.6141,10.5899,14.7022,13.2854,3.26301,46.5866,9.85517,8.05661,26.5864,8.3897,15.3001,24.6918,29.2362,5.56535,2.38364,16.4331,9.41045,4.88345,14.3137,2.19549,40.2169,20.1478,23.2587,14.14,10.4285,15.1839,16.8433,22.8587,5.2412,18.8101,14.8501,4.2381,6.94022,5.94696,21.7619,4.76331,4.18841,15.678,25.6642,14.7075,3.25789,19.85,2.77312,18.1222,4.52753,12.3697,12.741,0.10625,36.1409
-65.963,9.76162,4.01178,18.4166,11.3143,18.672,9.91226,2.51907,29.2399,33.4999,9.79617,1.20065,21.9759,8.36194,36.3715,20.6863,20.6829,6.0108,34.7694,35.8055,2.52887,9.19257,6.91967,5.00046,44.0364,5.58726,3.9773,4.93492,6.69132,7.19818,41.5916,14.9616,12.8748,1.88436,6.49576,5.14643,17.6266,34.4969,23.4835,23.9999,10.2955,9.13841,7.00354,24.7708,18.3619,28.1495,18.5924,9.11374,0.0799262,43.3829
-47.0222,12.968,7.22579,58.4541,21.9345,8.27348,9.91226,18.5074,21.713,11.075,8.0905,7.82283,28.97,21.8477,11.7957,4.31713,14.0561,30.2226,3.44252,13.9575,5.02562,9.99058,12.8897,25.8671,9.07558,5.43215,11.5667,20.5015,14.6901,7.5085,23.1169,27.8267,13.2727,10.8276,12.1226,22.2773,2.23612,3.50945,12.8766,9.62872,16.0749,17.8494,40.8143,50.8781,4.64267,7.44465,0.417544,13.6278,0.442491,41.65
-40.2091,23.7761,3.7437,71.361,21.3344,19.1224,7.02888,1.54716,1.37702,7.40275,11.0289,5.12928,9.99317,20.4326,9.23234,8.42391,12.0299,29.4415,13.7043,11.5904,9.02846,8.34507,6.99274,36.6518,9.4143,5.43215,10.0586,25.8337,16.5315,17.2979,20.3066,8.41989,17.5892,27.4203,16.3635,4.50445,3.27226,9.96426,15.4578,6.95415,18.1683,9.62693,22.3416,30.022,17.9306,21.7398,1.71024,10.3636,0.365612,38.5802
-66.9051,6.39354,10.1673,32.6174,18.3232,18.892,7.78335,2.95491,5.10431,37.0378,8.15714,3.1104,3.66928,56.2801,1.39578,22.8301,5.38014,3.64527,0.878223,52.4105,10.6744,15.8965,12.0084,32.1345,10.018,5.43215,21.2433,15.6536,21.4444,13.5029,28.0426,17.682,31.4415,7.51746,10.9997,18.415,1.52146,9.6597,19.957,13.1079,8.56976,2.85806,11.858,29.5085,23.4903,22.0244,6.17828,8.4758,0.459037,44.873
-40.2379,45.1422,4.97054,15.1798,24.9514,29.1097,6.95871,9.50074,13.8355,81.5907,10.0178,4.94609,20.0065,1.96713,8.80613,6.70263,6.4911,6.16634,6.12452,23.3284,19.8998,4.54471,4.2117,19.8316,13.3124,7.91388,1.52814,13.065,15.4186,25.7805,12.5437,9.35306,39.6183,44.1159,5.87228,2.00877,7.81673,11.0924,11.259,19.867,19.4314,2.89238,20.6338,10.947,11.8589,30.2923,4.60346,15.9672,0.104725,42.2961
-52.1458,47.9392,12.2483,7.47581,17.5783,2.99796,52.189,3.11154,7.15539,24.7656,22.1656,14.5625,1.43597,8.90361,6.16262,6.67143,4.31127,13.3355,17.4338,3.65616,51.0158,4.15619,1.9179,9.75124,26.3499,23.6771,21.2058,13.4893,16.0274,1.6992,15.1056,8.02301,9.87127,0.691828,4.26609,15.325,19.6546,20.0952,22.0467,16.3147,1.41311,55.808,45.6727,14.0677,13.2579,14.7025,2.65432,10.517,0.0901782,45.6871
-13.4004,29.8893,50.1823,0.210799,27.5609,14.8635,1.43806,10.3536,34.4819,19.1679,3.48725,21.7508,7.5704,18.2926,8.07647,8.39936,4.06873,11.169,3.67422,13.7985,9.97472,10.2214,7.5157,15.7985,42.1092,15.8723,13.592,6.32197,19.7264,4.43344,13.9452,13.7503,5.41293,8.5491,8.32332,19.0147,14.8299,36.9284,12.488,25.158,10.4456,25.4865,25.5362,10.3775,3.27052,37.3273,1.87126,7.07429,0.115676,42.051
-35.4176,20.1146,7.79772,15.3278,16.6725,6.03592,11.7191,15.0564,27.9654,7.22697,8.57071,61.5495,7.69637,8.34921,5.21407,1.79413,4.18062,3.10678,16.1177,0.791505,17.3375,7.31687,47.8713,13.867,13.6514,16.3782,47.6954,12.8088,8.64649,27.9766,4.68013,12.2958,9.06939,27.3876,9.57145,17.164,18.6383,1.77113,28.285,22.0377,15.7086,20.3063,7.76869,7.37972,4.0965,37.4902,1.67019,30.395,0.0841375,42.5352
-30.1639,12.5754,13.1221,28.772,17.8982,24.6059,21.9467,9.13821,34.2498,4.41861,1.63391,25.8176,39.8966,8.90773,43.6473,20.7277,8.73593,5.12049,12.0209,9.58538,16.8631,10.2342,8.25121,28.4173,9.96113,1.43108,20.1496,10.0976,1.85239,4.99045,11.3239,13.0189,23.9808,21.049,10.0053,10.2064,19.4242,8.61481,26.8602,7.86862,1.80922,15.1177,7.04745,3.1575,13.8735,31.1639,3.80452,31.7953,0.264,40.1246
-31.5814,14.1867,21.0586,35.8761,30.7281,4.81119,13.1626,8.60106,29.1628,22.0419,0.338632,40.6564,110.773,3.42425,8.54823,13.9781,2.45395,6.48922,21.6851,3.71864,12.5964,5.63855,4.2733,16.9455,15.5308,2.19192,7.1733,9.54388,15.81,13.2748,29.9362,2.59886,5.14777,2.89085,21.1217,11.2866,31.2175,4.72486,19.2574,7.65321,1.92816,6.67245,11.588,9.63324,4.90335,13.5525,12.4962,30.8452,0.298192,43.8881
