-25.6825,22.7919,60.1107,20.0374,3.53977,10.0864,34.5602,36.4271,52.8506,11.1532,16.5428,30.2797,20.159,69.0724,3.52665,15.4174,4.45646,0.117279,7.782,4.73926,10.9235,11.6817,7.4907,7.81464,18.6433,3.25441,8.33019,20.8814,2.69315,1.59921,5.57492,6.39935,10.8173,0.929001,4.52363,3.42204,17.2026,9.06961,15.4976,35.0669,7.49105,9.01361,11.9981,15.5524,33.9425,12.2176,11.6105,4.84929,6.37199,11.8856,18.2931,6.74621,8.72659,8.17905,4.09858,0.149963,11.9042,1.33834,8.8336,14.3982,18.6834,37.8785,0.000375696,78.2643
-41.1897,38.6681,56.5419,19.6492,6.0391,12.1466,34.9517,18.7029,64.0612,34.2718,14.3202,51.5888,25.6299,22.5671,7.52157,9.7159,14.8226,0.854335,4.9001,2.77223,6.94569,11.261,10.5174,8.80744,13.1948,10.6494,10.3739,7.23153,5.23449,0.0620962,9.06203,8.90238,3.89847,7.47901,10.0544,2.88279,17.0853,10.2371,17.6953,9.42779,12.4575,12.0072,3.53183,29.4916,10.2046,16.1926,0.711742,7.97629,7.07756,2.14021,18.7761,14.7707,3.52844,1.47931,2.50269,1.88119,4.32983,0.897572,4.22337,14.8519,5.64648,3.54308,2.42354e-05,65.3956
-33.995,40.5776,56.7796,7.24011,6.0391,30.614,60.9971,5.07429,65.9763,31.806,10.9403,23.086,25.8858,22.1018,16.34,8.35364,1.52046,1.68709,6.12858,2.17974,10.0051,6.17183,18.7343,0.178091,5.56951,6.90796,6.26458,12.5999,2.32667,1.0228,7.58864,29.6496,29.4568,1.54264,5.41962,6.64202,12.1281,18.5804,12.7087,19.6022,7.43091,8.60432,1.65486,14.5603,3.12223,1.70274,0.711742,1.81849,4.01762,15.5776,4.15268,35.3864,28.3571,3.71614,3.45052,8.75831,4.44895,11.2357,3.48941,6.53932,0.708804,4.48075,6.05424e-05,75.4513
-24.8012,49.7026,56.7796,8.22702,11.4566,39.3415,16.4334,25.5077,53.0879,7.64921,11.7289,6.69834,21.5076,40.7132,3.11781,13.8108,5.75703,1.8709,19.0685,3.66118,6.30522,0.975382,15.115,2.69239,0.318872,3.08226,0.862792,20.324,22.6195,13.2485,12.1677,13.7747,1.41491,1.54264,18.6107,13.8189,6.03589,15.5668,14.0843,19.0876,2.55889,14.907,10.1013,12.4827,13.5524,3.35219,1.35969,14.3121,3.11481,7.25005,17.7146,10.7003,31.5796,8.68627,2.31044,2.74083,4.29821,15.3358,9.54473,7.19458,8.5145,3.49427,2.67197e-05,77.2877
-28.3936,33.0591,55.3184,5.77928,5.50217,39.3415,20.6488,65.861,51.5461,18.4005,61.5873,12.9469,23.4847,26.3188,6.07218,14.3623,5.46328,0.254035,8.62175,2.17005,12.8355,0.454616,0.694006,4.80624,10.6789,12.8819,8.78721,7.57827,6.32849,2.90717,9.80157,2.08443,8.1773,3.63683,10.345,12.6624,11.3342,11.9209,19.0287,7.77832,1.65962,14.0438,13.1827,24.8317,8.23674,5.21259,2.34979,3.84392,18.4439,5.46848,14.496,1.30244,18.0633,14.448,1.83744,4.82872,4.23272,5.25647,4.64494,8.45927,3.73416,3.94303,0.00107793,69.5639
-22.3271,49.081,24.0133,7.46704,9.206,23.6299,6.29323,85.1005,42.9954,12.9876,45.8491,40.3144,16.3036,41.1282,10.6968,14.1745,8.63701,0.0643841,10.0289,4.43743,18.7594,8.64038,6.93091,14.0745,14.0996,0.27257,4.45241,12.7006,0.917922,0.493146,5.17833,6.67386,4.77503,6.88426,5.21864,13.375,8.66498,25.2817,18.3326,13.0246,4.0832,15.0207,3.25306,11.6374,3.48384,2.32336,16.6485,2.40367,20.8953,18.256,2.96269,12.9852,1.81316,9.14871,10.0959,6.31387,5.01441,1.15391,8.33162,6.69831,6.99935,7.72666,0.00313495,71.6013
-37.119,41.0208,12.9765,26.5635,12.1089,28.7198,15.4158,64.7504,48.3404,8.29538,20.5438,67.2296,21.3202,18.9078,12.0801,8.41074,7.61121,1.95391,1.9316,10.5229,30.6194,15.9397,6.49193,2.25879,17.5014,2.64987,14.5347,1.75357,3.15488,2.58558,10.2172,6.56147,3.206,4.83098,6.93066,15.0939,4.85083,11.2518,22.7103,11.6998,5.7366,21.2821,8.90769,2.40636,3.36687,9.39433,5.01854,10.8742,0.111871,7.33082,11.6727,19.8634,4.36305,10.4994,10.5277,12.786,6.69928,2.65773,13.4882,10.614,6.00223,8.90964,0.00241881,73.8785
-32.8691,41.6094,50.9792,36.8867,12.0648,18.3708,10.0441,80.3144,17.3338,12.7608,37.649,39.7672,25.1436,18.5948,7.13866,2.02509,18.9814,1.15095,3.81616,3.20553,6.6571,0.436459,3.06104,7.73521,16.954,0.595511,17.3564,6.09587,8.20969,2.29043,3.61542,4.00436,3.83399,6.24375,10.1089,5.33283,3.85705,4.18904,52.7704,14.2306,10.2918,7.19463,9.09792,10.3794,3.36908,4.42922,3.21445,30.2864,16.5252,7.72334,8.74216,12.2899,5.13013,2.36326,3.88601,16.565,1.70946,4.88939,3.46976,7.55099,5.62148,18.2168,0.011124,71.4698
-30.5207,33.5943,48.0876,34.8061,33.5603,24.5302,20.2769,36.6117,14.0335,2.25929,51.0795,29.4163,39.4145,42.113,3.73719,10.2598,1.64359,1.35853,0.32207,1.8422,13.7059,6.29233,4.10482,6.22672,3.29407,12.8457,14.5231,8.63939,12.6889,0.620274,4.60333,1.95026,3.87437,8.3831,6.03212,8.68665,5.21706,0.681412,19.2074,13.2556,3.14103,17.8637,9.06677,4.3811,16.2837,24.8253,14.8525,42.0992,21.1328,9.97517,21.8056,1.45922,2.30503,4.3922,9.33403,0.430738,6.52774,2.0053,7.71424,8.56521,11.4374,9.19192,0.0135632,74.5116
-24.8416,44.0954,17.3717,18.5962,44.831,23.5365,9.77851,47.2627,52.3462,23.9889,45.093,14.8192,23.2881,32.5917,3.52697,29.4342,4.20904,0.0387034,4.6269,5.1069,10.7058,6.97814,1.58629,10.7747,11.0463,6.04207,10.4199,13.2992,9.64703,5.27607,4.41087,0.680351,3.57984,5.62908,0.955426,12.0737,0.295813,18.2253,15.126,12.2702,8.24465,8.78965,9.01403,20.2237,11.5793,11.9161,11.9504,18.6676,14.1405,13.0256,2.28695,2.53736,0.69436,6.0838,9.40961,14.5011,2.45163,8.69124,2.18172,5.67695,0.625082,1.1774,0.0119849,70.8644
-25.7168,83.8515,29.0813,52.186,6.7924,30.3138,24.7972,41.4064,6.25831,62.5678,7.44627,7.10805,18.2605,19.9195,17.6733,7.78968,11.0827,0.464693,6.21921,11.8812,1.8601,4.45706,7.57927,3.46302,9.83662,6.67272,2.24004,11.8511,0.94187,11.3875,3.28913,18.455,7.52178,3.58105,10.568,13.4712,13.105,4.98627,13.3336,18.3781,2.45302,21.0054,1.14135,4.12448,22.8157,9.71444,8.2582,1.3998,12.3292,14.8629,11.9366,2.53736,1.44576,6.17386,7.09686,12.4782,23.2493,13.7829,2.45802,6.50517,3.90928,0.994286,0.0138288,73.591
-37.6957,95.986,17.0911,28.6116,18.0116,21.0858,27.4117,16.0262,13.409,75.5034,27.5666,16.8058,44.1709,9.42307,15.926,10.2376,9.94189,1.9333,1.27729,18.1422,5.38289,8.01988,1.15092,10.0031,5.02963,3.12467,1.57978,8.16535,5.49141,16.6227,3.49782,14.4342,5.11563,6.67079,0.731484,0.797352,14.7794,28.9837,2.51358,5.23163,0.331352,20.1148,6.80229,4.53102,13.0582,9.35464,8.40917,12.6766,4.47557,14.5833,15.4523,7.30783,1.37718,4.07879,18.8281,11.1729,1.60482,23.1875,0.179281,8.84108,3.91346,10.7343,7.72546e-07,68.3705
-32.6944,65.814,26.1476,6.22545,30.9524,31.9017,44.8509,15.4663,22.0393,70.2244,33.9599,14.9236,39.4928,9.58039,11.0622,11.8926,2.55889,1.50811,1.08198,17.8163,10.8062,29.1649,13.2327,10.6958,0.710684,4.47286,16.5628,5.362,3.64077,12.3546,2.04346,23.5555,5.46212,3.80738,5.66372,2.06734,23.9116,11.0975,7.23036,5.33454,4.96986,16.5766,11.9884,4.56249,3.9449,8.80352,2.24372,8.5823,3.73565,14.6959,0.253458,5.24529,1.7294,7.14972,1.43584,1.87181,8.9445,25.2721,1.02407,0.454981,8.11285,11.4535,7.72546e-07,69.9268
-32.1138,67.3666,7.31909,12.7525,27.7691,34.7757,54.153,12.0466,47.3318,70.6428,40.4245,4.13219,7.90251,9.50587,10.8429,15.9654,16.5982,0.802791,4.98306,15.6927,8.47846,0.414069,13.2327,7.32901,26.3231,7.94166,16.018,0.934184,3.58483,13.994,4.33055,14.8027,6.2074,2.44261,9.52977,0.622079,31.5365,8.77464,3.45973,0.283529,8.52412,0.719317,1.83461,3.79474,23.6857,2.2078,12.3815,12.498,3.73565,5.401,4.78367,1.98206,1.75113,7.48982,3.37955,0.00968913,13.0644,9.24194,2.99706,21.6742,9.26938,9.41159,7.72546e-07,72.9581
-24.0213,67.3666,14.0984,17.1078,12.7554,15.1925,62.3622,2.18734,47.3318,47.7729,41.4861,23.5393,20.5978,15.282,10.9458,15.9654,18.8961,1.98723,14.9192,24.0352,6.89692,2.51494,10.8582,3.44648,13.6347,7.44478,1.07144,0.135994,2.43058,7.07145,12.4734,1.42802,9.38189,2.81932,16.5629,3.88285,37.8642,10.3574,17.1989,4.39631,7.55742,19.6847,8.95216,10.6854,22.5617,8.94783,19.6409,7.38862,3.73565,10.9132,9.13586,16.8855,15.441,15.347,3.20044,12.9133,0.992304,14.5319,0.82174,18.9771,9.43921,15.657,7.72546e-07,77.2181
-20.8921,37.826,8.29096,17.1078,3.02803,6.07348,45.2993,140.967,6.71938,60.1193,42.9756,1.48346,17.1756,11.7011,10.949,17.0854,8.78811,0.59487,3.31238,19.9172,4.8097,2.02356,17.9788,3.44648,18.7787,8.55246,7.44161,1.97223,4.33382,8.70213,9.58957,5.11454,7.28593,8.89069,5.33041,1.52595,11.8138,20.1747,1.61634,6.62364,9.12908,10.6304,3.34284,3.93176,13.6964,20.4912,5.50199,6.06149,3.95772,8.76207,1.53579,13.5195,9.6994,4.44004,4.38613,19.5637,1.2484,0.811749,2.77108,12.239,8.662,11.9194,7.72546e-07,67.9949
-37.3187,13.0074,29.213,17.1078,9.19797,3.16622,58.6779,140.967,3.28089,80.1837,15.865,1.48346,8.77457,11.7454,15.1719,17.6054,13.3725,1.31328,1.60041,4.5558,8.12452,6.83715,7.70437,1.8992,14.2366,7.28296,4.37403,1.97464,9.47112,12.979,7.98437,3.72504,9.34785,1.0759,1.4603,1.23693,11.7462,3.7961,7.31718,4.55247,10.4838,19.2051,5.76206,10.6854,15.6038,28.1954,16.5495,5.86617,3.95772,6.80782,21.7809,9.28331,8.55344,6.80426,3.70525,47.5087,2.66729,2.61545,2.87034,7.08799,9.41327,4.03669,7.72546e-07,70.5388
-30.3449,13.5802,18.7228,16.7894,9.19797,3.16622,63.9709,140.967,15.1348,68.1219,9.3975,18.8418,13.7073,31.8468,4.80029,10.3432,9.10905,1.08193,1.25378,1.56711,3.29139,11.3552,5.98649,2.51101,6.41381,4.331,10.2148,0.981942,6.35353,12.5843,6.57669,1.71896,9.15326,5.40034,3.11185,3.69733,5.37244,1.95579,5.45801,20.2301,4.7473,7.84972,9.90689,3.97963,24.5189,29.6966,13.3548,6.05433,17.5886,7.52006,14.021,7.61929,17.3313,12.011,4.82491,21.1215,3.55393,2.64449,4.0583,3.761,50.8716,5.16546,7.72546e-07,72.9157
-12.2608,4.1062,10.5457,28.1025,5.26557,8.90281,65.6076,140.21,5.94052,41.2659,9.3834,15.2369,22.8856,23.2433,25.8322,4.0593,6.8384,1.9148,15.143,0.870555,5.92238,8.0975,11.5216,8.44881,25.4396,15.5011,6.27162,4.77169,4.42067,7.06377,6.4106,3.331,7.82832,1.42889,3.17889,7.80037,5.37244,1.95579,4.21036,17.4719,11.5025,5.59841,4.29599,17.9053,4.92393,16.3379,40.4332,2.78714,20.3537,8.42037,20.3439,11.6409,20.3462,3.78878,2.01102,16.3256,7.28454,2.29955,7.30078,10.6582,28.1117,18.4119,7.72546e-07,76.4653
-40.5125,11.7633,8.96871,27.6927,5.67791,0.853429,66.0215,140.21,9.41366,70.5798,0.72193,2.35781,8.72676,9.6641,42.1869,2.78725,4.03223,1.81521,4.17954,7.52866,4.46029,8.4331,8.49777,3.63629,13.3187,2.87224,7.85362,2.75308,4.45925,14.582,5.72145,11.0106,14.502,6.26118,3.3808,4.08742,17.3324,7.36929,22.0394,1.79693,2.37504,1.78855,4.68566,9.41313,10.6062,20.4352,19.0807,4.14593,15.3944,3.09764,19.1964,9.22464,12.9866,12.0383,5.65045,21.3607,3.57834,11.0224,1.90941,4.66944,3.41871,6.7102,7.72546e-07,69.8395
-16.9563,8.73963,4.4946,26.1413,4.99377,21.4885,68.3361,72.8877,27.4071,47.6289,29.3963,19.8492,2.63656,25.4414,56.479,2.72623,4.23497,1.85748,5.3264,5.20709,21.9233,8.99393,22.1933,1.72541,1.44092,10.6604,0.246223,3.01818,5.71839,7.4622,9.50088,10.4065,17.1476,7.22885,1.1094,7.58264,2.12586,3.26883,12.7806,5.22104,3.45509,2.64545,12.022,5.63888,9.20974,20.1055,18.8805,10.1572,3.72917,3.12091,9.68229,18.2866,4.15809,1.47216,6.48644,6.90866,3.68333,14.8104,10.416,9.00995,24.9575,5.30266,7.72546e-07,70.2389
-25.2509,4.0307,4.66768,62.4715,4.29044,38.2646,59.2881,56.7542,12.7977,16.2898,6.21417,38.2574,26.5776,25.1487,66.363,25.8767,4.28372,1.4261,12.6702,4.89254,7.40514,20.8041,18.8635,7.15873,0.432518,8.87296,4.29302,4.46632,1.75974,2.73903,6.58252,7.83674,19.0517,7.1408,7.01236,8.33655,5.82464,0.746509,1.32879,3.2288,8.50728,0.872623,12.7695,6.778,14.9957,21.2213,13.7338,9.28911,9.70256,9.9433,5.58228,24.8841,14.1987,6.40534,10.4035,10.5825,10.2621,14.8064,0.400932,10.1386,25.8006,5.89999,7.72546e-07,75.1897
-34.9657,2.77729,30.3669,50.7194,19.3263,46.7074,47.0356,15.6778,25.6416,10.5181,44.0532,40.687,20.6951,7.02948,49.4799,23.1315,36.5624,1.38971,3.41268,1.93988,11.765,10.5663,12.8663,4.94943,10.3174,11.8464,6.01568,16.5905,6.34487,5.14905,9.78948,1.98434,7.94767,1.78426,23.5184,2.70446,11.2796,0.602706,13.1508,19.9156,7.68608,2.2962,9.94249,3.2694,1.60103,23.3843,6.86582,4.49191,8.57814,4.30819,11.8314,12.0486,14.1993,11.4697,7.36717,3.78264,14.3406,1.51262,19.5152,10.0348,4.50528,7.73635,7.72546e-07,72.6557
-32.1986,30.569,28.7806,41.4776,31.7072,45.6995,48.5734,16.6222,24.905,27.12,25.7428,47.116,6.58025,2.88001,48.6832,13.5658,5.04519,1.57197,2.10553,6.92862,8.92846,8.15261,24.142,2.80544,0.10203,8.17317,4.6461,20.9211,6.517,1.47989,2.55569,6.23535,4.37615,0.165531,3.21811,9.24087,15.8055,0.98484,3.82715,12.0323,5.41561,5.07847,20.3973,8.9077,1.73274,25.6928,3.27809,7.86559,19.3961,42.3408,6.61177,3.49077,5.556,5.94275,1.14166,12.5678,25.1834,1.51262,2.51386,30.1131,9.38167,16.0781,7.72546e-07,72.39
-33.6197,10.7497,50.5476,32.258,42.1664,47.0246,40.9816,28.9475,17.6554,20.7046,2.16601,38.2188,4.96562,23.8481,41.5964,16.891,8.7415,1.68306,0.794451,3.05746,12.0896,3.57086,10.7865,2.82066,15.976,5.5839,8.21625,0.26952,6.42475,2.29132,14.0882,6.92676,4.54135,1.01429,21.3698,9.15508,18.4675,11.3226,5.49059,3.59803,27.9116,2.0426,17.3506,6.43132,6.63122,11.448,3.27082,4.01371,13.5933,12.3364,3.44007,2.56683,11.8335,12.5099,11.873,10.7072,16.2235,1.91678,13.3804,8.97373,48.8194,8.65339,7.72546e-07,71.8779
-37.7296,37.018,60.0889,48.1873,25.3475,5.96263,78.3074,2.66165,11.5645,30.4031,24.0746,3.88416,53.6339,37.415,6.50482,18.8137,22.6141,0.04932,3.37502,1.55628,10.2243,0.568415,6.06822,5.7784,1.58094,11.0036,5.04098,6.48989,6.59111,5.80659,21.5559,4.95116,4.72043,1.36034,5.39614,6.33734,18.2069,12.6402,7.68709,4.10088,9.86083,15.106,4.47877,2.42962,21.7915,9.006,3.27082,24.6848,11.2551,0.615169,8.98238,1.99919,18.6146,3.204,7.98857,12.0246,5.00344,2.06997,1.66177,0.207377,4.13974,17.3438,7.72546e-07,65.2208
-29.6798,31.5229,32.8856,42.0137,36.1376,20.4987,78.3074,21.8511,9.78186,4.95976,25.9254,0.380957,80.0429,27.4789,11.7224,12.3708,15.3136,1.88736,3.9245,5.90377,15.0756,12.7179,4.85856,7.92032,4.24833,9.21543,15.1005,3.30486,7.46714,7.65438,1.22238,3.22183,4.03764,2.59372,2.41942,6.98173,20.9369,23.7506,3.03904,5.54183,0.402886,7.23676,7.98522,6.98641,10.577,6.27787,7.16799,9.64755,4.07488,11.0968,12.7123,1.63356,3.12927,2.75538,8.14253,17.6375,17.1033,6.12736,3.74836,21.0077,3.62407,18.3266,7.72546e-07,64.8105
-28.4914,4.5299,7.30829,19.7273,43.7939,38.7938,74.905,21.7742,17.4404,5.48109,17.8297,26.4322,76.8412,54.5729,5.79187,10.849,3.10607,1.39548,17.2921,8.50277,12.1098,14.2656,45.4682,3.71049,5.51457,3.67918,7.03747,2.255,5.35478,2.07326,0.508757,2.46969,18.2811,0.864753,2.97798,6.93782,17.3664,7.59739,7.33008,10.2914,8.38078,5.54594,10.1408,9.17842,8.76044,25.7708,0.416681,4.62213,14.1893,0.429004,3.92356,6.31822,18.1526,14.2578,8.18874,22.1726,3.19035,4.92731,4.25779,6.65887,6.62727,8.8231,7.72546e-07,73.309
