24.9579,41.4594,44.0342,143.343,101.874,22.6939,197.153,13.5427,34.0685,102.388,93.3814,27.803,2.54374,24.4371,77.7823,35.5521,25.408,14.4308,107.788,11.3998,29.2573,15.1697,26.2989,0.00630331,27.3899
-20.8837,15.2927,52.3722,152.225,101.874,36.355,213.041,31.3856,10.559,102.388,40.7266,69.7661,24.1133,9.0594,32.3885,15.932,76.6311,30.9,28.9439,87.2086,37.1007,116.979,26.2989,0.00432898,28.123
27.9425,15.2927,68.5297,156.088,96.4361,9.58544,213.041,45.6684,10.559,102.388,46.9655,48.209,17.0765,18.308,71.2612,14.6175,7.2217,50.6781,57.179,155.787,21.2942,4.52866,34.1627,0.0182152,29.647
-24.7042,15.2927,39.8263,156.088,111.174,20.3103,213.041,86.1133,13.91,57.797,24.3127,80.5473,72.1639,16.2757,57.5616,45.0665,38.1785,45.9656,47.996,108.698,23.7303,41.3889,14.6443,0.0616652,39.7963
18.3161,15.2927,16.4936,68.9865,142.768,17.695,223.596,78.7953,30.9281,128.495,25.4379,57.7839,64.1275,21.4116,79.2521,4.95598,14.1657,45.9656,57.1346,4.87288,8.43134,55.8507,11.4207,0.106201,31.1335
-13.9108,15.2927,16.4936,81.8356,142.768,20.6672,178.788,78.7953,78.6656,99.1323,69.1798,50.0852,52.2537,39.4022,51.8444,4.95598,15.2851,8.12121,52.1965,15.563,35.0782,141.411,55.907,0.0177871,27.3172
-15.6957,38.0115,48.5447,119.394,112.777,38.936,114.965,93.4514,50.6808,79.5364,72.2422,36.1977,67.4773,32.1758,23.5869,55.9041,17.7024,19.6382,93.8519,61.0024,55.9757,192.946,16.0744,0.0819694,35.2783
-28.4837,13.1415,48.5447,135.841,78.0474,50.0214,124.959,117.142,50.1713,79.5364,81.0522,36.1977,78.6194,32.1758,40.1798,18.9197,16.2011,6.05526,62.8135,160.512,47.3315,192.946,37.5906,0.0587517,33.642
-65.6885,4.81179,48.5447,124.675,67.8447,57.7223,137.057,109.663,76.7395,81.0339,77.3542,56.0223,50.9109,49.655,17.5165,24.2956,6.02122,15.8315,89.1653,125.929,61.5003,67.3927,29.07,0.00698203,28.0019
-37.3723,4.81179,48.5447,122.473,77.6301,60.9834,136.776,109.663,64.1707,76.1464,77.0962,25.2279,23.8154,99.6845,12.3963,28.0227,8.00647,27.5683,49.3577,55.3948,47.0771,21.4815,51.3267,0.0141483,25.4209
-33.0907,50.0408,48.5447,150.343,77.6301,11.0982,154.648,109.663,32.4535,81.4082,75.4372,7.93542,11.7642,87.7219,19.6906,32.7756,31.0011,49.1519,35.2424,42.5734,41.4194,22.5615,27.543,0.00501182,23.7017
-32.8187,50.0408,39.1269,145.628,99.5071,5.09183,153.957,109.663,31.9743,72.1136,74.4061,71.2985,2.95612,56.868,41.369,10.9355,44.698,8.69722,53.9761,69.2565,137.171,6.70815,1.21851,0.0262362,30.7327
-48.6012,20.7471,39.1269,145.628,102.021,13.1171,162.197,109.663,42.1389,72.1136,74.2031,12.7363,5.22948,34.3964,39.8656,50.3044,11.4736,63.9606,40.7814,56.0433,12.0692,3.73519,19.2368,0.00838138,26.9701
-37.4644,31.9333,26.6327,163.01,108.555,12.3622,117.418,161.773,27.6459,71.2728,72.0783,15.4917,21.1993,36.0117,54.2868,15.6966,43.0202,12.6576,124.748,30.275,0.610325,99.2816,20.2022,0.00652446,29.68
-63.5245,31.9333,26.6327,167.322,182.636,15.3741,110.694,97.2341,31.7579,73.1977,27.4967,27.1866,33.2922,30.4213,69.013,20.6294,54.0523,2.56347,114.06,89.9774,93.8042,87.9367,32.8093,0.00348219,32.6545
-64.3594,51.5552,62.9705,205.94,156.094,13.3798,80.0191,38.6627,42.8489,73.6792,63.7688,18.8168,26.0638,13.5827,42.0919,13.3887,69.2143,29.6059,41.4133,61.2321,105.589,93.7396,32.3309,0.0138801,31.4061
-24.5448,51.5552,85.0999,205.94,108.342,11.233,80.0191,51.8059,59.9537,67.4002,67.1005,21.5743,77.9893,69.9555,21.108,13.3887,37.6333,0.893164,57.0658,33.7178,32.827,12.692,20.1748,0.0159024,29.0213
-3.19584,22.2039,73.2915,244.186,108.342,27.3183,64.7074,43.4619,34.5282,51.4969,134.789,21.5743,39.2772,53.5922,10.9503,25.5294,85.6745,22.2845,2.45195,90.2574,47.2785,73.1644,16.0639,0.0181936,28.3774
-62.8435,22.2039,73.2915,244.186,111.815,30.6178,67.5291,24.508,34.5282,50.9935,134.789,21.5743,39.9027,60.7256,5.79595,0.417334,57.2929,61.4427,19.5315,60.686,24.6219,52.9604,33.0482,0.00784125,29.6155
-51.0468,122.601,73.2915,244.186,6.21402,27.7408,74.2313,4.88532,49.9903,47.2814,180.081,23.8813,35.0126,60.7365,4.39275,12.2301,27.7165,48.03,18.6633,15.421,100.961,15.1939,74.221,0.017539,28.9543
-50.5496,169.208,73.2915,2.86159,57.8194,36.1167,68.9601,34.7799,162.865,61.4315,165.586,31.3451,13.4427,52.9808,14.3244,8.22404,46.8686,50.3377,20.7174,65.5005,4.96801,40.3211,58.5556,0.02131,28.5368
-22.3667,169.208,73.2915,2.86159,66.2906,27.2126,55.7135,47.1789,168.284,39.4922,165.586,50.7906,64.397,1.48055,10.0497,15.3167,52.6024,37.4292,19.6398,66.6044,4.33165,96.883,88.985,0.00702973,30.275
-25.9165,164.503,73.2915,6.80501,55.938,9.89888,68.4343,62.3405,177.846,36.5927,165.586,20.6657,21.3229,6.93996,12.4323,75.6868,54.0806,28.0452,12.9564,88.5438,26.3791,73.1787,71.8194,9.53865e-05,23.1353
11.8505,177.681,73.2915,15.4799,84.2244,9.89888,35.924,62.3405,177.846,11.5274,165.586,16.7585,31.2566,14.5072,6.96005,70.2846,55.5059,14.8343,14.1698,29.2598,17.4364,73.0672,31.2894,9.53865e-05,22.4813
-23.7122,145.423,73.2915,28.2354,118.031,12.5845,31.0411,44.3847,177.846,36.6017,150.745,20.7471,28.1193,17.5901,13.76,35.7043,63.5808,30.3091,6.63995,14.7888,17.4364,71.8799,23.2169,9.53865e-05,20.5229
-20.5323,145.423,89.7501,26.1424,93.2528,12.5845,1.36242,50.4265,205.403,36.6017,150.745,4.72573,13.1803,23.4533,84.8717,8.67734,33.5367,26.9224,38.1559,15.1253,38.4486,75.359,41.6313,9.53865e-05,22.9665
28.5462,108.832,73.637,60.5415,78.3657,12.5845,8.88371,50.4265,205.403,42.5174,172.567,7.25389,12.74,31.2234,95.1341,8.67734,33.3731,28.7743,14.6863,18.1913,38.96,50.1843,32.2286,9.53865e-05,22.814
21.6525,132.007,15.232,64.5644,79.697,63.0984,11.8889,52.0089,210.373,48.0129,114.868,4.23288,32.7915,42.2993,60.2199,8.67734,59.3195,31.3043,33.5137,57.8088,50.052,14.5171,5.19116,9.53865e-05,22.7391
37.1637,132.007,14.042,84.3217,69.9855,74.9525,28.072,33.2655,195.971,58.7101,99.0484,2.94064,45.3244,12.7358,56.2368,8.67734,16.4026,90.3847,47.8275,81.9035,73.3993,14.5171,5.19116,9.53865e-05,25.5126
41.1495,132.007,14.042,73.8813,69.9855,79.7724,28.072,30.5043,188.374,58.7101,120.731,42.0867,27.1684,22.1554,63.0059,5.67517,7.41045,59.8343,60.2005,21.6829,36.6713,34.5336,5.19116,0.000408697,23.3445
-13.7894,132.007,14.042,72.0176,84.3782,85.3763,38.6836,36.3177,148.911,67.0054,129.73,36.1526,52.3975,2.47542,27.6208,26.1653,30.6557,35.1777,11.525,20.1935,15.1311,45.1211,129.572,0.000465714,23.7428
-24.3722,106.092,9.53708,74.6835,96.2807,91.618,41.1653,33.3419,146.694,97.0962,103.068,36.1526,48.5323,54.7577,23.612,43.6916,7.71274,28.9309,29.25,13.8536,25.672,120.718,60.5157,0.000465714,23.2189
-27.9082,91.3767,9.53708,71.9717,103.133,101.469,38.4357,20.7682,160.092,73.7883,116.764,36.1526,35.8889,47.0266,25.9365,40.6637,26.5459,23.1531,44.3957,53.8091,23.2917,72.099,91.018,0.00476873,27.0985
-59.9989,90.1051,9.53708,73.668,87.2672,124.451,38.4576,12.728,169.262,74.179,116.764,43.3519,4.48912,59.3167,37.3446,38.7816,37.6175,34.214,23.9439,53.8091,15.5345,39.7412,82.6981,0.00449029,25.9329
-51.8067,90.1051,41.0628,80.3293,35.1151,121.762,43.2954,44.4129,169.262,75.4779,116.066,42.777,20.0588,52.0655,34.9296,37.4648,18.4642,1.13879,14.5876,67.0348,10.7561,47.0104,86.3867,0.00708769,25.9877
-31.7229,75.583,49.1555,75.9139,35.1151,121.762,29.661,37.5737,178.099,73.8481,115.804,56.9295,14.0742,19.2021,37.2004,44.4046,73.4353,6.67996,9.44034,174.214,45.827,33.9119,74.1267,0.00655111,28.4204
-29.6886,39.9472,60.3711,86.9584,35.1151,140.411,33.4514,15.7327,214.99,69.6869,116.165,20.0531,15.8103,11.6066,52.9572,43.5839,66.3146,29.548,9.67695,43.6382,50.9516,37.7651,11.6559,0.00569799,25.3165
-59.1435,4.03415,41.0423,65.2073,78.987,139.638,21.0113,72.1019,214.99,66.6302,88.8099,24.2863,14.2938,8.85872,40.7482,49.7497,52.2135,48.9146,0.571372,47.5322,61.1807,44.8076,12.0238,0.00361596,25.5525
-8.11271,10.2744,41.0423,50.9603,70.7026,146.839,21.4339,77.7146,214.99,69.6539,75.3918,18.6783,13.6319,5.73784,34.1846,91.4396,38.1021,35.3068,52.0885,80.3484,15.2791,28.9844,82.2896,0.0031809,26.257
-12.1661,6.92966,41.0423,55.2339,70.7026,146.839,19.5937,65.8862,214.99,67.6457,75.3607,24.4159,13.7505,4.69085,51.7186,20.8899,65.1528,35.3068,95.1037,6.10603,90.598,9.9475,38.5065,0.0116267,28.5794
18.329,15.3813,55.0938,40.1216,70.7026,146.839,3.96016,73.0916,214.99,88.3192,75.3221,7.10281,38.0683,30.1367,34.4205,22.2488,6.13138,28.3406,159.723,14.6534,32.3433,46.0326,49.8435,0.0199741,29.1145
18.329,37.4269,105.368,19.4284,26.4984,132.136,16.1595,73.0916,214.99,91.0516,44.5745,15.259,30.5322,26.9396,52.8648,38.2309,4.62276,40.461,161.263,72.9551,46.4987,29.4343,36.3026,0.0425781,30.6161
-15.7379,43.9792,77.0973,16.2795,34.2903,132.136,34.089,64.0345,214.99,91.0516,83.1314,16.1831,33.2726,9.63627,109.556,17.2265,56.6425,35.2971,58.5674,77.1541,30.7147,19.9881,54.8588,0.0811518,31.0041
-0.653831,31.998,123.851,27.7499,34.2903,125.764,30.6082,51.7913,214.99,91.9944,32.6527,12.3976,73.2172,9.91331,24.0442,10.3987,56.6425,62.2867,58.5674,57.1671,29.6643,56.7123,56.7118,0.0496398,30.1832
-9.87528,39.0813,34.7082,135.481,21.3915,19.2573,36.6359,61.5667,256.098,142.92,12.8907,114.441,11.3846,17.1135,52.1324,10.0319,78.4288,24.2561,11.3003,31.445,19.4319,14.0029,11.0461,0.0145345,27.3652
-62.7959,23.5279,18.2054,129.666,21.3915,66.7596,27.6763,68.2415,256.098,126.941,19.8795,41.0748,35.7119,14.9628,33.4117,52.1953,61.0914,22.5395,3.42932,23.107,38.2935,6.16074,35.687,0.00200204,25.3133
-58.3427,19.1444,18.2054,129.666,21.3915,66.7596,20.2561,75.6774,258.807,142.958,12.7198,36.7684,34.7186,43.1392,32.1746,79.314,50.303,8.90814,3.42932,15.6145,168.686,11.388,44.4174,0.00198653,27.0952
-56.6372,19.1444,18.2054,130.72,7.1876,66.7596,25.3786,76.5078,258.807,142.958,12.7198,0.13055,40.4588,25.886,15.5963,79.314,94.6682,19.8905,26.8725,7.08009,7.85602,11.388,39.5633,0.000732427,25.6719
-18.3724,12.5919,86.0583,144.98,2.94275,14.6771,12.0714,85.0568,258.807,81.8638,102.025,9.46351,8.2419,36.5356,10.8826,17.0844,37.6813,60.2969,23.9009,26.78,55.7426,16.5942,43.7887,0.0037931,26.9463
-72.7602,4.92262,86.0583,140.765,17.1028,14.6771,8.4483,96.5884,258.807,91.2308,62.3461,9.22307,2.5988,12.5282,10.6674,41.5456,77.1841,88.5504,19.5488,49.2163,63.6403,20.2513,7.73572,0.00163372,26.1242
-28.5561,4.00874,41.9655,149.929,22.266,39.7282,4.99987,101.521,258.43,84.4737,87.0494,7.89291,5.04521,11.599,18.4883,42.6849,126.871,22.6038,4.54988,63.6996,43.4236,58.6292,7.95554,0.00138573,25.5123
-59.7996,6.79817,16.4569,157.64,28.2603,48.4087,4.99987,106.273,258.43,83.9169,87.0494,5.08266,7.75374,67.8387,26.4977,65.4408,52.7452,18.2419,16.8687,7.88237,43.4236,62.461,14.3138,2.33021e-05,21.635
-27.9443,6.35443,16.4569,157.64,28.2603,40.4843,4.99987,106.273,258.43,83.9169,87.0494,1.85893,10.3979,50.4614,25.5623,76.026,49.298,6.63752,53.8239,7.84941,9.05795,57.1855,49.5508,2.33021e-05,21.6742
-48.2043,12.92,18.2988,157.64,21.2422,39.4031,4.99987,106.273,259.674,89.4684,87.0494,2.82657,16.5984,71.3652,27.2653,62.6384,63.1759,6.63752,58.928,3.32759,7.72298,20.3122,27.1856,2.33021e-05,23.1517
-30.1525,14.7603,36.3509,47.0389,16.0829,136.914,4.99987,93.9571,259.674,49.4447,148.161,3.19875,7.50299,43.4836,22.0493,75.4742,44.7929,2.44262,34.3203,25.4283,40.438,20.2974,174.522,2.33021e-05,26.1767
-47.8151,13.9609,32.2902,57.6112,19.891,133.966,4.99987,93.9571,274.531,49.4447,148.161,3.12373,19.104,18.7453,31.589,71.0175,41.2849,2.44262,19.321,6.04073,19.8337,34.276,144.007,2.33021e-05,25.5968
-10.7386,42.0975,20.2091,20.4396,39.2769,137.753,4.99987,115.38,253.84,92.7712,45.7778,3.12373,31.9231,16.1691,62.2191,96.4539,41.2414,28.3841,15.9897,57.0893,14.1874,50.3771,48.9292,2.33021e-05,23.2453
-28.923,40.9886,55.2576,21.6509,50.08,93.9898,65.0267,78.1718,227.7,97.9141,31.5167,32.3275,13.0861,47.5299,39.9919,27.4382,5.28305,46.2448,131.612,14.274,14.1874,22.0116,57.7663,2.33021e-05,20.6009
-37.4206,56.6256,48.9434,3.16298,41.273,93.9898,46.4082,81.5882,240.619,102.434,43.0165,58.0726,32.432,25.0829,43.7313,48.5789,44.1176,11.7011,131.856,4.14929,14.1874,22.0116,0.0614684,2.33021e-05,27.3958
-38.6034,91.1354,21.9245,3.16298,45.7336,93.9898,51.3275,109.162,192.714,91.0727,66.1709,26.9612,39.8467,27.8637,31.8029,60.568,5.0887,18.3682,185.261,4.14929,17.543,45.5076,48.2516,2.33021e-05,25.7873
-37.1968,17.4359,27.1315,3.16298,48.7555,89.2437,45.4375,195.41,186.822,102.962,69.4613,24.0311,31.7769,20.5551,30.3537,22.4323,22.2038,20.1808,114.566,22.8568,2.03291,25.1618,20.064,2.33021e-05,22.2036
-39.7146,76.2104,47.065,3.16298,41.8532,89.0382,58.7973,160.826,131.804,98.113,82.8072,1.81022,34.9502,48.2558,29.1138,26.0941,13.938,14.0515,163.934,11.4722,32.6465,19.5805,7.52499,2.33021e-05,21.0994
-39.3167,59.5126,51.1431,3.16298,41.8532,124.504,86.7466,92.7484,138.982,109.129,79.6748,17.4808,23.7513,80.0182,16.0222,17.1162,11.1059,59.2329,71.4998,37.7958,65.1638,32.895,61.6004,2.33021e-05,20.7427
-37.6831,55.3522,51.9037,6.07173,49.1477,140.116,71.484,76.2153,140.811,112.409,78.9089,9.15957,25.7893,80.0182,19.0729,11.4971,15.9658,62.9997,77.701,19.8742,60.9954,50.6346,12.9974,2.33021e-05,21.5584
8.9073,95.8874,54.4343,6.07173,21.002,140.116,69.1107,85.4356,120.851,101.531,79.8367,16.3613,32.7123,92.3854,9.51858,23.7846,9.15994,64.7458,25.5931,14.1565,7.03511,54.8819,47.8567,0.000112795,21.3504
95.5767,30.5801,85.5424,11.6622,61.1196,140.116,57.1168,85.2572,144.952,73.3873,79.1153,1.84694,31.5305,88.8535,16.0046,64.7931,9.9515,55.8911,25.5931,10.0361,140.152,141.672,77.3606,0.000112795,31.9988
-17.4248,55.9166,68.3517,22.3915,7.81313,126.744,74.2868,84.3977,186.794,78.4675,84.4407,7.83382,17.5261,13.2619,54.6555,43.0583,10.8266,58.4457,6.44509,6.3639,68.9757,39.7028,62.4769,0.000112795,23.3156
-53.5629,44.3005,56.9821,43.4168,10.4198,144.056,82.7051,74.643,186.794,78.4895,72.1774,3.55844,16.2776,27.6084,53.4378,57.6528,6.99811,74.5049,30.5716,120.078,173.332,29.353,79.5206,0.000112795,28.8602
-2.05336,30.2338,71.3112,79.627,2.465,144.056,183.199,74.643,44.0446,89.0139,81.4464,7.54728,31.0505,6.16795,30.6199,26.0052,27.0669,71.6755,60.3154,49.8514,53.5034,31.0229,38.2272,0.000112795,23.2431
-2.05336,33.3963,43.7614,79.627,3.49475,126.004,159.527,72.7578,96.7455,82.4662,102.421,42.4367,25.6063,8.55647,2.08239,44.2201,63.9066,65.3196,4.74852,77.146,98.3707,52.1583,71.2909,0.000112795,25.1331
-10.8788,29.8459,53.8173,79.627,17.5897,120.176,159.527,56.2228,96.7455,80.4886,94.0899,2.9714,25.6063,28.1627,45.0296,29.4005,55.0709,63.9265,3.71096,85.6243,53.747,56.2239,54.9317,0.000112795,21.9682
-14.9407,33.5364,52.5569,98.0545,16.5803,145.818,146.785,15.668,96.7455,88.3934,88.9532,23.9696,25.6063,25.5051,33.9606,23.4154,30.04,38.0765,35.386,27.4227,56.7514,43.2535,71.3418,0.00135534,24.68
0.494245,14.6416,105.261,131.465,18.0083,148.277,146.785,37.7697,22.0677,91.1108,33.5195,20.711,32.9199,37.4535,16.3398,44.893,92.7092,23.2112,12.4225,111.663,33.9559,40.3744,44.1026,0.0032868,27.8892
-52.9514,23.554,124.63,131.465,12.5741,126.06,143.233,33.6372,22.0677,119.858,29.8403,42.3634,33.4591,34.3526,22.8232,49.8146,75.2289,21.1032,18.338,76.8875,16.1799,46.0206,15.3661,0.00405132,23.7068
-47.49,28.5681,125.294,131.465,12.5741,124.583,143.233,28.7298,22.0677,93.4537,68.1794,40.4973,29.628,92.1822,15.139,65.1944,54.3387,15.8362,25.1703,3.7975,35.7978,42.3071,13.5052,0.000575928,24.5899
22.0637,26.9874,122.323,131.465,12.5741,122.126,143.233,28.7298,14.5753,88.9356,85.2769,17.7164,74.468,26.4099,17.7651,48.875,54.3387,4.55182,19.9331,66.7761,18.6372,35.8545,13.5357,0.000575928,22.889
0.597847,35.4782,121.557,202.11,12.5741,125.507,75.6561,29.7276,14.5753,88.9356,70.4628,2.06843,74.468,17.6368,14.0097,60.1281,63.0723,8.15142,11.4948,22.2395,12.1993,137.257,13.5357,0.000575928,25.3167
