-24.7605,16.794,0.833602,8.95927,11.0312,3.50096,10.1974,2.60797,10.5327,6.01309,4.33867,4.63574,7.67954,5.83192,6.0123,8.17336,9.95854,5.0227,13.8909,2.83857,1.64127,6.59352,10.3043,10.2855,4.58265,11.589,16.224,33.3703,4.59452,29.5833,40.0844,13.2198,5.72006,4.70522,18.4089,21.3332,164.436,25.3198,23.6442,23.0214,45.6926,11.4789,31.4124,33.568,23.1309,118.63,27.8588,0.480052,1.04506,6.63321,2.38957,7.61108,5.04888,15.7059,23.6105,9.87173,0.934369,3.69893,2.99353,1.37353,2.92273,1.89044,1.3069,15.3311,2.95719,8.18928,2.22008,3.90781,3.3567,10.3234,5.73116,2.38048,13.6771,0.764265,12.7641,1.38621,4.61451,5.34216,4.22832,4.4714,1.20672,12.5306,0.270279,0.636729,14.3333,0.750465,3.44266,3.62321,0.736019,0.89165,2.381,10.0861,24.9471,7.51373,35.3384,2.77533,15.6154,17.1912,8.73926,31.4082,2.48828,1.3532,4.64325,1.86085,0.000170707,103.32
-33.7494,10.8618,2.64207,8.98113,7.20442,2.27281,4.36526,3.13884,11.6991,1.80295,6.93404,6.53365,1.216,6.88758,3.58711,10.1719,10.8701,3.0546,9.0793,5.8938,3.52558,5.0791,13.6779,6.11628,7.5065,12.5137,5.7434,33.1069,8.54189,33.4412,44.2497,6.12624,4.31527,16.8924,5.67452,22.5262,164.436,27.4251,23.6442,36.5703,71.6711,23.8708,29.3456,16.0452,16.3268,122.779,10.9177,1.33305,4.29452,7.22309,6.02435,3.72201,0.821132,13.808,10.1895,13.4036,0.429737,6.93236,3.65572,7.45826,5.95701,5.45773,1.16344,5.51716,4.07627,2.70067,11.3369,2.48882,0.745612,5.54334,10.0928,2.09443,8.22431,1.98763,8.89183,0.597122,4.24224,1.7511,1.76596,4.03025,1.19437,4.91555,2.96179,3.5019,17.3297,0.683337,3.03736,6.04087,5.96067,0.112219,25.3341,11.4145,15.5954,17.4141,6.56687,9.55739,46.3996,21.887,12.3875,7.05035,7.40915,12.3559,3.76344,6.11165,0.000299209,90.3581
-32.5706,14.903,2.05732,8.08479,5.45801,7.87071,4.26139,4.25519,8.91478,4.1143,4.62287,5.11698,6.07442,2.03986,5.02549,20.9987,11.9285,2.08991,15.3675,0.427192,5.16908,2.55281,1.45969,10.7917,3.95798,10.7149,14.9437,37.6587,2.02534,33.9232,25.3342,1.49454,10.3883,27.6977,4.26335,20.3842,164.436,22.8336,28.9974,50.1286,55.0651,36.105,28.8217,19.2724,26.0602,94.8873,9.91078,0.669896,3.8309,5.49863,3.75657,0.932674,7.75018,21.1654,2.59453,10.8467,2.58066,4.85226,1.31891,2.81767,10.2763,2.756,3.23768,3.06395,8.85843,2.47769,0.371806,0.207154,6.13861,5.97058,8.92746,0.469529,7.41361,2.27336,3.81811,1.11032,10.3315,2.25003,0.481217,6.73235,4.29171,9.86948,4.9042,4.43103,13.4167,1.98465,1.49563,8.98847,6.21218,0.234679,28.9462,11.2055,11.2657,37.417,20.9731,9.12107,4.59387,5.0552,23.4584,21.8187,4.07776,16.084,25.5987,3.081,0.000963359,97.0568
-30.5426,9.45521,6.82778,2.76682,8.00066,5.34837,17.2776,2.11404,9.34869,3.46439,8.11702,6.81771,13.4978,5.85644,0.785156,15.2078,11.8567,1.20128,9.06329,8.14472,7.62878,6.82027,6.19154,11.9358,3.95798,31.4408,3.36373,5.40944,2.72694,29.891,21.7007,1.49454,17.9867,16.7896,7.89477,5.80285,165.014,16.7365,20.7022,67.7897,53.0609,48.2644,18.7276,19.2724,48.5701,94.8873,17.8038,0.0410033,4.20102,5.85141,5.68451,0.314013,1.60871,23.2411,6.88389,2.24545,2.54958,6.88437,1.02124,2.23997,11.8114,0.795486,5.66227,12.9898,7.82828,3.49974,0.251116,4.5499,5.91541,0.847705,10.7332,4.69343,2.62827,8.12746,2.28933,1.42104,2.0753,7.62729,1.46159,3.62443,6.66706,4.5225,4.30326,2.05792,4.50844,11.2096,8.01471,1.89772,2.24176,0.893166,35.3426,20.0075,7.98409,54.3837,5.64407,4.48932,8.06214,5.0552,1.38281,23.182,4.63646,14.1232,26.2592,7.26829,0.0027771,100.903
-28.9323,7.41311,12.7842,4.83203,3.1563,2.9569,7.40872,3.82438,3.86974,4.75425,12.7071,5.75806,3.4149,6.56022,8.38329,7.12297,6.45401,1.20128,12.5848,11.4988,2.36108,5.08936,2.02465,6.48035,6.33523,29.4512,3.43614,6.13952,12.0826,66.0338,16.5406,10.4425,19.795,11.7065,7.89477,34.9138,165.014,5.10902,5.97645,72.4797,45.1687,33.4062,18.719,36.8973,39.0445,60.0224,13.7792,0.760615,1.80439,6.45128,3.69153,9.63806,2.40471,13.4821,5.56362,0.635741,2.67687,10.8485,0.239849,7.58944,10.5587,8.30734,5.69938,13.7171,4.28121,4.90376,2.7052,1.04672,12.9636,2.48971,3.53131,8.66476,2.58297,4.51832,1.96059,0.527646,2.81858,3.79563,0.771314,6.73971,6.31166,8.62274,7.57971,2.44075,6.84891,1.05726,1.03639,1.51524,3.95576,1.55392,6.53149,16.1374,9.0052,42.3449,22.4019,5.32194,6.30182,2.02003,63.1265,27.1879,16.2954,6.94361,26.2337,13.0175,0.0067458,100.083
-35.2646,3.57376,19.6307,4.13134,0.695198,3.7734,6.6815,4.29928,0.440436,3.81249,26.144,6.06632,0.817346,9.55774,1.04788,3.43861,5.21673,15.9394,5.80131,10.7607,15.7265,1.59189,4.6631,2.4971,2.87959,22.283,11.5944,1.83357,40.2646,42.809,11.0126,10.4573,10.7893,18.3982,11.2482,42.7864,167.403,5.53113,13.7102,57.5713,19.054,46.8372,11.1921,33.0583,39.0445,61.2127,39.081,1.30335,5.77149,8.09783,4.98424,6.7811,6.41403,2.26559,2.26594,1.92488,2.67687,6.9229,0.67249,4.66432,6.453,1.92585,5.73504,6.94783,5.88777,3.33987,6.05353,2.82381,5.11447,4.86473,1.02153,15.777,3.36667,1.28578,9.08588,0.172337,0.359683,3.3443,3.1674,4.80401,9.42867,5.1659,12.3915,10.553,5.84886,6.50896,0.512752,10.5226,1.2539,1.71173,10.8544,66.0971,12.0972,1.21878,14.1281,8.86409,17.242,5.52655,51.0636,8.05057,11.1889,6.74974,11.8555,11.6089,0.0139505,101.82
-30.9405,2.78625,18.0213,1.66331,3.74448,3.7734,5.93475,4.80322,6.66387,1.05333,38.7859,4.71483,9.4867,1.25591,4.04858,4.96436,3.75666,2.04521,4.73898,6.66934,14.4032,3.6031,6.98784,0.130096,1.73552,16.0736,13.0667,6.70825,23.7858,42.809,6.8106,5.89058,8.89456,12.6399,11.2482,42.7864,167.403,15.256,30.357,52.6625,50.7896,35.0072,9.74134,11.9066,66.9061,61.2127,35.2581,1.7032,0.661135,8.16239,5.16303,6.15844,5.13461,1.1246,1.42608,5.5683,0.953212,1.98613,5.55026,9.11233,7.86361,4.5553,2.9609,4.56705,1.77348,1.336,7.05984,7.82081,4.13475,4.1151,2.22498,5.14469,4.45262,0.81672,3.85249,10.1889,2.93989,5.02863,1.56668,0.915546,11.1956,10.841,1.05114,4.33131,5.36977,1.85493,0.494447,10.7818,3.90908,0.626988,8.1509,56.1471,10.747,2.21373,3.34658,5.08724,14.868,3.36778,45.0863,29.1651,5.19109,26.1361,10.1305,1.9528,0.0308567,96.0815
-37.1034,1.10191,13.7565,1.49221,9.10828,3.53717,0.728841,12.2088,15.3077,0.894404,38.7859,4.57916,12.6488,0.445998,3.56495,5.95457,14.9346,0.904824,4.51212,2.4838,15.4578,3.01628,7.55852,4.4058,30.7433,18.1424,7.49271,4.3686,23.7858,26.3291,6.8106,10.824,0.986983,6.52155,11.2482,36.9333,167.403,31.8106,36.1956,32.2365,9.43765,37.7612,23.34,10.9819,112.268,56.3359,33.5745,0.0267805,13.4783,4.59922,6.09612,7.62298,4.99693,0.382896,0.796708,13.6427,3.90778,3.35664,4.38042,6.90557,7.71764,2.82644,3.65536,5.73601,3.49855,3.3714,6.78765,4.69968,5.74939,3.94243,2.17368,0.630906,4.91593,0.81672,2.35712,7.51963,1.94148,9.84203,7.26188,4.79133,3.26812,9.36891,0.803556,3.22532,29.1515,1.16113,5.78724,2.1747,2.12119,1.9148,22.814,40.1243,7.47837,0.88401,2.6216,5.5224,12.7466,1.3141,16.5238,29.1651,5.2482,30.0501,10.2659,4.45066,0.039468,111.916
-36.6799,7.58313,5.94243,3.03486,12.8195,3.53717,15.1636,7.22056,2.78961,1.81201,21.0465,6.88743,6.88923,3.72969,4.91769,2.99033,6.26145,5.47658,4.23403,5.38782,8.46941,0.803266,8.30082,3.6868,28.3748,38.9963,1.261,0.826395,31.4668,18.7918,20.1284,9.38087,3.46785,0.633198,11.2482,56.1529,155.721,18.5667,44.4456,32.2365,26.9532,19.252,41.3054,0.240938,82.7345,44.4986,51.6281,0.857603,3.49709,2.71304,6.99585,20.1615,5.05639,14.0449,1.24662,11.0732,3.3697,2.90722,3.71441,0.6977,10.7525,2.5545,7.84546,1.96778,2.35025,2.86634,3.61947,1.25816,4.09825,0.19123,1.94509,4.88461,3.84773,0.620367,4.31128,4.0734,5.79286,1.123,10.4499,0.606656,3.92733,7.71179,0.759125,3.05202,15.292,4.41917,6.59475,0.92899,3.73826,1.01277,18.1587,33.9182,0.506974,10.3678,6.71671,11.4012,16.0193,9.65382,19.7782,8.76365,8.17928,38.1436,22.0945,8.52181,0.0195833,99.0617
-44.1298,0.620826,6.31949,5.35834,3.58467,3.02181,10.0399,13.2181,0.414569,1.39737,20.3408,0.591533,5.23165,4.29966,10.2716,1.51757,6.63253,7.73767,4.94196,5.05096,10.5131,7.38681,8.57194,10.6917,28.3618,33.0394,39.3631,4.37529,8.67123,4.8974,19.9132,7.48149,6.75794,8.45154,11.2482,53.1673,144.354,31.011,51.7993,31.428,33.9961,34.0115,20.55,13.4647,58.0754,45.2174,55.4473,0.726407,1.34679,3.06863,0.590035,8.57781,4.2789,5.98061,2.13249,9.56824,0.305332,2.70412,4.78633,7.30294,1.81412,1.06552,5.37604,5.67641,0.595563,5.86577,1.82364,2.96661,4.01878,8.63253,1.13891,1.85566,3.48929,0.944276,1.8772,0.602645,9.19085,1.11937,4.4957,7.01879,7.46971,7.44079,1.29126,10.2244,6.37173,10.1509,1.51858,0.174558,3.37849,0.0631655,3.40075,89.9903,23.5436,10.3936,35.8455,4.63227,11.6111,1.53059,8.14643,13.0962,7.65574,24.3343,5.45678,13.6771,0.0214563,97.0955
